ROW,COL,UP,DOWN,LEFT,RIGHT
[0,0],8.568580597057007e-06,1.9073277144343592e-05,5.227640258453903e-07,0.999971866607666
[0,1],2.758915584877286e-08,0.9999988079071045,1.9592106070831505e-07,9.467643167226925e-07
[0,2],1.3373252505388677e-09,1.0,4.4957289446756477e-08,3.9214423375177887e-10
[0,3],1.3981964475107134e-09,0.9999998807907104,6.943174213347447e-08,5.622423360218676e-11
[0,4],1.4229616374095144e-09,0.9999998807907104,7.3415847623437e-08,4.5337480297780175e-11
[0,5],1.43286704723522e-09,0.9999998807907104,7.387023970295559e-08,4.4584388264601316e-11
[0,6],1.445880082329154e-09,0.9999998807907104,7.427756543165742e-08,4.458778832261423e-11
[0,7],1.4634650158384943e-09,0.9999998807907104,7.489226305779084e-08,4.470018799551667e-11
[0,8],1.485964129521733e-09,0.9999998807907104,7.573115112791129e-08,4.487359789306922e-11
[0,9],1.5138307274398244e-09,0.9999998807907104,7.680674940502286e-08,4.5106147983364764e-11
[1,0],8.171651870725327e-07,8.72239809268649e-08,1.6815580039519773e-08,0.9999990463256836
[1,1],3.94941343984101e-06,2.6746307412395254e-05,2.124689615357056e-07,0.9999691247940063
[1,2],2.2655735065768567e-08,0.9999990463256836,1.5400743791360583e-07,8.714686714483832e-07
[1,3],1.2224982137709617e-09,1.0,4.205292825076867e-08,3.1642233278006415e-10
[1,4],1.2893425216375931e-09,0.9999998807907104,6.425674570209594e-08,5.263976754488198e-11
[1,5],1.3149104027831982e-09,0.9999998807907104,6.800950558272234e-08,4.365538486261755e-11
[1,6],1.323520848472981e-09,0.9999998807907104,6.854147471813121e-08,4.306645665086428e-11
[1,7],1.3323451231173067e-09,0.9999998807907104,6.888866010967831e-08,4.308896989213551e-11
[1,8],1.3431176171252446e-09,0.9999998807907104,6.931040985591608e-08,4.318128146718614e-11
[1,9],1.3561637368653123e-09,0.9999998807907104,6.983283640238369e-08,4.330376335293096e-11
[2,0],6.628230835303839e-07,7.562861270571375e-08,1.2796453674468466e-08,0.9999992847442627
[2,1],5.530251314667112e-07,1.0444285436506107e-07,1.0051583565484634e-08,0.9999992847442627
[2,2],3.550824885678594e-06,2.5139232093351893e-05,1.8098926091170142e-07,0.9999711513519287
[2,3],2.354709494056806e-08,0.9999990463256836,1.5756866389438073e-07,8.724790632186341e-07
[2,4],1.2054082176859993e-09,1.0,4.280512300169903e-08,2.659572284624545e-10
[2,5],1.2487824108120549e-09,0.9999998807907104,6.263644536375068e-08,5.060202604156849e-11
[2,6],1.269270799575395e-09,0.9999998807907104,6.58445671319896e-08,4.292319277787726e-11
[2,7],1.275194061456375e-09,0.9999998807907104,6.627220017207947e-08,4.241632739487855e-11
[2,8],1.280548889148747e-09,0.9999998807907104,6.650214601222615e-08,4.242538959031705e-11
[2,9],1.2867972243313375e-09,0.9999998807907104,6.675912089804115e-08,4.248498775005771e-11
[3,0],6.708697242174821e-07,7.437917304287112e-08,1.2727494613784529e-08,0.9999992847442627
[3,1],5.120303399053228e-07,8.307446819344477e-08,8.877092838588396e-09,0.9999994039535522
[3,2],5.264672608973342e-07,1.0602509803447902e-07,9.356321051257055e-09,0.9999994039535522
[3,3],3.4077045256708516e-06,2.3005286493571475e-05,1.6882837883258617e-07,0.9999734163284302
[3,4],2.5329940811502638e-08,0.9999990463256836,1.682014385551156e-07,8.783321732153127e-07
[3,5],1.2126792903188743e-09,1.0,4.444674317483077e-08,2.2773359587002773e-10
[3,6],1.232177915255761e-09,0.9999998807907104,6.216524894853137e-08,4.920970922417389e-11
[3,7],1.248177561308239e-09,0.9999998807907104,6.489153747679666e-08,4.256366092914021e-11
[3,8],1.252090431336228e-09,0.9999998807907104,6.521874240661418e-08,4.211579002211252e-11
[3,9],1.255210935191542e-09,0.9999998807907104,6.536107832744165e-08,4.211129361886279e-11
[4,0],7.683207741138176e-07,6.913278127740341e-08,1.4650008317573793e-08,0.9999991655349731
[4,1],5.306803814164596e-07,8.082072611159674e-08,9.21523568564453e-09,0.9999994039535522
[4,2],4.889095066573645e-07,8.456976985371512e-08,8.335376833201735e-09,0.9999994039535522
[4,3],5.196999950385361e-07,1.062263024209642e-07,9.19458909010018e-09,0.9999994039535522
[4,4],3.3128956147265853e-06,2.1039668354205787e-05,1.6038713113175618e-07,0.9999754428863525
[4,5],2.7592315987590155e-08,0.999998927116394,1.8223282438611932e-07,8.815662795313983e-07
[4,6],1.2289835815693095e-09,1.0,4.639252537685934e-08,1.9766034642376695e-10
[4,7],1.2254722792093276e-09,0.9999998807907104,6.212613357092778e-08,4.815189566520495e-11
[4,8],1.2378761349296497e-09,0.9999998807907104,6.444798117399841e-08,4.2364903252156694e-11
[4,9],1.2404807181454203e-09,0.9999998807907104,6.470108360190352e-08,4.196792219302026e-11
[5,0],1.0058398629553267e-06,6.035458710584862e-08,1.9817713692305006e-08,0.999998927116394
[5,1],5.791973762825364e-07,7.741471108602127e-08,1.018482098658069e-08,0.9999992847442627
[5,2],4.972195597474638e-07,8.311313592912484e-08,8.49183745543769e-09,0.9999994039535522
[5,3],4.813328473574074e-07,8.516691707427526e-08,8.176620269750856e-09,0.9999994039535522
[5,4],5.170309691493458e-07,1.0611532985649319e-07,9.133482414824812e-09,0.9999994039535522
[5,5],3.240831574657932e-06,1.929617064888589e-05,1.5358344285232306e-07,0.9999773502349854
[5,6],3.026905304182037e-08,0.999998927116394,1.9909029447262583e-07,8.79975345924322e-07
[5,7],1.2488706735425126e-09,1.0,4.843725420755618e-08,1.7359889914470017e-10
[5,8],1.2231744506152609e-09,0.9999998807907104,6.22561415752898e-08,4.730042052480954e-11
[5,9],1.232678625839867e-09,0.9999998807907104,6.423665155352865e-08,4.2242580960971665e-11
[6,0],1.4960145335862762e-06,4.9692726378225416e-08,3.1265518174450335e-08,0.9999984502792358
[6,1],6.82704694554559e-07,7.153247594260392e-08,1.232814828000528e-08,0.9999992847442627
[6,2],5.186666385270655e-07,8.142571772395968e-08,8.920578054016914e-09,0.9999994039535522
[6,3],4.841813279199414e-07,8.414627927777474e-08,8.227101666591352e-09,0.9999994039535522
[6,4],4.782037308359577e-07,8.54327666388599e-08,8.11467604222571e-09,0.9999994039535522
[6,5],5.158897806722962e-07,1.058969658629394e-07,9.105078468962802e-09,0.9999994039535522
[6,6],3.1851257062953664e-06,1.7769627447705716e-05,1.4792918534567434e-07,0.9999788999557495
[6,7],3.337040865858398e-08,0.999998927116394,2.1885254852804792e-07,8.728060265639215e-07
[6,8],1.2700264173659548e-09,1.0,5.0489312286572385e-08,1.5417575549570017e-10
[6,9],1.2229085522008631e-09,0.9999998807907104,6.244832206903084e-08,4.659392663364237e-11
[7,0],2.368180048506474e-06,3.979264207032429e-08,5.322762319792673e-08,0.9999974966049194
[7,1],8.983383850136306e-07,6.274449049215036e-08,1.6983774386858386e-08,0.9999990463256836
[7,2],5.631248427562241e-07,7.829544301785063e-08,9.820874780075428e-09,0.9999994039535522
[7,3],4.935294555252767e-07,8.335572232454069e-08,8.413788776806541e-09,0.9999994039535522
[7,4],4.785750888913753e-07,8.461381639790488e-08,8.115805805175569e-09,0.9999994039535522
[7,5],4.768521080222854e-07,8.555146990829599e-08,8.088576919362822e-09,0.9999994039535522
[7,6],5.154860218681279e-07,1.0565324970457368e-07,9.091455588361441e-09,0.9999994039535522
[7,7],3.1436932204087498e-06,1.6441719708382152e-05,1.4325453889796336e-07,0.9999803304672241
[7,8],3.693838124263493e-08,0.999998927116394,2.418409792426246e-07,8.600401315561612e-07
[7,9],1.2913754510179842e-09,1.0,5.2500578107128604e-08,1.3840326107406042e-10
[8,0],3.5965356346423505e-06,3.2542690320269685e-08,8.650255267639295e-08,0.9999963045120239
[8,1],1.3338633380044485e-06,5.1973245263070567e-08,2.6960433885392376e-08,0.9999985694885254
[8,2],6.545926112266898e-07,7.288255687853962e-08,1.1711818181936451e-08,0.9999992847442627
[8,3],5.127922122483142e-07,8.18501888488754e-08,8.799715622842541e-09,0.9999994039535522
[8,4],4.826254098588834e-07,8.424488129321617e-08,8.196606060550948e-09,0.9999994039535522
[8,5],4.761159573263285e-07,8.482323465841546e-08,8.067453372007094e-09,0.9999994039535522
[8,6],4.762785295042704e-07,8.560566300275241e-08,8.077615021306883e-09,0.9999994039535522
[8,7],5.155130224920867e-07,1.0542215989062242e-07,9.086411623115964e-09,0.9999994039535522
[8,8],3.116077550657792e-06,1.5292522220988758e-05,1.3949023980330821e-07,0.9999814033508301
[8,9],4.1034404318907036e-08,0.999998927116394,2.685102060695499e-07,8.421420147897152e-07
