Episode,Terminal State,Reward,Running Average
1343,2 3,GOAL,1000000,638398.930007446
1344,5 1,GOAL,999997,638667.9761904762
1345,5 4,GOAL,999996,638936.6215613383
1346,3 1,GOAL,999999,639204.8699851412
1347,4 3,GOAL,999998,639472.719376392
1348,1 5,GOAL,999995,639740.1691394659
1349,4 4,GOAL,999997,640007.223869533
1350,2 2,GOAL,1000000,640273.8851851852
1351,5 3,GOAL,999997,640540.1495188749
1352,5 2,GOAL,999998,640806.0207100592
1353,2 5,GOAL,999998,641071.4988913526
1354,1 5,GOAL,999997,641336.5841949779
1355,3 5,GOAL,999997,641601.2782287822
1356,1 5,GOAL,999997,641865.5818584071
1357,3 1,GOAL,999999,642129.4974207812
1358,5 2,GOAL,999998,642393.0235640648
1359,2 4,GOAL,999999,642656.1626195732
1360,3 4,GOAL,999998,642918.9139705882
1361,3 3,GOAL,999999,643181.2799412197
1362,2 2,GOAL,1000000,643443.2613803231
1363,1 3,GOAL,999999,643704.8576669112
1364,4 4,GOAL,999997,643966.0689149561
1365,4 4,GOAL,999997,644226.8974358974
1366,3 5,GOAL,999997,644487.3440702782
1367,3 1,GOAL,999999,644747.4111192392
1368,4 1,GOAL,999998,645007.0972222222
1369,2 4,GOAL,999999,645266.4046749452
1370,3 1,GOAL,999999,645525.3335766423
1371,3 5,GOAL,999997,645783.8832968636
1372,2 2,GOAL,1000000,646042.0583090379
1373,2 1,GOAL,1000000,646299.8572469046
1374,3 3,GOAL,999999,646557.2802037846
1375,5 5,GOAL,999995,646814.3258181819
1376,5 4,GOAL,999996,647070.9985465116
1377,3 2,GOAL,1000000,647327.3013798111
1378,3 3,GOAL,999999,647583.2314949202
1379,3 4,GOAL,999998,647838.7897026831
1380,1 4,GOAL,999998,648093.9775362319
1381,2 2,GOAL,1000000,648348.7972483707
1382,4 1,GOAL,999998,648603.2467438495
1383,1 4,GOAL,999998,648857.3282718727
1384,5 2,GOAL,999998,649111.0426300578
1385,2 3,GOAL,1000000,649364.3920577618
1386,2 5,GOAL,999998,649617.3744588745
1387,2 3,GOAL,1000000,649869.9935111752
1388,4 5,GOAL,999996,650122.2456772334
1389,2 3,GOAL,1000000,650374.1375089993
1390,3 1,GOAL,999999,650625.6661870504
1391,3 2,GOAL,1000000,650876.8339324227
1392,5 5,GOAL,999995,651127.6372126436
1393,1 5,GOAL,999997,651378.0818377603
1394,3 4,GOAL,999998,651628.1678622669
1395,4 2,GOAL,999999,651877.8960573477
1396,2 4,GOAL,999999,652127.2664756447
1397,2 2,GOAL,1000000,652376.2806012884
1398,3 3,GOAL,999999,652624.9377682403
1399,1 1,GOAL,999999,652873.2394567549
1400,4 4,GOAL,999997,653121.185
1401,1 5,GOAL,999997,653368.7765881513
1402,4 1,GOAL,999998,653616.0156918687
1403,1 4,GOAL,999998,653862.9023521027
1404,1 2,GOAL,1000000,654109.4387464387
1405,1 4,GOAL,999998,654355.6227758008
1406,2 2,GOAL,1000000,654601.4580369843
1407,1 2,GOAL,1000000,654846.9438521677
1408,2 5,GOAL,999996,655092.078125
1409,1 5,GOAL,999995,655336.8637331441
1410,2 2,GOAL,1000000,655581.3056737588
1411,4 1,GOAL,999998,655825.3997165131
1412,2 4,GOAL,999999,656069.1487252124
1413,5 2,GOAL,999998,656312.5520169851
1414,5 2,GOAL,999996,656555.6096181046
1415,1 1,GOAL,999999,656798.325795053
1416,5 5,GOAL,999995,657040.6963276836
1417,2 4,GOAL,999997,657282.7261820748
1418,5 2,GOAL,999996,657524.4139633286
1419,5 3,GOAL,999997,657765.7618040874
1420,3 2,GOAL,1000000,658006.7718309859
1421,4 1,GOAL,999998,658247.4412385644
1422,1 1,GOAL,999999,658487.7728551336
1423,4 5,GOAL,999996,658727.7645818692
1424,1 5,GOAL,999995,658967.4185393258
1425,4 1,GOAL,999998,659206.738245614
1426,4 3,GOAL,999998,659445.7223001403
1427,2 1,GOAL,1000000,659684.3728100911
1428,5 5,GOAL,999995,659922.6855742297
1429,4 2,GOAL,999999,660160.6675997201
1430,1 3,GOAL,999997,660398.3153846153
1431,3 2,GOAL,1000000,660635.6331236897
1432,3 4,GOAL,999998,660872.6180167597
1433,4 2,GOAL,999999,661109.2728541521
1434,1 5,GOAL,999993,661345.5934449093
1435,1 5,GOAL,999993,661581.5846689895
1436,2 1,GOAL,1000000,661817.2520891365
1437,2 3,GOAL,999998,662052.590118302
1438,2 4,GOAL,999997,662287.6001390821
1439,5 5,GOAL,999993,662522.2807505212
1440,3 4,GOAL,999998,662756.6388888889
1441,2 4,GOAL,999997,662990.6710617626
1442,3 3,GOAL,999999,663224.3800277392
1443,5 3,GOAL,999997,663457.7636867637
1444,2 2,GOAL,1000000,663690.8261772853
1445,1 1,GOAL,999999,663923.5653979239
1446,3 2,GOAL,1000000,664155.9834024897
1447,2 5,GOAL,999998,664388.0787836903
1448,3 1,GOAL,999999,664619.854281768
1449,3 3,GOAL,999999,664851.3098688751
1450,4 3,GOAL,999998,665082.4455172414
1451,1 1,GOAL,999999,665313.2632667127
1452,2 3,GOAL,1000000,665543.7637741046
1453,2 4,GOAL,999999,665773.9463179628
1454,4 5,GOAL,999996,666003.810178817
1455,5 3,GOAL,999997,666233.3587628866
1456,1 4,GOAL,999998,666462.5927197802
1457,3 5,GOAL,999997,666691.5113246397
1458,2 5,GOAL,999994,666920.1138545953
1459,5 2,GOAL,999998,667148.4057573681
1460,2 5,GOAL,999998,667376.3849315068
1461,1 1,GOAL,999999,667604.0527036276
1462,4 5,GOAL,999996,667831.4069767442
1463,1 4,GOAL,999998,668058.4518113466
1464,5 5,GOAL,999995,668285.1844262296
1465,5 1,GOAL,999997,668511.6088737202
1466,3 5,GOAL,999997,668737.724420191
1467,5 3,GOAL,999997,668963.5316973415
1468,2 1,GOAL,1000000,669189.0333787466
1469,2 5,GOAL,999996,669414.2253233492
1470,5 4,GOAL,999996,669639.1108843538
1471,3 3,GOAL,999999,669863.6927260368
1472,1 3,GOAL,999999,670087.9694293478
1473,4 1,GOAL,999998,670311.9409368635
1474,4 3,GOAL,999998,670535.6085481682
1475,5 4,GOAL,999996,670758.9715254237
1476,3 1,GOAL,999999,670982.0338753387
1477,4 4,GOAL,999997,671204.7928232905
1478,1 2,GOAL,1000000,671427.252368065
1479,4 4,GOAL,999997,671649.4090601758
1480,1 4,GOAL,999998,671871.2662162163
1481,3 5,GOAL,999997,672092.8230925051
1482,4 1,GOAL,999998,672314.0816464238
1483,2 3,GOAL,1000000,672535.0431557654
1484,4 4,GOAL,999997,672755.704851752
1485,4 1,GOAL,999998,672976.07003367
1486,1 2,GOAL,1000000,673196.1399730821
1487,4 3,GOAL,999998,673415.9125756557
1488,1 3,GOAL,999999,673635.3904569893
1489,2 1,GOAL,1000000,673854.5742108797
1490,5 3,GOAL,999997,674073.4617449665
1491,5 2,GOAL,999998,674292.0563380282
1492,1 3,GOAL,999999,674510.3585790885
1493,3 2,GOAL,1000000,674728.3690555928
1494,2 4,GOAL,999999,674946.0870147255
1495,1 4,GOAL,999998,675163.5130434782
1496,2 3,GOAL,1000000,675380.6497326203
1497,1 1,GOAL,999999,675597.4956579827
1498,5 2,GOAL,999998,675814.0514018692
1499,1 3,GOAL,999997,676030.31754503
1500,2 4,GOAL,999999,676246.2966666666
1501,3 3,GOAL,999999,676461.9880079947
1502,2 5,GOAL,999998,676677.3914780293
1503,2 1,GOAL,1000000,676892.509647372
1504,1 5,GOAL,999997,677107.3397606383
1505,5 1,GOAL,999997,677321.884385382
1506,3 5,GOAL,999997,677536.1440903054
1507,1 2,GOAL,1000000,677750.1214333113
1508,1 2,GOAL,1000000,677963.8149867374
1509,5 2,GOAL,999996,678177.222664016
1510,1 3,GOAL,999999,678390.3496688742
1511,2 1,GOAL,1000000,678603.1952349438
1512,5 4,GOAL,999996,678815.7566137566
1513,5 5,GOAL,999995,679028.0363516193
1514,4 3,GOAL,999998,679240.037648613
1515,2 4,GOAL,999999,679451.7597359736
1516,5 5,GOAL,999995,679663.1998680739
1517,4 4,GOAL,999997,679874.3625576796
1518,5 1,GOAL,999997,680085.2470355731
1519,2 3,GOAL,1000000,680295.8558262015
1520,4 5,GOAL,999996,680506.184868421
1521,4 4,GOAL,999997,680716.2380013149
1522,4 1,GOAL,999998,680926.0157687253
1523,2 3,GOAL,1000000,681135.5193696652
1524,1 3,GOAL,999999,681344.7473753281
1525,3 2,GOAL,1000000,681553.7016393442
1526,2 4,GOAL,999997,681762.3800786369
1527,5 3,GOAL,999997,681970.785199738
1528,1 4,GOAL,999998,682178.9181937173
1529,1 3,GOAL,999997,682386.7782864617
1530,3 1,GOAL,999999,682594.3679738562
1531,3 3,GOAL,999999,682801.6864794252
1532,4 3,GOAL,999998,683008.7336814621
1533,2 5,GOAL,999998,683215.5107632094
1534,4 3,GOAL,999998,683422.0182529335
1535,1 4,GOAL,999998,683628.2566775244
1536,1 5,GOAL,999997,683834.2259114584
1537,1 4,GOAL,999998,684039.9277813924
1538,3 1,GOAL,999999,684245.3628088427
1539,1 5,GOAL,999995,684450.5282651072
1540,2 4,GOAL,999999,684655.4298701299
1541,4 4,GOAL,999995,684860.0629461389
1542,1 5,GOAL,999997,685064.4319066148
1543,1 3,GOAL,999997,685268.5359688918
1544,4 4,GOAL,999997,685472.3756476684
1545,1 3,GOAL,999999,685675.952750809
1546,1 2,GOAL,1000000,685879.2671410091
1547,4 5,GOAL,999996,686082.316095669
1548,3 5,GOAL,999997,686285.1033591732
1549,3 5,GOAL,999997,686487.6287927695
1550,4 5,GOAL,999994,686689.890967742
1551,3 1,GOAL,999999,686891.8955512573
1552,1 2,GOAL,1000000,687093.6404639175
1553,4 3,GOAL,999998,687295.1242755956
1554,5 5,GOAL,999995,687496.3468468469
1555,3 3,GOAL,999999,687697.3131832797
1556,3 1,GOAL,999999,687898.0212082262
1557,1 5,GOAL,999995,688098.4688503533
1558,4 5,GOAL,999996,688298.6598202824
1559,5 2,GOAL,999998,688498.5952533676
1560,1 4,GOAL,999998,688698.2743589743
1561,5 3,GOAL,999997,688897.6969891095
1562,5 1,GOAL,999997,689096.8642765685
1563,4 1,GOAL,999998,689295.7773512476
1564,5 3,GOAL,999997,689494.4354219949
1565,3 3,GOAL,999999,689692.8408945687
1566,2 2,GOAL,1000000,689890.993614304
1567,1 2,GOAL,1000000,690088.8934269304
1568,5 2,GOAL,999998,690286.5395408163
1569,5 5,GOAL,999995,690483.9318036967
1570,5 5,GOAL,999995,690681.072611465
1571,4 3,GOAL,999998,690877.9643539147
1572,2 1,GOAL,1000000,691074.606870229
1573,2 4,GOAL,999999,691270.9987285442
1574,4 5,GOAL,999996,691467.1391359593
1575,5 4,GOAL,999996,691663.0304761905
1576,3 1,GOAL,999999,691858.6751269036
1577,2 5,GOAL,999998,692054.0710209258
1578,1 2,GOAL,1000000,692249.2205323194
1579,2 3,GOAL,1000000,692444.1228625713
1580,2 3,GOAL,1000000,692638.7784810127
1581,3 3,GOAL,999999,692833.1872232764
1582,3 5,GOAL,999997,693027.3489254109
1583,5 2,GOAL,999998,693221.2659507265
1584,1 1,GOAL,999999,693414.9387626263
1585,4 5,GOAL,999996,693608.3652996846
1586,4 1,GOAL,999998,693801.5491803279
1587,5 5,GOAL,999995,693994.4877126655
1588,1 1,GOAL,999999,694187.185768262
1589,3 3,GOAL,999999,694379.6412838263
1590,5 4,GOAL,999996,694571.8528301887
1591,5 5,GOAL,999995,694763.82212445
1592,4 4,GOAL,999997,694955.5515075377
1593,5 2,GOAL,999998,695147.0408035154
1594,2 5,GOAL,999998,695338.2898368883
1595,1 2,GOAL,1000000,695529.3003134796
1596,5 3,GOAL,999997,695720.0695488722
1597,2 4,GOAL,999999,695910.6011271133
1598,1 2,GOAL,1000000,696100.8948685857
1599,3 1,GOAL,999999,696290.9499687304
1600,5 4,GOAL,999996,696480.765625
1601,2 5,GOAL,999998,696670.3454091193
1602,2 3,GOAL,1000000,696859.6897627965
1603,5 5,GOAL,999995,697048.7947598253
1604,2 1,GOAL,1000000,697237.6670822942
1605,5 5,GOAL,999995,697426.3009345795
1606,3 4,GOAL,999998,697614.701743462
1607,1 2,GOAL,1000000,697802.8693217175
1608,3 5,GOAL,999997,697990.8009950249
1609,5 1,GOAL,999997,698178.4990677439
1610,3 2,GOAL,1000000,698365.9658385093
1611,5 3,GOAL,999997,698553.1980136561
1612,3 2,GOAL,1000000,698740.199751861
1613,4 2,GOAL,999999,698926.9690018599
1614,4 2,GOAL,999999,699113.5068153655
1615,5 2,GOAL,999998,699299.813003096
1616,3 1,GOAL,999999,699485.8892326732
1617,2 4,GOAL,999999,699671.7353123068
1618,1 5,GOAL,999997,699857.3504326328
1619,1 4,GOAL,999998,700042.7368746139
1620,5 1,GOAL,999997,700227.8938271605
1621,5 5,GOAL,999995,700412.8210980876
1622,4 4,GOAL,999997,700597.5215782984
1623,4 3,GOAL,999998,700781.9950708564
1624,4 5,GOAL,999996,700966.2401477833
1625,4 1,GOAL,999998,701150.2596923077
1626,4 4,GOAL,999997,701334.0522755227
1627,1 2,GOAL,1000000,701517.6207744315
1628,5 3,GOAL,999997,701700.9619164619
1629,2 3,GOAL,1000000,701884.0798035605
1630,5 4,GOAL,999996,702066.9705521472
1631,3 3,GOAL,999999,702249.6388718578
1632,5 1,GOAL,999997,702432.0821078431
1633,2 2,GOAL,1000000,702614.3037354562
1634,3 1,GOAL,999999,702796.3017135863
1635,2 5,GOAL,999998,702978.0764525994
1636,4 4,GOAL,999997,703159.6283618582
1637,2 4,GOAL,999999,703340.9596823457
1638,5 4,GOAL,999996,703522.0677655678
1639,3 3,GOAL,999999,703702.956680903
1640,5 5,GOAL,999995,703883.6225609756
1641,4 5,GOAL,999996,704064.068860451
1642,4 4,GOAL,999997,704244.2959805116
1643,4 2,GOAL,999999,704424.304930006
1644,4 4,GOAL,999997,704604.0936739659
1645,5 4,GOAL,999996,704783.6632218845
1646,3 5,GOAL,999997,704963.0151883353
1647,2 2,GOAL,1000000,705142.1511839709
1648,5 3,GOAL,999997,705321.0679611651
1649,2 1,GOAL,1000000,705499.7695573075
1650,4 1,GOAL,999998,705678.2533333333
1651,4 1,GOAL,999998,705856.5208964264
1652,4 1,GOAL,999998,706034.5726392252
1653,2 1,GOAL,1000000,706212.4101633393
1654,3 5,GOAL,999997,706390.030834341
1655,4 2,GOAL,999999,706567.4380664653
1656,4 3,GOAL,999998,706744.6304347826
1657,5 3,GOAL,999997,706921.6083283041
1658,4 3,GOAL,999998,707098.3733413751
1659,1 5,GOAL,999997,707274.9246534057
1660,5 5,GOAL,999995,707451.2620481928
1661,1 2,GOAL,1000000,707627.3901264298
1662,4 5,GOAL,999996,707803.3038507822
1663,1 4,GOAL,999998,707979.007215875
1664,5 5,GOAL,999995,708154.4975961539
1665,1 2,GOAL,1000000,708329.7801801802
1666,3 5,GOAL,999997,708504.8505402161
1667,3 3,GOAL,999999,708679.7120575885
1668,2 1,GOAL,1000000,708854.3645083933
1669,1 4,GOAL,999998,709028.8064709407
1670,2 4,GOAL,999999,709203.0401197604
1671,1 4,GOAL,999998,709377.0646319569
1672,5 2,GOAL,999998,709550.8809808613
1673,3 4,GOAL,999998,709724.489539749
1674,4 1,GOAL,999998,709897.8906810036
1675,4 2,GOAL,999999,710071.0853731344
1676,2 4,GOAL,999999,710244.0733890214
1677,1 5,GOAL,999997,710416.8539057841
1678,4 5,GOAL,999996,710589.4278903457
1679,2 4,GOAL,999999,710761.7980941036
1680,3 1,GOAL,999999,710933.9630952381
1681,5 2,GOAL,999998,711105.9226650803
1682,2 5,GOAL,999996,711277.6765755054
1683,1 5,GOAL,999995,711449.2257872847
1684,3 4,GOAL,999998,711620.57304038
1685,1 5,GOAL,999997,711791.7163204747
1686,4 1,GOAL,999998,711962.6571767497
1687,5 3,GOAL,999997,712133.3947836396
1688,4 2,GOAL,999999,712303.9312796209
1689,4 1,GOAL,999998,712474.2652457075
1690,5 1,GOAL,999997,712644.3970414201
1691,1 3,GOAL,999999,712814.3287995269
1692,3 3,GOAL,999999,712984.0596926714
1693,1 5,GOAL,999997,713153.5888954519
1694,3 4,GOAL,999998,713322.9185360095
1695,5 2,GOAL,999998,713492.0483775812
1696,3 2,GOAL,1000000,713660.9799528302
1697,2 3,GOAL,1000000,713829.7124337065
1698,3 5,GOAL,999997,713998.2444051825
1699,4 5,GOAL,999996,714166.5773984697
1700,1 2,GOAL,1000000,714334.7147058824
1701,1 5,GOAL,999997,714502.6525573193
1702,2 3,GOAL,1000000,714670.3948296122
1703,1 5,GOAL,999997,714837.9383440986
1704,2 5,GOAL,999998,715005.2857981221
1705,4 4,GOAL,999997,715172.4363636364
1706,3 5,GOAL,999997,715339.3909730363
1707,5 4,GOAL,999996,715506.1493848858
1708,1 1,GOAL,999999,715672.7142857143
1709,4 5,GOAL,999996,715839.0825043885
1710,5 3,GOAL,999997,716005.2567251462
1711,3 3,GOAL,999999,716171.2378725891
1712,4 5,GOAL,999996,716337.0233644859
1713,4 1,GOAL,999998,716502.6164623467
1714,5 5,GOAL,999995,716668.0145857643
1715,2 3,GOAL,1000000,716833.2227405248
1716,3 2,GOAL,1000000,716998.2383449883
1717,5 1,GOAL,999997,717163.0599883518
1718,2 3,GOAL,1000000,717327.6915017462
1719,5 1,GOAL,999997,717492.1297265852
1720,5 5,GOAL,999995,717656.3755813953
1721,4 3,GOAL,999998,717820.4323067984
1722,5 5,GOAL,999995,717984.2967479675
1723,1 4,GOAL,999998,718147.9727219965
1724,3 3,GOAL,999999,718311.4593967517
1725,4 2,GOAL,999999,718474.7565217392
1726,4 1,GOAL,999998,718637.8638470452
1727,3 1,GOAL,999999,718800.7828604516
1728,4 2,GOAL,999999,718963.5133101852
1729,3 2,GOAL,1000000,719126.056101793
1730,1 1,GOAL,999999,719288.4104046243
1731,2 3,GOAL,1000000,719450.577700751
1732,4 5,GOAL,999996,719612.5554272517
1733,2 1,GOAL,1000000,719774.3485285632
1734,3 2,GOAL,1000000,719935.955017301
1735,3 5,GOAL,999997,720097.3734870317
1736,4 2,GOAL,999999,720258.6071428572
1737,3 1,GOAL,999999,720419.6551525618
1738,4 3,GOAL,999998,720580.5172612198
1739,5 2,GOAL,999998,720741.1943645773
1740,5 2,GOAL,999998,720901.6867816092
1741,4 1,GOAL,999998,721061.9948305571
1742,1 1,GOAL,999999,721222.1194029851
1743,2 5,GOAL,999998,721382.0596672404
1744,4 4,GOAL,999997,721541.8159403669
1745,1 5,GOAL,999997,721701.3891117478
1746,1 4,GOAL,999998,721860.7800687285
1747,4 1,GOAL,999996,722019.9874069834
1748,2 5,GOAL,999996,722179.0125858124
1749,2 2,GOAL,1000000,722337.8582046884
1750,1 5,GOAL,999997,722496.5205714286
1751,4 5,GOAL,999996,722655.0011422045
1752,4 1,GOAL,999998,722813.3019406393
1753,2 3,GOAL,1000000,722971.4232743868
1754,1 4,GOAL,999998,723129.3631698973
1755,5 3,GOAL,999997,723287.1225071225
1756,1 4,GOAL,999998,723444.7027334851
1757,5 5,GOAL,999995,723602.1018782015
1758,3 5,GOAL,999997,723759.3230944255
1759,5 3,GOAL,999997,723916.3655486072
1760,2 5,GOAL,999998,724073.2301136364
1761,3 4,GOAL,999998,724229.9165247019
1762,1 1,GOAL,999999,724386.4256526674
1763,5 1,GOAL,999997,724542.756097561
1764,4 5,GOAL,999996,724698.9087301587
1765,5 4,GOAL,999996,724854.8844192635
1766,1 4,GOAL,999998,725010.6845979615
1767,1 1,GOAL,999999,725166.3089983022
1768,3 4,GOAL,999998,725321.7567873303
1769,5 2,GOAL,999998,725477.0288298473
1770,5 2,GOAL,999998,725632.1254237288
1771,1 4,GOAL,999998,725787.0468661773
1772,4 2,GOAL,999999,725941.7940180587
1773,3 3,GOAL,999999,726096.3666102651
1774,3 4,GOAL,999998,726250.7643742954
1775,2 1,GOAL,1000000,726404.9892957746
1776,2 2,GOAL,1000000,726559.0405405406
1777,4 5,GOAL,999996,726712.916150816
1778,4 2,GOAL,999999,726866.620359955
1779,2 1,GOAL,1000000,727020.1523327712
1780,4 2,GOAL,999999,727173.511235955
1781,5 5,GOAL,999995,727326.6956765862
1782,5 2,GOAL,999998,727479.7098765433
1783,5 1,GOAL,999997,727632.5518788559
1784,5 4,GOAL,999996,727785.2219730942
1785,1 5,GOAL,999997,727937.7215686274
1786,4 3,GOAL,999998,728090.0509518477
1787,4 5,GOAL,999996,728242.2087297146
1788,3 3,GOAL,999999,728394.1979865772
1789,3 5,GOAL,999997,728546.0162101733
1790,1 2,GOAL,1000000,728697.6664804469
1791,4 2,GOAL,999999,728849.1468453378
1792,4 4,GOAL,999997,729000.45703125
1793,2 2,GOAL,1000000,729151.600111545
1794,3 2,GOAL,1000000,729302.5746934225
1795,1 2,GOAL,1000000,729453.3810584958
1796,4 3,GOAL,999998,729604.0183741648
1797,4 1,GOAL,999994,729754.4858096828
1798,1 2,GOAL,1000000,729904.7892102336
1799,1 5,GOAL,999997,730054.9238465815
1800,2 4,GOAL,999999,730204.8927777777
1801,1 2,GOAL,1000000,730354.6957245974
1802,2 3,GOAL,1000000,730504.3324084351
1803,4 2,GOAL,999999,730653.8025513034
1804,5 4,GOAL,999996,730803.1053215078
1805,4 3,GOAL,999998,730952.2437673131
1806,1 2,GOAL,1000000,731101.2181616833
1807,3 5,GOAL,999997,731250.0260099613
1808,1 4,GOAL,999998,731398.6698008849
1809,1 2,GOAL,1000000,731547.1503593145
1810,1 5,GOAL,999997,731695.4651933701
1811,2 4,GOAL,999999,731843.6173384871
1812,4 2,GOAL,999999,731991.6059602649
1813,5 1,GOAL,999993,732139.4280198566
1814,2 1,GOAL,999998,732287.0898566704
1815,3 1,GOAL,999999,732434.5895316805
1816,5 5,GOAL,999995,732581.9245594713
1817,5 1,GOAL,999997,732729.0985140342
1818,2 2,GOAL,1000000,732876.1122112211
1819,5 2,GOAL,999998,733022.9631665751
1820,5 2,GOAL,999998,733169.6527472527
1821,3 1,GOAL,999999,733316.1817682591
1822,2 1,GOAL,1000000,733462.5504939627
1823,5 5,GOAL,999995,733608.7558968733
1824,5 4,GOAL,999996,733754.8015350878
1825,3 5,GOAL,999995,733900.6865753424
1826,4 2,GOAL,999999,734046.4140197153
1827,1 1,GOAL,999999,734191.9819376026
1828,5 5,GOAL,999995,734337.3884026258
1829,3 3,GOAL,999999,734482.6380535812
1830,3 4,GOAL,999998,734627.7284153006
1831,2 1,GOAL,1000000,734772.6613872201
1832,3 1,GOAL,999999,734917.4355895197
1833,1 3,GOAL,999999,735062.051827605
1834,1 2,GOAL,1000000,735206.5109051254
1835,1 5,GOAL,999997,735350.8108991826
1836,5 5,GOAL,999995,735494.9526143791
1837,2 1,GOAL,1000000,735638.9401197605
1838,3 1,GOAL,999999,735782.7704026116
1839,4 1,GOAL,999998,735926.4437194128
1840,2 3,GOAL,1000000,736069.9619565217
1841,5 4,GOAL,999996,736213.3221075502
1842,3 4,GOAL,999998,736356.5276872964
1843,1 2,GOAL,999998,736499.5778621812
1844,4 5,GOAL,999996,736642.4718004338
1845,1 3,GOAL,999997,736785.2113821139
1846,2 4,GOAL,999999,736927.7973997833
1847,5 2,GOAL,999998,737070.228478614
1848,4 4,GOAL,999997,737212.5048701299
1849,2 4,GOAL,999999,737354.6284478096
1850,2 2,GOAL,1000000,737496.5989189189
1851,2 1,GOAL,1000000,737638.415991356
1852,2 4,GOAL,999999,737780.0793736501
1853,3 4,GOAL,999998,737921.5893146249
1854,1 4,GOAL,999994,738062.9444444445
1855,1 4,GOAL,999996,738204.1482479784
1856,2 5,GOAL,999998,738345.2009698276
1857,2 5,GOAL,999998,738486.1017770597
1858,3 1,GOAL,999999,738626.8514531754
1859,3 5,GOAL,999997,738767.4486282947
1860,1 5,GOAL,999993,738907.8924731183
1861,5 2,GOAL,999998,739048.1880709296
1862,1 5,GOAL,999995,739188.3313641245
1863,5 2,GOAL,999998,739328.3258185722
1864,1 1,GOAL,999999,739468.1706008584
1865,2 4,GOAL,999999,739607.8654155496
1866,1 1,GOAL,999999,739747.4105037514
1867,1 3,GOAL,999999,739886.8061060525
1868,1 3,GOAL,999997,740026.0513918629
1869,4 3,GOAL,999998,740165.1482075977
1870,1 3,GOAL,999997,740304.0957219251
1871,4 4,GOAL,999997,740442.8947087119
1872,5 4,GOAL,999996,740581.5448717949
1873,4 2,GOAL,999999,740720.0485851575
1874,1 1,GOAL,999999,740858.4044823906
1875,3 2,GOAL,1000000,740996.6133333333
1876,3 5,GOAL,999997,741134.6732409382
1877,2 4,GOAL,999999,741272.5871070857
1878,1 1,GOAL,999999,741410.3541001065
1879,1 5,GOAL,999997,741547.9733901011
1880,4 3,GOAL,999998,741685.4468085107
1881,4 3,GOAL,999998,741822.774056353
1882,1 3,GOAL,999999,741959.9558979808
1883,2 2,GOAL,1000000,742096.9925650557
1884,5 3,GOAL,999997,742233.8821656051
1885,5 2,GOAL,999998,742370.627055703
1886,2 2,GOAL,1000000,742507.2279957582
1887,2 2,GOAL,1000000,742643.684154743
1888,4 3,GOAL,999998,742779.9947033898
1889,4 2,GOAL,999999,742916.1614610906
1890,3 2,GOAL,1000000,743052.1846560846
1891,2 5,GOAL,999998,743188.0629296668
1892,2 4,GOAL,999999,743323.7980972516
1893,4 2,GOAL,999999,743459.3898573692
1894,1 2,GOAL,1000000,743594.8389651531
1895,1 3,GOAL,999999,743730.144591029
1896,1 3,GOAL,999999,743865.3074894515
1897,3 4,GOAL,999998,744000.3273589879
1898,3 5,GOAL,999997,744135.2044257113
1899,4 2,GOAL,999999,744269.9404949973
1900,4 5,GOAL,999996,744404.5331578947
1901,5 2,GOAL,999998,744538.9852709101
1902,5 1,GOAL,999997,744673.2954784437
1903,2 1,GOAL,1000000,744807.4661061482
1904,2 2,GOAL,1000000,744941.4957983193
1905,5 2,GOAL,999998,745075.3837270341
1906,3 1,GOAL,999999,745209.1316894019
1907,3 5,GOAL,999997,745342.7383324594
1908,4 4,GOAL,999997,745476.2049266248
1909,2 5,GOAL,999998,745609.5322158198
1910,4 2,GOAL,999999,745742.7204188482
1911,5 4,GOAL,999996,745875.7676609105
1912,2 3,GOAL,1000000,746008.6778242678
1913,5 2,GOAL,999998,746141.4479874542
1914,2 5,GOAL,999998,746274.079414838
1915,2 3,GOAL,1000000,746406.5733681462
1916,2 3,GOAL,1000000,746538.9290187891
1917,4 2,GOAL,999999,746671.1460615546
1918,3 3,GOAL,999999,746803.2252346193
1919,1 3,GOAL,999999,746935.1667535175
1920,1 4,GOAL,999998,747066.9703125
1921,5 2,GOAL,999998,747198.6366475794
1922,1 2,GOAL,1000000,747330.1670135276
1923,3 3,GOAL,999999,747461.5600624025
1924,4 4,GOAL,999997,747592.8154885655
1925,5 2,GOAL,999998,747723.935064935
1926,4 5,GOAL,999996,747854.9174454829
1927,3 4,GOAL,999998,747985.7649195641
1928,4 3,GOAL,999998,748116.476659751
1929,4 1,GOAL,999998,748247.0528771384
1930,2 3,GOAL,1000000,748377.4948186529
1931,4 3,GOAL,999998,748507.8006214397
1932,5 2,GOAL,999998,748637.9715320911
1933,4 3,GOAL,999998,748768.0077599586
1934,3 5,GOAL,999997,748897.9089968976
1935,4 1,GOAL,999998,749027.6764857881
1936,4 1,GOAL,999996,749157.3088842975
1937,4 2,GOAL,999999,749286.8089829633
1938,1 4,GOAL,999996,749416.1738906088
1939,2 2,GOAL,1000000,749545.4074265085
1940,2 2,GOAL,1000000,749674.5077319588
1941,5 5,GOAL,999995,749803.4724368883
1942,3 1,GOAL,999999,749932.30638517
1943,4 2,GOAL,999999,750061.0077200206
1944,2 3,GOAL,1000000,750189.5771604938
1945,3 4,GOAL,999998,750318.0133676092
1946,4 3,GOAL,999998,750446.3175745119
1947,5 4,GOAL,999996,750574.4889573703
