Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,2 1,2,BOUNDARY,-103,-103.0
2,1 4,2,BOUNDARY,-101,-102.0
3,6 1,2,BOUNDARY,-100,-101.33333333333333
4,3 2,2,BOUNDARY,-102,-101.5
5,6 6,2,BOUNDARY,-101,-101.4
6,1 3,2,BOUNDARY,-101,-101.33333333333333
7,1 6,2,BOUNDARY,-100,-101.14285714285714
8,5 4,2,BOUNDARY,-109,-102.125
9,1 3,2,BOUNDARY,-110,-103.0
10,2 1,2,STEPS,-22,-94.9
11,2 3,2,BOUNDARY,-103,-95.63636363636364
12,6 4,2,GOAL,100,-79.33333333333333
13,1 5,2,BOUNDARY,-100,-80.92307692307692
14,1 5,2,BOUNDARY,-100,-82.28571428571429
15,2 6,2,BOUNDARY,-100,-83.46666666666667
16,4 3,2,STEPS,-22,-79.625
17,1 5,2,STEPS,-20,-76.11764705882354
18,4 3,2,GOAL,94,-66.66666666666667
19,2 4,2,BOUNDARY,-111,-69.0
20,3 4,2,BOUNDARY,-106,-70.85
21,1 5,2,BOUNDARY,-100,-72.23809523809524
22,3 3,2,BOUNDARY,-101,-73.54545454545455
23,5 6,2,BOUNDARY,-100,-74.69565217391305
24,5 4,2,BOUNDARY,-100,-75.75
25,6 4,2,GOAL,99,-68.76
26,6 5,2,BOUNDARY,-107,-70.23076923076923
27,2 1,2,STEPS,-16,-68.22222222222223
28,5 1,2,STEPS,-20,-66.5
29,2 1,2,STEPS,-18,-64.82758620689656
30,2 6,2,BOUNDARY,-102,-66.06666666666666
31,4 3,2,BOUNDARY,-109,-67.45161290322581
32,2 3,2,STEPS,-21,-66.0
33,4 2,2,GOAL,87,-61.36363636363637
34,4 1,2,STEPS,-17,-60.05882352941177
35,1 2,2,STEPS,-20,-58.91428571428571
36,1 2,2,BOUNDARY,-100,-60.05555555555556
37,4 1,2,STEPS,-18,-58.91891891891892
38,3 2,2,STEPS,-18,-57.8421052631579
39,2 5,2,STEPS,-15,-56.743589743589745
40,3 3,2,BOUNDARY,-110,-58.075
41,2 2,2,STEPS,-21,-57.170731707317074
42,6 1,2,BOUNDARY,-100,-58.19047619047619
43,4 2,2,STEPS,-18,-57.25581395348837
44,2 3,2,BOUNDARY,-102,-58.27272727272727
45,3 2,2,BOUNDARY,-108,-59.37777777777778
46,2 4,2,BOUNDARY,-107,-60.41304347826087
47,1 6,2,BOUNDARY,-101,-61.276595744680854
48,5 1,2,BOUNDARY,-100,-62.083333333333336
49,2 6,2,BOUNDARY,-100,-62.857142857142854
50,3 6,2,BOUNDARY,-101,-63.62
