Episode,Terminal State,Reward,Running Average
97,1 5,STEPS,-1019,204675.72164948453
98,5 4,BOUNDARY,-2014,202566.64285714287
99,4 2,STEPS,-1019,200510.22222222222
100,1 1,BOUNDARY,-2018,198484.94
101,4 2,BOUNDARY,-2001,196499.9306930693
102,3 4,BOUNDARY,-2016,194553.69607843139
103,3 5,STEPS,-1019,192654.93203883496
104,4 5,BOUNDARY,-2002,190783.23076923078
105,1 5,BOUNDARY,-2018,188947.0285714286
106,5 5,STEPS,-1019,187154.8962264151
107,2 3,GOAL,1000000,194751.57943925232
108,2 5,GOAL,999998,202207.5648148148
109,1 1,GOAL,999993,209526.6972477064
110,4 4,STEPS,-1019,207612.64545454545
111,3 1,STEPS,-1019,205733.0810810811
112,2 2,GOAL,1000000,212824.75
113,5 1,STEPS,-1019,210932.32743362832
114,4 5,STEPS,-1019,209073.1052631579
115,3 2,STEPS,-1019,207246.21739130435
116,2 3,GOAL,999996,214080.2672413793
117,1 4,BOUNDARY,-2013,212233.31623931625
118,2 3,GOAL,1000000,218909.30508474575
119,3 1,STEPS,-1019,217061.16806722688
120,1 1,BOUNDARY,-2008,215235.59166666667
121,1 5,BOUNDARY,-2004,213440.22314049586
122,5 1,STEPS,-1019,211682.3606557377
123,4 1,STEPS,-1019,209953.081300813
124,4 2,STEPS,-1019,208251.6935483871
125,2 2,GOAL,1000000,214585.68
126,5 5,STEPS,-1019,212874.53174603175
127,3 1,GOAL,999999,219072.3622047244
128,2 3,GOAL,1000000,225173.359375
129,4 1,STEPS,-1019,223419.93023255814
130,4 4,GOAL,999989,229393.53846153847
131,4 3,GOAL,999988,235275.93893129771
132,1 5,BOUNDARY,-2004,233478.36363636365
133,4 2,GOAL,999981,239241.54135338345
134,3 5,STEPS,-1019,237448.55223880598
135,4 2,STEPS,-1019,235682.12592592594
136,4 3,STEPS,-1019,233941.67647058822
137,4 2,STEPS,-1019,232226.63503649636
138,3 5,STEPS,-1019,230536.4492753623
139,4 4,GOAL,999985,236072.05035971224
140,5 5,STEPS,-1019,234378.54285714286
141,1 2,GOAL,999998,239808.46808510637
142,1 3,STEPS,-1019,238112.5
143,2 5,GOAL,999994,243440.34265734267
144,3 1,STEPS,-1019,241742.70833333334
145,4 3,GOAL,999982,246971.9448275862
146,3 1,BOUNDARY,-2011,245266.58219178082
147,4 4,GOAL,999997,250400.80272108843
148,1 2,BOUNDARY,-2004,248695.36486486485
149,4 5,BOUNDARY,-2000,247012.8456375839
150,4 5,BOUNDARY,-2004,245352.73333333334
151,2 3,BOUNDARY,-2001,243714.62913907284
152,2 3,BOUNDARY,-2006,242098.04605263157
153,3 4,GOAL,999984,247051.54901960783
154,1 3,BOUNDARY,-2004,245434.3051948052
155,1 2,BOUNDARY,-2001,243837.94838709678
156,3 1,GOAL,999993,248685.09615384616
157,3 4,GOAL,999990,253470.47770700636
158,5 1,STEPS,-1019,251859.78481012658
159,2 5,GOAL,999998,256565.05660377358
160,5 3,STEPS,-1019,254955.15625
161,4 4,GOAL,999985,259582.67080745343
162,1 1,BOUNDARY,-2008,257967.9135802469
163,2 1,GOAL,1000000,262520.25766871165
164,4 1,GOAL,999986,267017.0
165,3 5,STEPS,-1019,265392.53939393937
166,4 1,GOAL,999996,269817.8614457831
167,2 5,GOAL,999998,274190.19760479045
168,3 5,GOAL,999991,278510.4404761905
169,2 4,GOAL,999997,282779.5917159763
170,5 4,GOAL,999986,286998.4529411765
171,1 1,BOUNDARY,-2000,285308.4035087719
172,3 2,GOAL,999990,289463.52906976745
173,5 4,STEPS,-1019,287784.4393063584
174,1 3,BOUNDARY,-2014,286118.9310344828
175,3 3,GOAL,999999,290198.2457142857
176,4 1,GOAL,999996,294231.1875
177,4 3,GOAL,999994,298218.54802259884
178,4 3,GOAL,999998,302161.12921348313
179,4 1,GOAL,999996,306059.64804469276
180,3 3,GOAL,999997,309914.85555555555
181,2 2,GOAL,1000000,313727.48066298343
182,5 5,BOUNDARY,-2007,311992.6758241758
183,5 5,GOAL,999989,315752.21857923496
184,2 2,GOAL,1000000,319470.95652173914
185,4 5,GOAL,999990,323149.43783783785
186,1 3,BOUNDARY,-2002,321401.311827957
187,3 4,GOAL,999998,325030.1711229947
188,1 5,BOUNDARY,-2006,323290.6170212766
189,2 1,BOUNDARY,-2001,321569.4973544974
190,4 4,GOAL,999997,325140.16842105263
191,5 3,BOUNDARY,-2006,323427.3612565445
192,5 1,GOAL,999997,326951.1614583333
193,2 5,BOUNDARY,-2005,325246.725388601
194,3 4,BOUNDARY,-2004,323559.86597938143
195,1 1,BOUNDARY,-2003,321890.3128205128
196,4 4,GOAL,999997,325350.0408163265
197,2 1,BOUNDARY,-2001,323688.3604060914
198,4 3,BOUNDARY,-2004,322043.4494949495
199,5 5,GOAL,999995,325450.2412060301
200,3 3,BOUNDARY,-2002,323812.98
201,4 5,GOAL,999996,327177.0746268657
202,3 3,BOUNDARY,-2002,325547.47524752474
203,2 3,GOAL,1000000,328869.9014778325
204,2 2,GOAL,1000000,332159.7549019608
205,2 3,GOAL,1000000,335417.51219512196
206,2 5,GOAL,999998,338643.63106796116
207,2 4,GOAL,999999,341838.5845410628
208,4 5,GOAL,999996,345002.8028846154
209,4 4,GOAL,999997,348136.74641148327
210,1 4,BOUNDARY,-2007,346469.39523809525
211,5 1,GOAL,999991,349566.654028436
212,3 3,GOAL,999999,352634.7311320755
213,1 3,BOUNDARY,-2006,350969.75117370894
214,2 5,GOAL,999998,354002.59345794393
215,1 5,STEPS,-1019,352351.33023255813
216,2 3,GOAL,1000000,355349.7037037037
217,2 5,GOAL,999998,358320.4331797235
218,1 1,BOUNDARY,-2000,356667.5871559633
219,3 4,GOAL,999996,359605.1598173516
220,2 5,GOAL,999998,362516.0363636364
221,1 5,GOAL,999991,365400.53846153844
222,4 4,GOAL,999995,368259.0720720721
223,1 2,BOUNDARY,-2001,366598.7130044843
224,4 2,GOAL,999999,369426.39285714284
225,4 5,GOAL,999990,372228.8977777778
226,2 2,GOAL,1000000,375006.6460176991
227,2 4,GOAL,999999,377759.91629955947
228,5 1,GOAL,999997,380489.0263157895
229,2 4,GOAL,999999,383194.31004366814
230,5 4,BOUNDARY,-2001,381519.5478260869
231,5 2,GOAL,999998,384196.9437229437
232,1 2,BOUNDARY,-2005,382532.2801724138
233,5 1,GOAL,999987,385182.3004291846
234,5 3,GOAL,999997,387809.7136752137
235,3 5,GOAL,999997,390414.7659574468
236,5 4,GOAL,999994,392997.72881355934
237,4 2,GOAL,999997,395558.9071729958
238,5 5,GOAL,999995,398098.55462184874
239,1 4,BOUNDARY,-2012,396424.4518828452
240,4 1,GOAL,999998,398939.3416666667
241,3 3,BOUNDARY,-2009,397275.65560165973
242,4 2,GOAL,999995,399766.2314049587
243,1 1,BOUNDARY,-2006,398112.8477366255
244,5 2,GOAL,999998,400579.59016393445
245,5 2,GOAL,999998,403026.19591836736
246,3 5,GOAL,999997,405452.90650406503
247,4 2,GOAL,999999,407859.975708502
248,1 3,STEPS,-1019,406211.2701612903
249,4 4,GOAL,999997,408595.9518072289
250,5 5,GOAL,999995,410961.548
251,4 1,BOUNDARY,-2007,409316.25498007966
252,2 2,GOAL,1000000,411660.2380952381
253,4 3,GOAL,999998,413985.68379446643
254,5 1,BOUNDARY,-2004,412347.92913385824
255,3 3,GOAL,999999,414652.4431372549
256,2 5,GOAL,999998,416938.94921875
257,5 3,BOUNDARY,-2008,415308.8054474708
258,5 2,GOAL,999998,417575.04263565893
259,4 5,GOAL,999996,419823.7722007722
260,4 5,GOAL,999996,422055.20384615386
261,4 4,GOAL,999995,424269.5325670498
262,4 4,BOUNDARY,-2012,422642.5038167939
263,3 1,GOAL,999999,424837.7756653992
264,2 2,GOAL,1000000,427016.42045454547
265,4 5,GOAL,999996,429178.6075471698
266,3 3,GOAL,999999,431324.54887218046
267,1 5,BOUNDARY,-2016,429701.55056179775
268,3 4,STEPS,-1019,428094.3843283582
269,3 4,GOAL,999998,430220.42007434944
270,3 5,GOAL,999995,432330.6962962963
271,2 2,GOAL,1000000,434425.4169741697
272,2 2,GOAL,1000000,436504.73529411765
273,5 4,STEPS,-1019,434902.08424908423
274,2 4,GOAL,999999,436964.48175182485
275,2 1,GOAL,1000000,439011.8836363636
276,3 4,STEPS,-1019,437417.5688405797
277,2 2,GOAL,1000000,439448.5523465704
278,1 1,BOUNDARY,-2002,437860.6007194245
279,4 2,GOAL,999995,439875.4193548387
280,5 5,GOAL,999991,441875.83214285714
281,4 3,STEPS,-1019,440299.6939501779
282,1 3,BOUNDARY,-2010,438731.21985815605
283,5 5,GOAL,999995,440714.4840989399
284,5 1,GOAL,999985,442683.74647887325
285,3 2,GOAL,999998,444639.2350877193
286,4 2,GOAL,999999,446581.05244755244
287,3 1,GOAL,999999,448509.33797909407
288,5 1,GOAL,999997,450424.22569444444
289,3 1,GOAL,999999,452325.8685121107
290,2 2,GOAL,1000000,454214.4
291,3 2,GOAL,999998,456089.94501718215
292,3 3,GOAL,999999,457952.647260274
293,3 5,GOAL,999997,459802.6279863481
294,4 5,GOAL,999996,461640.02040816325
295,1 1,STEPS,-1019,460071.68474576273
296,5 1,GOAL,999997,461895.75675675675
297,4 5,GOAL,999996,463707.54208754207
298,5 3,GOAL,999997,465507.1711409396
299,1 5,BOUNDARY,-2007,463943.5785953177
300,4 1,BOUNDARY,-2012,462390.3933333333
301,4 3,GOAL,999998,464176.4651162791
302,2 2,GOAL,1000000,465950.71523178805
303,4 5,GOAL,999996,467713.2409240924
304,5 2,GOAL,999998,469464.17763157893
305,1 3,BOUNDARY,-2002,467918.3868852459
306,1 2,BOUNDARY,-2000,466382.70588235295
307,2 3,GOAL,999998,468120.8664495114
308,3 4,GOAL,999998,469847.74025974027
309,3 5,GOAL,999997,471563.43365695793
310,3 2,GOAL,1000000,473268.0677419355
311,3 3,GOAL,999999,474961.73633440514
312,1 3,STEPS,-1019,473436.15705128206
313,3 2,GOAL,1000000,475118.4696485623
314,3 2,BOUNDARY,-2017,473598.92993630574
315,1 2,BOUNDARY,-2007,472089.06984126987
316,4 5,GOAL,999996,473759.66139240505
317,5 1,GOAL,999997,475419.7160883281
318,3 1,STEPS,-1019,473921.4811320755
319,2 4,GOAL,999999,475570.62695924763
320,5 5,GOAL,999995,477209.453125
321,2 4,GOAL,999999,478838.08099688473
322,2 5,GOAL,999998,480456.5900621118
323,4 4,GOAL,999997,482065.0743034056
324,3 5,GOAL,999997,483663.6296296296
325,1 1,STEPS,-1019,482172.29846153845
326,2 5,GOAL,999998,483760.7208588957
327,5 2,GOAL,999996,485339.42201834865
328,3 3,GOAL,999999,486908.506097561
329,2 5,GOAL,999998,488468.04863221885
330,5 4,GOAL,999996,490018.13333333336
331,3 5,GOAL,999997,491558.8549848943
332,1 3,STEPS,-1019,490075.186746988
333,1 3,STEPS,-1019,488600.4294294294
334,3 3,GOAL,999999,490131.5628742515
335,1 1,BOUNDARY,-2000,488662.5134328358
336,2 4,GOAL,999999,490184.34821428574
337,2 4,GOAL,999999,491697.1513353116
338,3 3,GOAL,999999,493201.00295857986
339,3 4,GOAL,999994,494695.9675516224
340,4 2,GOAL,999997,496182.14705882355
341,2 4,GOAL,999999,497659.61583577713
342,3 2,GOAL,1000000,499128.44736842107
343,5 4,GOAL,999996,500588.7026239067
344,1 4,GOAL,999984,502040.4331395349
345,3 2,GOAL,1000000,503483.79420289857
346,1 5,BOUNDARY,-2009,502022.8323699422
347,4 5,GOAL,999996,503457.9135446686
348,2 4,GOAL,999999,504884.7557471264
349,4 2,GOAL,999999,506303.42120343837
350,2 1,STEPS,-1019,504853.9285714286
351,3 1,GOAL,999997,506264.5925925926
352,3 5,GOAL,999997,507667.2414772727
353,1 4,BOUNDARY,-2002,506223.4192634561
354,1 3,BOUNDARY,-2008,504787.73728813557
355,4 1,GOAL,999988,506182.6676056338
356,3 2,GOAL,1000000,507569.7949438202
357,4 4,GOAL,999997,508949.14285714284
358,1 3,STEPS,-1019,507524.6508379888
359,4 5,GOAL,999996,508896.4373259053
360,1 4,STEPS,-1019,507480.0055555556
361,3 3,GOAL,999999,508844.324099723
362,4 4,GOAL,999997,510201.0994475138
363,1 3,BOUNDARY,-2010,508790.0495867769
364,5 1,GOAL,999997,510139.51923076925
365,4 5,GOAL,999996,511481.5917808219
366,2 2,GOAL,1000000,512816.34153005463
367,3 3,GOAL,999999,514143.8147138965
368,4 2,GOAL,999999,515464.07336956525
369,4 2,GOAL,999999,516777.1761517615
370,2 3,GOAL,1000000,518083.1837837838
371,1 2,GOAL,999998,519382.1455525606
372,2 2,GOAL,1000000,520674.12903225806
373,1 3,STEPS,-1019,519275.48793565686
374,3 3,GOAL,999999,520560.8449197861
375,3 3,GOAL,999999,521839.3466666667
376,1 5,STEPS,-1019,520448.7659574468
377,5 2,GOAL,999998,521720.7798408488
378,1 4,STEPS,-1019,520337.8703703704
379,3 5,GOAL,999997,521603.4617414248
380,3 3,GOAL,999999,522862.3973684211
381,1 2,BOUNDARY,-2004,521484.79527559056
382,3 2,GOAL,1000000,522737.45287958113
383,3 1,GOAL,999999,523983.56657963444
384,2 5,GOAL,999998,525223.1875
385,4 5,GOAL,999994,526456.3584415584
386,5 1,GOAL,999997,527683.1476683938
387,5 2,GOAL,999998,528903.5994832042
388,3 4,GOAL,999998,530117.7603092784
389,1 3,GOAL,999995,531325.6709511568
390,1 2,STEPS,-1019,529960.6846153847
391,4 3,GOAL,999998,531162.8260869565
392,1 4,GOAL,999998,532358.8341836735
393,3 3,GOAL,999999,533548.7582697201
394,5 2,GOAL,999998,534732.6395939087
395,4 4,GOAL,999997,535910.524050633
396,5 2,GOAL,999998,537082.4621212122
397,1 3,GOAL,999987,538248.4685138538
398,3 4,GOAL,999998,539408.6432160804
399,2 5,GOAL,999998,540563.0025062656
400,4 1,GOAL,999998,541711.59
401,3 5,GOAL,999997,542854.4463840399
402,3 1,GOAL,999981,543991.5771144278
403,1 2,GOAL,1000000,545123.111662531
404,3 3,GOAL,999999,546249.042079208
405,3 4,GOAL,999998,547369.4098765432
406,2 1,GOAL,1000000,548484.263546798
407,4 5,GOAL,999996,549593.628992629
408,3 5,GOAL,999997,550697.5588235294
409,4 2,GOAL,999997,551796.0904645476
410,1 5,GOAL,999989,552889.243902439
411,3 2,GOAL,1000000,553977.104622871
412,4 2,GOAL,999999,555059.6820388349
413,4 1,GOAL,999998,556137.0145278451
414,2 5,GOAL,999998,557209.1425120773
415,5 2,GOAL,999998,558276.1036144579
416,5 3,GOAL,999997,559337.9326923077
417,2 4,GOAL,999999,560394.6738609113
418,1 1,GOAL,999991,561446.3397129186
419,4 3,GOAL,999998,562493.0023866348
420,4 4,GOAL,999997,563534.6785714285
421,4 5,GOAL,999994,564571.3990498813
422,5 1,GOAL,999997,565603.2132701422
423,1 4,GOAL,999998,566630.1513002363
424,1 1,GOAL,999993,567652.233490566
425,3 5,GOAL,999997,568669.5152941176
426,3 2,GOAL,999998,569682.0234741784
427,2 3,GOAL,999990,570689.7704918033
428,3 2,GOAL,1000000,571692.8317757009
429,3 2,GOAL,1000000,572691.2167832168
430,4 5,GOAL,999996,573684.9488372093
431,2 5,GOAL,999998,574674.0742459397
432,1 4,GOAL,999998,575658.6203703703
433,5 2,GOAL,999998,576638.6189376443
434,4 5,GOAL,999996,577614.0967741936
435,5 3,GOAL,999987,578585.0689655172
436,3 3,GOAL,999999,579551.6146788991
437,3 4,GOAL,999998,580513.7345537758
438,3 5,GOAL,999997,581471.4589041095
439,3 5,GOAL,999995,582424.8154897494
440,4 2,GOAL,999999,583373.8477272728
441,2 4,GOAL,999999,584318.5759637188
442,1 3,GOAL,999999,585259.0294117647
443,1 1,GOAL,999997,586195.2325056434
444,5 4,GOAL,999996,587127.2162162162
445,3 4,GOAL,999998,588055.0157303371
446,2 1,GOAL,1000000,588978.6591928251
447,2 1,GOAL,999998,589898.1655480984
448,1 4,GOAL,999998,590813.5669642857
449,1 4,GOAL,999998,591724.8908685968
450,4 3,GOAL,999998,592632.1644444445
451,3 2,GOAL,1000000,593535.4190687361
452,2 2,GOAL,1000000,594434.6769911505
453,1 3,GOAL,999993,595329.9492273731
454,1 2,GOAL,1000000,596221.2929515418
455,1 1,GOAL,999999,597108.7164835165
456,4 4,GOAL,999997,597992.2434210526
457,3 2,GOAL,1000000,598871.9102844639
458,4 2,GOAL,999999,599747.7336244541
459,3 5,GOAL,999997,600619.7363834423
460,1 4,GOAL,999998,601487.95
461,5 1,GOAL,999997,602352.3947939263
462,2 1,GOAL,1000000,603213.1038961039
463,3 4,GOAL,999998,604070.090712743
464,3 2,GOAL,1000000,604923.3879310344
465,1 5,GOAL,999997,605773.0086021505
466,4 4,GOAL,999993,606618.9742489271
467,5 4,GOAL,999996,607461.3233404711
468,2 3,GOAL,1000000,608300.0811965812
469,2 2,GOAL,1000000,609135.2622601279
470,3 1,GOAL,999999,609966.8872340425
471,5 1,GOAL,999995,610794.9723991507
472,5 5,GOAL,999995,611619.5487288135
473,5 5,GOAL,999995,612440.6384778012
474,2 1,GOAL,999996,613258.2658227849
475,3 2,GOAL,1000000,614072.4589473684
476,1 5,GOAL,999997,614883.224789916
477,4 2,GOAL,999999,615690.5953878406
478,1 1,GOAL,999995,616494.5794979079
479,4 2,GOAL,999999,617295.2150313152
480,4 1,GOAL,999998,618092.5125
481,4 1,GOAL,999996,618886.4906444907
482,1 5,GOAL,999997,619677.1763485477
483,2 1,GOAL,1000000,620464.5942028986
484,5 2,GOAL,999998,621248.7541322313
485,3 3,GOAL,999999,622029.6824742268
486,1 4,GOAL,999998,622807.3950617284
487,5 2,GOAL,999998,623581.9137577002
488,5 3,GOAL,999995,624353.2520491803
489,5 1,GOAL,999993,625121.4314928425
490,3 2,GOAL,1000000,625886.4897959183
491,1 4,GOAL,999998,626648.4276985744
492,5 1,GOAL,999995,627407.262195122
493,3 2,GOAL,999998,628163.0243407708
494,3 2,GOAL,1000000,628915.7307692308
495,2 1,GOAL,1000000,629665.3959595959
496,1 1,GOAL,999997,630412.0322580645
497,5 4,GOAL,999996,631155.661971831
498,4 3,GOAL,999996,631896.3052208836
499,3 5,GOAL,999997,632633.9819639279
500,5 2,GOAL,999996,633368.706
501,3 2,GOAL,1000000,634100.50499002
502,2 2,GOAL,1000000,634829.3884462152
503,2 1,GOAL,1000000,635555.3737574553
504,1 2,GOAL,1000000,636278.4781746032
505,3 3,GOAL,999999,636998.7168316832
506,1 5,GOAL,999997,637716.104743083
507,2 4,GOAL,999999,638430.6666666666
508,5 3,GOAL,999997,639142.4114173228
509,3 4,GOAL,999998,639851.3614931238
510,2 3,GOAL,1000000,640557.5352941176
511,4 2,GOAL,999999,641260.9432485322
512,5 1,GOAL,999995,641961.595703125
513,5 2,GOAL,999996,642659.5185185185
514,5 1,GOAL,999997,643354.7276264591
515,5 3,GOAL,999997,644047.2368932039
516,5 3,GOAL,999997,644737.0620155039
517,5 5,GOAL,999995,645424.2147001934
518,5 1,GOAL,999997,646108.7181467181
519,5 5,GOAL,999995,646790.5799614644
520,5 2,GOAL,999998,647469.825
521,4 2,GOAL,999999,648146.4644913628
522,3 4,GOAL,999998,648820.5095785441
523,1 2,GOAL,1000000,649491.9808795411
524,5 4,GOAL,999996,650160.8816793893
525,3 5,GOAL,999997,650827.2361904762
526,3 4,GOAL,999998,651491.0589353612
527,4 3,GOAL,999998,652152.3624288425
528,3 4,GOAL,999998,652811.1609848485
529,2 4,GOAL,999999,653467.4706994329
530,5 5,GOAL,999995,654121.2962264151
531,4 1,GOAL,999996,654772.6610169491
532,4 1,GOAL,999996,655421.5770676691
533,4 3,GOAL,999998,656068.0619136961
534,5 3,GOAL,999997,656712.1235955056
535,1 4,GOAL,999998,657353.7794392523
536,1 3,GOAL,999999,657993.0429104478
537,2 2,GOAL,1000000,658629.9273743017
538,2 4,GOAL,999999,659264.4423791822
539,4 5,GOAL,999996,659896.5974025974
540,3 3,GOAL,999999,660526.4166666666
541,2 5,GOAL,999998,661153.9057301293
542,2 5,GOAL,999996,661779.0756457564
543,5 1,GOAL,999995,662401.94106814
544,2 2,GOAL,1000000,663022.5257352941
545,5 1,GOAL,999997,663640.8275229358
546,1 4,GOAL,999998,664256.8663003664
547,4 2,GOAL,999999,664870.6544789763
548,1 2,GOAL,1000000,665482.204379562
549,1 4,GOAL,999998,666091.5227686703
550,1 1,GOAL,999999,666698.6272727273
551,4 4,GOAL,999997,667303.5245009074
552,4 3,GOAL,999998,667906.231884058
553,3 1,GOAL,999999,668506.7613019892
554,2 2,GOAL,1000000,669105.1245487365
555,4 1,GOAL,999994,669701.3207207207
556,2 1,GOAL,999998,670295.3794964029
557,1 1,GOAL,999999,670887.3070017954
558,5 1,GOAL,999993,671477.1021505377
559,3 3,GOAL,999999,672064.7978533094
560,1 3,GOAL,999999,672650.3946428571
561,3 5,GOAL,999997,673233.9001782531
562,4 4,GOAL,999997,673815.3291814947
563,4 4,GOAL,999997,674394.6927175843
564,4 1,GOAL,999998,674972.0035460993
565,3 4,GOAL,999998,675547.2707964602
566,4 4,GOAL,999997,676120.5035335689
567,4 4,GOAL,999997,676691.7142857143
568,4 4,GOAL,999997,677260.9137323943
569,2 5,GOAL,999998,677828.1142355009
570,4 4,GOAL,999997,678393.3228070176
571,2 2,GOAL,1000000,678956.5569176882
572,5 1,GOAL,999997,679517.8164335664
573,1 1,GOAL,999999,680077.1204188481
574,2 2,GOAL,1000000,680634.4773519164
575,2 3,GOAL,1000000,681189.8956521739
576,5 5,GOAL,999995,681743.3767361111
577,3 3,GOAL,999999,682294.9462738301
578,5 1,GOAL,999997,682844.6038062284
579,4 5,GOAL,999996,683392.3609671848
580,2 2,GOAL,1000000,683938.2362068966
581,4 3,GOAL,999998,684482.2289156626
582,2 5,GOAL,999998,685024.3522336769
583,2 2,GOAL,1000000,685564.6192109777
584,4 3,GOAL,999998,686103.0325342466
585,3 1,GOAL,999997,686639.6034188034
586,1 4,GOAL,999998,687174.3447098976
587,3 5,GOAL,999997,687707.262350937
588,5 3,GOAL,999997,688238.3673469388
589,5 5,GOAL,999993,688767.662139219
590,3 2,GOAL,1000000,689295.1745762712
591,2 1,GOAL,1000000,689820.9018612521
592,2 5,GOAL,999998,690344.8496621621
593,4 4,GOAL,999997,690867.0286677909
594,2 5,GOAL,999996,691387.4478114478
595,3 5,GOAL,999997,691906.1193277311
596,2 1,GOAL,1000000,692423.0553691275
597,1 5,GOAL,999997,692938.2546063651
598,3 2,GOAL,1000000,693451.7357859532
599,2 2,GOAL,1000000,693963.5025041737
600,2 1,GOAL,1000000,694473.5633333334
601,2 1,GOAL,1000000,694981.9267886855
602,1 3,GOAL,999999,695488.599667774
603,4 1,GOAL,999998,695993.5903814262
604,1 5,GOAL,999997,696496.9072847682
605,3 4,GOAL,999998,696998.561983471
606,4 1,GOAL,999998,697498.5610561057
607,3 5,GOAL,999997,697996.9110378913
608,4 3,GOAL,999998,698493.6233552631
609,3 1,GOAL,999999,698988.7060755336
610,3 1,GOAL,999999,699482.1655737705
611,5 1,GOAL,999997,699974.0065466448
