Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,1 2,5,BOUNDARY,-103,-103.0
2,8 8,5,BOUNDARY,-100,-101.5
3,8 2,5,BOUNDARY,-101,-101.33333333333333
4,1 8,5,BOUNDARY,-103,-101.75
5,3 1,5,BOUNDARY,-106,-102.6
6,4 2,5,BOUNDARY,-112,-104.16666666666667
7,4 5,5,BOUNDARY,-105,-104.28571428571429
8,8 7,5,BOUNDARY,-100,-103.75
9,4 2,5,BOUNDARY,-100,-103.33333333333333
10,3 2,5,GOAL,100,-83.0
11,1 3,5,BOUNDARY,-100,-84.54545454545455
12,3 7,5,BOUNDARY,-105,-86.25
13,4 4,5,BOUNDARY,-105,-87.6923076923077
14,2 5,5,STEPS,-16,-82.57142857142857
15,7 1,5,BOUNDARY,-106,-84.13333333333334
16,8 1,5,GOAL,95,-72.9375
17,7 1,5,BOUNDARY,-101,-74.58823529411765
18,4 7,5,BOUNDARY,-105,-76.27777777777777
19,1 7,5,BOUNDARY,-109,-78.0
20,4 2,5,GOAL,98,-69.2
21,3 3,5,GOAL,100,-61.142857142857146
22,4 8,5,BOUNDARY,-111,-63.40909090909091
23,3 7,5,BOUNDARY,-102,-65.08695652173913
24,2 2,5,GOAL,100,-58.208333333333336
25,6 1,5,BOUNDARY,-100,-59.88
26,1 1,5,BOUNDARY,-100,-61.42307692307692
27,2 5,5,BOUNDARY,-110,-63.22222222222222
28,6 7,5,STEPS,-17,-61.57142857142857
29,6 2,5,STEPS,-21,-60.172413793103445
30,2 7,5,BOUNDARY,-102,-61.56666666666667
31,7 1,5,BOUNDARY,-108,-63.064516129032256
32,5 6,5,STEPS,-21,-61.75
33,8 4,5,STEPS,-14,-60.303030303030305
34,1 3,5,GOAL,100,-55.588235294117645
35,1 1,5,GOAL,100,-51.142857142857146
36,5 1,5,STEPS,-12,-50.05555555555556
37,4 2,5,BOUNDARY,-104,-51.513513513513516
38,7 3,5,BOUNDARY,-104,-52.89473684210526
39,5 6,5,BOUNDARY,-100,-54.1025641025641
40,3 2,5,BOUNDARY,-108,-55.45
41,2 7,5,BOUNDARY,-102,-56.58536585365854
42,7 6,5,BOUNDARY,-100,-57.61904761904762
43,2 1,5,BOUNDARY,-100,-58.604651162790695
44,8 8,5,BOUNDARY,-100,-59.54545454545455
45,2 7,5,BOUNDARY,-101,-60.46666666666667
46,1 1,5,BOUNDARY,-103,-61.391304347826086
47,5 3,5,BOUNDARY,-113,-62.48936170212766
48,5 7,5,BOUNDARY,-103,-63.333333333333336
49,6 4,5,BOUNDARY,-102,-64.12244897959184
50,6 8,5,BOUNDARY,-100,-64.84
51,1 7,5,BOUNDARY,-109,-65.70588235294117
52,7 8,5,BOUNDARY,-100,-66.36538461538461
53,4 5,5,STEPS,-20,-65.49056603773585
54,6 6,5,BOUNDARY,-102,-66.16666666666667
55,8 7,5,BOUNDARY,-100,-66.78181818181818
56,1 4,5,BOUNDARY,-100,-67.375
57,7 3,5,BOUNDARY,-100,-67.94736842105263
58,1 7,5,BOUNDARY,-110,-68.67241379310344
59,4 7,5,BOUNDARY,-108,-69.33898305084746
60,3 4,5,BOUNDARY,-114,-70.08333333333333
61,6 1,5,GOAL,97,-67.34426229508196
62,8 6,5,STEPS,-24,-66.64516129032258
63,4 6,5,BOUNDARY,-102,-67.2063492063492
64,7 2,5,STEPS,-23,-66.515625
65,6 4,5,STEPS,-25,-65.87692307692308
66,8 5,5,BOUNDARY,-105,-66.46969696969697
67,2 3,5,STEPS,-19,-65.76119402985074
68,1 7,5,BOUNDARY,-102,-66.29411764705883
69,1 2,5,GOAL,100,-63.88405797101449
