Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,1 1,2,GOAL,100,100.0
2,3 4,2,GOAL,100,100.0
3,5 1,2,STEPS,-25,58.333333333333336
4,4 2,2,STEPS,-28,36.75
5,1 6,2,STEPS,-24,24.6
6,4 2,2,STEPS,-28,15.833333333333334
7,1 4,2,STEPS,-26,9.857142857142858
8,4 5,2,STEPS,-28,5.125
9,5 1,2,STEPS,-26,1.6666666666666667
10,6 3,2,STEPS,-27,-1.2
11,3 4,2,GOAL,100,8.0
12,3 4,2,GOAL,100,15.666666666666666
13,4 5,2,STEPS,-28,12.307692307692308
14,4 1,2,STEPS,-27,9.5
15,1 6,2,GOAL,100,15.533333333333333
16,3 2,2,GOAL,100,20.8125
17,2 3,2,GOAL,100,25.470588235294116
18,1 1,2,GOAL,100,29.61111111111111
19,2 1,2,GOAL,100,33.31578947368421
20,2 6,2,GOAL,100,36.65
21,5 1,2,STEPS,-26,33.666666666666664
22,3 1,2,GOAL,100,36.68181818181818
23,6 4,2,STEPS,-26,33.95652173913044
24,4 1,2,STEPS,-27,31.416666666666668
25,1 2,2,GOAL,100,34.16
26,3 2,2,GOAL,100,36.69230769230769
27,4 1,2,GOAL,93,38.77777777777778
28,1 3,2,GOAL,100,40.964285714285715
29,1 2,2,GOAL,100,43.0
30,6 3,2,GOAL,87,44.46666666666667
31,4 5,2,GOAL,86,45.806451612903224
32,6 5,2,GOAL,100,47.5
33,2 3,2,GOAL,100,49.09090909090909
34,2 2,2,GOAL,100,50.588235294117645
35,1 5,2,GOAL,100,52.0
36,4 1,2,GOAL,100,53.333333333333336
37,2 4,2,GOAL,100,54.5945945945946
38,3 2,2,GOAL,100,55.78947368421053
39,6 2,2,GOAL,100,56.92307692307692
40,2 2,2,GOAL,100,58.0
41,6 2,2,GOAL,100,59.02439024390244
42,1 4,2,GOAL,100,60.0
43,6 1,2,GOAL,100,60.93023255813954
44,3 3,2,GOAL,100,61.81818181818182
45,5 5,2,GOAL,100,62.666666666666664
46,3 1,2,GOAL,100,63.47826086956522
47,5 6,2,GOAL,100,64.25531914893617
48,4 3,2,GOAL,100,65.0
49,5 3,2,GOAL,100,65.71428571428571
50,1 3,2,GOAL,100,66.4
51,6 1,2,GOAL,100,67.05882352941177
52,5 6,2,GOAL,100,67.6923076923077
53,4 3,2,GOAL,100,68.30188679245283
54,3 2,2,GOAL,100,68.88888888888889
55,5 3,2,GOAL,100,69.45454545454545
56,3 6,2,GOAL,100,70.0
57,1 6,2,GOAL,100,70.52631578947368
58,6 2,2,GOAL,100,71.03448275862068
59,4 6,2,GOAL,100,71.52542372881356
60,2 5,2,GOAL,100,72.0
61,4 4,2,GOAL,100,72.45901639344262
62,3 5,2,GOAL,100,72.90322580645162
63,6 5,2,GOAL,100,73.33333333333333
64,3 4,2,GOAL,100,73.75
65,2 2,2,GOAL,100,74.15384615384616
66,5 1,2,GOAL,100,74.54545454545455
67,4 4,2,GOAL,100,74.92537313432835
68,2 5,2,GOAL,100,75.29411764705883
69,5 2,2,GOAL,100,75.65217391304348
70,5 1,2,GOAL,98,75.97142857142858
71,4 1,2,GOAL,98,76.28169014084507
72,6 2,2,GOAL,100,76.61111111111111
73,1 5,2,GOAL,100,76.93150684931507
74,6 1,2,GOAL,100,77.24324324324324
75,5 6,2,GOAL,100,77.54666666666667
76,6 2,2,GOAL,100,77.84210526315789
77,6 6,2,GOAL,100,78.12987012987013
78,2 2,2,GOAL,100,78.41025641025641
79,2 2,2,GOAL,100,78.68354430379746
80,4 6,2,GOAL,100,78.95
81,4 2,2,GOAL,100,79.20987654320987
82,1 6,2,GOAL,100,79.46341463414635
83,4 5,2,GOAL,100,79.71084337349397
84,6 6,2,GOAL,100,79.95238095238095
85,6 1,2,GOAL,100,80.18823529411765
