Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,8 6,30,BOUNDARY,-100,-100.0
2,4 5,30,BOUNDARY,-100,-100.0
3,5 8,30,BOUNDARY,-100,-100.0
4,7 5,30,BOUNDARY,-100,-100.0
5,6 2,30,BOUNDARY,-100,-100.0
6,6 4,30,BOUNDARY,-100,-100.0
7,7 4,30,BOUNDARY,-100,-100.0
8,8 3,30,BOUNDARY,-100,-100.0
9,5 4,30,BOUNDARY,-100,-100.0
10,2 8,30,BOUNDARY,-100,-100.0
11,5 6,30,BOUNDARY,-100,-100.0
12,6 1,30,BOUNDARY,-100,-100.0
13,2 5,30,BOUNDARY,-100,-100.0
14,2 4,30,BOUNDARY,-100,-100.0
15,1 6,30,BOUNDARY,-100,-100.0
16,3 3,30,BOUNDARY,-100,-100.0
17,4 8,30,BOUNDARY,-100,-100.0
18,5 7,30,BOUNDARY,-100,-100.0
19,4 8,30,BOUNDARY,-100,-100.0
20,1 7,30,BOUNDARY,-100,-100.0
21,8 8,30,BOUNDARY,-100,-100.0
22,4 4,30,BOUNDARY,-100,-100.0
23,6 7,30,BOUNDARY,-100,-100.0
24,4 3,30,BOUNDARY,-100,-100.0
25,4 8,30,BOUNDARY,-100,-100.0
26,7 6,30,BOUNDARY,-100,-100.0
27,3 1,30,BOUNDARY,-100,-100.0
28,5 1,30,BOUNDARY,-100,-100.0
29,2 2,30,GOAL,100,-93.10344827586206
30,3 5,30,BOUNDARY,-100,-93.33333333333333
31,6 7,30,BOUNDARY,-100,-93.54838709677419
32,3 2,30,BOUNDARY,-100,-93.75
33,7 3,30,BOUNDARY,-100,-93.93939393939394
34,1 3,30,BOUNDARY,-100,-94.11764705882354
35,3 4,30,BOUNDARY,-100,-94.28571428571429
36,2 8,30,BOUNDARY,-100,-94.44444444444444
37,7 7,30,BOUNDARY,-100,-94.5945945945946
38,1 3,30,BOUNDARY,-100,-94.73684210526316
39,2 3,30,BOUNDARY,-100,-94.87179487179488
40,5 7,30,BOUNDARY,-100,-95.0
41,4 1,30,BOUNDARY,-100,-95.1219512195122
42,4 5,30,BOUNDARY,-100,-95.23809523809524
43,4 6,30,BOUNDARY,-100,-95.34883720930233
44,1 5,30,STEPS,0,-93.18181818181819
45,7 1,30,BOUNDARY,-100,-93.33333333333333
46,6 2,30,BOUNDARY,-100,-93.47826086956522
47,8 4,30,BOUNDARY,-100,-93.61702127659575
48,4 8,30,BOUNDARY,-100,-93.75
49,7 3,30,STEPS,0,-91.83673469387755
50,7 6,30,BOUNDARY,-100,-92.0
51,6 7,30,BOUNDARY,-100,-92.15686274509804
52,2 8,30,BOUNDARY,-100,-92.3076923076923
53,3 7,30,BOUNDARY,-100,-92.45283018867924
54,7 5,30,BOUNDARY,-100,-92.5925925925926
55,3 3,30,STEPS,0,-90.9090909090909
56,5 1,30,STEPS,0,-89.28571428571429
57,5 5,30,STEPS,0,-87.71929824561404
58,6 2,30,BOUNDARY,-100,-87.93103448275862
59,4 7,30,BOUNDARY,-100,-88.13559322033899
60,2 6,30,BOUNDARY,-100,-88.33333333333333
61,1 5,30,STEPS,0,-86.88524590163935
62,7 6,30,STEPS,0,-85.48387096774194
63,2 5,30,STEPS,0,-84.12698412698413
64,2 7,30,BOUNDARY,-100,-84.375
65,4 6,30,STEPS,0,-83.07692307692308
66,5 4,30,STEPS,0,-81.81818181818181
67,6 2,30,GOAL,100,-79.1044776119403
68,8 3,30,BOUNDARY,-100,-79.41176470588235
69,7 2,30,BOUNDARY,-100,-79.71014492753623
70,3 4,30,BOUNDARY,-100,-80.0
71,1 7,30,BOUNDARY,-100,-80.28169014084507
72,2 1,30,BOUNDARY,-100,-80.55555555555556
