Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,3 1,7,BOUNDARY,-101,-101.0
2,4 3,7,GOAL,100,-0.5
3,6 4,7,GOAL,97,32.0
4,1 4,7,GOAL,98,48.5
5,6 3,7,BOUNDARY,-100,18.8
6,2 4,7,BOUNDARY,-108,-2.3333333333333335
7,1 3,7,STEPS,-22,-5.142857142857143
8,5 6,7,BOUNDARY,-100,-17.0
9,2 6,7,GOAL,97,-4.333333333333333
10,3 5,7,GOAL,100,6.1
11,4 1,7,STEPS,-21,3.6363636363636362
12,3 4,7,GOAL,99,11.583333333333334
13,1 4,7,BOUNDARY,-107,2.4615384615384617
14,1 4,7,BOUNDARY,-111,-5.642857142857143
15,4 6,7,GOAL,99,1.3333333333333333
16,3 4,7,BOUNDARY,-100,-5.0
17,6 2,7,GOAL,100,1.1764705882352942
18,6 4,7,GOAL,91,6.166666666666667
19,6 3,7,GOAL,100,11.105263157894736
20,3 1,7,BOUNDARY,-102,5.45
21,5 6,7,GOAL,98,9.857142857142858
22,6 5,7,GOAL,83,13.181818181818182
23,2 4,7,BOUNDARY,-113,7.695652173913044
24,3 6,7,BOUNDARY,-114,2.625
25,1 6,7,BOUNDARY,-105,-1.68
26,1 5,7,BOUNDARY,-106,-5.6923076923076925
27,3 1,7,BOUNDARY,-100,-9.185185185185185
28,2 5,7,GOAL,99,-5.321428571428571
29,1 6,7,BOUNDARY,-106,-8.793103448275861
30,5 4,7,BOUNDARY,-107,-12.066666666666666
31,5 5,7,GOAL,100,-8.451612903225806
32,5 5,7,BOUNDARY,-100,-11.3125
33,4 2,7,STEPS,-20,-11.575757575757576
34,2 1,7,BOUNDARY,-100,-14.176470588235293
35,3 6,7,BOUNDARY,-113,-17.0
36,2 3,7,BOUNDARY,-111,-19.61111111111111
37,6 4,7,GOAL,100,-16.37837837837838
38,3 1,7,BOUNDARY,-100,-18.57894736842105
39,5 2,7,GOAL,100,-15.538461538461538
40,5 2,7,GOAL,100,-12.65
41,1 2,7,BOUNDARY,-108,-14.975609756097562
42,4 6,7,STEPS,-19,-15.071428571428571
43,5 4,7,GOAL,99,-12.418604651162791
44,1 3,7,BOUNDARY,-100,-14.409090909090908
45,3 2,7,STEPS,-24,-14.622222222222222
46,3 1,7,GOAL,82,-12.521739130434783
47,3 3,7,BOUNDARY,-110,-14.595744680851064
48,2 4,7,BOUNDARY,-109,-16.5625
49,3 6,7,GOAL,82,-14.551020408163266
50,1 3,7,GOAL,98,-12.3
51,6 4,7,GOAL,95,-10.196078431372548
52,2 1,7,BOUNDARY,-123,-12.365384615384615
53,5 6,7,GOAL,99,-10.264150943396226
54,6 6,7,GOAL,99,-8.24074074074074
55,5 5,7,GOAL,97,-6.327272727272727
56,2 6,7,STEPS,-20,-6.571428571428571
57,3 4,7,BOUNDARY,-115,-8.473684210526315
58,6 3,7,GOAL,94,-6.706896551724138
59,3 5,7,GOAL,100,-4.898305084745763
60,4 1,7,GOAL,99,-3.1666666666666665
61,3 6,7,GOAL,93,-1.5901639344262295
62,4 2,7,GOAL,100,0.04838709677419355
63,5 5,7,GOAL,98,1.6031746031746033
64,2 6,7,GOAL,86,2.921875
65,4 3,7,GOAL,100,4.415384615384616
66,2 3,7,GOAL,98,5.833333333333333
67,5 3,7,GOAL,90,7.08955223880597
68,1 1,7,GOAL,98,8.426470588235293
69,4 2,7,BOUNDARY,-103,6.811594202898551
70,1 5,7,GOAL,97,8.1
71,6 5,7,BOUNDARY,-123,6.253521126760563
72,3 3,7,GOAL,98,7.527777777777778
73,6 1,7,GOAL,90,8.657534246575343
74,6 5,7,BOUNDARY,-102,7.162162162162162
75,4 2,7,GOAL,100,8.4
76,3 3,7,BOUNDARY,-104,6.921052631578948
77,4 3,7,GOAL,100,8.12987012987013
78,1 3,7,GOAL,93,9.217948717948717
79,1 3,7,GOAL,95,10.30379746835443
80,1 6,7,GOAL,98,11.4
81,6 4,7,BOUNDARY,-100,10.024691358024691
82,4 5,7,GOAL,100,11.121951219512194
83,5 3,7,GOAL,96,12.144578313253012
84,3 5,7,GOAL,99,13.178571428571429
85,6 3,7,BOUNDARY,-100,11.847058823529412
86,1 3,7,GOAL,100,12.872093023255815
87,2 3,7,BOUNDARY,-108,11.482758620689655
88,5 4,7,BOUNDARY,-100,10.215909090909092
89,1 5,7,GOAL,100,11.224719101123595
90,2 6,7,GOAL,100,12.21111111111111
91,6 6,7,BOUNDARY,-100,10.978021978021978
92,1 3,7,GOAL,100,11.945652173913043
93,3 2,7,GOAL,93,12.817204301075268
94,4 3,7,GOAL,99,13.73404255319149
95,1 6,7,BOUNDARY,-100,12.536842105263158
96,4 2,7,GOAL,100,13.447916666666666
97,4 4,7,GOAL,100,14.34020618556701
98,3 5,7,BOUNDARY,-100,13.173469387755102
99,1 6,7,BOUNDARY,-100,12.030303030303031
100,5 4,7,BOUNDARY,-100,10.91
101,4 5,7,GOAL,100,11.792079207920793
102,6 5,7,BOUNDARY,-104,10.656862745098039
103,1 1,7,GOAL,98,11.504854368932039
104,1 4,7,GOAL,98,12.336538461538462
105,3 6,7,GOAL,100,13.17142857142857
106,5 6,7,GOAL,93,13.924528301886792
107,1 2,7,GOAL,100,14.728971962616823
108,4 3,7,GOAL,100,15.518518518518519
109,2 6,7,GOAL,100,16.293577981651374
110,1 4,7,BOUNDARY,-100,15.236363636363636
111,5 5,7,GOAL,98,15.981981981981981
112,4 4,7,GOAL,100,16.732142857142858
113,6 2,7,GOAL,79,17.283185840707965
114,2 6,7,GOAL,100,18.00877192982456
115,2 6,7,GOAL,100,18.721739130434784
116,4 4,7,GOAL,100,19.42241379310345
117,5 6,7,BOUNDARY,-100,18.4017094017094
118,3 1,7,GOAL,100,19.093220338983052
119,5 2,7,BOUNDARY,-107,18.03361344537815
120,6 1,7,GOAL,97,18.691666666666666
121,3 3,7,GOAL,100,19.363636363636363
122,2 5,7,GOAL,98,20.008196721311474
123,4 1,7,GOAL,100,20.658536585365855
124,5 5,7,GOAL,99,21.29032258064516
125,3 1,7,GOAL,96,21.888
126,3 1,7,GOAL,100,22.50793650793651
127,6 5,7,BOUNDARY,-102,21.52755905511811
128,4 3,7,GOAL,100,22.140625
129,6 5,7,GOAL,97,22.72093023255814
130,3 4,7,GOAL,100,23.315384615384616
131,2 2,7,GOAL,100,23.900763358778626
132,6 2,7,GOAL,89,24.393939393939394
133,6 3,7,BOUNDARY,-100,23.458646616541355
134,3 3,7,GOAL,100,24.029850746268657
135,6 4,7,BOUNDARY,-100,23.11111111111111
136,2 6,7,BOUNDARY,-100,22.205882352941178
137,2 5,7,GOAL,100,22.773722627737225
138,6 3,7,GOAL,88,23.246376811594203
139,2 5,7,GOAL,98,23.784172661870503
140,1 5,7,GOAL,99,24.321428571428573
141,5 5,7,BOUNDARY,-104,23.411347517730498
142,3 2,7,GOAL,96,23.922535211267604
143,2 6,7,GOAL,100,24.454545454545453
144,1 3,7,GOAL,97,24.958333333333332
145,4 5,7,GOAL,100,25.47586206896552
146,6 5,7,BOUNDARY,-100,24.616438356164384
147,4 5,7,GOAL,100,25.12925170068027
148,4 4,7,GOAL,100,25.635135135135137
149,2 3,7,STEPS,-24,25.302013422818792
150,3 5,7,GOAL,84,25.69333333333333
151,5 6,7,GOAL,98,26.172185430463575
152,2 6,7,STEPS,-18,25.88157894736842
153,3 3,7,GOAL,99,26.359477124183005
154,1 3,7,GOAL,90,26.772727272727273
155,4 1,7,GOAL,99,27.238709677419354
156,6 3,7,GOAL,90,27.641025641025642
157,2 3,7,GOAL,92,28.05095541401274
158,1 5,7,GOAL,100,28.50632911392405
159,2 5,7,GOAL,100,28.955974842767297
160,4 3,7,GOAL,100,29.4
161,2 1,7,GOAL,83,29.732919254658384
162,3 1,7,GOAL,98,30.15432098765432
163,6 2,7,BOUNDARY,-104,29.33128834355828
164,4 6,7,GOAL,90,29.701219512195124
165,1 1,7,GOAL,98,30.115151515151513
166,3 3,7,GOAL,100,30.53614457831325
167,6 4,7,BOUNDARY,-112,29.682634730538922
168,3 6,7,GOAL,98,30.089285714285715
169,5 5,7,GOAL,94,30.467455621301774
170,6 6,7,GOAL,84,30.78235294117647
171,3 4,7,GOAL,100,31.18713450292398
172,3 5,7,GOAL,99,31.58139534883721
173,5 5,7,GOAL,86,31.895953757225435
174,4 3,7,GOAL,100,32.28735632183908
175,6 3,7,BOUNDARY,-102,31.52
176,5 3,7,GOAL,92,31.863636363636363
177,3 4,7,GOAL,98,32.23728813559322
178,1 1,7,GOAL,83,32.52247191011236
179,1 1,7,GOAL,92,32.85474860335196
180,6 6,7,GOAL,98,33.21666666666667
181,4 2,7,GOAL,100,33.58563535911602
182,4 4,7,GOAL,100,33.95054945054945
183,2 5,7,GOAL,100,34.31147540983606
184,1 1,7,GOAL,98,34.65760869565217
185,3 6,7,GOAL,100,35.01081081081081
186,5 6,7,BOUNDARY,-101,34.27956989247312
187,6 3,7,GOAL,95,34.60427807486631
188,1 2,7,BOUNDARY,-100,33.888297872340424
189,3 6,7,GOAL,99,34.232804232804234
190,4 3,7,GOAL,98,34.56842105263158
191,4 6,7,GOAL,93,34.87434554973822
192,3 4,7,GOAL,100,35.213541666666664
193,6 3,7,GOAL,98,35.538860103626945
194,3 3,7,GOAL,100,35.871134020618555
195,1 2,7,GOAL,99,36.194871794871794
196,4 5,7,GOAL,81,36.423469387755105
197,5 2,7,GOAL,99,36.74111675126903
198,4 1,7,GOAL,99,37.05555555555556
199,1 6,7,GOAL,92,37.33165829145729
200,4 4,7,GOAL,100,37.645
201,4 1,7,GOAL,100,37.95522388059702
202,2 5,7,GOAL,100,38.26237623762376
203,5 4,7,GOAL,100,38.566502463054185
204,4 4,7,GOAL,100,38.86764705882353
