Episode,Terminal State,Reward,Running Average
62,1 2,BOUNDARY,-2001,208095.7741935484
63,1 3,BOUNDARY,-2003,204760.87301587302
64,3 2,GOAL,999998,217186.453125
65,2 3,GOAL,1000000,229229.73846153845
66,1 3,BOUNDARY,-2002,225726.22727272726
67,3 3,GOAL,999999,237282.53731343284
68,3 3,GOAL,999999,248498.95588235295
69,3 2,GOAL,999998,259390.24637681158
70,1 2,BOUNDARY,-2000,255656.1
71,1 3,GOAL,999995,266139.74647887325
72,2 1,BOUNDARY,-2005,262415.5138888889
73,1 2,BOUNDARY,-2003,258793.34246575343
74,3 2,BOUNDARY,-2002,255269.0810810811
75,2 1,GOAL,1000000,265198.82666666666
76,1 2,BOUNDARY,-2003,261683.01315789475
77,2 3,GOAL,1000000,271271.54545454547
78,3 2,GOAL,1000000,280614.21794871794
79,2 2,GOAL,1000000,289720.36708860757
80,2 1,BOUNDARY,-2000,286073.8625
81,1 1,BOUNDARY,-2012,282517.2469135802
82,1 2,BOUNDARY,-2009,279047.4146341463
83,1 2,BOUNDARY,-2001,275661.2891566265
84,2 2,GOAL,1000000,284284.36904761905
85,2 1,GOAL,1000000,292704.55294117646
86,2 3,GOAL,1000000,300928.9186046512
87,3 1,GOAL,999999,308964.2068965517
88,1 2,BOUNDARY,-2013,305430.375
89,3 2,BOUNDARY,-2000,301976.1011235955
90,1 1,BOUNDARY,-2006,298598.52222222224
91,1 1,GOAL,999999,306306.2197802198
92,1 1,GOAL,999993,313846.29347826086
93,2 1,BOUNDARY,-2000,310450.0967741936
94,2 2,GOAL,1000000,317785.7340425532
95,3 2,GOAL,1000000,324966.93684210523
96,3 2,GOAL,999998,331998.5104166667
97,3 2,GOAL,999996,338885.08247422683
98,1 2,BOUNDARY,-2001,335406.6530612245
99,3 3,GOAL,999997,342119.68686868687
100,2 3,GOAL,1000000,348698.49
101,2 1,BOUNDARY,-2001,345226.21782178216
102,3 3,BOUNDARY,-2000,341822.03921568627
103,2 3,GOAL,1000000,348212.11650485435
104,2 1,BOUNDARY,-2005,344844.64423076925
105,3 3,BOUNDARY,-2001,341541.3523809524
106,1 3,BOUNDARY,-2012,338300.28301886795
107,2 3,BOUNDARY,-2001,335119.8971962617
108,3 1,BOUNDARY,-2006,331998.3611111111
109,2 1,GOAL,1000000,338126.81651376147
110,2 2,GOAL,1000000,344143.84545454546
111,1 3,BOUNDARY,-2001,341025.42342342343
112,2 1,BOUNDARY,-2002,337962.6785714286
113,2 3,BOUNDARY,-2002,334954.14159292035
114,2 3,GOAL,1000000,340787.8771929825
115,3 1,GOAL,999997,346520.1304347826
116,3 2,GOAL,1000000,352153.5775862069
117,2 2,GOAL,1000000,357690.7264957265
118,3 2,GOAL,1000000,363134.0254237288
119,2 3,BOUNDARY,-2000,360065.67226890754
120,2 2,GOAL,1000000,365398.4583333333
121,2 3,GOAL,1000000,370643.0991735537
122,1 3,BOUNDARY,-2002,367588.631147541
123,1 2,BOUNDARY,-2000,364583.8455284553
124,3 3,BOUNDARY,-2000,361627.52419354836
125,3 1,BOUNDARY,-2002,358718.488
126,1 3,BOUNDARY,-2001,355855.6349206349
127,3 2,GOAL,1000000,360927.6377952756
128,2 3,GOAL,1000000,365920.390625
129,1 1,BOUNDARY,-2002,363068.27906976745
130,3 2,GOAL,1000000,367967.75384615385
131,3 2,GOAL,1000000,372792.427480916
132,2 3,GOAL,1000000,377544.0
133,2 3,GOAL,1000000,382224.1203007519
134,3 2,GOAL,1000000,386834.3880597015
135,3 3,GOAL,999999,391376.34814814816
136,2 1,BOUNDARY,-2001,388483.8676470588
137,3 2,GOAL,1000000,392947.4890510949
138,2 3,GOAL,1000000,397346.4202898551
139,1 1,BOUNDARY,-2002,394473.41007194243
140,2 3,GOAL,1000000,398798.6
141,2 2,GOAL,1000000,403062.43971631204
142,3 1,BOUNDARY,-2002,400209.8732394366
143,3 2,GOAL,1000000,404404.2097902098
144,1 3,BOUNDARY,-2006,401581.9166666667
145,1 2,BOUNDARY,-2001,398798.5862068966
146,2 2,GOAL,1000000,402916.40410958906
147,2 1,GOAL,999994,406978.15646258503
148,2 1,GOAL,1000000,410985.0608108108
149,3 2,GOAL,1000000,414938.1812080537
150,2 2,GOAL,1000000,418838.5933333333
151,3 1,GOAL,999999,422687.33774834435
152,2 1,GOAL,999996,426485.4210526316
153,1 1,BOUNDARY,-2000,423684.862745098
154,1 2,BOUNDARY,-2003,420920.6558441558
155,2 1,GOAL,1000000,424656.6516129032
156,2 3,GOAL,1000000,428344.75
157,1 1,GOAL,999999,431985.8598726115
158,1 3,GOAL,999999,435580.87974683545
159,1 2,GOAL,999990,439130.62264150946
160,3 3,BOUNDARY,-2000,436373.55625
161,1 2,GOAL,999998,439874.3291925466
162,3 3,BOUNDARY,-2000,437146.7098765432
163,1 3,GOAL,999993,440599.754601227
164,3 1,GOAL,999999,444010.7256097561
165,3 2,BOUNDARY,-2001,441307.62424242427
166,3 2,BOUNDARY,-2001,438637.0903614458
167,2 2,GOAL,1000000,441998.5449101796
168,3 2,BOUNDARY,-2001,439355.6904761905
169,2 3,GOAL,1000000,442673.1124260355
170,1 2,GOAL,999998,445951.49411764706
171,2 2,GOAL,1000000,449191.5438596491
172,2 3,GOAL,1000000,452393.9186046512
173,2 1,GOAL,1000000,455559.27167630056
174,2 3,GOAL,1000000,458688.2413793103
175,2 1,BOUNDARY,-2008,456055.6914285714
176,3 3,BOUNDARY,-2005,453453.07386363635
177,3 2,BOUNDARY,-2006,450879.8587570622
178,2 3,GOAL,1000000,453964.80337078654
179,2 1,GOAL,1000000,457015.27932960895
180,2 2,GOAL,1000000,460031.8611111111
181,1 2,BOUNDARY,-2003,457479.182320442
182,3 2,BOUNDARY,-2004,454954.5494505495
183,1 3,BOUNDARY,-2002,452457.51912568306
184,1 2,BOUNDARY,-2001,449987.63586956525
185,2 2,GOAL,1000000,452960.6756756757
186,1 3,GOAL,999995,455901.72043010755
187,2 2,GOAL,1000000,458811.33689839573
188,2 2,GOAL,1000000,461690.0
189,3 2,BOUNDARY,-2004,459236.5925925926
190,1 2,GOAL,999998,462082.7052631579
191,2 2,GOAL,1000000,464899.02617801045
192,1 3,GOAL,999997,467685.9947916667
193,1 3,GOAL,999997,470444.0829015544
194,3 1,BOUNDARY,-2001,468008.7989690722
195,3 1,BOUNDARY,-2004,465598.4769230769
196,1 3,GOAL,999999,468325.01020408166
197,2 3,GOAL,1000000,471023.8680203046
198,3 3,BOUNDARY,-2002,468634.8484848485
199,2 2,GOAL,1000000,471305.02512562816
200,1 2,GOAL,999998,473948.49
201,2 3,GOAL,1000000,476565.6616915423
202,3 1,BOUNDARY,-2002,474196.51485148515
203,2 1,GOAL,1000000,476786.67980295565
204,3 3,BOUNDARY,-2002,474439.67647058825
205,2 2,GOAL,1000000,477003.38536585367
206,2 1,GOAL,1000000,479542.2038834951
207,3 2,STEPS,-1019,477220.652173913
208,3 1,GOAL,999997,479734.0
209,1 2,GOAL,999998,482223.3014354067
210,2 1,GOAL,1000000,484688.90476190473
211,3 1,BOUNDARY,-2012,482382.2654028436
212,2 3,GOAL,1000000,484823.858490566
213,1 2,BOUNDARY,-2001,482538.2957746479
214,3 2,BOUNDARY,-2016,480274.023364486
215,3 3,GOAL,999985,482691.2837209302
216,1 2,BOUNDARY,-2001,480447.337962963
217,2 2,GOAL,1000000,482841.5898617511
218,3 3,BOUNDARY,-2006,480617.5183486239
219,1 3,BOUNDARY,-2002,478413.7762557078
220,2 1,BOUNDARY,-2000,476230.07727272727
221,2 2,GOAL,1000000,478600.07692307694
222,2 2,GOAL,1000000,480948.7252252252
223,2 3,GOAL,1000000,483276.3094170404
224,1 1,BOUNDARY,-2000,481109.8973214286
225,1 1,BOUNDARY,-2000,478962.7422222222
226,3 2,GOAL,1000000,481268.2168141593
227,1 1,BOUNDARY,-2000,479139.28193832596
228,3 3,GOAL,999991,481423.7192982456
229,2 1,BOUNDARY,-2003,479312.6855895197
230,2 1,GOAL,1000000,481576.54347826086
231,1 3,GOAL,999997,483820.7878787879
232,1 2,BOUNDARY,-2001,481726.7284482759
233,3 1,GOAL,999999,483951.0729613734
234,2 3,GOAL,1000000,486156.41025641025
235,2 2,GOAL,1000000,488342.97872340423
236,3 2,GOAL,999998,490511.0084745763
237,2 2,GOAL,1000000,492660.7510548523
238,3 1,GOAL,999999,494792.4243697479
239,3 1,BOUNDARY,-2002,492713.78661087865
240,3 3,GOAL,999997,494827.4666666667
241,2 3,GOAL,1000000,496923.6182572614
242,1 3,BOUNDARY,-2004,494861.9338842975
243,2 3,GOAL,1000000,496940.6913580247
244,1 2,BOUNDARY,-2003,494895.84016393445
245,3 3,GOAL,999999,496957.4857142857
246,2 1,BOUNDARY,-2009,494929.1666666667
247,2 2,GOAL,1000000,496973.987854251
248,1 1,BOUNDARY,-2002,494961.9879032258
249,2 3,GOAL,1000000,496990.2530120482
250,2 2,GOAL,1000000,499002.292
251,3 3,GOAL,999999,500998.2948207171
252,2 3,GOAL,1000000,502978.4603174603
253,1 1,BOUNDARY,-2000,500982.4980237154
254,2 3,GOAL,1000000,502947.13385826774
255,2 2,GOAL,1000000,504896.3607843137
256,1 2,BOUNDARY,-2001,502916.29296875
257,1 3,BOUNDARY,-2002,500951.6303501946
258,3 2,GOAL,1000000,502885.92635658913
259,1 1,BOUNDARY,-2002,500936.55212355213
260,1 2,BOUNDARY,-2015,499002.1230769231
261,3 3,GOAL,999999,500921.65134099615
262,1 2,GOAL,999998,502826.5229007634
263,2 2,GOAL,1000000,504716.9163498099
264,3 1,BOUNDARY,-2011,502797.49242424243
265,2 3,GOAL,1000000,504673.7283018868
266,1 3,GOAL,999999,506535.8533834586
267,1 1,STEPS,-1019,504634.8988764045
268,2 2,GOAL,1000000,506483.27611940296
269,3 3,GOAL,999999,508317.90706319705
270,1 2,GOAL,999998,510138.94444444444
271,3 2,GOAL,999998,511946.54243542434
272,3 1,GOAL,999997,513740.8455882353
273,2 1,GOAL,1000000,515522.01465201465
274,3 3,GOAL,999999,517290.17883211677
275,3 2,GOAL,999998,519045.48
276,3 1,GOAL,999999,520788.0652173913
277,2 2,GOAL,1000000,522518.0722021661
278,2 1,GOAL,1000000,524235.6330935252
279,1 1,GOAL,999999,525940.8781362007
280,3 1,GOAL,999995,527633.9285714285
281,2 1,GOAL,1000000,529314.946619217
282,3 1,GOAL,999991,530984.0106382979
283,3 1,BOUNDARY,-2011,529100.6360424028
284,3 3,GOAL,999997,530758.7218309859
285,2 1,GOAL,999998,532405.1754385965
286,1 3,GOAL,999991,534040.0909090909
287,1 3,BOUNDARY,-2002,532172.3484320558
288,1 3,GOAL,999997,533796.7395833334
289,3 3,GOAL,999999,535409.8961937716
290,1 1,GOAL,999999,537011.9275862069
291,2 1,GOAL,999996,538602.9381443299
292,3 3,GOAL,999995,540183.0479452055
293,1 2,GOAL,1000000,541752.3890784982
294,2 3,GOAL,999998,543311.0476190476
295,1 2,GOAL,1000000,544859.1457627119
296,1 2,GOAL,1000000,546396.7837837838
297,3 2,GOAL,1000000,547924.0673400674
298,2 2,GOAL,1000000,549441.100671141
299,1 1,GOAL,999995,550947.9698996656
300,2 2,GOAL,1000000,552444.81
301,1 1,GOAL,999999,553931.7009966777
302,1 2,GOAL,1000000,555408.7483443709
303,1 3,BOUNDARY,-2002,553569.1089108911
304,3 3,GOAL,999997,555037.6217105263
305,3 1,GOAL,999991,556496.4852459016
306,1 2,GOAL,1000000,557945.8431372549
307,3 3,GOAL,999999,559385.7557003257
308,2 2,GOAL,1000000,560816.3214285715
309,2 1,GOAL,1000000,562237.6278317152
310,1 2,GOAL,999998,563649.7580645161
311,2 3,GOAL,1000000,565052.8135048231
312,1 2,GOAL,1000000,566446.875
313,1 1,BOUNDARY,-2000,564630.750798722
314,3 1,GOAL,999995,566017.2611464969
315,1 2,GOAL,1000000,567394.9841269841
316,2 3,BOUNDARY,-2001,565593.0981012658
317,3 3,GOAL,999999,566963.4637223975
318,2 2,GOAL,1000000,568325.213836478
319,1 1,GOAL,999997,569678.4169278997
320,3 1,GOAL,999999,571023.16875
321,1 1,GOAL,999999,572359.5420560747
322,2 1,GOAL,1000000,573687.6180124223
323,1 2,GOAL,1000000,575007.4705882353
324,3 3,BOUNDARY,-2000,573226.5833333334
325,1 3,BOUNDARY,-2002,571456.6492307693
326,3 3,BOUNDARY,-2000,569697.5797546012
327,3 2,GOAL,1000000,571013.4892966361
328,3 2,GOAL,1000000,572321.375
329,1 2,GOAL,1000000,573621.3100303952
330,1 1,GOAL,999999,574913.3636363636
331,1 1,GOAL,999997,576197.6042296073
332,2 3,BOUNDARY,-2003,574456.0361445784
333,1 2,GOAL,999998,575733.9399399399
334,1 2,GOAL,1000000,577004.1976047904
335,1 1,BOUNDARY,-2000,575275.8268656717
336,3 2,GOAL,1000000,576539.8869047619
337,1 3,GOAL,999997,577796.4362017805
338,1 2,GOAL,1000000,579045.5591715976
339,3 3,BOUNDARY,-2000,577331.5604719764
340,1 3,GOAL,999999,578574.7
341,3 2,GOAL,1000000,579810.551319648
342,1 3,GOAL,999995,581039.1608187135
343,1 1,BOUNDARY,-2000,579339.3381924198
344,1 3,GOAL,999999,580562.1860465116
345,2 2,GOAL,1000000,581777.947826087
346,3 1,GOAL,999997,582986.6734104046
347,2 1,GOAL,999996,584188.4293948127
348,2 2,GOAL,1000000,585383.290229885
349,3 2,GOAL,1000000,586571.3037249284
350,1 3,GOAL,999999,587752.5257142857
351,3 3,GOAL,999999,588927.0170940171
352,3 2,GOAL,1000000,590094.8380681818
353,2 3,GOAL,1000000,591256.0424929179
354,3 1,BOUNDARY,-2002,589580.1723163842
355,3 1,BOUNDARY,-2010,587913.7211267606
356,2 1,BOUNDARY,-2003,586256.6516853933
357,2 2,GOAL,1000000,587415.5966386554
358,3 3,GOAL,999999,588568.06424581
359,3 3,BOUNDARY,-2004,586923.0167130919
360,2 2,GOAL,1000000,588070.4527777778
361,3 2,GOAL,1000000,589211.5318559557
362,1 1,BOUNDARY,-2000,587578.3508287293
363,1 1,BOUNDARY,-2000,585954.1680440771
364,2 2,GOAL,1000000,587091.6565934066
365,3 2,GOAL,1000000,588222.9123287671
366,2 1,BOUNDARY,-2005,586610.2677595628
367,1 2,GOAL,1000000,587736.6702997275
368,2 1,BOUNDARY,-2003,586134.116847826
369,1 2,BOUNDARY,-2001,584540.2547425474
370,2 1,GOAL,999998,585663.1135135135
371,1 3,BOUNDARY,-2006,584079.0997304582
372,1 1,BOUNDARY,-2002,582503.6129032258
373,1 2,GOAL,999998,583622.9008042895
374,2 1,BOUNDARY,-2003,582057.0561497327
375,2 2,GOAL,1000000,583171.5706666667
376,1 2,GOAL,1000000,584280.1569148937
377,2 2,GOAL,1000000,585382.8620689656
378,1 1,GOAL,999999,586479.7301587302
379,2 3,GOAL,1000000,587570.8126649077
380,2 3,GOAL,1000000,588656.152631579
381,2 3,GOAL,1000000,589735.7952755905
382,2 1,GOAL,1000000,590809.7853403141
383,2 1,GOAL,1000000,591878.1671018277
384,3 2,GOAL,999996,592940.9739583334
385,1 1,GOAL,999999,593998.2675324675
386,1 3,GOAL,999999,595050.0829015544
387,2 2,GOAL,1000000,596096.4651162791
388,3 1,GOAL,999999,597137.4510309278
389,3 3,BOUNDARY,-2000,595597.2519280206
390,2 2,GOAL,1000000,596634.182051282
391,3 3,GOAL,999997,597665.800511509
392,2 1,GOAL,1000000,598692.1632653062
393,1 3,GOAL,999999,599713.300254453
394,3 2,GOAL,999998,600729.2512690355
395,2 3,GOAL,999994,601740.0481012658
396,3 1,GOAL,999999,602745.7525252525
397,2 1,GOAL,1000000,603746.3929471032
398,3 2,GOAL,1000000,604742.0050251256
399,1 3,GOAL,999999,605732.6240601504
400,2 3,GOAL,1000000,606718.2925
401,1 1,GOAL,999997,607699.0374064838
402,3 1,GOAL,999999,608674.907960199
403,2 3,GOAL,1000000,609645.9379652606
404,1 2,GOAL,1000000,610612.1608910891
405,1 3,GOAL,999997,611573.6049382716
406,3 2,GOAL,1000000,612530.3201970443
407,1 2,GOAL,999998,613482.3292383292
408,2 2,GOAL,1000000,614429.6764705882
409,3 3,GOAL,999999,615372.3887530562
410,1 3,GOAL,999999,616310.5024390244
411,3 1,GOAL,999995,617244.0413625304
412,2 3,GOAL,1000000,618173.0606796116
413,1 3,GOAL,999999,619097.578692494
414,2 3,GOAL,1000000,620017.6328502415
415,3 3,BOUNDARY,-2000,618518.7951807228
416,3 3,GOAL,999999,619435.8149038461
417,1 3,GOAL,999991,620348.417266187
418,3 3,GOAL,999999,621256.6722488038
419,1 1,GOAL,999999,622160.5918854416
420,2 2,GOAL,1000000,623060.2095238095
421,1 1,GOAL,999997,623955.5463182898
422,1 3,GOAL,999999,624846.6445497631
423,3 2,GOAL,1000000,625733.5319148937
424,1 2,GOAL,1000000,626616.2358490566
425,1 2,GOAL,1000000,627494.785882353
426,2 3,GOAL,1000000,628369.2112676057
427,1 1,GOAL,999999,629239.5386416862
428,3 3,GOAL,999999,630105.7990654205
429,3 3,GOAL,999999,630968.020979021
430,2 1,GOAL,1000000,631826.234883721
431,3 2,GOAL,1000000,632680.4663573086
432,1 3,GOAL,999999,633530.7407407408
433,2 1,GOAL,1000000,634377.0900692841
434,2 2,GOAL,1000000,635219.5391705069
435,3 3,GOAL,999999,636058.1126436782
436,1 2,GOAL,1000000,636892.8417431193
437,2 1,GOAL,999996,637723.7414187643
438,2 2,GOAL,1000000,638550.8561643836
439,3 2,GOAL,1000000,639374.2027334851
440,1 2,GOAL,1000000,640193.8068181818
441,1 3,GOAL,999999,641009.6916099773
442,2 3,GOAL,999998,641821.8823529412
443,1 3,GOAL,999999,642630.4085778781
444,3 3,GOAL,999999,643435.2927927928
445,2 2,GOAL,1000000,644236.5617977529
446,1 1,GOAL,999999,645034.2354260089
447,3 1,GOAL,999999,645828.3400447427
448,3 2,GOAL,1000000,646618.9017857143
449,2 2,GOAL,1000000,647405.9420935411
450,2 3,GOAL,1000000,648189.4844444444
451,2 1,GOAL,1000000,648969.5521064302
452,3 3,BOUNDARY,-2000,647529.3539823008
453,1 1,GOAL,999997,648307.4282560706
454,2 3,GOAL,999998,649082.077092511
455,1 2,GOAL,999998,649853.3208791208
456,1 2,GOAL,999998,650621.1820175438
457,1 1,GOAL,999999,651385.6849015318
458,2 3,GOAL,1000000,652146.8515283843
459,3 2,GOAL,1000000,652904.7015250545
460,1 2,GOAL,1000000,653659.2565217392
461,1 3,GOAL,999999,654410.535791757
462,2 3,GOAL,1000000,655158.564935065
463,1 2,GOAL,1000000,655903.3628509719
464,3 2,GOAL,1000000,656644.9504310344
465,1 1,GOAL,999999,657383.3462365591
466,2 2,GOAL,1000000,658118.5751072961
467,2 3,GOAL,1000000,658850.6552462527
468,1 2,GOAL,1000000,659579.6068376069
469,1 3,BOUNDARY,-2012,658168.9637526652
470,2 3,BOUNDARY,-2001,656764.3468085106
471,1 2,GOAL,1000000,657493.08492569
472,3 2,GOAL,1000000,658218.7351694915
473,1 1,GOAL,999999,658941.3150105708
474,2 3,GOAL,1000000,659660.8481012658
475,3 3,GOAL,999999,660377.3494736842
476,3 1,GOAL,999999,661090.8403361344
477,1 1,GOAL,999999,661801.3396226416
478,2 2,GOAL,1000000,662508.8682008368
479,2 2,GOAL,1000000,663213.4425887265
480,1 3,GOAL,999993,663915.0666666667
481,2 1,GOAL,1000000,664613.787941788
482,3 3,BOUNDARY,-2002,663230.7676348548
483,1 3,GOAL,999997,663928.0062111801
484,2 1,GOAL,999998,664622.3657024794
485,3 1,GOAL,999999,665313.8639175257
486,1 1,GOAL,999999,666002.5164609053
487,2 2,GOAL,1000000,666688.3429158111
488,2 2,GOAL,1000000,667371.3586065574
489,1 3,GOAL,999999,668051.5787321064
490,2 3,GOAL,999996,668729.0163265306
491,2 2,GOAL,1000000,669403.7026476578
492,1 3,GOAL,999999,670075.6443089431
493,1 3,GOAL,999999,670744.8600405679
494,3 3,GOAL,999997,671411.3623481782
495,3 1,GOAL,999999,672075.1757575758
496,2 3,GOAL,1000000,672736.3145161291
497,1 3,GOAL,999999,673394.7907444668
498,1 3,GOAL,999999,674050.6224899598
499,3 2,GOAL,1000000,674703.8276553106
