Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,1 2,30,BOUNDARY,-102,-102.0
2,5 2,30,BOUNDARY,-100,-101.0
3,6 2,30,BOUNDARY,-100,-100.66666666666667
4,4 5,30,BOUNDARY,-102,-101.0
5,5 2,30,STEPS,-19,-84.6
6,3 4,30,BOUNDARY,-104,-87.83333333333333
7,4 5,30,BOUNDARY,-102,-89.85714285714286
8,2 3,30,BOUNDARY,-109,-92.25
9,2 1,30,BOUNDARY,-107,-93.88888888888889
10,3 3,30,BOUNDARY,-115,-96.0
11,6 2,30,BOUNDARY,-111,-97.36363636363636
12,5 3,30,BOUNDARY,-100,-97.58333333333333
13,3 4,30,STEPS,-17,-91.38461538461539
14,5 4,30,BOUNDARY,-110,-92.71428571428571
15,6 4,30,BOUNDARY,-100,-93.2
16,2 4,30,BOUNDARY,-109,-94.1875
17,3 4,30,BOUNDARY,-100,-94.52941176470588
18,2 1,30,BOUNDARY,-104,-95.05555555555556
19,6 2,30,STEPS,-18,-91.0
20,5 4,30,BOUNDARY,-103,-91.6
21,6 4,30,BOUNDARY,-100,-92.0
22,1 5,30,GOAL,100,-83.27272727272727
23,4 4,30,BOUNDARY,-116,-84.69565217391305
24,4 3,30,BOUNDARY,-105,-85.54166666666667
25,2 2,30,BOUNDARY,-101,-86.16
26,4 6,30,BOUNDARY,-114,-87.23076923076923
27,4 4,30,STEPS,-19,-84.70370370370371
28,3 5,30,BOUNDARY,-101,-85.28571428571429
29,1 4,30,BOUNDARY,-104,-85.93103448275862
30,5 2,30,STEPS,-20,-83.73333333333333
31,5 2,30,BOUNDARY,-103,-84.35483870967742
32,6 6,30,BOUNDARY,-101,-84.875
33,1 6,30,BOUNDARY,-100,-85.33333333333333
34,3 1,30,BOUNDARY,-110,-86.05882352941177
35,5 3,30,STEPS,-17,-84.08571428571429
36,1 5,30,GOAL,100,-78.97222222222223
37,1 1,30,BOUNDARY,-106,-79.70270270270271
38,1 2,30,BOUNDARY,-115,-80.63157894736842
39,5 2,30,BOUNDARY,-102,-81.17948717948718
40,2 3,30,BOUNDARY,-107,-81.825
41,4 3,30,STEPS,-21,-80.34146341463415
42,1 4,30,STEPS,-19,-78.88095238095238
43,4 6,30,BOUNDARY,-101,-79.3953488372093
44,4 3,30,BOUNDARY,-116,-80.22727272727273
45,2 6,30,STEPS,-18,-78.84444444444445
46,6 4,30,BOUNDARY,-113,-79.58695652173913
47,4 1,30,BOUNDARY,-102,-80.06382978723404
48,4 6,30,GOAL,93,-76.45833333333333
49,5 3,30,STEPS,-21,-75.3265306122449
50,1 4,30,GOAL,100,-71.82
51,3 2,30,STEPS,-21,-70.82352941176471
52,4 2,30,BOUNDARY,-103,-71.4423076923077
53,4 4,30,BOUNDARY,-102,-72.01886792452831
54,1 6,30,GOAL,100,-68.83333333333333
55,3 5,30,STEPS,-19,-67.92727272727272
56,4 5,30,STEPS,-20,-67.07142857142857
57,4 4,30,BOUNDARY,-109,-67.80701754385964
58,4 6,30,BOUNDARY,-103,-68.41379310344827
59,3 5,30,GOAL,90,-65.72881355932203
60,1 5,30,GOAL,100,-62.96666666666667
61,5 3,30,STEPS,-22,-62.295081967213115
62,2 2,30,STEPS,-17,-61.564516129032256
63,2 4,30,BOUNDARY,-104,-62.23809523809524
64,3 1,30,GOAL,96,-59.765625
65,5 2,30,STEPS,-19,-59.13846153846154
66,1 4,30,STEPS,-21,-58.56060606060606
67,3 5,30,BOUNDARY,-104,-59.23880597014925
68,3 6,30,BOUNDARY,-110,-59.98529411764706
69,4 1,30,BOUNDARY,-117,-60.81159420289855
70,1 5,30,GOAL,100,-58.51428571428571
71,2 4,30,BOUNDARY,-100,-59.098591549295776
72,5 6,30,BOUNDARY,-107,-59.763888888888886
73,1 1,30,BOUNDARY,-100,-60.31506849315068
74,1 1,30,BOUNDARY,-102,-60.87837837837838
75,3 5,30,STEPS,-20,-60.333333333333336
76,4 3,30,STEPS,-19,-59.78947368421053
77,3 6,30,BOUNDARY,-100,-60.311688311688314
78,4 1,30,STEPS,-17,-59.756410256410255
79,3 4,30,STEPS,-21,-59.265822784810126
80,4 2,30,STEPS,-18,-58.75
81,6 6,30,BOUNDARY,-100,-59.25925925925926
82,3 4,30,STEPS,-20,-58.78048780487805
83,6 3,30,BOUNDARY,-104,-59.325301204819276
84,3 6,30,STEPS,-17,-58.82142857142857
85,2 6,30,STEPS,-17,-58.32941176470588
86,1 1,30,BOUNDARY,-109,-58.91860465116279
87,3 4,30,STEPS,-22,-58.49425287356322
88,1 2,30,STEPS,-15,-58.0
89,4 3,30,STEPS,-23,-57.60674157303371
