ROW,COL,UP,DOWN,LEFT,RIGHT
[0,0],0.003842405043542385,0.8568436503410339,0.003594302339479327,0.13571961224079132
[0,1],4.633807293430436e-06,0.9997228980064392,0.00020257548021618277,6.981453043408692e-05
[0,2],3.693994869991002e-07,0.9998921155929565,0.00010334842227166519,4.20193282479886e-06
[0,3],1.56280933083508e-07,0.999915361404419,8.232612162828445e-05,2.086346739815781e-06
[0,4],1.1169355218498822e-07,0.9999260902404785,7.189789175754413e-05,1.8558567944637616e-06
[0,5],9.501745523721183e-08,0.9999327659606934,6.517628935398534e-05,1.8545953253124026e-06
[0,6],8.653690741766695e-08,0.9999375343322754,6.0410573496483266e-05,1.8809197399605182e-06
[0,7],8.130690787311323e-08,0.9999411106109619,5.683815834345296e-05,1.9032034970223322e-06
[1,0],0.002605495508760214,0.00018174914293922484,6.355685036396608e-05,0.9971491694450378
[1,1],0.00046219531213864684,0.916746199131012,0.0012271911837160587,0.08156444877386093
[1,2],9.821095545703429e-07,0.9998577833175659,9.078282892005518e-05,5.042432894697413e-05
[1,3],1.451217599424126e-07,0.9999394416809082,5.613518078462221e-05,4.3393479245423805e-06
[1,4],8.680236618374693e-08,0.9999467134475708,5.077941750641912e-05,2.3286154373636236e-06
[1,5],7.469003548976616e-08,0.9999490976333618,4.872316276305355e-05,2.0233283066772856e-06
[1,6],7.067906437896454e-08,0.9999504089355469,4.739354335470125e-05,1.9670603705890244e-06
[1,7],6.878909175611625e-08,0.9999516010284424,4.6369339543161914e-05,1.960906274689478e-06
[2,0],0.0013003968633711338,2.6237576093990356e-06,5.925413461227436e-06,0.9986910223960876
[2,1],0.0007052657310850918,0.00021929388458374888,4.136426287004724e-05,0.99903404712677
[2,2],0.0001334704866167158,0.9580497741699219,0.0007753352401778102,0.04104134440422058
[2,3],4.871180863119662e-07,0.9998962879180908,7.033859583316371e-05,3.2875832403078675e-05
[2,4],1.0570352770855607e-07,0.9999487400054932,4.719023854704574e-05,3.9563633436046075e-06
[2,5],7.348597108602917e-08,0.9999532699584961,4.423689460963942e-05,2.341683057238697e-06
[2,6],6.706415689450296e-08,0.999954342842102,4.345772322267294e-05,2.0655745629483135e-06
[2,7],6.52539995371626e-08,0.9999548196792603,4.3023352191084996e-05,2.005513806579984e-06
[3,0],0.0009013734525069594,9.025483791447186e-07,2.8017821023240685e-06,0.9990949630737305
[3,1],0.0004134605114813894,2.391106590948766e-06,3.792352345044492e-06,0.9995803236961365
[3,2],0.00048249372048303485,0.0003472844837233424,4.802113107871264e-05,0.9991222023963928
[3,3],6.260858208406717e-05,0.9824795722961426,0.0006213441956788301,0.01683642342686653
[3,4],3.410320914554177e-07,0.9999136924743652,6.46952394163236e-05,2.1161336917430162e-05
[3,5],9.283406399163141e-08,0.9999516010284424,4.465828897082247e-05,3.5312436921230983e-06
[3,6],6.925380802158543e-08,0.999955415725708,4.215716035105288e-05,2.2981089387030806e-06
