ROW,COL,UP,DOWN,LEFT,RIGHT
[0,0],3.1152394512901083e-06,0.6193524599075317,0.07500637322664261,0.30563807487487793
[0,1],7.506673114221485e-07,0.5457020401954651,0.05348585173487663,0.4008113145828247
[0,2],7.678825681978196e-07,0.5395248532295227,0.04558412358164787,0.41489025950431824
[0,3],2.2298997919278918e-06,0.5984417200088501,0.041736431419849396,0.3598196804523468
[0,4],1.755398443492595e-05,0.7010942101478577,0.03750325366854668,0.26138508319854736
[0,5],0.00019784830510616302,0.7932949066162109,0.030525540933012962,0.17598174512386322
[0,6],0.001173376222141087,0.8449313044548035,0.02341749332845211,0.1304779201745987
[0,7],0.0029198024421930313,0.8669846653938293,0.019044311717152596,0.11105126142501831
[1,0],0.0018531037494540215,0.02852039970457554,0.30291834473609924,0.6667081117630005
[1,1],0.002573435427621007,0.04531693086028099,0.4524402618408203,0.4996694028377533
[1,2],0.006073081865906715,0.08540890365839005,0.5634599328041077,0.3450581133365631
[1,3],0.010801074095070362,0.17871932685375214,0.5338564515113831,0.2766231894493103
[1,4],0.014157113619148731,0.3448639512062073,0.3906504809856415,0.2503284215927124
[1,5],0.01647445745766163,0.5345851182937622,0.21698834002017975,0.2319520264863968
[1,6],0.01802983321249485,0.6705591678619385,0.1027727872133255,0.2086382657289505
[1,7],0.017058338969945908,0.7476381063461304,0.053196243941783905,0.18210726976394653
[2,0],0.2586030662059784,0.0152635108679533,0.4376673102378845,0.28846609592437744
[2,1],0.2397599071264267,0.023811453953385353,0.46463194489479065,0.2717967927455902
[2,2],0.19706685841083527,0.03424948453903198,0.5353626012802124,0.23332111537456512
[2,3],0.15763717889785767,0.041292186826467514,0.5995074510574341,0.20156316459178925
[2,4],0.16791078448295593,0.043218567967414856,0.5940372347831726,0.19483336806297302
[2,5],0.2483905553817749,0.04179666191339493,0.501020610332489,0.20879216492176056
[2,6],0.4270192086696625,0.03562086448073387,0.3217184841632843,0.21564140915870667
[2,7],0.6216107606887817,0.026368573307991028,0.16286888718605042,0.18915174901485443
[3,0],0.41417014598846436,0.028229380026459694,0.3221589922904968,0.23544147610664368
[3,1],0.4008331000804901,0.035300638526678085,0.3197804093360901,0.2440858632326126
[3,2],0.38835951685905457,0.03950505331158638,0.3282017409801483,0.243933767080307
[3,3],0.3415980339050293,0.04353639855980873,0.37296977639198303,0.24189582467079163
[3,4],0.26207250356674194,0.0476112961769104,0.4597807228565216,0.23053544759750366
[3,5],0.22678489983081818,0.04773467406630516,0.5082367062568665,0.21724382042884827
[3,6],0.3021104037761688,0.04260176792740822,0.43572649359703064,0.21956130862236023
[3,7],0.5054808855056763,0.030078642070293427,0.260372519493103,0.20406804978847504
[4,0],0.4337822198867798,0.038851987570524216,0.2939192056655884,0.2334466278553009
[4,1],0.4134763777256012,0.04198214039206505,0.29920515418052673,0.24533624947071075
[4,2],0.4074426293373108,0.04305732995271683,0.2996581792831421,0.2498418092727661
[4,3],0.40382182598114014,0.04330684244632721,0.3009034991264343,0.25196778774261475
[4,4],0.3948001563549042,0.04363482445478439,0.3089563548564911,0.25260862708091736
[4,5],0.3666595220565796,0.04541390389204025,0.3364938199520111,0.2514328062534332
[4,6],0.3290500342845917,0.04842492938041687,0.3763676881790161,0.24615728855133057
[4,7],0.3673704266548157,0.04707887023687363,0.34553226828575134,0.24001844227313995
[5,0],0.4210277795791626,0.04312979429960251,0.2927486002445221,0.24309387803077698
[5,1],0.40481001138687134,0.04452333599328995,0.2984432876110077,0.2522234618663788
[5,2],0.3995443880558014,0.044959183782339096,0.2993454039096832,0.256151020526886
[5,3],0.3987954556941986,0.04493529349565506,0.2981332540512085,0.25813600420951843
[5,4],0.4023122489452362,0.04452678933739662,0.294323205947876,0.2588376998901367
[5,5],0.41223007440567017,0.043711353093385696,0.28591760993003845,0.25814101099967957
[5,6],0.4312143325805664,0.04263748601078987,0.270704448223114,0.255443811416626
[5,7],0.4590511918067932,0.04197246953845024,0.2490788996219635,0.24989739060401917
[6,0],0.40794673562049866,0.04479331150650978,0.29564517736434937,0.2516147792339325
[6,1],0.39713579416275024,0.04552140086889267,0.29977738857269287,0.25756537914276123
[6,2],0.3933425545692444,0.04577082768082619,0.30066782236099243,0.26021885871887207
[6,3],0.3924538791179657,0.04579944163560867,0.30011460185050964,0.26163214445114136
[6,4],0.3943546414375305,0.04562089964747429,0.2977173626422882,0.26230698823928833
[6,5],0.401395320892334,0.04511401429772377,0.29127076268196106,0.2622199058532715
[6,6],0.419829398393631,0.04395810887217522,0.27547669410705566,0.26073575019836426
[6,7],0.4624585211277008,0.041447121649980545,0.24074764549732208,0.2553466558456421
[7,0],0.39913076162338257,0.045552611351013184,0.29809537529945374,0.25722119212150574
[7,1],0.39222878217697144,0.045975688844919205,0.30085358023643494,0.2609419822692871
[7,2],0.3897254765033722,0.04613267257809639,0.30153071880340576,0.26261112093925476
[7,3],0.38895127177238464,0.046176157891750336,0.30135393142700195,0.2635185718536377
[7,4],0.3896523416042328,0.04612194746732712,0.3002127707004547,0.26401287317276
[7,5],0.39298704266548157,0.04591133072972298,0.29696017503738403,0.2641414403915405
[7,6],0.40243929624557495,0.04536661133170128,0.2885034382343292,0.26369065046310425
[7,7],0.426617294549942,0.04402032494544983,0.2677018344402313,0.261660635471344
