ROW,COL,UP,DOWN,LEFT,RIGHT
[0,0],1.425475812692409e-14,0.9792784452438354,1.2383354873479486e-14,0.02072157897055149
[0,1],4.580522981770048e-18,0.9999946355819702,3.3626227565359277e-15,5.367150151869282e-06
[0,2],1.0398202930273393e-17,0.9999978542327881,1.760701468249328e-14,2.158930328732822e-06
[0,3],1.2313965934440414e-15,1.0,5.245407996845586e-10,7.256700129687488e-09
[0,4],9.05550726635132e-14,0.9999996423721313,3.2124503945851757e-07,1.566422214160923e-09
[0,5],2.409923389318225e-12,0.9999833106994629,1.672600228630472e-05,1.3389619413217702e-09
[0,6],4.309358980769673e-10,0.9966009259223938,0.003399147652089596,1.675286909197382e-09
[0,7],7.916669915175589e-07,0.002071561524644494,0.9979276657104492,5.7785078805272505e-11
[1,0],1.2617344235382744e-12,0.0015066355699673295,1.610944036765474e-16,0.9984933137893677
[1,1],4.483171239843056e-14,0.9947250485420227,2.1132868946536348e-13,0.005274984985589981
[1,2],4.01945212614367e-15,0.9999598264694214,2.324403256676044e-12,4.013030047644861e-05
[1,3],1.6881168771881727e-13,0.9999996423721313,8.85700224273478e-09,3.937651058549818e-07
[1,4],2.3454671364830926e-12,0.9999973773956299,2.646643906700774e-06,1.5097043615242e-08
[1,5],7.459231843309766e-11,0.9999403953552246,5.9571859310381114e-05,2.729090553543756e-08
[1,6],5.475435045809718e-06,0.39077532291412354,0.6092190146446228,1.892054939389709e-07
[1,7],6.616756581934169e-05,4.945355613017455e-06,0.9999288320541382,4.6336004477787185e-11
[2,0],6.464596219446506e-11,0.00012020981375826523,4.339040198241559e-15,0.9998797178268433
[2,1],9.529354388915223e-11,0.00016638649685773998,9.696012405241341e-15,0.9998335838317871
[2,2],5.939674750307655e-13,0.9969214797019958,1.2886933707656478e-11,0.003078546840697527
[2,3],1.6838029722691245e-13,0.9999967813491821,1.5380084983362963e-09,3.167897148159682e-06
[2,4],2.720693462188173e-11,0.9999845027923584,1.5437914044014178e-05,3.838702156144791e-08
