ROW,COL,UP,DOWN,LEFT,RIGHT
[0,0],5.452091148240243e-16,0.9859703183174133,1.0564697033865755e-10,0.014029656536877155
[0,1],6.082350364842038e-17,0.9994613528251648,2.216452021919224e-10,0.0005386736593209207
[0,2],9.164235406545977e-17,0.999996542930603,3.9728746514811064e-08,3.435873622947838e-06
[0,3],5.5308646829393005e-15,0.9988161325454712,0.0011838468490168452,2.6561868260444044e-09
[0,4],2.0438335811105712e-14,0.000732024316675961,0.9992679953575134,8.081587936565379e-15
[0,5],3.215836817216204e-15,3.214704520360101e-06,0.9999967813491821,4.300567425764232e-18
[0,6],2.489346399235084e-15,1.4892132185195806e-06,0.9999985694885254,1.4650233052054238e-18
[0,7],2.4210458975332336e-15,1.372636916130432e-06,0.9999985694885254,1.3048591149313484e-18
[0,8],2.4135492324335595e-15,1.3612747125080205e-06,0.9999986886978149,1.2890030965644726e-18
[0,9],2.412610296411528e-15,1.3601288628706243e-06,0.9999986886978149,1.2872586760501748e-18
[0,10],2.4124631244369426e-15,1.3600159718407667e-06,0.9999986886978149,1.2870523978849194e-18
[0,11],2.41244470147034e-15,1.360006876893749e-06,0.9999986886978149,1.2870230329731738e-18
[0,12],2.412426278503737e-15,1.3600030115412665e-06,0.9999986886978149,1.2870132102033997e-18
[0,13],2.412426278503737e-15,1.3600030115412665e-06,0.9999986886978149,1.2870132102033997e-18
[0,14],2.412426278503737e-15,1.3600030115412665e-06,0.9999986886978149,1.2870132102033997e-18
[1,0],3.659831118718593e-12,5.0330131671216805e-06,6.228735382292003e-14,0.9999949932098389
[1,1],2.8342229279644526e-13,0.12857630848884583,4.1428629971029807e-10,0.8714237213134766
[1,2],2.9801202196082233e-13,0.9995840191841125,5.323703589965589e-06,0.00041063959361054003
[1,3],2.6062021464545726e-12,0.016121946275234222,0.9838780164718628,8.160639525245372e-11
[1,4],1.7653277928006417e-14,4.4643620640272275e-06,0.9999955892562866,6.046795495136549e-17
[1,5],4.138575028197252e-15,1.4549599427482462e-06,0.9999985694885254,2.914547106887982e-18
[1,6],2.7839933744428337e-15,1.3487272099155234e-06,0.9999986886978149,1.5614856961213311e-18
[1,7],2.5052748538082013e-15,1.3535076277548796e-06,0.9999986886978149,1.3511264285187363e-18
[1,8],2.436602504642506e-15,1.3579397091234569e-06,0.9999986886978149,1.303326969641747e-18
[1,9],2.4187936369264845e-15,1.359423322355724e-06,0.9999986886978149,1.291281772356903e-18
[1,10],2.414111027035826e-15,1.3598499890576932e-06,0.9999986886978149,1.2881428287274174e-18
[1,11],2.41287732354815e-15,1.359961515845498e-06,0.9999986886978149,1.2873126495851439e-18
[1,12],2.4125459219075367e-15,1.3599926660390338e-06,0.9999986886978149,1.2870916889640157e-18
[1,13],2.4124631244369426e-15,1.3600003967439989e-06,0.9999986886978149,1.2870377154290466e-18
[1,14],2.41243538410792e-15,1.3600030115412665e-06,0.9999986886978149,1.2870230329731738e-18
[2,0],2.1872097022423986e-06,1.8961809661495466e-13,1.5264585521370142e-19,0.9999978542327881
[2,1],1.5301953681046143e-05,5.797555577974345e-12,1.1086691162136389e-16,0.9999847412109375
[2,2],0.7022091746330261,1.2328896445978899e-05,0.0004324689507484436,0.29734599590301514
[2,3],1.565949361292951e-07,7.750293207209324e-07,0.9999990463256836,3.529637693233667e-11
[2,4],7.604825623397371e-12,4.4065038196094974e-07,0.9999995231628418,5.634799013699192e-15
[2,5],4.426217693146578e-13,5.808547030028421e-07,0.9999994039535522,5.937583434431214e-16
