Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,3 1,6,BOUNDARY,-100,-100.0
2,1 3,6,BOUNDARY,-103,-101.5
3,3 3,6,GOAL,100,-34.333333333333336
4,6 2,6,BOUNDARY,-100,-50.75
5,1 4,6,BOUNDARY,-100,-60.6
6,6 2,6,BOUNDARY,-100,-67.16666666666667
7,1 1,6,BOUNDARY,-100,-71.85714285714286
8,4 5,6,BOUNDARY,-100,-75.375
9,3 2,6,BOUNDARY,-100,-78.11111111111111
10,5 2,6,GOAL,95,-60.8
11,2 1,6,BOUNDARY,-100,-64.36363636363636
12,5 1,6,BOUNDARY,-104,-67.66666666666667
13,5 4,6,GOAL,100,-54.76923076923077
14,4 1,6,BOUNDARY,-100,-58.0
15,2 2,6,BOUNDARY,-102,-60.93333333333333
16,4 3,6,GOAL,99,-50.9375
17,4 3,6,BOUNDARY,-106,-54.1764705882353
18,5 5,6,BOUNDARY,-101,-56.77777777777778
19,1 1,6,BOUNDARY,-101,-59.10526315789474
20,6 3,6,BOUNDARY,-100,-61.15
21,5 2,6,GOAL,100,-53.476190476190474
22,2 5,6,BOUNDARY,-100,-55.59090909090909
23,1 6,6,BOUNDARY,-100,-57.52173913043478
24,5 6,6,BOUNDARY,-100,-59.291666666666664
25,2 5,6,BOUNDARY,-100,-60.92
26,4 1,6,BOUNDARY,-102,-62.5
27,4 3,6,GOAL,100,-56.48148148148148
28,3 2,6,BOUNDARY,-100,-58.035714285714285
29,5 2,6,BOUNDARY,-101,-59.51724137931034
30,5 3,6,BOUNDARY,-100,-60.86666666666667
31,2 2,6,BOUNDARY,-100,-62.12903225806452
32,3 6,6,BOUNDARY,-100,-63.3125
33,4 3,6,BOUNDARY,-102,-64.48484848484848
34,5 1,6,GOAL,100,-59.64705882352941
35,4 6,6,BOUNDARY,-100,-60.8
36,3 1,6,BOUNDARY,-103,-61.97222222222222
37,2 6,6,BOUNDARY,-100,-63.0
38,5 4,6,GOAL,100,-58.71052631578947
39,4 6,6,BOUNDARY,-105,-59.8974358974359
40,1 1,6,BOUNDARY,-100,-60.9
41,4 5,6,BOUNDARY,-100,-61.853658536585364
42,3 5,6,BOUNDARY,-102,-62.80952380952381
43,3 2,6,GOAL,96,-59.116279069767444
44,1 3,6,GOAL,97,-55.56818181818182
45,5 6,6,BOUNDARY,-101,-56.577777777777776
46,3 1,6,GOAL,82,-53.56521739130435
47,2 5,6,BOUNDARY,-103,-54.61702127659574
48,1 5,6,BOUNDARY,-103,-55.625
49,4 3,6,GOAL,89,-52.673469387755105
50,1 3,6,BOUNDARY,-103,-53.68
51,4 3,6,BOUNDARY,-109,-54.76470588235294
52,5 1,6,BOUNDARY,-100,-55.63461538461539
53,6 6,6,BOUNDARY,-100,-56.471698113207545
54,3 1,6,BOUNDARY,-100,-57.27777777777778
55,5 6,6,BOUNDARY,-100,-58.054545454545455
56,4 6,6,BOUNDARY,-100,-58.80357142857143
57,3 6,6,BOUNDARY,-100,-59.526315789473685
58,4 1,6,BOUNDARY,-100,-60.224137931034484
59,5 3,6,BOUNDARY,-100,-60.898305084745765
60,4 6,6,BOUNDARY,-100,-61.55
61,1 2,6,GOAL,100,-58.90163934426229
62,4 2,6,BOUNDARY,-102,-59.596774193548384
63,2 3,6,BOUNDARY,-103,-60.285714285714285
64,4 1,6,BOUNDARY,-100,-60.90625
65,1 6,6,BOUNDARY,-100,-61.50769230769231
66,3 6,6,BOUNDARY,-100,-62.09090909090909
67,1 2,6,GOAL,96,-59.73134328358209
68,6 1,6,BOUNDARY,-100,-60.3235294117647
69,6 5,6,BOUNDARY,-100,-60.89855072463768
70,4 4,6,GOAL,100,-58.6
71,6 5,6,BOUNDARY,-100,-59.183098591549296
72,4 5,6,BOUNDARY,-104,-59.80555555555556
73,1 6,6,BOUNDARY,-100,-60.35616438356164
74,5 1,6,BOUNDARY,-100,-60.891891891891895
75,3 2,6,GOAL,99,-58.76
76,4 2,6,GOAL,100,-56.671052631578945
77,3 3,6,GOAL,99,-54.64935064935065
78,6 1,6,BOUNDARY,-100,-55.23076923076923
79,3 1,6,BOUNDARY,-101,-55.81012658227848
80,2 4,6,GOAL,96,-53.9125
81,3 1,6,GOAL,96,-52.06172839506173
82,1 3,6,BOUNDARY,-100,-52.646341463414636
83,4 6,6,BOUNDARY,-113,-53.373493975903614
84,6 3,6,BOUNDARY,-107,-54.01190476190476
85,2 5,6,BOUNDARY,-100,-54.55294117647059
86,3 6,6,BOUNDARY,-107,-55.16279069767442
87,4 2,6,GOAL,96,-53.42528735632184
88,5 4,6,GOAL,100,-51.68181818181818
89,4 4,6,GOAL,100,-49.97752808988764
90,5 6,6,BOUNDARY,-101,-50.544444444444444
91,4 3,6,GOAL,100,-48.89010989010989
92,2 6,6,BOUNDARY,-100,-49.44565217391305
93,1 3,6,GOAL,93,-47.913978494623656
94,1 5,6,GOAL,90,-46.4468085106383
95,5 3,6,GOAL,99,-44.915789473684214
96,2 1,6,BOUNDARY,-106,-45.552083333333336
97,2 4,6,BOUNDARY,-114,-46.25773195876289
98,6 5,6,BOUNDARY,-100,-46.80612244897959
99,2 5,6,BOUNDARY,-107,-47.41414141414141
100,6 2,6,GOAL,100,-45.94
101,3 3,6,GOAL,100,-44.495049504950494
102,2 5,6,BOUNDARY,-103,-45.068627450980394
103,1 5,6,BOUNDARY,-115,-45.74757281553398
104,2 5,6,GOAL,100,-44.34615384615385
105,1 5,6,BOUNDARY,-103,-44.904761904761905
106,1 5,6,GOAL,100,-43.5377358490566
107,2 6,6,BOUNDARY,-108,-44.14018691588785
108,6 2,6,STEPS,-16,-43.879629629629626
109,5 4,6,GOAL,100,-42.559633027522935
110,4 3,6,GOAL,97,-41.29090909090909
111,2 3,6,GOAL,100,-40.01801801801802
112,6 6,6,BOUNDARY,-100,-40.55357142857143
113,4 6,6,BOUNDARY,-100,-41.07964601769911
114,2 5,6,BOUNDARY,-108,-41.666666666666664
115,6 4,6,BOUNDARY,-100,-42.17391304347826
116,2 3,6,GOAL,98,-40.96551724137931
117,4 5,6,BOUNDARY,-108,-41.53846153846154
118,2 1,6,GOAL,97,-40.36440677966102
119,4 4,6,GOAL,100,-39.18487394957983
120,6 4,6,BOUNDARY,-100,-39.69166666666667
121,1 3,6,GOAL,99,-38.54545454545455
122,4 3,6,GOAL,100,-37.40983606557377
123,1 1,6,BOUNDARY,-100,-37.91869918699187
124,5 2,6,GOAL,100,-36.806451612903224
125,1 3,6,GOAL,98,-35.728
126,5 5,6,BOUNDARY,-100,-36.23809523809524
127,3 1,6,GOAL,100,-35.16535433070866
128,3 1,6,GOAL,95,-34.1484375
129,1 4,6,GOAL,100,-33.10852713178294
130,3 1,6,GOAL,100,-32.08461538461538
131,4 3,6,GOAL,100,-31.076335877862597
132,4 6,6,BOUNDARY,-100,-31.598484848484848
133,2 2,6,GOAL,99,-30.616541353383457
134,6 2,6,BOUNDARY,-100,-31.134328358208954
135,1 5,6,BOUNDARY,-102,-31.659259259259258
136,4 3,6,GOAL,100,-30.691176470588236
137,2 4,6,GOAL,100,-29.73722627737226
138,2 5,6,BOUNDARY,-102,-30.26086956521739
139,2 5,6,BOUNDARY,-101,-30.769784172661872
140,3 4,6,BOUNDARY,-100,-31.264285714285716
141,2 5,6,BOUNDARY,-101,-31.75886524822695
142,6 4,6,BOUNDARY,-100,-32.23943661971831
143,4 6,6,BOUNDARY,-100,-32.71328671328671
144,6 5,6,BOUNDARY,-100,-33.18055555555556
145,1 3,6,BOUNDARY,-101,-33.648275862068964
146,1 6,6,BOUNDARY,-100,-34.102739726027394
147,5 5,6,BOUNDARY,-100,-34.55102040816327
148,2 4,6,GOAL,100,-33.641891891891895
149,5 2,6,BOUNDARY,-100,-34.08724832214765
150,6 6,6,BOUNDARY,-100,-34.526666666666664
151,4 5,6,BOUNDARY,-100,-34.96026490066225
152,6 1,6,BOUNDARY,-100,-35.38815789473684
153,2 2,6,BOUNDARY,-102,-35.8235294117647
154,2 3,6,GOAL,99,-34.94805194805195
155,4 5,6,BOUNDARY,-100,-35.36774193548387
156,2 6,6,BOUNDARY,-100,-35.782051282051285
157,6 3,6,BOUNDARY,-100,-36.19108280254777
158,4 1,6,BOUNDARY,-101,-36.60126582278481
159,5 3,6,BOUNDARY,-100,-37.0
160,5 5,6,BOUNDARY,-100,-37.39375
161,6 3,6,BOUNDARY,-100,-37.78260869565217
162,2 6,6,BOUNDARY,-100,-38.166666666666664
163,6 4,6,BOUNDARY,-100,-38.54601226993865
164,1 5,6,BOUNDARY,-102,-38.93292682926829
165,2 3,6,BOUNDARY,-103,-39.32121212121212
166,1 1,6,GOAL,96,-38.506024096385545
167,2 2,6,BOUNDARY,-100,-38.874251497005986
168,2 2,6,GOAL,100,-38.04761904761905
169,2 6,6,BOUNDARY,-100,-38.414201183431956
170,1 4,6,BOUNDARY,-100,-38.77647058823529
171,5 6,6,BOUNDARY,-100,-39.134502923976605
172,1 3,6,BOUNDARY,-100,-39.48837209302326
173,1 2,6,BOUNDARY,-102,-39.84971098265896
174,6 4,6,BOUNDARY,-100,-40.195402298850574
175,6 1,6,BOUNDARY,-100,-40.537142857142854
176,2 5,6,BOUNDARY,-101,-40.88068181818182
177,1 2,6,BOUNDARY,-100,-41.21468926553672
178,5 1,6,BOUNDARY,-100,-41.54494382022472
179,4 2,6,GOAL,100,-40.754189944134076
180,6 4,6,BOUNDARY,-100,-41.083333333333336
181,4 2,6,GOAL,100,-40.30386740331492
182,3 4,6,BOUNDARY,-100,-40.63186813186813
183,4 2,6,GOAL,100,-39.86338797814208
184,2 3,6,BOUNDARY,-101,-40.19565217391305
185,3 4,6,BOUNDARY,-100,-40.51891891891892
186,1 1,6,BOUNDARY,-100,-40.83870967741935
187,5 4,6,BOUNDARY,-100,-41.155080213903744
188,5 2,6,BOUNDARY,-100,-41.46808510638298
189,1 2,6,BOUNDARY,-100,-41.77777777777778
190,3 3,6,BOUNDARY,-101,-42.089473684210525
191,3 3,6,BOUNDARY,-100,-42.39267015706806
192,3 6,6,BOUNDARY,-100,-42.692708333333336
193,6 4,6,BOUNDARY,-100,-42.98963730569948
194,3 2,6,BOUNDARY,-100,-43.28350515463917
195,6 1,6,BOUNDARY,-100,-43.57435897435897
196,6 6,6,BOUNDARY,-100,-43.86224489795919
197,5 1,6,BOUNDARY,-100,-44.14720812182741
198,3 6,6,BOUNDARY,-100,-44.42929292929293
