Episode,Terminal State,Reward,Running Average
180,3 5,GOAL,999997,465596.85
181,2 3,GOAL,1000000,468549.3535911602
182,1 2,BOUNDARY,-2001,465963.9120879121
183,3 2,GOAL,1000000,468882.1420765027
184,4 5,GOAL,999994,471768.6195652174
185,5 1,GOAL,999997,474623.9081081081
186,5 1,BOUNDARY,-2004,472061.39247311826
187,4 5,GOAL,999994,474884.5614973262
188,2 5,GOAL,999998,477677.7180851064
189,1 4,GOAL,999990,480441.2751322751
190,2 3,GOAL,1000000,483175.7947368421
191,2 5,GOAL,999998,485881.67015706806
192,1 2,BOUNDARY,-2003,483340.6041666667
193,5 2,GOAL,999988,486017.5336787565
194,2 3,GOAL,1000000,488666.92783505155
195,2 2,GOAL,1000000,491289.1487179487
196,3 5,GOAL,999997,493884.5969387755
197,4 2,GOAL,999999,496453.7055837563
198,5 3,GOAL,999995,498996.8434343434
199,2 5,GOAL,999998,501514.4371859296
200,1 4,BOUNDARY,-2011,498996.81
201,2 4,GOAL,999999,501489.3582089552
202,4 1,GOAL,999998,503957.22277227725
203,4 1,BOUNDARY,-2003,501464.8078817734
204,5 4,GOAL,999994,503908.57843137253
205,4 4,GOAL,999997,506328.52195121953
206,1 2,BOUNDARY,-2009,503860.8640776699
207,2 3,GOAL,1000000,506257.67149758455
208,3 2,GOAL,1000000,508631.4326923077
209,4 5,GOAL,999990,510982.43062200956
210,5 1,BOUNDARY,-2004,508539.6380952381
211,1 5,STEPS,-1019,506124.6682464455
212,3 1,GOAL,999997,508454.25471698114
213,3 5,GOAL,999997,510761.9671361502
214,1 2,GOAL,999998,513048.11682242993
215,5 1,BOUNDARY,-2004,510652.52558139537
216,1 2,GOAL,999994,512917.9953703704
217,2 5,GOAL,999998,515162.60368663596
218,4 4,GOAL,999997,517386.61467889906
219,2 3,GOAL,1000000,519590.3287671233
220,3 5,GOAL,999995,521773.9863636364
221,1 3,GOAL,999997,523937.89140271494
222,5 4,STEPS,-1019,521573.2207207207
223,2 2,GOAL,1000000,523718.63228699553
224,2 3,GOAL,1000000,525844.8883928572
225,1 1,GOAL,999999,527952.24
226,1 2,GOAL,999996,530040.9292035399
227,5 2,GOAL,999998,532111.2246696035
228,1 5,GOAL,999991,534163.3289473684
229,2 1,GOAL,1000000,536197.5502183406
230,3 5,GOAL,999991,538214.0434782609
231,3 2,GOAL,1000000,540213.1168831169
232,2 5,STEPS,-1019,537880.2198275862
233,2 4,GOAL,999987,539863.5107296137
234,4 1,GOAL,999998,541829.8974358974
235,2 1,GOAL,1000000,543779.5574468086
236,5 4,GOAL,999994,545712.6694915254
237,1 3,GOAL,999987,547629.4388185655
238,4 1,GOAL,999990,549530.1134453781
239,3 4,GOAL,999984,551414.8577405858
240,4 2,GOAL,999997,553283.95
241,3 5,GOAL,999997,555137.531120332
242,3 3,GOAL,999997,556975.7933884298
243,4 3,GOAL,999998,558798.9300411523
244,4 3,GOAL,999998,560607.1229508197
245,1 2,GOAL,999996,562400.5469387755
246,3 5,GOAL,999997,564179.3943089431
247,2 5,GOAL,999998,565943.8421052631
248,2 3,GOAL,1000000,567694.0685483871
249,2 2,GOAL,1000000,569430.2369477912
250,4 5,GOAL,999996,571152.5
251,5 4,GOAL,999996,572861.0398406375
252,1 2,BOUNDARY,-2001,570579.8412698413
253,1 2,BOUNDARY,-2003,568316.6679841897
254,4 3,GOAL,999998,570016.2007874015
255,5 5,GOAL,999995,571702.3921568628
256,5 5,GOAL,999995,573375.41015625
257,2 3,GOAL,1000000,575035.4280155642
258,5 4,GOAL,999996,576682.5620155039
259,3 1,GOAL,999993,578316.9652509652
260,1 1,BOUNDARY,-2000,576084.9769230769
261,5 2,GOAL,999998,577709.1647509579
262,5 1,BOUNDARY,-2008,575496.5038167939
263,2 4,GOAL,999999,577110.5817490495
264,4 5,GOAL,999996,578712.4204545454
265,2 5,GOAL,999998,580302.1773584905
266,3 3,GOAL,999999,581879.984962406
267,3 1,GOAL,999999,583445.9737827715
268,2 4,GOAL,999999,585000.276119403
269,3 1,BOUNDARY,-2006,582818.0966542751
270,5 1,GOAL,999997,584363.2037037037
271,1 5,GOAL,999997,585896.9077490775
272,2 3,GOAL,1000000,587419.3455882353
273,4 1,GOAL,999998,588930.6227106227
274,5 5,GOAL,999993,590430.8503649635
275,3 2,GOAL,999996,591920.1781818182
276,3 3,GOAL,999999,593398.7246376812
277,1 3,GOAL,999989,594866.559566787
278,2 1,GOAL,1000000,596323.8741007195
279,4 3,GOAL,999996,597770.7275985663
280,2 4,GOAL,999999,599207.2571428572
281,5 2,GOAL,999990,600633.5302491103
282,2 5,GOAL,999998,602049.7163120568
283,1 5,GOAL,999989,603455.8621908127
284,5 3,GOAL,999995,604852.1267605633
285,4 5,GOAL,999988,606238.5684210527
286,4 2,GOAL,999997,607615.3461538461
287,1 2,BOUNDARY,-2001,605491.2473867596
288,2 1,GOAL,1000000,606861.0694444445
289,4 1,GOAL,999998,608221.4048442907
290,4 5,GOAL,999996,609572.3517241379
291,1 4,GOAL,999996,610914.0137457044
292,2 1,GOAL,1000000,612246.5
293,4 3,GOAL,999994,613569.8703071673
294,5 3,GOAL,999991,614884.2278911564
295,1 4,GOAL,999996,616189.6915254238
296,4 5,GOAL,999990,617486.3141891892
297,3 5,GOAL,999997,618774.2289562289
298,3 4,GOAL,999998,620053.5033557047
299,1 4,BOUNDARY,-2003,617973.0468227424
300,4 3,GOAL,999994,619246.45
301,3 3,GOAL,999997,620511.4019933555
302,3 4,GOAL,999998,621767.9801324503
303,5 2,GOAL,999994,623016.2508250825
304,1 2,GOAL,1000000,624256.3289473684
305,2 1,GOAL,1000000,625488.2754098361
306,3 5,GOAL,999997,626712.160130719
307,1 5,GOAL,999995,627928.0651465798
308,2 5,GOAL,999998,629136.0844155845
309,1 3,GOAL,999993,630336.2686084142
310,5 1,GOAL,999995,631528.7161290323
311,4 3,GOAL,999998,632713.5048231512
312,4 3,GOAL,999998,633890.6987179487
313,3 4,GOAL,999998,635060.3706070287
314,5 5,GOAL,999995,636222.5828025477
315,4 5,GOAL,999996,637377.4190476191
316,5 2,GOAL,999998,638524.9525316455
317,1 2,GOAL,999998,639665.2460567823
318,5 4,GOAL,999996,640798.3616352201
319,2 3,GOAL,1000000,641924.3855799373
320,1 3,GOAL,999995,643043.35625
321,3 4,GOAL,999998,644155.3644859813
322,4 1,GOAL,999998,645260.4658385093
323,1 5,GOAL,999995,646358.7151702787
324,1 4,GOAL,999988,647450.163580247
325,3 5,GOAL,999997,648534.9230769231
326,2 5,GOAL,999998,649613.0306748466
327,3 2,GOAL,999996,650684.5382262997
328,5 3,GOAL,999997,651749.5152439025
329,2 5,GOAL,999998,652808.0212765958
330,3 3,GOAL,999999,653860.1151515151
331,2 4,GOAL,999999,654905.8519637462
332,3 2,GOAL,1000000,655945.2921686746
333,2 3,GOAL,1000000,656978.4894894895
334,3 1,GOAL,999999,658005.497005988
335,1 5,BOUNDARY,-2004,656035.319402985
336,5 1,GOAL,999997,657059.0148809524
337,4 1,GOAL,999998,658076.6379821958
338,2 2,GOAL,1000000,659088.2455621301
339,5 5,GOAL,999995,660093.8702064897
340,2 1,GOAL,1000000,661093.594117647
341,5 3,GOAL,999997,662087.4457478006
342,5 4,GOAL,999996,663075.4824561403
343,2 1,GOAL,1000000,664057.7696793003
344,3 4,GOAL,999996,665034.3343023256
345,5 1,GOAL,999997,666005.2405797101
346,2 1,GOAL,1000000,666970.5433526011
347,2 1,BOUNDARY,-2003,665042.6657060519
348,2 3,GOAL,1000000,666005.1867816092
349,4 4,GOAL,999997,666962.1833810888
350,4 4,GOAL,999995,667913.7057142857
351,1 5,GOAL,999987,668859.7834757834
352,1 4,GOAL,999992,669800.5
353,1 2,GOAL,1000000,670735.9093484419
354,4 5,GOAL,999996,671666.0225988701
355,3 3,GOAL,999999,672590.9042253521
356,4 1,GOAL,999998,673510.5870786516
357,2 4,GOAL,999999,674425.1204481793
358,1 2,GOAL,999996,675334.5363128491
359,2 4,GOAL,999999,676238.8941504179
360,5 5,GOAL,999995,677138.2166666667
361,3 1,GOAL,999999,678032.567867036
362,2 3,GOAL,1000000,678921.9806629834
363,4 5,GOAL,999996,679806.4820936639
364,3 1,GOAL,999993,680686.1153846154
365,2 4,GOAL,999999,681560.9452054794
366,1 2,GOAL,999998,682430.9918032787
367,5 5,GOAL,999995,683296.2888283379
368,3 5,GOAL,999997,684156.8885869565
369,4 5,GOAL,999996,685012.8211382114
370,5 2,GOAL,999998,685864.1324324324
371,5 5,GOAL,999995,686710.846361186
372,5 5,GOAL,999995,687553.0080645161
373,2 2,GOAL,1000000,688390.6675603217
374,4 2,BOUNDARY,-2008,686544.6818181818
375,3 3,GOAL,999999,687380.56
376,2 2,GOAL,1000000,688211.9946808511
377,1 4,GOAL,999996,689039.0079575597
378,4 2,GOAL,999999,689861.6534391535
379,3 5,GOAL,999997,690679.9525065963
380,4 4,GOAL,999997,691493.9447368421
381,4 1,GOAL,999996,692303.6614173228
382,5 4,GOAL,999996,693109.1387434555
383,1 3,BOUNDARY,-2002,691294.227154047
384,2 3,GOAL,1000000,692098.1484375
385,2 2,GOAL,1000000,692897.8935064935
386,3 3,GOAL,999999,693693.4922279792
387,3 1,GOAL,999999,694484.9793281654
388,4 4,GOAL,999997,695272.381443299
389,4 4,GOAL,999997,696055.735218509
390,2 1,GOAL,1000000,696835.0794871795
391,2 2,GOAL,1000000,697610.4373401535
392,2 5,GOAL,999996,698381.8290816327
393,2 5,GOAL,999998,699149.300254453
394,1 1,GOAL,999997,699912.8730964467
395,1 3,GOAL,999999,700672.5848101266
396,3 2,GOAL,999994,701428.446969697
397,3 4,GOAL,999990,702180.4911838791
398,4 3,GOAL,999994,702928.7663316583
399,5 3,GOAL,999985,703673.268170426
400,4 2,GOAL,999989,704414.0575
401,4 2,GOAL,999991,705151.1571072319
402,3 3,GOAL,999993,705884.5945273632
403,1 5,GOAL,999995,706614.3970223325
404,1 2,GOAL,1000000,707340.5990099009
405,1 3,GOAL,999999,708063.212345679
406,1 1,GOAL,999999,708782.2660098522
407,3 3,GOAL,999993,709497.7714987715
408,5 4,STEPS,-1019,707756.3088235294
409,4 1,GOAL,999998,708470.8361858191
410,3 3,GOAL,999995,709181.8707317073
411,3 3,GOAL,999999,709889.4549878346
412,1 1,GOAL,999999,710593.6043689321
413,5 3,GOAL,999997,711294.3389830509
414,5 1,GOAL,999997,711991.6884057971
415,3 2,GOAL,1000000,712685.6843373494
416,4 1,GOAL,999998,713376.3389423077
417,2 2,GOAL,1000000,714063.685851319
418,5 3,GOAL,999997,714747.7368421053
419,3 5,GOAL,999997,715428.5226730311
420,1 4,GOAL,999996,716106.0642857143
421,4 1,GOAL,999996,716780.3871733967
422,5 5,GOAL,999995,717451.5118483412
423,3 5,GOAL,999997,718119.4680851063
424,3 4,GOAL,999998,718784.2759433963
425,1 1,GOAL,999997,719445.9529411765
426,1 1,BOUNDARY,-2002,717752.4131455399
427,5 1,GOAL,999997,718413.4074941452
428,3 4,GOAL,999998,719071.3154205608
429,1 2,BOUNDARY,-2017,717390.4568764569
430,1 3,GOAL,999995,718047.6767441861
431,1 4,BOUNDARY,-2005,716377.0208816705
432,5 4,GOAL,999996,717033.5462962963
433,4 4,GOAL,999997,717687.0415704388
434,2 1,GOAL,1000000,718337.5322580645
435,2 5,GOAL,999998,718985.0275862069
436,3 4,GOAL,999998,719629.5527522935
437,4 3,GOAL,999998,720271.1281464531
438,3 2,GOAL,1000000,720909.7785388128
439,5 2,GOAL,999998,721545.5148063782
440,5 1,GOAL,999997,722178.3590909091
441,3 4,GOAL,999996,722808.3310657596
442,2 1,GOAL,1000000,723435.4615384615
443,1 5,GOAL,999995,724059.7494356659
444,5 2,GOAL,999998,724681.231981982
445,2 1,GOAL,1000000,725299.9258426967
446,1 2,GOAL,999998,725915.8408071749
447,4 3,GOAL,999998,726529.0
448,3 2,GOAL,1000000,727139.4263392857
449,1 3,GOAL,999999,727747.131403118
450,4 5,GOAL,999996,728352.1288888889
451,3 2,GOAL,999998,728954.4478935698
452,3 3,GOAL,999999,729554.1039823008
453,1 3,GOAL,999999,730151.1125827815
454,1 4,GOAL,999998,730745.4889867841
455,1 3,GOAL,999999,731337.254945055
456,1 5,GOAL,999997,731926.4210526316
457,4 4,GOAL,999997,732513.0087527352
458,4 5,GOAL,999996,733097.0327510918
459,4 4,GOAL,999997,733678.51416122
460,4 4,GOAL,999997,734257.4673913043
461,4 4,GOAL,999997,734833.9088937093
462,4 5,GOAL,999996,735407.8528138528
463,4 1,GOAL,999994,735979.313174946
464,5 4,GOAL,999996,736548.3146551724
465,1 2,GOAL,999998,737114.8731182796
466,4 5,GOAL,999996,737678.9957081545
467,2 4,GOAL,999999,738240.7087794433
468,2 1,GOAL,999998,738800.0192307692
469,3 4,GOAL,999998,739356.9445628998
470,3 2,GOAL,1000000,739911.5042553191
471,4 3,GOAL,999998,740463.7048832271
472,1 1,GOAL,999999,741013.5677966102
473,3 3,GOAL,999999,741561.1057082452
474,5 4,GOAL,999996,742106.3270042194
475,2 4,GOAL,999999,742649.2589473685
476,4 3,GOAL,999998,743189.9075630252
477,2 4,GOAL,999999,743728.2914046121
478,1 2,GOAL,1000000,744264.4246861924
479,3 3,GOAL,999999,744798.3173277662
480,5 3,GOAL,999997,745329.98125
481,2 4,GOAL,999999,745859.4386694387
482,5 3,GOAL,999995,746386.6908713693
483,3 2,GOAL,1000000,746911.7701863354
484,4 3,GOAL,999998,747434.6756198347
485,2 4,GOAL,999999,747955.4268041237
486,1 5,GOAL,999995,748474.0267489712
487,4 4,GOAL,999995,748990.4969199179
488,4 4,GOAL,999997,749504.8545081967
489,1 4,GOAL,999998,750017.1104294478
490,5 4,GOAL,999996,750527.2714285714
491,2 5,GOAL,999996,751035.3543788188
492,3 1,GOAL,999999,751541.3780487805
493,3 3,GOAL,999999,752045.3488843814
494,3 2,GOAL,1000000,752547.2813765182
495,3 1,GOAL,999999,753047.1838383839
496,1 2,GOAL,1000000,753545.0725806452
497,3 5,GOAL,999997,754040.9517102615
498,2 3,GOAL,1000000,754534.8453815262
499,2 1,GOAL,1000000,755026.759519038
500,4 5,GOAL,999996,755516.698
501,1 2,GOAL,999998,756004.6846307386
502,2 1,GOAL,1000000,756490.7310756972
503,4 1,GOAL,999998,756974.8409542744
504,4 5,GOAL,999996,757457.0257936508
505,2 5,GOAL,999998,757937.304950495
506,2 5,GOAL,999998,758415.685770751
507,5 5,GOAL,999995,758892.1735700198
508,3 4,GOAL,999996,759366.7874015748
509,5 5,GOAL,999995,759839.5343811394
510,3 2,GOAL,999996,760310.4294117647
511,4 4,GOAL,999997,760779.4833659491
512,3 5,GOAL,999997,761246.705078125
513,4 4,GOAL,999997,761712.1052631579
514,2 4,GOAL,999999,762175.6984435797
515,1 2,GOAL,1000000,762637.4932038835
516,5 1,GOAL,999997,763097.492248062
517,2 1,GOAL,1000000,763555.7176015474
518,5 2,GOAL,999998,764012.1698841699
519,5 1,GOAL,999995,764466.8574181118
520,1 4,GOAL,999996,764919.7980769231
521,3 3,GOAL,999999,765371.0057581573
522,3 5,GOAL,999997,765820.4808429119
523,2 5,GOAL,999998,766268.2390057362
524,4 1,GOAL,999998,766714.2881679389
525,5 2,GOAL,999998,767158.6380952381
526,3 2,GOAL,1000000,767601.3022813689
527,3 3,GOAL,999999,768042.284629981
528,1 2,GOAL,1000000,768481.5984848485
529,5 2,GOAL,999998,768919.247637051
530,5 5,GOAL,999995,769355.2396226415
531,1 2,GOAL,1000000,769789.5988700564
532,2 3,GOAL,1000000,770222.32518797
533,2 3,GOAL,1000000,770653.4277673546
534,3 4,GOAL,999998,771082.9119850188
535,3 1,GOAL,999999,771510.7925233645
536,4 5,GOAL,999996,771937.0708955224
537,3 2,GOAL,1000000,772361.7690875232
538,3 2,GOAL,1000000,772784.8884758365
539,4 5,GOAL,999996,773206.4304267161
540,4 1,GOAL,999998,773626.4148148148
541,4 3,GOAL,999998,774044.8465804067
542,5 4,GOAL,999996,774461.7306273063
543,4 3,GOAL,999998,774877.0828729281
544,1 1,GOAL,999999,775290.9099264706
545,3 2,GOAL,1000000,775703.2201834862
546,2 1,GOAL,1000000,776114.0201465201
547,2 2,GOAL,1000000,776523.3180987203
548,1 4,GOAL,999998,776931.1186131387
549,4 1,GOAL,999998,777337.4335154827
550,5 4,GOAL,999996,777742.2672727272
551,4 5,GOAL,999996,778145.6315789474
552,5 4,GOAL,999996,778547.5344202898
553,2 4,GOAL,999999,778947.9891500904
554,5 3,GOAL,999997,779346.9945848376
555,4 4,GOAL,999997,779744.5621621622
556,2 2,GOAL,1000000,780140.7050359712
557,3 5,GOAL,999997,780535.42010772
558,2 2,GOAL,1000000,780928.7258064516
559,2 2,GOAL,1000000,781320.6243291593
560,1 1,GOAL,999999,781711.1214285714
561,5 4,GOAL,999996,782100.2210338681
562,4 1,GOAL,999998,782487.9395017794
563,2 3,GOAL,1000000,782874.2841918295
564,1 5,GOAL,999997,783259.2535460993
565,5 3,GOAL,999997,783642.8601769912
566,2 3,GOAL,999998,784025.113074205
567,1 1,GOAL,999999,784406.0194003527
568,1 3,GOAL,999999,784785.5845070423
569,2 5,GOAL,999998,785163.8137082601
570,2 1,GOAL,1000000,785540.7192982456
571,1 4,GOAL,999998,785916.3012259194
572,5 5,GOAL,999995,786290.5646853147
573,4 1,GOAL,999998,786663.5270506109
574,4 5,GOAL,999996,787035.1864111498
575,2 5,GOAL,999998,787405.5565217391
576,4 5,GOAL,999996,787774.6371527778
577,5 3,GOAL,999997,788142.4402079723
578,4 5,GOAL,999996,788508.9688581314
579,4 3,GOAL,999998,788874.2348877374
580,3 5,GOAL,999997,789238.2396551725
581,5 2,GOAL,999998,789600.9931153185
582,5 5,GOAL,999995,789962.4948453609
583,3 5,GOAL,999997,790322.7598627787
584,4 2,GOAL,999999,790681.794520548
585,5 1,GOAL,999997,791039.5982905983
586,3 4,GOAL,999998,791396.1825938567
587,1 5,GOAL,999997,791751.5502555367
588,3 5,GOAL,999997,792105.7091836735
589,3 4,GOAL,999998,792458.6672325976
590,4 4,GOAL,999997,792810.4271186441
591,5 3,GOAL,999997,793160.9966159052
592,5 4,GOAL,999996,793510.3800675676
593,5 5,GOAL,999995,793858.5834738617
594,4 1,GOAL,999998,794205.6195286196
595,2 1,GOAL,1000000,794551.4924369748
596,3 1,GOAL,999999,794896.2030201342
597,2 2,GOAL,1000000,795239.7604690117
598,2 2,GOAL,1000000,795582.1688963211
599,5 3,GOAL,999997,795923.429048414
600,5 3,GOAL,999997,796263.5516666666
601,5 4,GOAL,999996,796602.540765391
602,1 2,GOAL,999996,796940.403654485
603,5 2,GOAL,999998,797277.1492537314
604,2 5,GOAL,999998,797612.7798013245
605,4 3,GOAL,999994,797947.294214876
606,5 3,GOAL,999997,798280.7095709571
607,1 5,GOAL,999995,798613.0230642504
608,4 2,GOAL,999999,798944.25
609,3 3,GOAL,999999,799274.3891625616
610,1 2,GOAL,1000000,799603.4475409836
611,2 4,GOAL,999999,799931.427168576
612,1 1,GOAL,999999,800258.3349673203
613,3 2,GOAL,1000000,800584.1778140294
614,4 1,GOAL,999998,800908.9560260586
615,1 4,GOAL,999998,801232.6780487805
616,2 4,GOAL,999999,801555.3506493507
