Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,6 2,30,STEPS,-26,-26.0
2,1 2,30,STEPS,-25,-25.5
3,3 1,30,STEPS,-26,-25.666666666666668
4,3 4,30,STEPS,-28,-26.25
5,2 6,30,STEPS,-24,-25.8
6,1 6,30,STEPS,-23,-25.333333333333332
7,6 2,30,STEPS,-25,-25.285714285714285
8,6 1,30,STEPS,-25,-25.25
9,2 5,30,STEPS,-26,-25.333333333333332
10,4 1,30,STEPS,-27,-25.5
11,6 4,30,STEPS,-27,-25.636363636363637
12,4 5,30,STEPS,-28,-25.833333333333332
13,1 6,30,STEPS,-23,-25.615384615384617
14,3 4,30,STEPS,-27,-25.714285714285715
15,4 1,30,STEPS,-27,-25.8
16,1 4,30,STEPS,-25,-25.75
17,3 1,30,STEPS,-26,-25.764705882352942
18,4 2,30,STEPS,-28,-25.88888888888889
19,2 6,30,STEPS,-24,-25.789473684210527
20,2 3,30,STEPS,-27,-25.85
21,4 4,30,STEPS,-29,-26.0
22,3 5,30,STEPS,-26,-26.0
23,4 4,30,STEPS,-29,-26.130434782608695
24,5 3,30,STEPS,-28,-26.208333333333332
25,4 3,30,STEPS,-29,-26.32
26,6 6,30,STEPS,-25,-26.26923076923077
27,5 6,30,GOAL,100,-21.59259259259259
28,3 1,30,STEPS,-26,-21.75
29,3 3,30,STEPS,-28,-21.96551724137931
30,1 2,30,STEPS,-25,-22.066666666666666
31,5 3,30,STEPS,-28,-22.258064516129032
32,5 6,30,GOAL,100,-18.4375
33,4 2,30,STEPS,-28,-18.727272727272727
34,5 3,30,STEPS,-28,-19.0
35,5 6,30,GOAL,100,-15.6
36,5 2,30,STEPS,-27,-15.916666666666666
37,5 1,30,STEPS,-26,-16.18918918918919
38,4 4,30,STEPS,-29,-16.526315789473685
39,5 3,30,STEPS,-28,-16.82051282051282
40,1 1,30,STEPS,-24,-17.0
41,2 6,30,STEPS,-25,-17.195121951219512
42,6 3,30,STEPS,-27,-17.428571428571427
43,5 4,30,STEPS,-27,-17.651162790697676
44,2 2,30,STEPS,-26,-17.84090909090909
45,5 4,30,STEPS,-27,-18.044444444444444
46,4 4,30,STEPS,-28,-18.26086956521739
47,2 1,30,STEPS,-25,-18.404255319148938
48,4 1,30,STEPS,-27,-18.583333333333332
49,4 2,30,STEPS,-28,-18.775510204081634
50,2 3,30,STEPS,-27,-18.94
51,2 1,30,STEPS,-25,-19.058823529411764
52,6 3,30,STEPS,-26,-19.192307692307693
53,5 5,30,GOAL,100,-16.943396226415093
54,4 5,30,STEPS,-28,-17.14814814814815
55,1 2,30,STEPS,-25,-17.29090909090909
56,3 1,30,STEPS,-26,-17.446428571428573
57,5 4,30,STEPS,-28,-17.63157894736842
58,4 3,30,STEPS,-29,-17.82758620689655
59,3 1,30,STEPS,-26,-17.966101694915253
60,3 5,30,STEPS,-26,-18.1
61,2 2,30,STEPS,-26,-18.229508196721312
62,5 1,30,STEPS,-25,-18.338709677419356
63,5 3,30,STEPS,-28,-18.49206349206349
64,5 5,30,GOAL,100,-16.640625
65,6 3,30,STEPS,-27,-16.8
66,2 1,30,STEPS,-25,-16.924242424242426
67,4 3,30,STEPS,-29,-17.104477611940297
68,2 6,30,STEPS,-24,-17.205882352941178
69,4 2,30,STEPS,-28,-17.36231884057971
70,3 2,30,STEPS,-27,-17.5
71,1 2,30,STEPS,-25,-17.6056338028169
72,1 6,30,STEPS,-23,-17.680555555555557
73,2 2,30,STEPS,-26,-17.794520547945204
74,6 1,30,STEPS,-24,-17.87837837837838
75,4 1,30,STEPS,-27,-18.0
