ROW,COL,UP,DOWN,LEFT,RIGHT
[0,0],1.2642003639484756e-05,0.5561310052871704,0.1374131292104721,0.30644315481185913
[0,1],4.676814569393173e-06,0.4787624776363373,0.11701827496290207,0.4042145311832428
[0,2],7.1753538577468134e-06,0.4349614381790161,0.12317939847707748,0.441851943731308
[0,3],4.15646682085935e-05,0.43803852796554565,0.15806537866592407,0.4038544297218323
[0,4],0.0005635429988615215,0.46972066164016724,0.19933444261550903,0.3303813636302948
[0,5],0.005282135680317879,0.5210276246070862,0.18587251007556915,0.28781771659851074
[0,6],0.020054969936609268,0.5856524109840393,0.13592621684074402,0.2583664059638977
[0,7],0.03785306215286255,0.6494849920272827,0.09499901533126831,0.21766287088394165
[1,0],0.005654222797602415,0.07599074393510818,0.35210171341896057,0.5662533044815063
[1,1],0.012316503562033176,0.08303214609622955,0.5274109840393066,0.377240389585495
[1,2],0.030093859881162643,0.09147760272026062,0.6270627975463867,0.25136569142341614
[1,3],0.0583791509270668,0.11092603951692581,0.6199186444282532,0.2107761800289154
[1,4],0.11105822026729584,0.1372028887271881,0.5415641069412231,0.21017472445964813
[1,5],0.22737228870391846,0.154133602976799,0.39445605874061584,0.22403806447982788
[1,6],0.41369643807411194,0.14237627387046814,0.22703352570533752,0.2168937623500824
[1,7],0.5588918924331665,0.12303531914949417,0.12794123589992523,0.1901315152645111
[2,0],0.3272808790206909,0.11180221289396286,0.3073778748512268,0.253539115190506
[2,1],0.2812161147594452,0.14635367691516876,0.3232244551181793,0.24920572340488434
[2,2],0.23372314870357513,0.16864022612571716,0.37573254108428955,0.22190400958061218
[2,3],0.19614645838737488,0.17136052250862122,0.43890148401260376,0.19359149038791656
[2,4],0.21155357360839844,0.15650543570518494,0.452011376619339,0.17992959916591644
[2,5],0.3086141347885132,0.12546710669994354,0.38832494616508484,0.1775938868522644
[2,6],0.5208914279937744,0.07662464678287506,0.24242737889289856,0.16005653142929077
[2,7],0.7522447109222412,0.03258780762553215,0.10462964326143265,0.1105378270149231
[3,0],0.3633488416671753,0.21548336744308472,0.20169691741466522,0.21947085857391357
[3,1],0.32947638630867004,0.23838505148887634,0.203141450881958,0.22899708151817322
[3,2],0.3180011808872223,0.24664127826690674,0.20846965909004211,0.22688789665699005
[3,3],0.2946145832538605,0.25018051266670227,0.23243506252765656,0.2227698564529419
[3,4],0.24776501953601837,0.24811947345733643,0.2884828448295593,0.2156326174736023
[3,5],0.21803438663482666,0.23016521334648132,0.34467172622680664,0.2071286290884018
[3,6],0.2666322588920593,0.1946520358324051,0.3294028341770172,0.20931290090084076
[3,7],0.4334626793861389,0.13495182991027832,0.22623184323310852,0.20535363256931305
[4,0],0.32310742139816284,0.26366961002349854,0.18463778495788574,0.22858519852161407
[4,1],0.30452460050582886,0.2722630202770233,0.18746426701545715,0.2357480525970459
[4,2],0.301584929227829,0.273715615272522,0.18813739717006683,0.23656214773654938
[4,3],0.3024097681045532,0.2724142074584961,0.18929629027843475,0.23587973415851593
[4,4],0.30138131976127625,0.26959455013275146,0.19401609897613525,0.23500798642635345
[4,5],0.2904106378555298,0.26574841141700745,0.20952798426151276,0.23431296646595
[4,6],0.2684269845485687,0.25718453526496887,0.24104970693588257,0.23333875834941864
[4,7],0.28108182549476624,0.23162797093391418,0.2526495158672333,0.2346406877040863
[5,0],0.29885217547416687,0.27900880575180054,0.18320229649543762,0.23893670737743378
[5,1],0.2884337306022644,0.28302106261253357,0.18545711040496826,0.24308805167675018
[5,2],0.286546528339386,0.2836199402809143,0.1859501153230667,0.243883416056633
[5,3],0.2876441478729248,0.28287273645401,0.18571460247039795,0.24376846849918365
[5,4],0.290854275226593,0.28093627095222473,0.18476201593875885,0.24344752728939056
[5,5],0.2971492111682892,0.27701523900032043,0.18262891471385956,0.24320663511753082
[5,6],0.30859288573265076,0.26928144693374634,0.17883670330047607,0.24328899383544922
[5,7],0.32734328508377075,0.25473594665527344,0.1739022582769394,0.2440185397863388
[6,0],0.2865433394908905,0.2847951352596283,0.18374744057655334,0.24491414427757263
[6,1],0.28042158484458923,0.2870524227619171,0.18527187407016754,0.24725405871868134
[6,2],0.27908027172088623,0.28748026490211487,0.18565872311592102,0.24778078496456146
[6,3],0.27943283319473267,0.28722748160362244,0.1855519413948059,0.2477877140045166
[6,4],0.28100523352622986,0.2864178717136383,0.18491050601005554,0.2476663440465927
[6,5],0.2846876382827759,0.284597247838974,0.18313206732273102,0.2475830763578415
[6,6],0.293270081281662,0.28042325377464294,0.17863896489143372,0.24766765534877777
[6,7],0.3134031295776367,0.2706528306007385,0.16805480420589447,0.24788926541805267
[7,0],0.2802499234676361,0.28743037581443787,0.1843416839838028,0.24797795712947845
[7,1],0.27650773525238037,0.28880801796913147,0.18533922731876373,0.24934500455856323
[7,2],0.27557745575904846,0.28912365436553955,0.1856151521205902,0.24968378245830536
[7,3],0.27561911940574646,0.28906378149986267,0.18559950590133667,0.2497176080942154
[7,4],0.2762698233127594,0.28874441981315613,0.1853148192167282,0.24967090785503387
[7,5],0.27789437770843506,0.28798550367355347,0.1844814121723175,0.24963872134685516
[7,6],0.28182679414749146,0.2861807644367218,0.18228277564048767,0.24970977008342743
[7,7],0.2915800213813782,0.28173595666885376,0.17669107019901276,0.2499929815530777
