Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,5 6,2,BOUNDARY,-102,-102.0
2,2 5,2,BOUNDARY,-100,-101.0
3,8 2,2,BOUNDARY,-103,-101.66666666666667
4,7 7,2,BOUNDARY,-104,-102.25
5,8 5,2,BOUNDARY,-101,-102.0
6,1 1,2,GOAL,96,-69.0
7,6 1,2,BOUNDARY,-100,-73.42857142857143
8,6 5,2,BOUNDARY,-105,-77.375
9,2 5,2,BOUNDARY,-100,-79.88888888888889
10,7 4,2,BOUNDARY,-102,-82.1
11,5 5,2,BOUNDARY,-101,-83.81818181818181
12,3 6,2,BOUNDARY,-100,-85.16666666666667
13,4 6,2,BOUNDARY,-100,-86.3076923076923
14,6 7,2,BOUNDARY,-104,-87.57142857142857
15,2 3,2,GOAL,100,-75.06666666666666
16,6 7,2,BOUNDARY,-105,-76.9375
17,2 5,2,BOUNDARY,-100,-78.29411764705883
18,7 1,2,BOUNDARY,-106,-79.83333333333333
19,7 8,2,BOUNDARY,-101,-80.94736842105263
20,5 6,2,STEPS,-16,-77.7
21,3 7,2,STEPS,-24,-75.14285714285714
22,4 8,2,STEPS,-20,-72.63636363636364
23,3 3,2,BOUNDARY,-100,-73.82608695652173
24,7 2,2,BOUNDARY,-108,-75.25
25,1 4,2,BOUNDARY,-110,-76.64
26,8 2,2,STEPS,-18,-74.38461538461539
27,1 8,2,GOAL,90,-68.29629629629629
28,5 2,2,STEPS,-15,-66.39285714285714
29,2 7,2,GOAL,100,-60.6551724137931
30,8 7,2,STEPS,-20,-59.3
31,5 8,2,BOUNDARY,-111,-60.96774193548387
32,2 7,2,BOUNDARY,-114,-62.625
33,7 7,2,BOUNDARY,-114,-64.18181818181819
34,7 5,2,STEPS,-21,-62.911764705882355
35,4 6,2,BOUNDARY,-110,-64.25714285714285
36,8 8,2,BOUNDARY,-101,-65.27777777777777
37,3 4,2,GOAL,100,-60.810810810810814
38,6 2,2,BOUNDARY,-104,-61.94736842105263
39,4 7,2,BOUNDARY,-100,-62.92307692307692
40,7 3,2,BOUNDARY,-102,-63.9
41,8 1,2,BOUNDARY,-100,-64.78048780487805
42,1 3,2,BOUNDARY,-100,-65.61904761904762
43,1 1,2,BOUNDARY,-100,-66.4186046511628
44,6 2,2,BOUNDARY,-115,-67.52272727272727
45,3 3,2,BOUNDARY,-100,-68.24444444444444
46,8 2,2,BOUNDARY,-100,-68.93478260869566
47,7 7,2,BOUNDARY,-115,-69.91489361702128
48,7 2,2,BOUNDARY,-101,-70.5625
49,4 7,2,BOUNDARY,-106,-71.28571428571429
50,6 2,2,BOUNDARY,-100,-71.86
51,8 8,2,STEPS,-15,-70.74509803921569
52,7 4,2,BOUNDARY,-101,-71.32692307692308
53,2 8,2,GOAL,100,-68.09433962264151
54,5 7,2,STEPS,-20,-67.20370370370371
55,8 1,2,STEPS,-15,-66.25454545454545
56,7 2,2,STEPS,-21,-65.44642857142857
57,3 3,2,BOUNDARY,-107,-66.17543859649123
58,3 3,2,GOAL,98,-63.3448275862069
59,8 8,2,BOUNDARY,-102,-64.0
60,6 1,2,GOAL,98,-61.3
61,6 8,2,GOAL,96,-58.721311475409834
62,1 5,2,BOUNDARY,-101,-59.403225806451616
63,8 7,2,GOAL,95,-56.95238095238095
64,4 5,2,GOAL,99,-54.515625
65,6 3,2,GOAL,97,-52.184615384615384
66,4 2,2,GOAL,99,-49.89393939393939
67,4 1,2,BOUNDARY,-100,-50.64179104477612
68,7 2,2,GOAL,99,-48.44117647058823
69,5 6,2,BOUNDARY,-102,-49.21739130434783
70,5 7,2,BOUNDARY,-102,-49.97142857142857
71,3 1,2,GOAL,96,-47.91549295774648
72,7 7,2,BOUNDARY,-108,-48.75
73,5 1,2,GOAL,99,-46.726027397260275
74,1 5,2,BOUNDARY,-101,-47.45945945945946
75,7 2,2,GOAL,100,-45.49333333333333
76,4 6,2,GOAL,87,-43.75
77,2 5,2,GOAL,93,-41.97402597402598
78,1 5,2,BOUNDARY,-101,-42.73076923076923
79,6 4,2,BOUNDARY,-100,-43.45569620253165
80,7 3,2,GOAL,94,-41.7375
81,7 6,2,STEPS,-18,-41.44444444444444
82,4 3,2,GOAL,90,-39.84146341463415
83,1 8,2,GOAL,100,-38.1566265060241
84,5 8,2,BOUNDARY,-101,-38.904761904761905
85,5 5,2,STEPS,-17,-38.64705882352941
86,3 8,2,STEPS,-19,-38.41860465116279
87,5 8,2,BOUNDARY,-100,-39.12643678160919
88,7 6,2,STEPS,-18,-38.88636363636363
89,1 3,2,GOAL,100,-37.325842696629216
90,2 4,2,GOAL,100,-35.8
91,2 4,2,GOAL,100,-34.30769230769231
92,1 6,2,GOAL,100,-32.84782608695652
93,4 8,2,BOUNDARY,-115,-33.73118279569893
94,7 7,2,BOUNDARY,-101,-34.4468085106383
95,8 4,2,BOUNDARY,-118,-35.32631578947368
96,2 1,2,GOAL,93,-33.989583333333336
97,4 4,2,GOAL,92,-32.69072164948454
98,1 3,2,STEPS,-22,-32.58163265306123
