Episode,Terminal State,Reward,Running Average
121,2 1,BOUNDARY,-2003,287839.46280991734
122,5 2,GOAL,999998,293676.8278688525
123,2 5,GOAL,999998,299419.27642276423
124,1 1,BOUNDARY,-2000,296988.47580645164
125,3 2,GOAL,1000000,302612.568
126,3 4,BOUNDARY,-2004,300194.9761904762
127,3 3,GOAL,999999,305705.2440944882
128,2 3,GOAL,999998,311129.40625
129,1 3,BOUNDARY,-2002,308702.03100775194
130,3 4,GOAL,999998,314019.6923076923
131,5 3,GOAL,999991,319256.1145038168
132,3 5,GOAL,999997,324413.24242424243
133,4 3,GOAL,999998,329492.8270676692
134,4 4,GOAL,999995,334496.5746268657
135,2 3,BOUNDARY,-2002,332003.9925925926
136,2 5,GOAL,999998,336915.7132352941
137,5 5,GOAL,999995,341755.70802919706
138,2 5,GOAL,999998,346525.5797101449
139,5 2,BOUNDARY,-2004,344018.1726618705
140,4 3,GOAL,999998,348703.7428571429
141,5 2,GOAL,999998,353322.8510638298
142,3 5,GOAL,999995,357876.88028169016
143,2 3,GOAL,1000000,362367.2517482517
144,5 1,BOUNDARY,-2004,359836.8958333333
145,1 5,BOUNDARY,-2004,357341.44137931033
146,1 4,BOUNDARY,-2005,354880.16438356164
147,2 1,BOUNDARY,-2000,352452.4081632653
148,3 3,GOAL,999999,356827.72297297296
149,3 5,GOAL,999997,361144.2953020134
150,5 2,GOAL,999998,365403.32
151,2 1,BOUNDARY,-2001,362970.178807947
152,2 5,GOAL,999998,367161.1513157895
153,5 3,GOAL,999997,371297.3333333333
154,2 3,GOAL,1000000,375379.8181818182
155,5 2,BOUNDARY,-2005,372945.0774193548
156,1 2,BOUNDARY,-2001,370541.57692307694
157,2 1,BOUNDARY,-2001,368168.6942675159
158,2 2,GOAL,1000000,372167.62658227846
159,3 4,GOAL,999998,376116.24528301886
160,5 5,BOUNDARY,-2010,373752.95625
161,4 4,GOAL,999997,377642.6708074534
162,3 1,BOUNDARY,-2002,375299.18518518517
163,1 5,BOUNDARY,-2004,372984.44171779143
164,3 1,GOAL,999999,376807.7012195122
165,5 1,BOUNDARY,-2004,374511.87272727274
166,3 2,GOAL,999998,378279.8614457831
167,5 5,GOAL,999995,382002.70658682636
168,4 5,GOAL,999996,385681.2380952381
169,3 3,GOAL,999997,389316.2426035503
170,5 3,GOAL,999997,392908.4823529412
171,5 2,GOAL,999998,396458.7134502924
172,2 1,GOAL,1000000,399967.67441860464
173,1 1,BOUNDARY,-2000,397644.161849711
174,5 4,GOAL,999996,401105.9540229885
175,4 5,GOAL,999996,404528.1828571429
176,1 3,BOUNDARY,-2002,402218.3522727273
177,4 2,GOAL,999999,405595.6440677966
178,1 5,BOUNDARY,-2004,403305.7584269663
179,1 4,BOUNDARY,-2005,401041.4525139665
180,1 3,BOUNDARY,-2002,398802.3222222222
181,2 5,GOAL,999998,402123.8453038674
182,3 5,GOAL,999995,405408.85164835164
183,4 1,BOUNDARY,-2003,403182.5573770492
184,1 4,BOUNDARY,-2003,400980.4619565217
185,1 2,BOUNDARY,-2001,398802.1837837838
186,1 3,BOUNDARY,-2002,396647.32258064515
187,4 1,BOUNDARY,-2003,394515.5026737968
188,3 3,GOAL,999999,397736.1595744681
189,1 1,BOUNDARY,-2000,395621.15343915345
190,1 1,BOUNDARY,-2000,393528.4105263158
191,2 2,GOAL,1000000,396703.6544502618
192,4 4,GOAL,999995,399845.796875
193,4 3,GOAL,999998,402955.3937823834
194,4 1,BOUNDARY,-2003,400867.9793814433
195,3 1,BOUNDARY,-2002,398801.9794871795
196,5 4,GOAL,999994,401869.28571428574
197,1 2,BOUNDARY,-2003,399819.1725888325
198,4 5,GOAL,999994,402850.3585858586
199,2 5,GOAL,999998,405851.10050251253
200,1 5,BOUNDARY,-2004,403811.825
201,5 1,GOAL,999993,406777.9004975124
202,1 2,BOUNDARY,-2000,404754.24752475246
203,3 3,GOAL,999999,407686.48768472904
204,4 2,GOAL,999999,410589.98039215687
205,1 5,BOUNDARY,-2006,408577.31707317074
206,2 1,BOUNDARY,-2001,406584.21844660194
207,1 3,GOAL,999999,409450.95652173914
208,1 4,GOAL,999998,412290.125
209,2 4,GOAL,999999,415102.1291866029
210,2 5,GOAL,999998,417887.3476190476
211,1 1,BOUNDARY,-2002,415897.3507109005
212,2 3,GOAL,1000000,418652.55188679247
213,2 3,GOAL,1000000,421381.882629108
214,1 1,BOUNDARY,-2000,419403.46261682245
215,4 4,GOAL,999991,422103.8697674419
216,1 2,GOAL,999998,424779.30555555556
217,1 1,BOUNDARY,-2002,422812.5714285714
218,1 1,BOUNDARY,-2004,420863.871559633
219,3 2,GOAL,999998,423508.3196347032
220,1 5,GOAL,999981,426128.65
221,3 1,BOUNDARY,-2006,424191.38914027147
222,4 5,GOAL,999988,426785.0675675676
223,2 2,GOAL,1000000,429355.5381165919
224,2 5,GOAL,999998,431903.04910714284
225,2 4,GOAL,999993,434427.8933333333
226,4 3,GOAL,999990,436930.38053097343
227,5 5,GOAL,999993,439410.83259911893
228,3 4,GOAL,999998,441869.54824561405
229,5 4,GOAL,999992,444306.76419213973
230,2 5,GOAL,999998,446722.81304347824
231,1 2,BOUNDARY,-2001,444780.28571428574
232,3 1,BOUNDARY,-2016,442854.4396551724
233,5 3,GOAL,999995,445245.6008583691
234,3 1,BOUNDARY,-2006,443334.26923076925
235,3 5,GOAL,999997,445703.0468085106
236,2 2,GOAL,1000000,448051.76271186443
237,3 1,GOAL,999999,450380.6540084388
238,5 4,GOAL,999996,452689.96218487393
239,5 1,BOUNDARY,-2004,450787.4769874477
240,1 4,BOUNDARY,-2005,448900.8416666667
241,4 2,GOAL,999999,451187.5560165975
242,2 2,GOAL,1000000,453455.37603305787
243,4 2,BOUNDARY,-2003,451581.06172839506
244,2 3,GOAL,1000000,453828.68032786885
245,5 4,BOUNDARY,-2007,451968.12653061224
246,1 4,STEPS,-1019,450126.7154471545
247,4 2,GOAL,999997,452352.91093117406
248,3 4,BOUNDARY,-2007,450520.81451612903
249,2 5,GOAL,999998,452727.5502008032
250,3 4,GOAL,999998,454916.632
251,2 4,GOAL,999999,457088.2749003984
252,5 4,GOAL,999996,459242.67063492065
253,5 3,GOAL,999997,461380.0395256917
254,5 3,GOAL,999997,463500.5787401575
255,2 5,GOAL,999998,465604.49019607843
256,2 3,GOAL,1000000,467691.97265625
257,2 2,GOAL,1000000,469763.2101167315
258,4 1,BOUNDARY,-2017,467934.6046511628
259,5 2,GOAL,999998,469988.9034749035
260,3 5,GOAL,999997,472027.3961538462
261,4 4,GOAL,999997,474050.2681992337
262,2 3,GOAL,1000000,476057.7099236641
263,1 5,GOAL,999991,478049.8517110266
264,4 4,GOAL,999997,480026.92424242425
265,5 5,GOAL,999995,481989.0679245283
266,2 2,GOAL,1000000,483936.47744360904
267,4 2,GOAL,999999,485869.2958801498
268,2 4,GOAL,999999,487787.69029850746
269,3 4,GOAL,999998,489691.8178438662
270,4 1,GOAL,999998,491581.84074074076
271,5 2,GOAL,999998,493457.9151291513
272,3 2,GOAL,1000000,495320.20220588235
273,4 5,GOAL,999994,497168.8241758242
274,1 3,GOAL,999997,499003.96350364963
275,2 3,GOAL,1000000,500825.7672727273
276,2 3,GOAL,1000000,502634.3695652174
277,2 4,GOAL,999999,504429.9097472924
278,4 5,GOAL,999996,506212.52158273384
279,3 2,GOAL,1000000,507982.36917562725
280,2 3,GOAL,1000000,509739.575
281,2 5,GOAL,999998,511484.26690391457
282,2 2,GOAL,1000000,513216.59219858155
283,3 2,GOAL,1000000,514936.6749116608
284,1 5,GOAL,999991,516644.61267605633
285,4 5,GOAL,999996,518340.5824561404
286,5 1,GOAL,999995,520024.6888111888
287,1 2,GOAL,999990,521697.04181184666
288,3 3,GOAL,999999,523357.8125
289,5 3,GOAL,999997,525007.0830449827
290,5 5,GOAL,999989,526644.9517241379
291,2 5,GOAL,999998,528271.5945017182
292,2 4,GOAL,999999,529887.0993150685
293,2 2,GOAL,1000000,531491.5802047781
294,4 2,GOAL,999999,533085.1428571428
295,4 1,GOAL,999996,534667.8915254237
296,4 4,GOAL,999997,536239.9493243244
297,3 4,GOAL,999990,537801.3973063973
298,2 5,GOAL,999996,539352.3859060403
299,1 1,BOUNDARY,-2003,537541.8327759197
300,1 2,BOUNDARY,-2003,535743.35
301,1 2,BOUNDARY,-2001,533956.8239202658
302,3 1,GOAL,999997,535500.0033112583
303,4 2,GOAL,999999,537033.00330033
304,2 3,GOAL,1000000,538555.9210526316
305,5 5,GOAL,999995,540068.8360655737
306,4 1,GOAL,999998,541571.8725490196
307,5 3,GOAL,999997,543065.1140065147
308,5 3,GOAL,999997,544548.6590909091
309,1 2,STEPS,-1019,542783.0679611651
310,3 3,GOAL,999999,544257.9580645161
311,3 4,GOAL,999996,545723.3536977492
312,3 2,GOAL,1000000,547179.3685897436
313,3 3,GOAL,999999,548626.0766773163
314,5 5,GOAL,999995,550063.5573248408
315,4 2,GOAL,999999,551491.9238095238
316,3 4,GOAL,999998,552911.2468354431
317,3 4,GOAL,999998,554321.6151419558
318,4 3,GOAL,999998,555723.1132075472
319,5 2,GOAL,999998,557115.8244514107
320,4 2,GOAL,999999,558499.834375
321,4 1,GOAL,999986,559875.1806853582
322,3 2,GOAL,1000000,561242.0279503106
323,3 3,GOAL,999999,562600.4086687306
324,4 3,GOAL,999998,563950.4012345679
325,2 3,GOAL,1000000,565292.0923076923
326,5 5,GOAL,999991,566625.5245398773
327,3 1,GOAL,999999,567950.8256880734
328,1 2,GOAL,999996,569268.0365853659
329,2 2,GOAL,1000000,570577.2522796353
330,3 4,GOAL,999994,571878.5151515151
331,4 1,GOAL,999998,573171.9274924471
332,5 5,GOAL,999993,574457.5331325302
333,4 3,GOAL,999998,575735.4324324324
334,3 1,GOAL,999993,577005.6646706586
335,2 1,GOAL,1000000,578268.3343283582
336,3 1,GOAL,999995,579523.4732142857
337,2 1,GOAL,1000000,580771.178041543
338,3 1,GOAL,999999,582011.4970414201
339,4 5,GOAL,999988,583244.4660766962
340,5 1,GOAL,999997,584470.2088235294
341,3 5,GOAL,999987,585688.7331378299
342,1 3,GOAL,999999,586900.1666666666
343,3 1,GOAL,999999,588104.5364431487
344,2 4,STEPS,-1019,586391.9680232558
345,3 3,STEPS,-1019,584689.3275362318
346,2 4,BOUNDARY,-2013,582993.6560693642
347,5 2,STEPS,-1019,581310.6224783862
348,2 4,STEPS,-1019,579637.2614942528
349,2 2,GOAL,1000000,580841.7392550143
350,3 3,BOUNDARY,-2003,579176.4685714286
351,5 4,BOUNDARY,-2001,577520.6923076923
352,5 2,BOUNDARY,-2016,575874.28125
353,4 2,BOUNDARY,-2019,574237.1898016997
354,3 4,BOUNDARY,-2011,572609.3700564972
355,5 3,STEPS,-1019,570993.5154929578
356,4 2,GOAL,999981,572198.536516854
357,1 5,GOAL,999995,573396.8459383753
358,4 4,GOAL,999987,574588.4385474861
359,5 2,STEPS,-1019,572985.0752089137
360,1 5,GOAL,999995,574171.213888889
361,4 2,GOAL,999995,575350.7811634348
362,3 2,GOAL,999990,576523.8176795581
363,2 5,GOAL,999998,577690.4132231405
364,1 3,GOAL,999997,578850.5961538461
365,4 4,GOAL,999997,580004.4219178082
366,1 1,GOAL,999989,581151.9207650273
367,1 4,STEPS,-1019,579565.6239782016
368,2 5,GOAL,999998,580708.1032608695
369,3 2,GOAL,1000000,581844.3956639566
370,3 2,GOAL,1000000,582974.5459459459
371,2 2,GOAL,1000000,584098.6037735849
372,4 3,GOAL,999998,585216.6129032258
373,2 2,GOAL,1000000,586328.6327077748
374,2 5,GOAL,999998,587434.7005347593
375,5 5,GOAL,999993,588534.856
376,2 1,BOUNDARY,-2003,586964.2765957447
377,5 3,GOAL,999997,588059.8541114058
378,3 4,GOAL,999998,589149.6375661376
379,1 1,BOUNDARY,-2006,587589.8601583113
380,5 1,GOAL,999997,588675.1421052632
381,4 5,GOAL,999996,589754.7244094488
382,5 4,GOAL,999996,590828.6544502617
383,1 5,GOAL,999993,591896.9686684073
384,2 2,GOAL,1000000,592959.7369791666
385,2 3,GOAL,1000000,594016.9844155844
386,1 4,GOAL,999984,595068.7124352332
387,4 5,GOAL,999996,596115.0361757106
388,3 4,GOAL,999998,597155.9716494846
389,3 4,GOAL,999998,598191.5552699228
390,4 1,GOAL,999998,599221.8282051282
391,2 4,GOAL,999999,600246.8337595908
392,1 5,GOAL,999995,601266.599489796
393,3 3,GOAL,999997,602281.1806615776
394,5 2,GOAL,999998,603290.614213198
395,2 1,GOAL,999988,604294.911392405
396,1 3,GOAL,999997,605294.1590909091
397,1 5,GOAL,999997,606288.3727959698
398,5 2,GOAL,999998,607277.5929648242
399,5 3,GOAL,999995,608261.8471177944
400,2 3,GOAL,1000000,609241.1925
401,1 5,GOAL,999997,610215.6458852867
402,4 2,GOAL,999999,611185.2562189054
403,3 1,GOAL,999999,612150.0545905707
404,4 3,GOAL,999996,613110.0693069306
405,2 1,GOAL,1000000,614065.3530864198
406,1 2,GOAL,999998,615015.9261083744
407,3 4,GOAL,999996,615961.823095823
408,3 1,GOAL,999999,616903.0906862745
409,4 4,GOAL,999997,617839.7506112469
410,3 4,GOAL,999998,618771.843902439
411,1 1,GOAL,999999,619699.403892944
412,4 5,GOAL,999996,620622.4538834952
413,2 2,GOAL,1000000,621541.0435835351
414,2 4,GOAL,999999,622455.1932367149
415,5 3,GOAL,999997,623364.9325301205
416,4 1,GOAL,999998,624270.3004807692
417,4 4,GOAL,999993,625171.314148681
418,4 5,GOAL,999996,626068.023923445
419,5 2,GOAL,999998,626960.4582338902
420,3 1,GOAL,999999,627848.6452380952
421,3 1,GOAL,999997,628732.6080760096
422,1 5,GOAL,999997,629612.3815165877
423,5 4,GOAL,999996,630487.9929078014
424,3 1,GOAL,999999,631359.4811320754
425,4 5,GOAL,999996,632226.8611764706
426,4 2,GOAL,999999,633090.176056338
427,3 4,GOAL,999998,633949.4449648712
428,3 2,GOAL,1000000,634804.703271028
429,3 1,GOAL,999997,635655.9673659673
430,3 5,GOAL,999997,636503.2720930233
431,1 2,GOAL,999992,637346.6334106729
432,5 1,GOAL,999997,638186.1018518518
433,5 3,GOAL,999997,639021.6928406466
434,5 4,GOAL,999996,639853.430875576
435,2 5,GOAL,999998,640681.3494252873
436,5 3,GOAL,999997,641505.4678899082
437,1 2,GOAL,1000000,642325.8215102975
438,4 3,GOAL,999998,643142.4246575342
439,5 3,GOAL,999997,643955.30523918
440,1 2,GOAL,1000000,644764.4977272727
441,4 4,GOAL,999997,645570.0136054421
442,3 1,GOAL,999999,646371.8891402715
443,2 4,GOAL,999999,647170.144469526
444,2 5,GOAL,999998,647964.8018018018
445,3 5,GOAL,999997,648755.8853932584
446,2 5,GOAL,999998,649543.4237668162
447,3 1,GOAL,999999,650327.4407158836
448,3 3,GOAL,999999,651107.9575892857
449,4 2,GOAL,999999,651884.9977728286
450,3 3,GOAL,999999,652658.5844444444
451,2 1,GOAL,1000000,653428.7427937916
452,5 3,GOAL,999997,654195.4867256638
453,3 1,GOAL,999999,654958.8498896247
454,5 3,GOAL,999997,655718.845814978
455,1 4,GOAL,999998,656475.5032967033
456,4 2,GOAL,999999,657228.8442982456
457,5 2,GOAL,999998,657978.886214442
458,5 5,GOAL,999995,658725.6462882096
459,2 2,GOAL,1000000,659469.1633986929
460,3 5,GOAL,999997,660209.4413043478
461,2 5,GOAL,999998,660946.5097613883
462,4 1,GOAL,999998,661680.3874458874
463,2 2,GOAL,1000000,662411.0993520519
464,5 1,GOAL,999997,663138.6551724138
465,5 2,GOAL,999998,663863.0838709677
466,5 1,GOAL,999995,664584.3969957081
467,3 3,GOAL,999999,665302.6295503211
468,3 5,GOAL,999997,666017.7884615385
469,3 5,GOAL,999997,666729.8976545843
470,4 5,GOAL,999996,667438.9744680851
471,4 3,GOAL,999998,668145.0445859872
472,3 5,GOAL,999997,668848.1207627119
473,3 1,GOAL,999999,669548.2283298097
474,3 2,GOAL,1000000,670245.3839662448
475,3 2,GOAL,1000000,670939.6042105263
476,3 3,GOAL,999999,671630.9054621849
477,2 2,GOAL,1000000,672319.3102725367
478,1 2,GOAL,1000000,673004.8347280335
479,1 2,GOAL,1000000,673687.496868476
480,4 2,GOAL,999999,674367.3125
481,1 1,GOAL,999999,675044.3014553015
482,3 2,GOAL,999998,675718.479253112
483,4 4,GOAL,999997,676389.8633540373
484,2 4,GOAL,999999,677058.4772727273
485,5 4,GOAL,999996,677724.3278350516
486,4 5,GOAL,999996,678387.438271605
487,5 1,GOAL,999997,679047.8275154004
488,4 3,GOAL,999998,679705.512295082
489,3 1,GOAL,999999,680360.509202454
490,4 1,GOAL,999998,681012.8306122449
491,3 2,GOAL,1000000,681662.49898167
492,4 2,GOAL,999999,682309.5243902439
493,2 1,GOAL,1000000,682953.9269776876
494,4 3,GOAL,999998,683595.7165991903
495,5 5,GOAL,999995,684234.9070707071
496,4 3,GOAL,999998,684871.5262096775
497,3 2,GOAL,1000000,685505.5875251509
498,4 2,GOAL,999999,686137.1004016064
499,2 5,GOAL,999998,686766.0801603206
500,5 3,GOAL,999997,687392.542
501,3 1,GOAL,999999,688016.5069860279
502,2 1,GOAL,1000000,688637.9880478088
503,1 3,GOAL,999991,689256.9801192842
504,3 4,GOAL,999996,689873.5257936508
505,1 3,GOAL,999999,690487.6356435644
506,5 1,GOAL,999997,691099.314229249
507,5 2,GOAL,999998,691708.5818540434
508,5 3,GOAL,999997,692315.4488188976
509,5 3,GOAL,999997,692919.931237721
510,4 2,GOAL,999999,693522.0470588235
511,2 2,GOAL,1000000,694121.8082191781
512,3 4,GOAL,999998,694719.22265625
513,2 1,GOAL,1000000,695314.3118908382
514,4 5,GOAL,999996,695907.0778210117
515,2 2,GOAL,1000000,696497.549514563
516,1 4,GOAL,999998,697085.7286821705
517,3 5,GOAL,999997,697671.6305609285
518,1 1,GOAL,999999,698255.2741312741
519,1 4,GOAL,999998,698836.6666666666
520,5 1,GOAL,999997,699415.8211538461
521,3 5,GOAL,999997,699992.7523992322
522,1 2,GOAL,1000000,700567.4789272031
523,2 5,GOAL,999998,701140.0038240917
524,5 2,GOAL,999998,701710.3435114503
525,1 3,GOAL,999999,702278.5123809524
526,2 5,GOAL,999998,702844.5190114068
527,2 1,GOAL,1000000,703408.3814041746
528,1 5,GOAL,999997,703970.1022727273
529,3 3,GOAL,999999,704529.7032136106
530,4 2,GOAL,999999,705087.1924528301
531,3 3,GOAL,999999,705642.581920904
532,2 4,GOAL,999999,706195.8834586466
533,2 4,GOAL,999999,706747.1088180112
534,1 2,GOAL,1000000,707296.2715355805
535,3 2,GOAL,1000000,707843.3813084112
536,2 4,GOAL,999999,708388.4477611941
537,3 3,GOAL,999999,708931.4841713222
538,2 4,GOAL,999999,709472.501858736
539,1 3,GOAL,999999,710011.5120593692
540,1 3,GOAL,999999,710548.5259259259
541,1 2,GOAL,1000000,711083.5563770795
542,2 3,GOAL,1000000,711616.6125461254
543,3 3,GOAL,999999,712147.7034990792
544,3 4,GOAL,999998,712676.8400735294
545,2 2,GOAL,1000000,713204.03853211
546,5 4,GOAL,999996,713729.2985347986
547,3 4,GOAL,999998,714252.6416819013
548,5 1,GOAL,999997,714774.0729927007
549,3 3,GOAL,999999,715293.6083788706
550,5 4,GOAL,999992,715811.2418181818
551,3 2,GOAL,1000000,716327.0108892922
552,1 2,GOAL,999998,716840.9076086957
553,5 3,GOAL,999997,717352.9439421338
554,5 4,GOAL,999996,717863.1299638989
555,1 3,GOAL,999999,718371.4828828829
556,2 4,GOAL,999999,718878.0071942447
557,4 1,GOAL,999998,719382.7109515261
558,4 2,GOAL,999999,719885.6075268817
559,4 5,GOAL,999996,720386.6994633274
560,1 2,GOAL,999998,720886.0053571429
561,5 1,GOAL,999997,721383.5294117647
562,4 3,GOAL,999998,721879.2846975089
563,4 2,GOAL,999999,722373.2806394317
564,5 2,GOAL,999998,722865.5230496454
565,5 3,GOAL,999997,723356.0212389381
566,3 2,GOAL,1000000,723844.7915194347
567,3 4,GOAL,999996,724331.8306878307
568,1 5,GOAL,999997,724817.1566901408
569,3 4,GOAL,999998,725300.7785588752
570,2 4,GOAL,999999,725782.7052631578
571,4 3,GOAL,999998,726262.942206655
572,1 4,GOAL,999998,726741.5
573,5 5,GOAL,999995,727218.3821989528
574,2 5,GOAL,999998,727693.6080139372
575,5 4,GOAL,999996,728167.1773913044
576,4 1,GOAL,999998,728639.1059027778
577,1 2,GOAL,1000000,729109.4020797227
578,1 2,GOAL,1000000,729578.0709342561
579,5 5,GOAL,999995,730045.1122625216
580,1 1,GOAL,999999,730510.55
581,4 4,GOAL,999997,730974.3820998279
582,5 4,GOAL,999996,731436.618556701
583,1 5,GOAL,999997,731897.2710120069
584,5 2,GOAL,999998,732356.3476027397
585,2 4,GOAL,999999,732813.8564102564
586,1 4,GOAL,999998,733269.8020477815
587,2 5,GOAL,999998,733724.1942078364
588,1 3,GOAL,999999,734177.0425170067
589,1 3,GOAL,999997,734628.3497453311
590,5 4,GOAL,999996,735078.1254237288
591,5 3,GOAL,999997,735526.3807106599
592,2 3,GOAL,1000000,735973.1266891892
593,5 2,GOAL,999998,736418.3625632378
594,1 2,GOAL,1000000,736862.1026936027
595,5 1,GOAL,999995,737304.3428571429
596,5 1,GOAL,999997,737745.1023489933
597,2 3,GOAL,1000000,738184.3902847571
598,5 1,GOAL,999995,738622.2006688963
599,2 1,GOAL,1000000,739058.5575959933
600,3 1,GOAL,999999,739493.4583333334
601,5 4,GOAL,999996,739926.9068219634
602,4 1,GOAL,999998,740358.9186046511
603,2 3,GOAL,1000000,740789.5008291873
604,3 4,GOAL,999998,741218.6539735099
605,1 5,GOAL,999997,741646.3867768595
606,1 2,GOAL,1000000,742072.7128712871
607,4 4,GOAL,999997,742497.6293245469
608,4 4,GOAL,999997,742921.1480263158
609,2 2,GOAL,1000000,743343.2807881774
610,5 4,GOAL,999996,743764.0229508197
