ROW,COL,UP,DOWN,LEFT,RIGHT
[0,0],8.460536378152028e-07,0.01892351545393467,8.056959188706969e-08,0.9810755252838135
[0,1],1.1582129388898466e-07,0.9639666080474854,8.99007045518374e-06,0.03602433577179909
[0,2],3.343616938877858e-08,0.99946528673172,0.00011741868365788832,0.0004172583867330104
[0,3],1.4558116845364566e-07,0.9979751706123352,0.001974881859496236,4.979158256901428e-05
[0,4],6.747361567249754e-07,0.9859924912452698,0.013991896994411945,1.4972481949371286e-05
[0,5],2.1491919142135885e-06,0.9549168944358826,0.0450734943151474,7.378177087957738e-06
[0,6],5.706790943804663e-06,0.8958112001419067,0.10417886823415756,4.306565642764326e-06
[1,0],3.9802830542612355e-06,7.253399235196412e-05,5.04941866097397e-09,0.9999234676361084
[1,1],1.4209474102244712e-05,0.02197182923555374,3.019765244971495e-06,0.978010892868042
[1,2],5.551431058847811e-06,0.9909213185310364,0.0022948910482227802,0.006778297945857048
[1,3],5.972067356196931e-06,0.9513119459152222,0.04857708141207695,0.00010486738756299019
[1,4],1.827973210311029e-05,0.746357798576355,0.2536049783229828,1.891310967039317e-05
[1,5],3.886094782501459e-05,0.48554494976997375,0.5144102573394775,6.02933732807287e-06
[1,6],6.173269503051415e-05,0.3012022078037262,0.6987336874008179,2.3769846393406624e-06
[2,0],0.0001224646548507735,1.9068011170020327e-06,2.2515610709206157e-08,0.999875545501709
[2,1],0.0009216488106176257,1.90576356544625e-05,9.069459565580473e-07,0.9990584254264832
[2,2],0.07721338421106339,0.04348097741603851,0.050492335110902786,0.828813374042511
[2,3],0.0014587386976927519,0.03362002596259117,0.9647952318191528,0.0001260877907043323
[2,4],0.00025906419614329934,0.006406506989151239,0.9933329224586487,1.492258775215305e-06
[2,5],0.0002242352202301845,0.0025992474984377623,0.9971762895584106,2.716455185236555e-07
[2,6],0.00024367320293094963,0.0015279402723535895,0.9982282519340515,1.1147561451707588e-07
[3,0],0.0017434003530070186,7.453436410287395e-07,1.503704680771989e-07,0.9982556700706482
[3,1],0.03570626676082611,3.0957537546782987e-06,5.54669031771482e-06,0.9642850756645203
[3,2],0.8527753353118896,2.3362676074611954e-05,0.0017030742019414902,0.1454981565475464
[3,3],0.3379060626029968,0.0003670239821076393,0.6612288355827332,0.000498182896990329
[3,4],0.002135582733899355,0.0001685970346443355,0.9976953864097595,3.398996000214538e-07
[3,5],0.0005741434870287776,0.00010365502384956926,0.9993221759796143,3.511365775921149e-08
[3,6],0.000493690138682723,7.722715236013755e-05,0.9994290471076965,1.7783539973947882e-08
[4,0],0.02220628783106804,1.1655935168164433e-06,1.3540955023927381e-06,0.9777912497520447
[4,1],0.5117709636688232,2.687842197701684e-06,4.821683978661895e-05,0.4881781041622162
[4,2],0.9914446473121643,4.7622816623515973e-07,0.00030043572769500315,0.008254493586719036
[4,3],0.9936549663543701,7.130504400265636e-07,0.006109284237027168,0.00023502555268350989
[4,4],0.2046649307012558,2.726600541791413e-05,0.7953017354011536,6.08541222391068e-06
[4,5],0.0024126500356942415,3.760021354537457e-05,0.9975497126579285,4.80565311988812e-08
[4,6],0.0007111817831173539,3.871977241942659e-05,0.9992501139640808,1.2221367029496832e-08
[5,0],0.2781570255756378,1.899938183669292e-06,1.2928121577715501e-05,0.7218282222747803
[5,1],0.9493201971054077,6.46926366698608e-07,7.555622141808271e-05,0.05060359090566635
[5,2],0.9986981153488159,8.233830328663316e-08,0.0001972937025129795,0.001104457420296967
[5,3],0.9992796778678894,4.4586265346424625e-08,0.0006003307644277811,0.00011993722000624985
[5,4],0.9802494049072266,4.0591373817733256e-07,0.01972987689077854,2.0281206161598675e-05
[5,5],0.14422360062599182,1.3927437976235524e-05,0.8557610511779785,1.444454028387554e-06
[5,6],0.002404780127108097,2.6960588002111763e-05,0.9975681900978088,2.9211191687750215e-08
[6,0],0.8027276396751404,1.0836464525709744e-06,3.2669984648237005e-05,0.1972387284040451
[6,1],0.9925876259803772,1.822769206683006e-07,7.953705789986998e-05,0.007332679815590382
[6,2],0.9994606375694275,3.602539777602942e-08,0.00018751327297650278,0.0003517929872032255
[6,3],0.9995926022529602,1.939078408952355e-08,0.000322425999911502,8.497520320815966e-05
[6,4],0.998680055141449,3.644959534199188e-08,0.001287431106902659,3.2443360396428034e-05
[6,5],0.9477906823158264,5.611388473880652e-07,0.052200671285390854,8.175294169632252e-06
[6,6],0.11544379591941833,1.192741547129117e-05,0.8845434188842773,8.778229130257387e-07
