Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,1 3,2,BOUNDARY,-100,-100.0
2,1 3,2,BOUNDARY,-100,-100.0
3,2 2,2,GOAL,100,-33.333333333333336
4,3 3,2,BOUNDARY,-100,-50.0
5,3 1,2,BOUNDARY,-100,-60.0
6,1 2,2,BOUNDARY,-100,-66.66666666666667
7,2 1,2,GOAL,100,-42.857142857142854
8,1 3,2,BOUNDARY,-101,-50.125
9,3 2,2,BOUNDARY,-100,-55.666666666666664
10,3 3,2,BOUNDARY,-100,-60.1
11,1 1,2,BOUNDARY,-100,-63.72727272727273
12,3 2,2,GOAL,98,-50.25
13,2 2,2,GOAL,100,-38.69230769230769
14,1 3,2,BOUNDARY,-101,-43.142857142857146
15,3 3,2,BOUNDARY,-100,-46.93333333333333
16,1 1,2,BOUNDARY,-100,-50.25
17,3 2,2,GOAL,100,-41.411764705882355
18,3 3,2,GOAL,100,-33.55555555555556
19,2 2,2,GOAL,100,-26.526315789473685
20,3 1,2,BOUNDARY,-100,-30.2
21,2 1,2,GOAL,100,-24.0
22,3 1,2,GOAL,96,-18.545454545454547
23,3 2,2,GOAL,100,-13.391304347826088
24,2 2,2,GOAL,100,-8.666666666666666
25,3 3,2,BOUNDARY,-100,-12.32
26,2 3,2,BOUNDARY,-100,-15.692307692307692
27,3 3,2,GOAL,100,-11.407407407407407
28,2 3,2,BOUNDARY,-100,-14.571428571428571
29,2 3,2,BOUNDARY,-100,-17.517241379310345
30,3 2,2,BOUNDARY,-100,-20.266666666666666
31,1 3,2,BOUNDARY,-100,-22.838709677419356
32,1 3,2,BOUNDARY,-101,-25.28125
33,3 3,2,BOUNDARY,-100,-27.545454545454547
34,2 1,2,BOUNDARY,-100,-29.676470588235293
35,1 2,2,BOUNDARY,-100,-31.685714285714287
36,2 2,2,GOAL,100,-28.02777777777778
37,3 3,2,BOUNDARY,-100,-29.972972972972972
38,1 1,2,BOUNDARY,-100,-31.81578947368421
39,1 1,2,BOUNDARY,-100,-33.56410256410256
40,3 2,2,BOUNDARY,-100,-35.225
41,2 2,2,GOAL,100,-31.926829268292682
42,1 1,2,BOUNDARY,-100,-33.54761904761905
43,3 2,2,BOUNDARY,-100,-35.093023255813954
44,3 3,2,BOUNDARY,-100,-36.56818181818182
45,1 2,2,BOUNDARY,-100,-37.977777777777774
46,2 3,2,GOAL,100,-34.97826086956522
47,3 2,2,BOUNDARY,-102,-36.40425531914894
48,2 1,2,BOUNDARY,-100,-37.729166666666664
49,1 2,2,BOUNDARY,-100,-39.0
50,3 1,2,BOUNDARY,-100,-40.22
51,3 2,2,BOUNDARY,-100,-41.3921568627451
52,2 2,2,GOAL,100,-38.67307692307692
53,2 1,2,BOUNDARY,-100,-39.83018867924528
54,1 3,2,BOUNDARY,-100,-40.94444444444444
55,1 2,2,BOUNDARY,-100,-42.018181818181816
56,2 1,2,BOUNDARY,-100,-43.05357142857143
57,1 2,2,BOUNDARY,-100,-44.05263157894737
58,3 3,2,BOUNDARY,-100,-45.01724137931034
59,2 1,2,BOUNDARY,-100,-45.94915254237288
60,3 1,2,BOUNDARY,-100,-46.85
61,2 2,2,GOAL,100,-44.442622950819676
62,2 3,2,GOAL,100,-42.11290322580645
63,2 1,2,BOUNDARY,-101,-43.04761904761905
64,2 2,2,GOAL,100,-40.8125
65,2 3,2,GOAL,100,-38.646153846153844
66,3 2,2,BOUNDARY,-100,-39.57575757575758
67,2 3,2,GOAL,100,-37.492537313432834
68,1 2,2,BOUNDARY,-100,-38.411764705882355
69,3 1,2,BOUNDARY,-100,-39.30434782608695
70,3 1,2,BOUNDARY,-100,-40.17142857142857
71,1 2,2,BOUNDARY,-100,-41.014084507042256
72,3 3,2,GOAL,99,-39.06944444444444
73,1 3,2,BOUNDARY,-100,-39.9041095890411
74,3 1,2,BOUNDARY,-100,-40.71621621621622
75,1 2,2,BOUNDARY,-100,-41.50666666666667
76,1 2,2,BOUNDARY,-100,-42.276315789473685
77,1 1,2,BOUNDARY,-100,-43.02597402597402
78,1 3,2,BOUNDARY,-100,-43.756410256410255
79,1 1,2,BOUNDARY,-100,-44.46835443037975
80,1 2,2,BOUNDARY,-100,-45.1625
81,3 2,2,BOUNDARY,-100,-45.839506172839506
82,3 1,2,BOUNDARY,-100,-46.5
83,1 1,2,BOUNDARY,-100,-47.144578313253014
84,2 3,2,GOAL,100,-45.392857142857146
85,2 3,2,GOAL,100,-43.68235294117647
86,3 2,2,GOAL,100,-42.01162790697674
87,1 2,2,BOUNDARY,-100,-42.67816091954023
88,2 3,2,GOAL,100,-41.05681818181818
89,2 1,2,BOUNDARY,-102,-41.741573033707866
90,2 1,2,BOUNDARY,-100,-42.388888888888886
91,3 1,2,BOUNDARY,-100,-43.02197802197802
92,3 3,2,BOUNDARY,-100,-43.641304347826086
93,3 2,2,GOAL,100,-42.096774193548384
94,3 1,2,BOUNDARY,-100,-42.712765957446805
95,1 2,2,BOUNDARY,-100,-43.31578947368421
96,2 2,2,GOAL,100,-41.822916666666664
97,3 3,2,BOUNDARY,-100,-42.422680412371136
98,1 3,2,BOUNDARY,-100,-43.01020408163265
99,1 3,2,BOUNDARY,-100,-43.58585858585859
100,2 3,2,GOAL,100,-42.15
101,2 3,2,GOAL,100,-40.742574257425744
102,2 2,2,GOAL,100,-39.36274509803921
103,1 3,2,BOUNDARY,-102,-39.970873786407765
104,1 3,2,BOUNDARY,-102,-40.56730769230769
105,1 1,2,BOUNDARY,-100,-41.13333333333333
106,1 3,2,GOAL,100,-39.801886792452834
107,1 1,2,BOUNDARY,-100,-40.36448598130841
108,1 2,2,GOAL,100,-39.06481481481482
109,2 2,2,GOAL,100,-37.788990825688074
110,1 1,2,BOUNDARY,-100,-38.35454545454545
111,2 3,2,GOAL,100,-37.108108108108105
112,2 2,2,GOAL,100,-35.88392857142857
113,3 3,2,BOUNDARY,-102,-36.469026548672566
114,2 2,2,GOAL,100,-35.271929824561404
115,3 2,2,BOUNDARY,-100,-35.834782608695654
116,3 2,2,GOAL,100,-34.66379310344828
117,3 3,2,BOUNDARY,-100,-35.22222222222222
118,2 2,2,GOAL,100,-34.07627118644068
119,1 1,2,BOUNDARY,-100,-34.63025210084034
120,2 3,2,GOAL,100,-33.50833333333333
121,3 2,2,BOUNDARY,-100,-34.05785123966942
122,3 2,2,BOUNDARY,-100,-34.59836065573771
123,2 2,2,GOAL,100,-33.50406504065041
124,1 2,2,BOUNDARY,-100,-34.04032258064516
125,1 1,2,BOUNDARY,-101,-34.576
126,2 1,2,BOUNDARY,-100,-35.095238095238095
127,1 2,2,BOUNDARY,-100,-35.60629921259842
128,1 3,2,BOUNDARY,-100,-36.109375
129,1 1,2,BOUNDARY,-100,-36.604651162790695
130,2 1,2,BOUNDARY,-100,-37.09230769230769
131,2 3,2,GOAL,100,-36.045801526717554
132,3 1,2,BOUNDARY,-102,-36.54545454545455
133,3 2,2,BOUNDARY,-100,-37.02255639097744
134,1 3,2,BOUNDARY,-102,-37.507462686567166
135,3 2,2,GOAL,100,-36.48888888888889
136,1 1,2,BOUNDARY,-100,-36.955882352941174
137,3 3,2,GOAL,100,-35.956204379562045
138,3 2,2,GOAL,100,-34.971014492753625
139,3 1,2,GOAL,100,-34.0
140,1 1,2,BOUNDARY,-102,-34.48571428571429
141,3 2,2,GOAL,97,-33.5531914893617
142,1 3,2,BOUNDARY,-100,-34.021126760563384
143,1 1,2,BOUNDARY,-100,-34.48251748251748
144,1 2,2,BOUNDARY,-100,-34.9375
145,1 1,2,BOUNDARY,-100,-35.38620689655173
146,2 1,2,GOAL,100,-34.45890410958904
147,2 2,2,GOAL,100,-33.54421768707483
148,1 1,2,BOUNDARY,-106,-34.03378378378378
149,2 2,2,GOAL,100,-33.13422818791946
