ROW,COL,UP,DOWN,LEFT,RIGHT
[0,0],4.3951851580459333e-07,0.7993422746658325,1.2131705261708703e-05,0.20064516365528107
[0,1],1.0886289913969449e-07,0.9989742040634155,0.00011270287359366193,0.0009130818070843816
[0,2],7.083201012392237e-07,0.9942584037780762,0.0057211085222661495,1.9781549781328067e-05
[0,3],2.3843922463129275e-05,0.775227427482605,0.22474335134029388,5.3829458011023235e-06
[0,4],0.00011502801498863846,0.2317115217447281,0.7681717872619629,1.6153577462318935e-06
[1,0],8.115912351058796e-06,0.004802193492650986,2.7650301603898697e-07,0.9951894283294678
[1,1],0.00021186345838941634,0.16715313494205475,6.157833558972925e-05,0.8325734734535217
[1,2],0.0032694065012037754,0.9179234504699707,0.07259573042392731,0.006211407016962767
[1,3],0.0032661862205713987,0.13049976527690887,0.8662092089653015,2.4928413040470332e-05
[1,4],0.0019636419601738453,0.02522837370634079,0.9728060960769653,1.8568707673694007e-06
[2,0],0.0004114058392588049,3.617342372308485e-05,8.002454876532283e-08,0.999552309513092
[2,1],0.01786630041897297,0.0001046654797391966,3.115943627562956e-06,0.9820259213447571
[2,2],0.9802661538124084,8.899626845959574e-05,0.000661250960547477,0.018983477726578712
[2,3],0.983637273311615,5.493782373378053e-05,0.016173163428902626,0.00013462854258250445
[2,4],0.5401921272277832,0.00037844915641471744,0.4594157934188843,1.3680720257980283e-05
[3,0],0.005709102377295494,6.493638920801459e-06,1.4033859940809634e-07,0.9942842125892639
[3,1],0.2583913505077362,7.230127721413737e-06,3.890969310305081e-06,0.7415975332260132
[3,2],0.9964315891265869,4.367644805824966e-07,2.3617063561687246e-05,0.0035442430526018143
[3,3],0.9998855590820312,7.798578849360638e-08,6.584121729247272e-05,4.855012593907304e-05
[3,4],0.9995414018630981,1.7485980663423106e-07,0.00044683946180157363,1.1623794307524804e-05
[4,0],0.042687494307756424,3.7254976632539183e-06,4.967562290403293e-07,0.957308292388916
[4,1],0.652941882610321,1.8611137875268469e-06,5.0347830438113306e-06,0.3470512330532074
[4,2],0.9961696267127991,1.349479390455599e-07,1.0603697774058674e-05,0.0038196968380361795
[4,3],0.9999139308929443,3.007754756367831e-08,2.4744598704273812e-05,6.1324069974944e-05
[4,4],0.9999392032623291,2.5136593251318118e-08,4.221726703690365e-05,1.8649965568329208e-05
