ROW,COL,UP,DOWN,LEFT,RIGHT
[0,0],0.022113077342510223,0.018895531073212624,6.290761800364919e-10,0.9589913487434387
[0,1],0.0006277572829276323,0.9993706345558167,3.951557414616502e-10,1.637890022720967e-06
[0,2],9.854017157806538e-09,1.0,7.669618717898175e-09,3.2274362981541413e-15
[0,3],3.5793663588634672e-09,1.0,8.715234756095924e-09,5.250306724380587e-16
[0,4],3.4569087592473124e-09,1.0,8.558461495056235e-09,4.894384009339922e-16
[0,5],3.452908625689588e-09,1.0,8.53075565743211e-09,4.877981745711934e-16
[0,6],3.454436958705287e-09,1.0,8.52545234408808e-09,4.878390968504577e-16
[0,7],3.4557681161118126e-09,1.0,8.524005501442389e-09,4.879321645955372e-16
[0,8],3.456598784978837e-09,1.0,8.523436179075361e-09,4.879880158304968e-16
[0,9],3.4570801776823146e-09,1.0,8.523159955586834e-09,4.880215265714726e-16
[1,0],3.8268704871669e-10,5.779049114251755e-13,4.0952956581463695e-09,1.0
[1,1],7.022230761322135e-07,5.662571567199848e-08,6.713624767229476e-09,0.9999992847442627
[1,2],1.7292160919168964e-05,0.9999278783798218,5.219729064265266e-05,2.671225729500293e-06
[1,3],1.2250054304274727e-08,0.9999998807907104,8.139873841628287e-08,2.7455974979987384e-14
[1,4],3.9161673903720384e-09,1.0,1.124115467376896e-08,7.412428202465337e-16
[1,5],3.500146839030549e-09,1.0,8.816840590952779e-09,5.093977264844149e-16
[1,6],3.462167663670357e-09,1.0,8.562396125455507e-09,4.904701400033071e-16
[1,7],3.45811557167508e-09,1.0,8.528753703274106e-09,4.883660572227683e-16
[1,8],3.457673702911279e-09,1.0,8.523810102190055e-09,4.88099718300416e-16
[1,9],3.457647279603293e-09,1.0,8.523030281537558e-09,4.880624488507368e-16
[2,0],6.833405369333079e-12,1.964908279283189e-15,5.134143776786004e-09,1.0
[2,1],4.291828351044025e-11,6.740287039445902e-14,1.259391524399689e-08,1.0
[2,2],3.1475815287507203e-09,1.2122954862192614e-09,0.0006577354506589472,0.9993422627449036
[2,3],2.3622934719469413e-09,2.114353992510587e-05,0.9999439716339111,3.4895063436124474e-05
[2,4],8.121466521515686e-07,0.9862833023071289,0.013715744949877262,7.802874080198308e-08
[2,5],1.0575909925591986e-08,0.9999998807907104,1.7582027567186742e-07,2.3633657490339417e-14
[2,6],3.964703676473391e-09,1.0,1.3243043994748405e-08,7.951343386035229e-16
[2,7],3.5187419644699958e-09,1.0,9.098851450062284e-09,5.203728382611073e-16
[2,8],3.466257725293076e-09,1.0,8.610020252319828e-09,4.925888870417454e-16
[2,9],3.4589928699091388e-09,1.0,8.536777507117677e-09,4.887518277906834e-16
[3,0],1.0645752942378683e-12,1.0705697727694875e-16,3.2825568929695237e-09,1.0
[3,1],2.0005963899394352e-11,2.099901571801354e-14,8.834398101953411e-09,1.0
[3,2],8.513741794891061e-11,4.833164033921089e-13,2.027575050078667e-07,0.9999997615814209
[3,3],4.6114213142489646e-11,9.479409257551197e-09,0.9993823766708374,0.0006175486487336457
[3,4],2.4663637018113027e-12,5.702333272239457e-09,0.999995231628418,4.819360128749395e-06
[3,5],4.5317801594668694e-11,3.1817748435969406e-07,0.9999948740005493,4.737963081424823e-06
[3,6],4.447771004834067e-07,0.24608473479747772,0.7539142370223999,5.677831609318673e-07
[3,7],1.5165833033847775e-08,0.9999982118606567,1.7399772787030088e-06,1.0474026566854519e-13
[3,8],4.3859076370722505e-09,1.0,2.2242740982392206e-08,1.1778700404082004e-15
[3,9],3.5883347404563892e-09,1.0,9.987435767300212e-09,5.607801214934001e-16
[4,0],6.929080790044062e-13,3.7378657372380916e-17,2.6086104387701425e-09,1.0
[4,1],3.48497337758491e-12,1.817693741292155e-15,6.066253721570547e-09,1.0
[4,2],3.7392176160944146e-11,6.329148766496748e-14,1.7135027619019638e-08,1.0
[4,3],2.821005429254342e-09,4.7640917877345146e-09,0.035506099462509155,0.9644938111305237
[4,4],1.8850578650114747e-12,2.7978352967750197e-09,0.9999923706054688,7.5719244705396704e-06
[4,5],1.2295957437999383e-12,2.5044544216257236e-09,0.9999960660934448,3.910939994966611e-06
[4,6],1.5971691200503124e-12,3.6342773235276127e-09,0.9999961853027344,3.8155521906446666e-06
[4,7],8.477115710781025e-12,4.3877236066691694e-08,0.999997615814209,2.4248627141787438e-06
[4,8],8.8225267091957e-09,0.002544821472838521,0.9974550604820251,1.0505209502298385e-07
[4,9],3.6297699068654765e-08,0.9998552799224854,0.0001446419337298721,3.1213378236250033e-12
[5,0],8.63234939259272e-13,2.814952534544097e-17,2.2388637610504247e-09,1.0
