Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,1 4,30,BOUNDARY,-100,-100.0
2,1 3,30,BOUNDARY,-100,-100.0
3,4 8,30,BOUNDARY,-100,-100.0
4,6 8,30,BOUNDARY,-100,-100.0
5,1 1,30,BOUNDARY,-100,-100.0
6,4 2,30,BOUNDARY,-100,-100.0
7,8 4,30,BOUNDARY,-100,-100.0
8,4 7,30,BOUNDARY,-100,-100.0
9,8 2,30,BOUNDARY,-100,-100.0
10,2 7,30,BOUNDARY,-100,-100.0
11,8 5,30,BOUNDARY,-100,-100.0
12,6 2,30,BOUNDARY,-100,-100.0
13,3 2,30,BOUNDARY,-100,-100.0
14,8 7,30,BOUNDARY,-100,-100.0
15,7 5,30,STEPS,0,-93.33333333333333
16,5 2,30,STEPS,0,-87.5
17,3 7,30,BOUNDARY,-100,-88.23529411764706
18,7 6,30,BOUNDARY,-100,-88.88888888888889
19,3 5,30,STEPS,0,-84.21052631578948
20,2 2,30,GOAL,100,-75.0
21,4 8,30,STEPS,0,-71.42857142857143
22,5 2,30,STEPS,0,-68.18181818181819
23,7 1,30,BOUNDARY,-100,-69.56521739130434
24,3 5,30,STEPS,0,-66.66666666666667
25,5 3,30,BOUNDARY,-100,-68.0
26,5 3,30,BOUNDARY,-100,-69.23076923076923
27,8 7,30,BOUNDARY,-100,-70.37037037037037
28,8 3,30,BOUNDARY,-100,-71.42857142857143
29,6 5,30,STEPS,0,-68.96551724137932
30,5 8,30,BOUNDARY,-100,-70.0
31,3 6,30,STEPS,0,-67.74193548387096
32,5 7,30,STEPS,0,-65.625
33,8 6,30,STEPS,0,-63.63636363636363
34,4 5,30,STEPS,0,-61.76470588235294
35,3 6,30,BOUNDARY,-100,-62.857142857142854
36,8 8,30,BOUNDARY,-100,-63.888888888888886
37,3 8,30,BOUNDARY,-100,-64.86486486486487
38,6 4,30,STEPS,0,-63.1578947368421
39,1 6,30,BOUNDARY,-100,-64.1025641025641
40,3 3,30,GOAL,100,-60.0
41,7 8,30,BOUNDARY,-100,-60.97560975609756
42,3 3,30,BOUNDARY,-100,-61.904761904761905
43,1 4,30,BOUNDARY,-100,-62.7906976744186
44,3 6,30,BOUNDARY,-100,-63.63636363636363
45,7 5,30,STEPS,0,-62.22222222222222
46,1 5,30,STEPS,0,-60.869565217391305
47,6 7,30,STEPS,0,-59.57446808510638
48,7 8,30,BOUNDARY,-100,-60.416666666666664
49,1 2,30,BOUNDARY,-100,-61.224489795918366
50,3 6,30,STEPS,0,-60.0
51,3 1,30,STEPS,0,-58.8235294117647
52,3 6,30,GOAL,100,-55.76923076923077
53,3 7,30,STEPS,0,-54.716981132075475
54,4 6,30,STEPS,0,-53.7037037037037
55,6 1,30,BOUNDARY,-100,-54.54545454545455
56,7 3,30,BOUNDARY,-100,-55.357142857142854
57,1 8,30,GOAL,100,-52.63157894736842
58,7 8,30,BOUNDARY,-100,-53.44827586206897
59,7 4,30,BOUNDARY,-100,-54.23728813559322
60,7 4,30,STEPS,0,-53.333333333333336
61,4 3,30,STEPS,0,-52.459016393442624
62,3 3,30,STEPS,0,-51.61290322580645
63,2 5,30,GOAL,100,-49.20634920634921
64,6 5,30,STEPS,0,-48.4375
65,3 2,30,STEPS,0,-47.69230769230769
66,3 4,30,STEPS,0,-46.96969696969697
67,7 2,30,STEPS,0,-46.26865671641791
68,3 2,30,BOUNDARY,-100,-47.05882352941177
69,2 3,30,GOAL,100,-44.927536231884055
70,8 5,30,STEPS,0,-44.285714285714285
71,3 4,30,BOUNDARY,-100,-45.070422535211264
72,6 3,30,BOUNDARY,-100,-45.833333333333336
73,8 8,30,STEPS,0,-45.205479452054796
74,2 4,30,GOAL,100,-43.24324324324324
75,5 1,30,STEPS,0,-42.666666666666664
76,3 2,30,BOUNDARY,-100,-43.421052631578945
77,3 4,30,BOUNDARY,-100,-44.15584415584416
78,2 2,30,GOAL,100,-42.30769230769231
79,6 8,30,STEPS,0,-41.77215189873418
80,8 2,30,BOUNDARY,-100,-42.5
81,1 6,30,BOUNDARY,-100,-43.20987654320987
82,3 3,30,STEPS,0,-42.68292682926829
83,2 6,30,GOAL,100,-40.963855421686745
84,4 5,30,STEPS,0,-40.476190476190474
85,4 8,30,STEPS,0,-40.0
86,4 7,30,STEPS,0,-39.53488372093023
87,1 6,30,BOUNDARY,-100,-40.229885057471265
88,7 4,30,STEPS,0,-39.77272727272727
89,1 5,30,BOUNDARY,-100,-40.449438202247194
90,3 6,30,STEPS,0,-40.0
91,7 3,30,STEPS,0,-39.56043956043956
92,2 2,30,GOAL,100,-38.04347826086956
93,8 6,30,STEPS,0,-37.634408602150536
94,4 2,30,STEPS,0,-37.234042553191486
95,4 7,30,STEPS,0,-36.8421052631579
96,7 4,30,STEPS,0,-36.458333333333336
97,8 6,30,STEPS,0,-36.08247422680412
98,1 6,30,GOAL,100,-34.69387755102041
99,2 2,30,GOAL,100,-33.333333333333336
100,6 4,30,STEPS,0,-33.0
101,4 2,30,STEPS,0,-32.67326732673267
102,5 2,30,STEPS,0,-32.35294117647059
103,2 3,30,GOAL,100,-31.067961165048544
104,4 3,30,STEPS,0,-30.76923076923077
105,8 7,30,BOUNDARY,-100,-31.428571428571427
106,1 3,30,GOAL,100,-30.18867924528302
107,2 3,30,GOAL,100,-28.97196261682243
108,7 5,30,STEPS,0,-28.703703703703702
109,7 4,30,STEPS,0,-28.440366972477065
110,6 2,30,STEPS,0,-28.181818181818183
111,8 2,30,STEPS,0,-27.92792792792793
112,5 4,30,STEPS,0,-27.678571428571427
113,5 6,30,STEPS,0,-27.43362831858407
114,7 8,30,STEPS,0,-27.19298245614035
115,1 3,30,GOAL,100,-26.08695652173913
116,5 3,30,STEPS,0,-25.862068965517242
117,3 6,30,STEPS,0,-25.641025641025642
118,5 8,30,STEPS,0,-25.423728813559322
119,2 6,30,GOAL,100,-24.369747899159663
120,8 7,30,STEPS,0,-24.166666666666668
121,4 4,30,STEPS,0,-23.96694214876033
122,1 1,30,GOAL,100,-22.950819672131146
123,8 4,30,STEPS,0,-22.764227642276424
124,5 6,30,STEPS,0,-22.580645161290324
125,6 8,30,STEPS,0,-22.4
126,2 1,30,GOAL,100,-21.428571428571427
127,1 4,30,BOUNDARY,-100,-22.04724409448819
128,2 2,30,GOAL,100,-21.09375
129,6 4,30,STEPS,0,-20.930232558139537
130,5 4,30,STEPS,0,-20.76923076923077
131,2 6,30,GOAL,100,-19.84732824427481
132,7 4,30,BOUNDARY,-100,-20.454545454545453
133,2 3,30,GOAL,100,-19.548872180451127
134,8 2,30,BOUNDARY,-100,-20.149253731343283
135,2 1,30,GOAL,100,-19.25925925925926
136,5 7,30,STEPS,0,-19.11764705882353
137,3 5,30,STEPS,0,-18.978102189781023
138,1 8,30,BOUNDARY,-100,-19.565217391304348
139,8 8,30,STEPS,0,-19.424460431654676
140,2 6,30,GOAL,100,-18.571428571428573
141,8 4,30,STEPS,0,-18.43971631205674
142,4 8,30,STEPS,0,-18.309859154929576
143,7 3,30,STEPS,0,-18.181818181818183
144,6 5,30,STEPS,0,-18.055555555555557
145,1 5,30,BOUNDARY,-100,-18.620689655172413
146,2 1,30,GOAL,100,-17.80821917808219
147,2 1,30,GOAL,100,-17.006802721088434
148,3 5,30,STEPS,0,-16.89189189189189
149,5 3,30,STEPS,0,-16.778523489932887
150,5 5,30,STEPS,0,-16.666666666666668
151,2 3,30,GOAL,100,-15.894039735099337
152,6 3,30,STEPS,0,-15.789473684210526
153,5 5,30,STEPS,0,-15.686274509803921
154,8 4,30,BOUNDARY,-100,-16.233766233766232
155,7 5,30,STEPS,0,-16.129032258064516
156,8 4,30,STEPS,0,-16.025641025641026
157,6 6,30,STEPS,0,-15.92356687898089
158,7 6,30,STEPS,0,-15.822784810126583
159,3 1,30,STEPS,0,-15.723270440251572
160,6 8,30,STEPS,0,-15.625
161,5 1,30,STEPS,0,-15.527950310559007
162,1 7,30,GOAL,100,-14.814814814814815
163,8 8,30,STEPS,0,-14.723926380368098
164,3 2,30,STEPS,0,-14.634146341463415
165,5 1,30,STEPS,0,-14.545454545454545
166,8 2,30,BOUNDARY,-100,-15.060240963855422
167,4 8,30,STEPS,0,-14.970059880239521
168,8 5,30,BOUNDARY,-100,-15.476190476190476
169,5 8,30,STEPS,0,-15.384615384615385
170,7 8,30,STEPS,0,-15.294117647058824
171,5 5,30,STEPS,0,-15.2046783625731
172,4 8,30,STEPS,0,-15.116279069767442
173,8 4,30,BOUNDARY,-100,-15.606936416184972
174,6 3,30,STEPS,0,-15.517241379310345
175,8 7,30,STEPS,0,-15.428571428571429
176,5 4,30,STEPS,0,-15.340909090909092
177,1 1,30,BOUNDARY,-100,-15.819209039548022
178,7 3,30,STEPS,0,-15.730337078651685
179,2 5,30,GOAL,100,-15.083798882681565
180,5 6,30,STEPS,0,-15.0
181,2 1,30,GOAL,100,-14.3646408839779
182,3 4,30,STEPS,0,-14.285714285714286
183,5 5,30,STEPS,0,-14.207650273224044
184,7 3,30,STEPS,0,-14.130434782608695
185,8 2,30,STEPS,0,-14.054054054054054
186,5 7,30,STEPS,0,-13.978494623655914
187,7 8,30,STEPS,0,-13.903743315508022
188,1 1,30,STEPS,0,-13.829787234042554
189,8 4,30,STEPS,0,-13.756613756613756
190,2 8,30,GOAL,100,-13.157894736842104
191,3 5,30,STEPS,0,-13.089005235602095
192,7 4,30,STEPS,0,-13.020833333333334
193,6 5,30,STEPS,0,-12.953367875647668
194,6 8,30,STEPS,0,-12.88659793814433
195,3 7,30,STEPS,0,-12.820512820512821
196,8 3,30,STEPS,0,-12.755102040816327
197,8 7,30,STEPS,0,-12.690355329949238
198,8 1,30,STEPS,0,-12.626262626262626
199,3 1,30,STEPS,0,-12.56281407035176
200,8 6,30,STEPS,0,-12.5
201,8 1,30,STEPS,0,-12.437810945273633
202,1 7,30,GOAL,100,-11.881188118811881
203,4 1,30,STEPS,0,-11.822660098522167
204,4 8,30,STEPS,0,-11.764705882352942
205,1 8,30,STEPS,0,-11.707317073170731
206,6 4,30,STEPS,0,-11.650485436893204
207,3 6,30,STEPS,0,-11.594202898550725
208,7 1,30,STEPS,0,-11.538461538461538
209,7 6,30,STEPS,0,-11.483253588516746
210,3 5,30,STEPS,0,-11.428571428571429
211,4 1,30,STEPS,0,-11.374407582938389
212,8 4,30,STEPS,0,-11.320754716981131
213,4 4,30,STEPS,0,-11.267605633802816
214,5 6,30,STEPS,0,-11.214953271028037
215,5 7,30,STEPS,0,-11.162790697674419
216,1 4,30,BOUNDARY,-100,-11.574074074074074
217,6 8,30,STEPS,0,-11.52073732718894
218,6 6,30,STEPS,0,-11.46788990825688
219,7 8,30,STEPS,0,-11.415525114155251
220,1 2,30,STEPS,0,-11.363636363636363
221,4 4,30,STEPS,0,-11.312217194570136
222,4 3,30,STEPS,0,-11.26126126126126
223,8 1,30,STEPS,0,-11.210762331838565
224,8 8,30,STEPS,0,-11.160714285714286
225,2 7,30,GOAL,100,-10.666666666666666
226,3 8,30,STEPS,0,-10.619469026548673
227,7 2,30,STEPS,0,-10.572687224669604
228,5 7,30,STEPS,0,-10.526315789473685
229,3 8,30,STEPS,0,-10.480349344978166
230,6 8,30,STEPS,0,-10.434782608695652
231,6 6,30,STEPS,0,-10.38961038961039
232,6 6,30,STEPS,0,-10.344827586206897
233,5 4,30,STEPS,0,-10.300429184549357
234,7 7,30,STEPS,0,-10.256410256410257
235,5 1,30,STEPS,0,-10.212765957446809
236,7 5,30,STEPS,0,-10.169491525423728
237,3 7,30,STEPS,0,-10.126582278481013
238,2 4,30,GOAL,100,-9.663865546218487
239,7 2,30,STEPS,0,-9.623430962343097
240,3 1,30,STEPS,0,-9.583333333333334
241,7 1,30,STEPS,0,-9.54356846473029
242,4 4,30,STEPS,0,-9.50413223140496
243,1 7,30,STEPS,0,-9.465020576131687
244,4 3,30,STEPS,0,-9.426229508196721
245,7 2,30,STEPS,0,-9.387755102040817
246,1 5,30,STEPS,0,-9.34959349593496
247,4 3,30,STEPS,0,-9.31174089068826
248,3 2,30,STEPS,0,-9.274193548387096
249,3 6,30,GOAL,100,-8.835341365461847
250,7 6,30,STEPS,0,-8.8
251,3 8,30,STEPS,0,-8.764940239043824
252,4 6,30,STEPS,0,-8.73015873015873
253,6 5,30,STEPS,0,-8.695652173913043
254,8 7,30,STEPS,0,-8.661417322834646
255,7 4,30,STEPS,0,-8.627450980392156
256,5 6,30,STEPS,0,-8.59375
257,5 4,30,STEPS,0,-8.560311284046692
258,3 3,30,STEPS,0,-8.527131782945736
259,7 2,30,STEPS,0,-8.494208494208495
260,2 4,30,GOAL,100,-8.076923076923077
261,5 8,30,STEPS,0,-8.045977011494253
262,8 6,30,STEPS,0,-8.01526717557252
263,1 1,30,GOAL,100,-7.604562737642586
264,1 6,30,BOUNDARY,-100,-7.954545454545454
265,1 2,30,STEPS,0,-7.9245283018867925
266,1 8,30,BOUNDARY,-100,-8.270676691729323
267,8 7,30,STEPS,0,-8.239700374531836
268,7 6,30,STEPS,0,-8.208955223880597
269,4 5,30,STEPS,0,-8.178438661710038
270,2 6,30,GOAL,100,-7.777777777777778
271,4 7,30,STEPS,0,-7.749077490774908
