Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,2 2,3,BOUNDARY,-103,-103.0
2,5 4,3,BOUNDARY,-100,-101.5
3,5 5,3,BOUNDARY,-100,-101.0
4,2 4,3,BOUNDARY,-101,-101.0
5,3 4,3,BOUNDARY,-100,-100.8
6,3 5,3,BOUNDARY,-101,-100.83333333333333
7,3 4,3,BOUNDARY,-104,-101.28571428571429
8,1 4,3,BOUNDARY,-100,-101.125
9,1 6,3,BOUNDARY,-100,-101.0
10,6 1,3,BOUNDARY,-100,-100.9
11,6 1,3,BOUNDARY,-100,-100.81818181818181
12,4 4,3,GOAL,100,-84.08333333333333
13,2 3,3,BOUNDARY,-100,-85.3076923076923
14,6 3,3,BOUNDARY,-100,-86.35714285714286
15,3 2,3,BOUNDARY,-100,-87.26666666666667
16,4 2,3,GOAL,100,-75.5625
17,4 6,3,BOUNDARY,-100,-77.0
18,6 2,3,BOUNDARY,-100,-78.27777777777777
19,2 5,3,BOUNDARY,-100,-79.42105263157895
20,3 2,3,BOUNDARY,-100,-80.45
21,2 6,3,BOUNDARY,-100,-81.38095238095238
22,6 1,3,BOUNDARY,-102,-82.31818181818181
23,2 3,3,BOUNDARY,-100,-83.08695652173913
24,3 3,3,BOUNDARY,-102,-83.875
25,6 5,3,BOUNDARY,-101,-84.56
26,1 5,3,BOUNDARY,-100,-85.15384615384616
27,1 3,3,BOUNDARY,-100,-85.70370370370371
28,2 4,3,BOUNDARY,-100,-86.21428571428571
29,5 1,3,BOUNDARY,-100,-86.6896551724138
30,3 3,3,BOUNDARY,-100,-87.13333333333334
31,5 3,3,BOUNDARY,-100,-87.54838709677419
32,2 4,3,BOUNDARY,-100,-87.9375
33,6 5,3,BOUNDARY,-100,-88.3030303030303
34,4 3,3,GOAL,100,-82.76470588235294
35,3 2,3,BOUNDARY,-101,-83.28571428571429
36,2 5,3,BOUNDARY,-100,-83.75
37,5 6,3,BOUNDARY,-100,-84.1891891891892
38,2 5,3,BOUNDARY,-100,-84.60526315789474
39,2 1,3,BOUNDARY,-100,-85.0
40,4 5,3,GOAL,100,-80.375
41,6 5,3,GOAL,100,-75.97560975609755
42,3 6,3,BOUNDARY,-100,-76.54761904761905
43,1 1,3,BOUNDARY,-100,-77.09302325581395
44,5 1,3,BOUNDARY,-101,-77.63636363636364
45,2 1,3,BOUNDARY,-100,-78.13333333333334
46,1 2,3,BOUNDARY,-101,-78.6304347826087
47,1 1,3,BOUNDARY,-100,-79.08510638297872
48,5 1,3,BOUNDARY,-100,-79.52083333333333
49,5 4,3,BOUNDARY,-100,-79.93877551020408
50,5 3,3,BOUNDARY,-100,-80.34
51,4 6,3,BOUNDARY,-102,-80.76470588235294
52,6 1,3,BOUNDARY,-100,-81.13461538461539
53,6 4,3,BOUNDARY,-101,-81.50943396226415
54,2 3,3,BOUNDARY,-100,-81.85185185185185
55,5 4,3,BOUNDARY,-100,-82.18181818181819
56,1 5,3,BOUNDARY,-100,-82.5
57,5 3,3,GOAL,100,-79.29824561403508
58,1 3,3,BOUNDARY,-101,-79.67241379310344
59,6 2,3,BOUNDARY,-100,-80.01694915254237
60,4 1,3,BOUNDARY,-102,-80.38333333333334
61,3 6,3,BOUNDARY,-100,-80.70491803278688
62,1 2,3,BOUNDARY,-102,-81.04838709677419
63,2 5,3,BOUNDARY,-104,-81.41269841269842
64,1 4,3,BOUNDARY,-102,-81.734375
65,5 1,3,BOUNDARY,-100,-82.01538461538462
66,1 2,3,BOUNDARY,-105,-82.36363636363636
67,1 6,3,BOUNDARY,-100,-82.6268656716418
68,2 4,3,BOUNDARY,-100,-82.88235294117646
69,1 3,3,BOUNDARY,-105,-83.20289855072464
70,3 5,3,BOUNDARY,-100,-83.44285714285714
71,2 5,3,BOUNDARY,-100,-83.67605633802818
72,6 4,3,GOAL,99,-81.13888888888889
73,1 6,3,BOUNDARY,-100,-81.3972602739726
74,4 5,3,BOUNDARY,-102,-81.67567567567568
75,4 3,3,BOUNDARY,-100,-81.92
76,2 1,3,BOUNDARY,-100,-82.15789473684211
77,2 4,3,BOUNDARY,-102,-82.41558441558442
78,1 3,3,BOUNDARY,-101,-82.65384615384616
79,4 6,3,BOUNDARY,-100,-82.87341772151899
80,5 2,3,GOAL,100,-80.5875
81,4 6,3,BOUNDARY,-100,-80.82716049382717
82,6 5,3,BOUNDARY,-100,-81.0609756097561
83,2 5,3,BOUNDARY,-109,-81.39759036144578
84,6 3,3,GOAL,100,-79.23809523809524
85,1 4,3,BOUNDARY,-103,-79.51764705882353
86,2 5,3,BOUNDARY,-104,-79.80232558139535
87,5 1,3,BOUNDARY,-101,-80.04597701149426
88,4 1,3,BOUNDARY,-104,-80.31818181818181
89,6 5,3,BOUNDARY,-100,-80.53932584269663
90,6 1,3,GOAL,100,-78.53333333333333
91,3 6,3,BOUNDARY,-100,-78.76923076923077
92,1 5,3,BOUNDARY,-100,-79.0
93,4 1,3,BOUNDARY,-100,-79.2258064516129
94,3 4,3,BOUNDARY,-100,-79.44680851063829
95,2 2,3,BOUNDARY,-100,-79.66315789473684
96,3 4,3,BOUNDARY,-100,-79.875
97,4 2,3,BOUNDARY,-102,-80.10309278350516
98,1 6,3,BOUNDARY,-100,-80.3061224489796
99,2 6,3,BOUNDARY,-101,-80.51515151515152
100,4 6,3,BOUNDARY,-100,-80.71
101,5 2,3,BOUNDARY,-100,-80.9009900990099
102,3 5,3,BOUNDARY,-100,-81.08823529411765
103,2 4,3,BOUNDARY,-100,-81.27184466019418
104,6 5,3,BOUNDARY,-100,-81.45192307692308
105,5 3,3,BOUNDARY,-103,-81.65714285714286
106,1 3,3,BOUNDARY,-100,-81.83018867924528
107,2 4,3,BOUNDARY,-100,-82.0
108,3 6,3,BOUNDARY,-100,-82.16666666666667
109,1 1,3,BOUNDARY,-100,-82.3302752293578
110,5 5,3,BOUNDARY,-100,-82.49090909090908
111,4 6,3,BOUNDARY,-100,-82.64864864864865
112,1 2,3,BOUNDARY,-100,-82.80357142857143
113,1 1,3,BOUNDARY,-100,-82.95575221238938
114,4 2,3,BOUNDARY,-101,-83.1140350877193
115,2 5,3,BOUNDARY,-100,-83.26086956521739
116,4 6,3,BOUNDARY,-100,-83.40517241379311
117,2 3,3,BOUNDARY,-100,-83.54700854700855
118,1 1,3,BOUNDARY,-100,-83.6864406779661
119,3 6,3,BOUNDARY,-101,-83.83193277310924
120,1 3,3,BOUNDARY,-100,-83.96666666666667
121,2 5,3,BOUNDARY,-101,-84.10743801652893
122,6 4,3,BOUNDARY,-100,-84.23770491803279
123,5 1,3,BOUNDARY,-101,-84.3739837398374
124,1 2,3,BOUNDARY,-100,-84.5
125,1 3,3,BOUNDARY,-100,-84.624
126,5 3,3,BOUNDARY,-100,-84.74603174603175
127,4 3,3,BOUNDARY,-101,-84.8740157480315
128,2 2,3,BOUNDARY,-100,-84.9921875
129,3 3,3,BOUNDARY,-100,-85.10852713178295
130,4 1,3,BOUNDARY,-100,-85.22307692307692
131,4 1,3,BOUNDARY,-100,-85.33587786259542
132,3 1,3,BOUNDARY,-100,-85.4469696969697
133,5 6,3,BOUNDARY,-101,-85.56390977443608
134,5 1,3,BOUNDARY,-100,-85.67164179104478
135,5 6,3,BOUNDARY,-100,-85.77777777777777
136,5 3,3,BOUNDARY,-100,-85.88235294117646
137,5 5,3,GOAL,100,-84.52554744525547
138,1 4,3,BOUNDARY,-100,-84.6376811594203
139,5 3,3,BOUNDARY,-100,-84.74820143884892
140,4 4,3,GOAL,100,-83.42857142857143
141,3 2,3,BOUNDARY,-101,-83.55319148936171
142,5 2,3,BOUNDARY,-102,-83.6830985915493
143,2 6,3,BOUNDARY,-100,-83.7972027972028
144,6 6,3,BOUNDARY,-100,-83.90972222222223
145,3 3,3,BOUNDARY,-101,-84.02758620689656
146,6 1,3,BOUNDARY,-100,-84.13698630136986
147,1 4,3,BOUNDARY,-110,-84.31292517006803
148,1 2,3,BOUNDARY,-100,-84.41891891891892
149,1 2,3,BOUNDARY,-108,-84.57718120805369
150,3 6,3,BOUNDARY,-100,-84.68
151,1 6,3,BOUNDARY,-100,-84.78145695364239
152,4 4,3,GOAL,100,-83.5657894736842
153,6 5,3,BOUNDARY,-106,-83.7124183006536
154,1 4,3,BOUNDARY,-109,-83.87662337662337
155,4 6,3,STEPS,-19,-83.45806451612903
156,1 3,3,BOUNDARY,-111,-83.63461538461539
157,1 5,3,BOUNDARY,-102,-83.7515923566879
158,3 6,3,STEPS,-20,-83.34810126582279
159,4 3,3,GOAL,100,-82.19496855345912
160,6 3,3,GOAL,97,-81.075
161,3 1,3,BOUNDARY,-113,-81.27329192546584
162,3 2,3,BOUNDARY,-100,-81.38888888888889
163,6 6,3,BOUNDARY,-100,-81.50306748466258
164,6 1,3,BOUNDARY,-105,-81.64634146341463
165,6 6,3,GOAL,100,-80.54545454545455
166,5 5,3,GOAL,100,-79.4578313253012
167,3 6,3,BOUNDARY,-104,-79.60479041916167
168,6 1,3,BOUNDARY,-102,-79.73809523809524
169,3 1,3,BOUNDARY,-102,-79.8698224852071
170,2 2,3,BOUNDARY,-110,-80.04705882352941
171,2 4,3,BOUNDARY,-107,-80.2046783625731
172,4 6,3,GOAL,100,-79.15697674418605
173,5 1,3,BOUNDARY,-101,-79.28323699421965
174,1 4,3,BOUNDARY,-102,-79.41379310344827
175,3 2,3,BOUNDARY,-102,-79.54285714285714
176,5 5,3,GOAL,100,-78.52272727272727
177,4 5,3,BOUNDARY,-100,-78.64406779661017
178,2 4,3,BOUNDARY,-102,-78.7752808988764
179,1 2,3,BOUNDARY,-100,-78.89385474860335
180,5 3,3,BOUNDARY,-100,-79.0111111111111
181,1 2,3,BOUNDARY,-105,-79.15469613259668
182,6 3,3,BOUNDARY,-102,-79.28021978021978
183,4 1,3,BOUNDARY,-100,-79.39344262295081
184,3 4,3,BOUNDARY,-105,-79.53260869565217
185,5 3,3,BOUNDARY,-100,-79.64324324324325
186,6 6,3,BOUNDARY,-110,-79.80645161290323
187,4 5,3,BOUNDARY,-101,-79.91978609625669
188,1 1,3,BOUNDARY,-100,-80.02659574468085
189,6 3,3,BOUNDARY,-100,-80.13227513227513
190,6 4,3,GOAL,100,-79.1842105263158
191,1 1,3,BOUNDARY,-100,-79.29319371727749
192,4 5,3,BOUNDARY,-106,-79.43229166666667
193,6 2,3,BOUNDARY,-102,-79.54922279792746
194,2 6,3,BOUNDARY,-104,-79.67525773195877
195,3 4,3,BOUNDARY,-107,-79.81538461538462
196,2 3,3,BOUNDARY,-101,-79.9234693877551
197,4 2,3,BOUNDARY,-109,-80.07106598984771
198,3 2,3,BOUNDARY,-104,-80.1919191919192
199,4 2,3,BOUNDARY,-114,-80.36180904522612
200,3 6,3,BOUNDARY,-100,-80.46
201,4 6,3,STEPS,-19,-80.1542288557214
202,2 5,3,BOUNDARY,-113,-80.31683168316832
203,4 5,3,BOUNDARY,-101,-80.41871921182266
204,4 5,3,STEPS,-18,-80.11274509803921
205,5 6,3,BOUNDARY,-100,-80.20975609756097
206,3 4,3,GOAL,100,-79.33495145631068
207,5 2,3,BOUNDARY,-107,-79.46859903381643
208,1 2,3,BOUNDARY,-103,-79.58173076923077
209,5 4,3,GOAL,100,-78.72248803827752
210,4 6,3,BOUNDARY,-103,-78.83809523809524
211,3 1,3,STEPS,-19,-78.55450236966824
212,3 2,3,BOUNDARY,-112,-78.7122641509434
