Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,2 8,1,BOUNDARY,-100,-100.0
2,1 2,1,BOUNDARY,-101,-100.5
3,6 4,1,GOAL,97,-34.666666666666664
4,6 7,1,BOUNDARY,-106,-52.5
5,1 7,1,BOUNDARY,-105,-63.0
6,7 8,1,BOUNDARY,-100,-69.16666666666667
7,2 6,1,BOUNDARY,-101,-73.71428571428571
8,7 3,1,BOUNDARY,-102,-77.25
9,8 8,1,BOUNDARY,-100,-79.77777777777777
10,8 8,1,BOUNDARY,-108,-82.6
11,8 2,1,BOUNDARY,-100,-84.18181818181819
12,1 6,1,BOUNDARY,-100,-85.5
13,1 3,1,BOUNDARY,-102,-86.76923076923077
14,4 2,1,BOUNDARY,-102,-87.85714285714286
15,4 4,1,GOAL,100,-75.33333333333333
16,4 3,1,BOUNDARY,-100,-76.875
17,8 3,1,BOUNDARY,-100,-78.23529411764706
18,4 4,1,GOAL,100,-68.33333333333333
19,2 5,1,GOAL,99,-59.526315789473685
20,7 2,1,BOUNDARY,-100,-61.55
21,5 6,1,GOAL,100,-53.857142857142854
22,1 6,1,BOUNDARY,-102,-56.04545454545455
23,6 2,1,BOUNDARY,-100,-57.95652173913044
24,7 1,1,BOUNDARY,-100,-59.708333333333336
25,8 1,1,BOUNDARY,-100,-61.32
26,4 7,1,BOUNDARY,-101,-62.84615384615385
27,1 4,1,BOUNDARY,-100,-64.22222222222223
28,4 7,1,GOAL,100,-58.357142857142854
29,2 6,1,GOAL,98,-52.96551724137931
30,1 7,1,BOUNDARY,-105,-54.7
31,4 4,1,GOAL,100,-49.70967741935484
32,7 6,1,BOUNDARY,-104,-51.40625
33,4 3,1,STEPS,-23,-50.54545454545455
34,6 3,1,STEPS,-22,-49.705882352941174
35,4 5,1,GOAL,100,-45.42857142857143
36,1 6,1,STEPS,-19,-44.69444444444444
37,2 1,1,BOUNDARY,-101,-46.21621621621622
38,6 7,1,BOUNDARY,-107,-47.81578947368421
39,8 2,1,STEPS,-16,-47.0
40,3 1,1,GOAL,83,-43.75
41,7 2,1,BOUNDARY,-104,-45.21951219512195
42,2 2,1,GOAL,88,-42.04761904761905
43,5 6,1,BOUNDARY,-111,-43.651162790697676
44,8 6,1,BOUNDARY,-100,-44.93181818181818
45,8 7,1,BOUNDARY,-100,-46.15555555555556
46,6 1,1,GOAL,100,-42.97826086956522
47,5 6,1,BOUNDARY,-102,-44.234042553191486
48,2 5,1,BOUNDARY,-101,-45.416666666666664
49,6 2,1,GOAL,91,-42.63265306122449
50,7 1,1,STEPS,-12,-42.02
51,6 2,1,BOUNDARY,-109,-43.333333333333336
52,6 4,1,GOAL,95,-40.67307692307692
53,5 5,1,STEPS,-19,-40.264150943396224
54,1 4,1,BOUNDARY,-111,-41.574074074074076
55,3 5,1,GOAL,97,-39.054545454545455
56,6 4,1,GOAL,100,-36.57142857142857
57,2 7,1,BOUNDARY,-102,-37.719298245614034
58,1 4,1,BOUNDARY,-105,-38.87931034482759
59,4 1,1,STEPS,-20,-38.559322033898304
60,2 1,1,BOUNDARY,-103,-39.63333333333333
61,7 4,1,GOAL,96,-37.40983606557377
62,2 3,1,BOUNDARY,-120,-38.74193548387097
63,4 1,1,BOUNDARY,-101,-39.73015873015873
64,1 6,1,BOUNDARY,-101,-40.6875
65,5 1,1,BOUNDARY,-106,-41.69230769230769
66,4 6,1,GOAL,100,-39.54545454545455
67,4 3,1,BOUNDARY,-102,-40.47761194029851
68,7 7,1,GOAL,97,-38.455882352941174
69,2 3,1,BOUNDARY,-123,-39.68115942028985
70,2 6,1,BOUNDARY,-114,-40.74285714285714
71,3 1,1,BOUNDARY,-107,-41.67605633802817
72,8 5,1,BOUNDARY,-101,-42.5
73,7 4,1,BOUNDARY,-102,-43.31506849315068
74,1 7,1,BOUNDARY,-100,-44.08108108108108
75,2 4,1,BOUNDARY,-104,-44.88
76,3 3,1,BOUNDARY,-108,-45.71052631578947
77,2 1,1,BOUNDARY,-101,-46.42857142857143
78,4 1,1,BOUNDARY,-100,-47.11538461538461
79,4 4,1,GOAL,100,-45.25316455696203
80,4 6,1,GOAL,100,-43.4375
81,3 8,1,BOUNDARY,-104,-44.18518518518518
82,5 3,1,BOUNDARY,-101,-44.8780487804878
83,7 4,1,GOAL,100,-43.13253012048193
