Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,5 6,10,BOUNDARY,-100,-100.0
2,4 1,10,BOUNDARY,-104,-102.0
3,4 1,10,GOAL,99,-35.0
4,1 1,10,GOAL,88,-4.25
5,2 1,10,BOUNDARY,-100,-23.4
6,6 3,10,BOUNDARY,-100,-36.166666666666664
7,1 6,10,GOAL,98,-17.0
8,6 1,10,BOUNDARY,-100,-27.375
9,3 2,10,BOUNDARY,-103,-35.77777777777778
10,1 2,10,BOUNDARY,-100,-42.2
11,1 1,10,BOUNDARY,-100,-47.45454545454545
12,6 2,10,BOUNDARY,-100,-51.833333333333336
13,2 6,10,GOAL,100,-40.15384615384615
14,3 2,10,GOAL,100,-30.142857142857142
15,2 5,10,BOUNDARY,-103,-35.0
16,3 6,10,BOUNDARY,-102,-39.1875
17,6 6,10,BOUNDARY,-100,-42.76470588235294
18,5 1,10,BOUNDARY,-111,-46.55555555555556
19,6 1,10,BOUNDARY,-100,-49.36842105263158
20,6 3,10,BOUNDARY,-100,-51.9
21,2 5,10,BOUNDARY,-102,-54.285714285714285
22,1 1,10,GOAL,96,-47.45454545454545
23,6 6,10,BOUNDARY,-100,-49.73913043478261
24,3 3,10,GOAL,98,-43.583333333333336
25,6 2,10,BOUNDARY,-100,-45.84
26,5 1,10,BOUNDARY,-102,-48.0
27,4 3,10,BOUNDARY,-100,-49.925925925925924
28,2 2,10,BOUNDARY,-113,-52.17857142857143
29,3 1,10,BOUNDARY,-101,-53.86206896551724
30,6 5,10,BOUNDARY,-100,-55.4
31,5 4,10,BOUNDARY,-100,-56.83870967741935
32,4 4,10,GOAL,100,-51.9375
33,5 5,10,BOUNDARY,-103,-53.484848484848484
34,6 1,10,BOUNDARY,-100,-54.85294117647059
35,4 1,10,GOAL,96,-50.542857142857144
36,1 3,10,BOUNDARY,-101,-51.94444444444444
37,3 6,10,BOUNDARY,-100,-53.24324324324324
38,4 2,10,BOUNDARY,-100,-54.473684210526315
39,5 5,10,GOAL,100,-50.51282051282051
40,2 4,10,BOUNDARY,-100,-51.75
41,4 3,10,GOAL,99,-48.073170731707314
42,5 4,10,GOAL,100,-44.54761904761905
43,5 5,10,BOUNDARY,-100,-45.83720930232558
44,5 1,10,BOUNDARY,-104,-47.15909090909091
45,5 5,10,BOUNDARY,-104,-48.422222222222224
46,6 4,10,BOUNDARY,-100,-49.54347826086956
47,5 1,10,BOUNDARY,-100,-50.61702127659574
48,6 2,10,BOUNDARY,-103,-51.708333333333336
49,2 3,10,GOAL,91,-48.795918367346935
50,3 6,10,BOUNDARY,-103,-49.88
51,6 3,10,BOUNDARY,-100,-50.86274509803921
52,3 5,10,BOUNDARY,-103,-51.86538461538461
53,6 6,10,BOUNDARY,-100,-52.77358490566038
54,2 1,10,BOUNDARY,-100,-53.648148148148145
55,6 6,10,BOUNDARY,-100,-54.49090909090909
56,4 3,10,BOUNDARY,-101,-55.32142857142857
57,2 4,10,GOAL,92,-52.73684210526316
58,6 6,10,BOUNDARY,-100,-53.55172413793103
59,4 4,10,GOAL,100,-50.94915254237288
60,3 3,10,GOAL,100,-48.43333333333333
61,2 1,10,BOUNDARY,-100,-49.278688524590166
62,3 3,10,STEPS,-19,-48.79032258064516
63,3 4,10,BOUNDARY,-100,-49.6031746031746
64,4 6,10,BOUNDARY,-103,-50.4375
65,1 4,10,GOAL,97,-48.16923076923077
66,5 2,10,BOUNDARY,-100,-48.95454545454545
67,4 3,10,BOUNDARY,-112,-49.8955223880597
68,6 6,10,BOUNDARY,-100,-50.63235294117647
69,6 3,10,BOUNDARY,-100,-51.34782608695652
70,6 1,10,BOUNDARY,-100,-52.042857142857144
71,5 1,10,STEPS,-17,-51.54929577464789
72,1 6,10,BOUNDARY,-104,-52.27777777777778
73,6 3,10,BOUNDARY,-105,-53.0
74,6 6,10,BOUNDARY,-104,-53.689189189189186
75,6 2,10,BOUNDARY,-100,-54.306666666666665
76,1 4,10,GOAL,100,-52.276315789473685
77,1 2,10,GOAL,99,-50.311688311688314
78,2 2,10,GOAL,94,-48.46153846153846
79,2 6,10,BOUNDARY,-100,-49.11392405063291
80,6 2,10,STEPS,-16,-48.7
81,4 3,10,GOAL,100,-46.864197530864196
82,1 5,10,BOUNDARY,-100,-47.51219512195122
83,4 4,10,GOAL,100,-45.734939759036145
84,4 5,10,BOUNDARY,-105,-46.44047619047619
85,3 1,10,BOUNDARY,-112,-47.21176470588235
86,2 5,10,GOAL,100,-45.5
87,3 6,10,BOUNDARY,-101,-46.13793103448276
88,1 5,10,GOAL,100,-44.47727272727273
89,3 6,10,BOUNDARY,-109,-45.20224719101124
90,5 2,10,GOAL,97,-43.62222222222222
91,1 1,10,BOUNDARY,-106,-44.30769230769231
92,5 3,10,BOUNDARY,-102,-44.93478260869565
93,5 6,10,BOUNDARY,-100,-45.526881720430104
94,3 1,10,GOAL,92,-44.06382978723404
95,5 5,10,GOAL,100,-42.54736842105263
96,5 5,10,BOUNDARY,-101,-43.15625
97,6 1,10,BOUNDARY,-100,-43.74226804123711
98,3 2,10,BOUNDARY,-109,-44.40816326530612
99,3 6,10,BOUNDARY,-100,-44.96969696969697
100,2 3,10,GOAL,99,-43.53
101,1 6,10,BOUNDARY,-100,-44.08910891089109
102,3 3,10,BOUNDARY,-100,-44.63725490196079
103,4 4,10,GOAL,100,-43.23300970873787
104,6 2,10,BOUNDARY,-100,-43.77884615384615
105,5 5,10,BOUNDARY,-102,-44.333333333333336
106,1 4,10,GOAL,100,-42.971698113207545
107,4 3,10,GOAL,94,-41.691588785046726
108,3 6,10,BOUNDARY,-100,-42.23148148148148
109,2 3,10,GOAL,98,-40.944954128440365
110,6 4,10,BOUNDARY,-100,-41.481818181818184
111,2 1,10,BOUNDARY,-100,-42.009009009009006
112,2 3,10,GOAL,95,-40.785714285714285
113,2 4,10,BOUNDARY,-100,-41.309734513274336
114,6 2,10,BOUNDARY,-100,-41.824561403508774
115,5 3,10,GOAL,100,-40.59130434782609
116,6 4,10,GOAL,100,-39.37931034482759
117,6 3,10,GOAL,97,-38.21367521367522
118,2 3,10,GOAL,98,-37.059322033898304
119,2 2,10,GOAL,94,-35.95798319327731
120,5 1,10,BOUNDARY,-100,-36.49166666666667
121,3 3,10,GOAL,96,-35.396694214876035
122,2 3,10,BOUNDARY,-100,-35.92622950819672
123,1 1,10,GOAL,95,-34.86178861788618
124,6 3,10,BOUNDARY,-100,-35.38709677419355
125,5 1,10,GOAL,99,-34.312
126,1 5,10,BOUNDARY,-107,-34.888888888888886
127,1 6,10,GOAL,97,-33.8503937007874
128,5 1,10,GOAL,93,-32.859375
129,3 4,10,GOAL,100,-31.829457364341085
130,6 5,10,BOUNDARY,-100,-32.353846153846156
131,4 4,10,GOAL,100,-31.34351145038168
132,4 4,10,GOAL,100,-30.348484848484848
133,1 2,10,BOUNDARY,-104,-30.902255639097746
134,2 2,10,GOAL,93,-29.97761194029851
135,6 1,10,BOUNDARY,-100,-30.496296296296297
136,4 5,10,BOUNDARY,-100,-31.00735294117647
137,5 3,10,GOAL,100,-30.05109489051095
138,6 1,10,BOUNDARY,-103,-30.579710144927535
139,2 3,10,GOAL,99,-29.64748201438849
140,6 5,10,BOUNDARY,-102,-30.164285714285715
141,5 6,10,BOUNDARY,-100,-30.659574468085108
142,6 4,10,BOUNDARY,-100,-31.14788732394366
143,2 2,10,GOAL,94,-30.272727272727273
144,5 1,10,GOAL,93,-29.416666666666668
145,4 6,10,BOUNDARY,-100,-29.90344827586207
146,5 6,10,BOUNDARY,-105,-30.41780821917808
147,4 1,10,BOUNDARY,-104,-30.918367346938776
148,1 2,10,GOAL,89,-30.10810810810811
149,6 3,10,BOUNDARY,-100,-30.57718120805369
150,1 6,10,BOUNDARY,-100,-31.04
151,2 2,10,STEPS,-22,-30.980132450331126
152,6 3,10,GOAL,98,-30.13157894736842
153,4 6,10,BOUNDARY,-106,-30.627450980392158
154,6 3,10,BOUNDARY,-100,-31.07792207792208
155,1 6,10,BOUNDARY,-100,-31.52258064516129
156,6 4,10,BOUNDARY,-100,-31.96153846153846
157,5 2,10,GOAL,87,-31.203821656050955
158,3 5,10,BOUNDARY,-106,-31.67721518987342
159,1 1,10,GOAL,83,-30.955974842767297
160,5 1,10,BOUNDARY,-106,-31.425
161,4 6,10,BOUNDARY,-101,-31.857142857142858
162,6 5,10,BOUNDARY,-105,-32.30864197530864
163,3 4,10,GOAL,100,-31.496932515337424
164,6 3,10,BOUNDARY,-101,-31.920731707317074
165,4 5,10,BOUNDARY,-100,-32.333333333333336
166,6 6,10,BOUNDARY,-102,-32.75301204819277
167,1 3,10,BOUNDARY,-105,-33.18562874251497
168,3 6,10,BOUNDARY,-101,-33.589285714285715
169,6 5,10,BOUNDARY,-102,-33.994082840236686
170,5 5,10,GOAL,81,-33.31764705882353
171,6 5,10,BOUNDARY,-105,-33.73684210526316
172,1 4,10,BOUNDARY,-109,-34.174418604651166
173,2 4,10,GOAL,100,-33.39884393063584
174,3 1,10,GOAL,79,-32.752873563218394
175,1 4,10,GOAL,98,-32.005714285714284
176,3 1,10,BOUNDARY,-103,-32.40909090909091
177,5 4,10,GOAL,100,-31.661016949152543
178,6 1,10,GOAL,89,-30.98314606741573
179,5 5,10,BOUNDARY,-105,-31.39664804469274
180,3 2,10,GOAL,95,-30.694444444444443
181,6 1,10,STEPS,-21,-30.640883977900554
182,3 1,10,GOAL,87,-29.994505494505493
183,6 6,10,BOUNDARY,-111,-30.437158469945356
184,2 1,10,BOUNDARY,-112,-30.880434782608695
185,1 4,10,GOAL,98,-30.183783783783785
186,4 6,10,GOAL,92,-29.526881720430108
187,3 4,10,GOAL,100,-28.834224598930483
188,4 6,10,BOUNDARY,-100,-29.21276595744681
189,5 5,10,STEPS,-22,-29.174603174603174
190,6 6,10,BOUNDARY,-106,-29.57894736842105
191,2 4,10,GOAL,100,-28.900523560209425
192,5 1,10,BOUNDARY,-103,-29.286458333333332
193,2 3,10,GOAL,88,-28.678756476683937
194,2 5,10,BOUNDARY,-102,-29.056701030927837
195,5 5,10,BOUNDARY,-104,-29.44102564102564
196,4 6,10,BOUNDARY,-116,-29.882653061224488
197,5 4,10,GOAL,100,-29.223350253807105
198,6 2,10,BOUNDARY,-116,-29.661616161616163
199,1 5,10,BOUNDARY,-108,-30.055276381909547
200,6 4,10,GOAL,100,-29.405
201,3 4,10,GOAL,100,-28.761194029850746
202,6 5,10,BOUNDARY,-109,-29.15841584158416
203,2 5,10,BOUNDARY,-120,-29.60591133004926
204,5 6,10,BOUNDARY,-112,-30.00980392156863
205,4 4,10,GOAL,100,-29.37560975609756
206,5 1,10,STEPS,-19,-29.325242718446603
207,2 6,10,BOUNDARY,-107,-29.70048309178744
208,2 5,10,BOUNDARY,-104,-30.057692307692307
209,2 4,10,GOAL,95,-29.45933014354067
210,4 4,10,GOAL,100,-28.84285714285714
211,1 6,10,BOUNDARY,-102,-29.18957345971564
212,3 4,10,GOAL,100,-28.580188679245282
213,4 2,10,STEPS,-24,-28.558685446009388
214,2 3,10,STEPS,-26,-28.546728971962615
215,6 2,10,GOAL,94,-27.976744186046513
216,3 1,10,GOAL,94,-27.412037037037038
217,6 1,10,BOUNDARY,-100,-27.746543778801843
218,5 3,10,GOAL,100,-27.160550458715598
219,6 6,10,BOUNDARY,-120,-27.58447488584475
220,2 6,10,GOAL,100,-27.004545454545454
221,2 2,10,GOAL,93,-26.46153846153846
222,3 1,10,BOUNDARY,-106,-26.81981981981982
223,2 4,10,BOUNDARY,-112,-27.201793721973093
224,6 2,10,BOUNDARY,-101,-27.53125
225,3 6,10,BOUNDARY,-100,-27.85333333333333
226,5 5,10,STEPS,-24,-27.836283185840706
227,4 1,10,BOUNDARY,-100,-28.154185022026432
228,6 1,10,GOAL,97,-27.605263157894736
229,2 6,10,STEPS,-22,-27.580786026200872
230,6 1,10,STEPS,-20,-27.547826086956523
231,4 4,10,GOAL,100,-26.995670995670995
232,2 3,10,GOAL,78,-26.54310344827586
233,2 6,10,BOUNDARY,-103,-26.871244635193133
234,5 2,10,STEPS,-21,-26.846153846153847
