Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,5 1,5,BOUNDARY,-150,-150.0
2,2 5,5,GOAL,80,-35.0
3,7 7,5,BOUNDARY,-152,-74.0
4,7 3,5,BOUNDARY,-150,-93.0
5,5 1,5,BOUNDARY,-154,-105.2
6,3 8,5,BOUNDARY,-150,-112.66666666666667
7,8 7,5,BOUNDARY,-154,-118.57142857142857
8,1 5,5,BOUNDARY,-150,-122.5
9,1 1,5,BOUNDARY,-150,-125.55555555555556
10,1 8,5,BOUNDARY,-156,-128.6
11,1 4,5,BOUNDARY,-152,-130.72727272727272
12,8 5,5,BOUNDARY,-152,-132.5
13,2 8,5,BOUNDARY,-152,-134.0
14,3 4,5,GOAL,80,-118.71428571428571
15,4 1,5,BOUNDARY,-150,-120.8
16,1 7,5,BOUNDARY,-164,-123.5
17,2 7,5,BOUNDARY,-152,-125.17647058823529
18,4 7,5,GOAL,100,-112.66666666666667
19,7 3,5,BOUNDARY,-150,-114.63157894736842
20,2 6,5,GOAL,100,-103.9
21,1 5,5,GOAL,90,-94.66666666666667
22,6 4,5,BOUNDARY,-150,-97.18181818181819
23,7 4,5,BOUNDARY,-150,-99.47826086956522
24,7 4,5,BOUNDARY,-152,-101.66666666666667
25,2 7,5,GOAL,98,-93.68
26,4 3,5,GOAL,94,-86.46153846153847
27,6 3,5,BOUNDARY,-162,-89.25925925925925
28,7 7,5,BOUNDARY,-150,-91.42857142857143
29,7 2,5,BOUNDARY,-154,-93.58620689655173
30,1 1,5,BOUNDARY,-160,-95.8
31,6 6,5,GOAL,100,-89.48387096774194
32,3 8,5,BOUNDARY,-150,-91.375
33,3 4,5,GOAL,92,-85.81818181818181
34,3 7,5,BOUNDARY,-156,-87.88235294117646
35,6 5,5,GOAL,100,-82.51428571428572
36,5 7,5,BOUNDARY,-156,-84.55555555555556
37,2 4,5,GOAL,100,-79.56756756756756
38,2 8,5,BOUNDARY,-164,-81.78947368421052
39,5 4,5,BOUNDARY,-158,-83.74358974358974
40,2 6,5,BOUNDARY,-150,-85.4
41,7 8,5,BOUNDARY,-150,-86.97560975609755
42,4 7,5,BOUNDARY,-152,-88.52380952380952
43,8 1,5,BOUNDARY,-150,-89.95348837209302
44,8 7,5,BOUNDARY,-150,-91.31818181818181
45,2 6,5,BOUNDARY,-154,-92.71111111111111
46,5 4,5,BOUNDARY,-154,-94.04347826086956
47,4 8,5,BOUNDARY,-154,-95.31914893617021
48,5 6,5,GOAL,100,-91.25
49,3 7,5,GOAL,98,-87.38775510204081
50,5 8,5,BOUNDARY,-150,-88.64
51,2 3,5,BOUNDARY,-156,-89.96078431372548
52,4 3,5,BOUNDARY,-164,-91.38461538461539
53,8 6,5,BOUNDARY,-150,-92.49056603773585
54,8 8,5,BOUNDARY,-154,-93.62962962962963
55,5 2,5,BOUNDARY,-150,-94.65454545454546
56,8 1,5,BOUNDARY,-150,-95.64285714285714
57,4 8,5,GOAL,100,-92.21052631578948
58,2 5,5,BOUNDARY,-152,-93.24137931034483
59,4 7,5,BOUNDARY,-156,-94.30508474576271
60,1 3,5,BOUNDARY,-150,-95.23333333333333
61,3 4,5,BOUNDARY,-154,-96.19672131147541
62,3 6,5,GOAL,100,-93.03225806451613
63,5 1,5,GOAL,92,-90.0952380952381
64,8 1,5,BOUNDARY,-152,-91.0625
65,2 4,5,STEPS,-34,-90.18461538461538
66,7 8,5,BOUNDARY,-150,-91.0909090909091
