Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,6 5,30,BOUNDARY,-100,-100.0
2,2 2,30,BOUNDARY,-100,-100.0
3,6 1,30,BOUNDARY,-100,-100.0
4,8 5,30,BOUNDARY,-100,-100.0
5,3 2,30,BOUNDARY,-100,-100.0
6,2 3,30,BOUNDARY,-100,-100.0
7,4 3,30,BOUNDARY,-100,-100.0
8,1 5,30,BOUNDARY,-100,-100.0
9,5 1,30,BOUNDARY,-100,-100.0
10,6 8,30,BOUNDARY,-100,-100.0
11,7 6,30,GOAL,100,-81.81818181818181
12,8 5,30,BOUNDARY,-100,-83.33333333333333
13,4 5,30,BOUNDARY,-100,-84.61538461538461
14,6 8,30,BOUNDARY,-100,-85.71428571428571
15,3 7,30,BOUNDARY,-100,-86.66666666666667
16,3 3,30,BOUNDARY,-100,-87.5
17,8 7,30,BOUNDARY,-100,-88.23529411764706
18,1 3,30,BOUNDARY,-100,-88.88888888888889
19,2 3,30,BOUNDARY,-100,-89.47368421052632
20,3 7,30,GOAL,100,-80.0
21,7 3,30,BOUNDARY,-100,-80.95238095238095
22,3 5,30,GOAL,100,-72.72727272727273
23,3 3,30,BOUNDARY,-100,-73.91304347826087
24,5 1,30,BOUNDARY,-100,-75.0
25,7 8,30,BOUNDARY,-100,-76.0
26,3 7,30,GOAL,100,-69.23076923076923
27,8 5,30,BOUNDARY,-100,-70.37037037037037
28,2 5,30,BOUNDARY,-100,-71.42857142857143
29,8 4,30,BOUNDARY,-100,-72.41379310344827
30,8 5,30,BOUNDARY,-100,-73.33333333333333
31,2 5,30,BOUNDARY,-100,-74.19354838709677
32,1 2,30,BOUNDARY,-100,-75.0
33,2 8,30,BOUNDARY,-100,-75.75757575757575
34,6 2,30,BOUNDARY,-100,-76.47058823529412
35,6 7,30,GOAL,100,-71.42857142857143
36,7 5,30,BOUNDARY,-100,-72.22222222222223
37,8 7,30,BOUNDARY,-100,-72.97297297297297
38,7 2,30,BOUNDARY,-100,-73.6842105263158
39,5 4,30,BOUNDARY,-100,-74.35897435897436
40,8 1,30,BOUNDARY,-100,-75.0
41,3 7,30,BOUNDARY,-100,-75.60975609756098
42,1 6,30,BOUNDARY,-100,-76.19047619047619
43,8 5,30,BOUNDARY,-100,-76.74418604651163
44,2 4,30,BOUNDARY,-100,-77.27272727272727
45,5 4,30,BOUNDARY,-100,-77.77777777777777
46,7 1,30,BOUNDARY,-100,-78.26086956521739
47,8 7,30,GOAL,100,-74.46808510638297
48,1 3,30,BOUNDARY,-100,-75.0
49,3 5,30,STEPS,0,-73.46938775510205
50,5 3,30,STEPS,0,-72.0
51,5 6,30,BOUNDARY,-100,-72.54901960784314
52,6 6,30,GOAL,100,-69.23076923076923
53,3 8,30,BOUNDARY,-100,-69.81132075471699
54,6 4,30,GOAL,100,-66.66666666666667
55,2 3,30,BOUNDARY,-100,-67.27272727272727
56,2 3,30,BOUNDARY,-100,-67.85714285714286
57,5 2,30,BOUNDARY,-100,-68.42105263157895
58,1 1,30,BOUNDARY,-100,-68.96551724137932
59,1 4,30,BOUNDARY,-100,-69.49152542372882
60,6 8,30,GOAL,100,-66.66666666666667
61,1 6,30,BOUNDARY,-100,-67.21311475409836
62,6 6,30,GOAL,100,-64.51612903225806
63,2 4,30,STEPS,0,-63.492063492063494
64,8 8,30,BOUNDARY,-100,-64.0625
65,1 7,30,BOUNDARY,-100,-64.61538461538461
66,1 7,30,BOUNDARY,-100,-65.15151515151516
67,8 2,30,BOUNDARY,-100,-65.67164179104478
68,2 8,30,BOUNDARY,-100,-66.17647058823529
69,5 7,30,BOUNDARY,-100,-66.66666666666667
70,1 2,30,GOAL,100,-64.28571428571429
71,8 3,30,GOAL,100,-61.971830985915496
72,6 3,30,GOAL,100,-59.72222222222222
73,2 2,30,STEPS,0,-58.9041095890411
74,2 3,30,BOUNDARY,-100,-59.45945945945946
75,8 2,30,BOUNDARY,-100,-60.0
76,6 6,30,GOAL,100,-57.89473684210526
77,7 7,30,GOAL,100,-55.84415584415584
78,1 8,30,STEPS,0,-55.12820512820513
79,7 4,30,GOAL,100,-53.164556962025316
80,2 1,30,STEPS,0,-52.5
81,4 8,30,STEPS,0,-51.851851851851855
82,4 3,30,STEPS,0,-51.21951219512195
83,5 6,30,GOAL,100,-49.397590361445786
84,6 5,30,BOUNDARY,-100,-50.0
85,1 4,30,STEPS,0,-49.411764705882355
86,8 7,30,BOUNDARY,-100,-50.0
87,3 6,30,BOUNDARY,-100,-50.57471264367816
88,6 5,30,GOAL,100,-48.86363636363637
89,6 1,30,STEPS,0,-48.31460674157304
90,3 4,30,BOUNDARY,-100,-48.888888888888886
91,2 1,30,STEPS,0,-48.35164835164835
92,2 2,30,STEPS,0,-47.82608695652174
93,2 7,30,STEPS,0,-47.31182795698925
94,8 7,30,BOUNDARY,-100,-47.87234042553192
95,5 5,30,BOUNDARY,-100,-48.421052631578945
96,8 4,30,STEPS,0,-47.916666666666664
97,8 3,30,STEPS,0,-47.422680412371136
98,1 7,30,GOAL,100,-45.91836734693877
99,8 6,30,STEPS,0,-45.45454545454545
100,2 2,30,BOUNDARY,-100,-46.0
101,4 8,30,BOUNDARY,-100,-46.53465346534654
102,2 7,30,BOUNDARY,-100,-47.05882352941177
103,5 8,30,GOAL,100,-45.63106796116505
104,4 6,30,BOUNDARY,-100,-46.15384615384615
105,8 3,30,STEPS,0,-45.714285714285715
106,8 1,30,BOUNDARY,-100,-46.22641509433962
107,6 7,30,GOAL,100,-44.85981308411215
108,2 4,30,BOUNDARY,-100,-45.370370370370374
109,2 8,30,BOUNDARY,-100,-45.87155963302752
110,8 2,30,STEPS,0,-45.45454545454545
111,1 1,30,BOUNDARY,-100,-45.945945945945944
112,8 2,30,BOUNDARY,-100,-46.42857142857143
113,1 5,30,STEPS,0,-46.017699115044245
114,2 1,30,BOUNDARY,-100,-46.49122807017544
115,4 3,30,STEPS,0,-46.08695652173913
116,7 4,30,BOUNDARY,-100,-46.55172413793103
117,5 4,30,BOUNDARY,-100,-47.00854700854701
118,5 1,30,STEPS,0,-46.610169491525426
119,6 8,30,BOUNDARY,-100,-47.05882352941177
120,7 6,30,GOAL,100,-45.833333333333336
121,1 2,30,BOUNDARY,-100,-46.28099173553719
122,3 8,30,GOAL,100,-45.08196721311475
123,6 1,30,BOUNDARY,-100,-45.52845528455285
124,3 2,30,BOUNDARY,-100,-45.96774193548387
125,4 7,30,GOAL,100,-44.8
126,6 5,30,BOUNDARY,-100,-45.23809523809524
127,4 6,30,BOUNDARY,-100,-45.669291338582674
128,1 8,30,BOUNDARY,-100,-46.09375
129,8 5,30,STEPS,0,-45.736434108527135
130,1 3,30,BOUNDARY,-100,-46.15384615384615
131,5 8,30,STEPS,0,-45.80152671755725
132,6 6,30,GOAL,100,-44.696969696969695
133,1 5,30,STEPS,0,-44.3609022556391
134,3 6,30,BOUNDARY,-100,-44.776119402985074
135,3 5,30,STEPS,0,-44.44444444444444
136,2 1,30,BOUNDARY,-100,-44.85294117647059
137,6 6,30,GOAL,100,-43.7956204379562
138,6 1,30,BOUNDARY,-100,-44.20289855072464
139,5 3,30,STEPS,0,-43.884892086330936
140,2 7,30,STEPS,0,-43.57142857142857
141,4 1,30,BOUNDARY,-100,-43.97163120567376
142,8 5,30,STEPS,0,-43.66197183098591
143,1 3,30,STEPS,0,-43.35664335664335
144,8 5,30,GOAL,100,-42.361111111111114
145,2 7,30,BOUNDARY,-100,-42.758620689655174
146,8 5,30,GOAL,100,-41.78082191780822
147,4 2,30,STEPS,0,-41.49659863945578
148,3 8,30,STEPS,0,-41.21621621621622
149,4 7,30,STEPS,0,-40.939597315436245
150,6 1,30,BOUNDARY,-100,-41.333333333333336
151,2 8,30,BOUNDARY,-100,-41.72185430463576
152,2 1,30,STEPS,0,-41.44736842105263
153,3 3,30,BOUNDARY,-100,-41.830065359477125
154,2 4,30,BOUNDARY,-100,-42.20779220779221
155,3 3,30,BOUNDARY,-100,-42.58064516129032
156,8 4,30,GOAL,100,-41.666666666666664
157,3 8,30,BOUNDARY,-100,-42.038216560509554
158,7 7,30,BOUNDARY,-100,-42.40506329113924
159,5 7,30,GOAL,100,-41.509433962264154
