Episode,Terminal State,Reward,Running Average
48,2 5,BOUNDARY,-2004,165322.5625
49,10 8,STEPS,-1019,161927.83673469388
50,3 9,GOAL,999985,178688.98
51,1 10,BOUNDARY,-2003,175146.0
52,7 1,GOAL,999993,191008.4423076923
53,3 10,BOUNDARY,-2013,187366.5283018868
54,8 3,GOAL,999992,202415.14814814815
55,4 10,STEPS,-1019,198716.34545454546
56,5 1,BOUNDARY,-2004,195132.05357142858
57,4 2,BOUNDARY,-2004,191673.52631578947
58,5 5,BOUNDARY,-2008,188334.1896551724
59,7 4,STEPS,-1019,185124.81355932204
60,5 10,BOUNDARY,-2012,182005.86666666667
61,1 5,BOUNDARY,-2000,178989.37704918033
62,5 3,GOAL,999995,192231.40322580645
63,9 5,BOUNDARY,-2012,189148.17460317462
64,9 5,GOAL,999987,201817.53125
65,7 5,BOUNDARY,-2018,198681.6
66,5 5,BOUNDARY,-2008,195640.84848484848
67,9 6,GOAL,999984,207645.97014925373
68,1 5,GOAL,999997,219298.1911764706
69,6 5,GOAL,999994,230612.6231884058
70,1 1,BOUNDARY,-2000,227289.58571428573
71,3 3,GOAL,999989,238172.67605633804
72,6 10,STEPS,-1019,234850.56944444444
73,3 3,BOUNDARY,-2006,231605.95890410958
74,7 1,BOUNDARY,-2003,228449.0810810811
75,1 7,BOUNDARY,-2010,225376.29333333333
76,7 4,BOUNDARY,-2009,222384.38157894736
77,10 2,GOAL,999991,232483.16883116882
78,6 8,GOAL,999981,242322.88461538462
79,7 9,BOUNDARY,-2019,239229.94936708861
80,2 5,GOAL,999996,248739.525
81,4 6,GOAL,999989,258014.2098765432
82,3 2,GOAL,1000000,267062.81707317074
83,1 6,GOAL,999990,275893.265060241
84,10 7,STEPS,-1019,272596.6904761905
85,10 1,BOUNDARY,-2009,269366.03529411764
86,8 6,STEPS,-1019,266222.0232558139
87,6 8,BOUNDARY,-2016,263138.8275862069
88,8 8,STEPS,-1019,260137.0340909091
89,1 6,GOAL,999996,268450.0561797753
90,1 6,BOUNDARY,-2007,265444.97777777776
91,7 2,GOAL,999994,273516.94505494507
92,7 6,GOAL,999988,281413.3695652174
93,2 1,GOAL,1000000,289140.10752688174
94,5 6,GOAL,999986,296702.2978723404
95,7 7,GOAL,999989,304105.3157894737
96,5 2,GOAL,999996,311354.1770833333
97,2 3,GOAL,1000000,318453.61855670105
98,4 2,GOAL,999999,325408.1632653061
99,3 2,GOAL,1000000,332222.22222222225
100,3 10,GOAL,999988,338899.88
101,4 7,GOAL,999994,345445.3663366337
102,7 6,GOAL,999992,351862.49019607843
103,8 10,GOAL,999987,358154.96116504853
104,7 7,BOUNDARY,-2014,354691.79807692306
105,8 4,GOAL,999989,360837.4857142857
106,8 2,BOUNDARY,-2008,357414.41509433964
107,4 8,GOAL,999993,363419.8224299065
108,5 1,GOAL,999995,369314.037037037
109,8 3,GOAL,999994,375100.0917431193
110,2 4,GOAL,999997,380780.9727272727
111,3 10,GOAL,999992,386359.4504504505
112,5 1,BOUNDARY,-2004,382891.91964285716
113,7 2,BOUNDARY,-2007,379485.73451327434
114,9 6,GOAL,999990,384928.7543859649
115,7 6,GOAL,999988,390277.0956521739
116,2 9,GOAL,999994,395533.275862069
117,4 4,GOAL,999997,400699.6324786325
118,5 1,BOUNDARY,-2004,397286.8898305085
119,4 6,GOAL,999995,402351.66386554623
120,1 2,BOUNDARY,-2001,398982.05833333335
121,7 10,GOAL,999982,403949.0
122,7 5,GOAL,999991,408834.59016393445
123,4 1,BOUNDARY,-2007,405494.4146341463
124,4 4,GOAL,999997,410288.79032258067
125,3 10,GOAL,999990,415006.4
126,10 8,GOAL,999987,419649.1031746032
127,10 2,BOUNDARY,-2014,416328.9212598425
128,1 9,BOUNDARY,-2008,413060.6640625
129,2 8,GOAL,999995,417610.54263565893
130,10 5,BOUNDARY,-2013,414382.6692307692
131,1 10,BOUNDARY,-2009,411204.106870229
132,5 8,BOUNDARY,-2011,408073.6893939394
133,4 6,BOUNDARY,-2006,404990.3834586466
134,2 10,GOAL,999993,409430.70149253734
135,7 10,BOUNDARY,-2017,406382.94074074074
136,4 9,BOUNDARY,-2009,403380.0588235294
137,3 7,BOUNDARY,-2011,400421.0
138,1 9,GOAL,999993,404765.72463768115
139,1 9,BOUNDARY,-2008,401839.29496402876
140,4 2,BOUNDARY,-2005,398954.6928571428
141,7 2,BOUNDARY,-2012,396110.9574468085
142,5 6,BOUNDARY,-2007,393307.3098591549
143,9 2,BOUNDARY,-2007,390542.87412587414
144,1 7,BOUNDARY,-2006,387816.84027777775
145,3 4,BOUNDARY,-2006,385128.4068965517
146,3 9,BOUNDARY,-2008,382476.7876712329
147,8 4,BOUNDARY,-2013,379861.2108843537
148,10 4,BOUNDARY,-2016,377280.95945945947
149,5 3,BOUNDARY,-2002,374735.43624161073
150,3 1,BOUNDARY,-2000,372223.86666666664
151,9 9,BOUNDARY,-2004,369745.5364238411
152,8 8,STEPS,-1019,367306.2960526316
153,9 3,STEPS,-1019,364898.9411764706
154,8 4,BOUNDARY,-2003,362516.461038961
155,10 2,STEPS,-1019,360171.07096774195
156,10 1,BOUNDARY,-2006,357849.42307692306
157,6 7,BOUNDARY,-2017,355557.28025477706
158,7 6,BOUNDARY,-2012,353294.1835443038
159,5 10,STEPS,-1019,351065.7987421384
160,10 10,BOUNDARY,-2016,348859.0375
161,9 1,BOUNDARY,-2018,346679.6770186335
162,10 7,STEPS,-1019,344533.3888888889
163,10 10,BOUNDARY,-2005,342407.3865030675
164,1 5,BOUNDARY,-2004,340307.31707317074
165,5 7,BOUNDARY,-2017,338232.62424242427
166,3 2,BOUNDARY,-2005,336183.0
167,10 5,BOUNDARY,-2002,334157.94011976046
168,1 9,GOAL,999989,338121.22023809527
169,1 6,GOAL,999996,342037.63905325445
170,8 9,STEPS,-1019,340019.65882352943
171,6 3,BOUNDARY,-2015,338019.4561403509
172,10 3,STEPS,-1019,336048.3023255814
173,4 10,STEPS,-1019,334099.936416185
174,8 10,STEPS,-1019,332173.9655172414
175,9 7,STEPS,-1019,330270.0057142857
176,3 2,GOAL,1000000,334075.2897727273
177,7 10,STEPS,-1019,332182.10169491527
178,8 6,STEPS,-1019,330310.1853932584
179,10 10,BOUNDARY,-2002,328453.69273743016
180,8 1,GOAL,999984,332184.4166666667
181,5 3,STEPS,-1019,330343.5138121547
182,6 8,STEPS,-1019,328522.84065934067
183,2 1,GOAL,1000000,332192.11475409835
184,9 8,STEPS,-1019,330381.1847826087
185,1 6,GOAL,999994,334000.7135135135
186,6 6,STEPS,-1019,332199.53225806454
187,7 8,STEPS,-1019,330417.614973262
188,9 3,STEPS,-1019,328654.65425531915
189,10 8,BOUNDARY,-2000,326905.15873015876
190,9 6,STEPS,-1019,325179.24210526317
191,2 10,GOAL,999993,328712.29842931934
192,7 3,STEPS,-1019,326994.9479166667
193,3 10,BOUNDARY,-2000,325290.310880829
194,1 1,BOUNDARY,-2000,323603.24742268043
195,7 1,STEPS,-1019,321938.5179487179
196,8 8,STEPS,-1019,320290.7755102041
197,6 8,STEPS,-1019,318659.7614213198
198,1 5,STEPS,-1019,317045.22222222225
199,6 1,STEPS,-1019,315446.9095477387
200,4 7,STEPS,-1019,313864.58
201,10 1,BOUNDARY,-2015,312293.03980099503
202,8 4,STEPS,-1019,310741.9900990099
203,8 9,STEPS,-1019,309206.22167487687
204,2 10,BOUNDARY,-2002,307680.6911764706
205,6 10,BOUNDARY,-2000,306170.0536585366
206,1 5,BOUNDARY,-2005,304674.0582524272
207,2 6,GOAL,999997,308033.10628019326
208,1 7,GOAL,999995,311359.8461538461
209,2 4,GOAL,999999,314654.77033492824
210,9 7,BOUNDARY,-2019,313146.8
211,1 9,GOAL,999993,316401.9952606635
212,1 3,BOUNDARY,-2014,314900.03301886795
213,4 2,STEPS,-1019,313416.8450704225
214,3 1,STEPS,-1019,311947.5186915888
215,8 6,STEPS,-1019,310491.8604651163
216,4 4,STEPS,-1019,309049.68055555556
217,1 3,BOUNDARY,-2002,307616.26267281105
218,8 6,STEPS,-1019,306200.50458715594
219,1 9,GOAL,999993,309368.5068493151
220,3 2,BOUNDARY,-2003,307953.1818181818
221,10 3,BOUNDARY,-2011,306550.628959276
222,10 9,STEPS,-1019,305165.1801801802
223,3 3,STEPS,-1019,303792.1569506726
224,6 1,STEPS,-1019,302431.39285714284
225,10 8,BOUNDARY,-2009,301078.32444444444
226,2 7,GOAL,999996,304170.88053097343
227,7 10,STEPS,-1019,302826.4317180617
228,3 10,STEPS,-1019,301493.7763157895
229,1 5,GOAL,999997,304544.0087336245
230,8 2,STEPS,-1019,303215.4739130435
231,8 8,STEPS,-1019,301898.44155844155
232,5 7,STEPS,-1019,300592.7629310345
233,3 2,BOUNDARY,-2016,299294.01287553646
234,8 6,STEPS,-1019,298010.62393162394
235,7 1,STEPS,-1019,296738.15744680853
236,9 5,STEPS,-1019,295476.4745762712
237,9 6,STEPS,-1019,294225.4388185654
238,3 4,BOUNDARY,-2003,292980.781512605
239,2 8,GOAL,999995,295939.0
240,5 9,STEPS,-1019,294701.675
241,8 9,STEPS,-1019,293474.6182572614
242,7 4,BOUNDARY,-2009,292253.6115702479
243,6 5,STEPS,-1019,291046.72839506174
244,2 9,GOAL,999994,293952.25
245,3 6,BOUNDARY,-2005,292744.2612244898
246,4 3,BOUNDARY,-2004,291546.0975609756
247,7 3,STEPS,-1019,290361.6234817814
248,5 2,STEPS,-1019,289186.7016129032
249,2 1,BOUNDARY,-2001,288017.2730923695
250,9 5,STEPS,-1019,286861.128
251,7 2,STEPS,-1019,285714.1952191235
252,3 3,STEPS,-1019,284576.3650793651
253,1 9,BOUNDARY,-2008,283443.6205533597
254,4 6,STEPS,-1019,282323.68897637795
255,9 5,STEPS,-1019,281212.5411764706
256,2 8,GOAL,999995,284020.28515625
257,6 1,STEPS,-1019,282911.18287937745
258,6 10,STEPS,-1019,281810.6782945736
259,2 5,STEPS,-1019,280718.67181467183
260,9 4,STEPS,-1019,279635.0653846154
261,10 5,STEPS,-1019,278559.7624521073
262,3 7,STEPS,-1019,277492.6679389313
263,6 9,STEPS,-1019,276433.6882129278
264,4 10,STEPS,-1019,275382.7310606061
265,5 6,STEPS,-1019,274339.70566037734
266,3 1,STEPS,-1019,273304.52255639096
267,6 2,STEPS,-1019,272277.09363295883
268,10 5,BOUNDARY,-2009,271253.6380597015
269,8 4,STEPS,-1019,270241.4721189591
270,8 5,STEPS,-1019,269236.8037037037
271,6 2,STEPS,-1019,268239.5498154982
272,8 1,STEPS,-1019,267249.6286764706
273,7 3,STEPS,-1019,266266.9597069597
274,8 2,STEPS,-1019,265291.46350364963
275,9 1,STEPS,-1019,264323.0618181818
276,1 8,GOAL,999994,266988.53623188403
277,5 6,STEPS,-1019,266021.0
278,1 9,GOAL,999993,268661.18705035973
279,4 3,STEPS,-1019,267694.59139784944
280,7 1,STEPS,-1019,266734.9
281,2 7,GOAL,999994,269344.36298932385
282,4 8,STEPS,-1019,268385.62765957444
283,8 8,STEPS,-1019,267433.667844523
284,7 7,STEPS,-1019,266488.411971831
285,4 6,STEPS,-1019,265549.7894736842
286,10 1,STEPS,-1019,264617.73076923075
287,2 7,GOAL,999996,267180.0243902439
288,8 10,STEPS,-1019,266248.77777777775
289,5 9,STEPS,-1019,265323.9757785467
290,10 2,STEPS,-1019,264405.5517241379
291,6 9,STEPS,-1019,263493.43986254296
292,7 7,STEPS,-1019,262587.5753424658
293,6 1,STEPS,-1019,261687.8941979522
294,5 1,STEPS,-1019,260794.33333333334
295,7 10,STEPS,-1019,259906.83050847458
296,9 2,STEPS,-1019,259025.32432432432
297,8 4,STEPS,-1019,258149.7542087542
298,3 8,STEPS,-1019,257280.06040268455
299,1 9,GOAL,999993,259764.05016722408
300,10 8,STEPS,-1019,258894.77333333335
301,9 9,STEPS,-1019,258031.27242524916
302,9 6,STEPS,-1019,257173.49006622517
303,10 1,STEPS,-1019,256321.3696369637
304,5 7,STEPS,-1019,255474.8552631579
305,10 6,STEPS,-1019,254633.89180327868
306,3 8,STEPS,-1019,253798.4248366013
307,5 7,STEPS,-1019,252968.4006514658
308,2 4,GOAL,999999,255393.82467532466
309,9 8,BOUNDARY,-2016,254560.78317152103
310,7 5,STEPS,-1019,253736.3322580645
311,2 4,GOAL,999999,256135.89067524116
312,3 10,STEPS,-1019,255311.67628205128
313,9 2,STEPS,-1019,254492.7284345048
314,4 2,STEPS,-1019,253678.99681528663
315,10 1,BOUNDARY,-2018,252867.2603174603
316,8 9,STEPS,-1019,252063.82278481012
317,1 6,BOUNDARY,-2005,251262.34384858044
318,5 8,STEPS,-1019,250469.00628930816
319,4 5,STEPS,-1019,249680.64263322885
320,4 10,STEPS,-1019,248897.20625
321,1 2,GOAL,999990,251237.05919003114
322,4 9,STEPS,-1019,250453.65527950312
323,5 10,STEPS,-1019,249675.10216718266
324,9 2,STEPS,-1019,248901.3549382716
325,5 5,STEPS,-1019,248132.36923076923
326,8 5,STEPS,-1019,247368.10122699387
327,6 6,STEPS,-1019,246608.50764525993
328,5 10,STEPS,-1019,245853.54573170733
329,3 9,STEPS,-1019,245103.17325227964
330,6 7,STEPS,-1019,244357.34848484848
331,9 5,STEPS,-1019,243616.03021148036
332,4 7,STEPS,-1019,242879.17771084336
333,1 8,BOUNDARY,-2015,242143.75975975976
334,3 4,STEPS,-1019,241415.7275449102
335,10 7,STEPS,-1019,240692.0417910448
336,9 9,STEPS,-1019,239972.66369047618
337,10 3,STEPS,-1019,239257.55489614242
338,9 2,STEPS,-1019,238546.6775147929
339,5 10,STEPS,-1019,237839.99410029498
340,5 3,STEPS,-1019,237137.46764705883
341,9 8,BOUNDARY,-2004,236436.17302052787
342,7 7,STEPS,-1019,235741.8596491228
343,10 4,BOUNDARY,-2006,235048.71720116618
344,5 1,STEPS,-1019,234362.4738372093
345,10 10,BOUNDARY,-2000,233677.3652173913
346,2 1,GOAL,1000000,235892.17052023122
347,5 6,STEPS,-1019,235209.42939481267
348,8 6,BOUNDARY,-2004,234527.7816091954
349,1 7,GOAL,999983,236721.0630372493
350,9 7,BOUNDARY,-2003,236038.9942857143
351,1 8,GOAL,999994,238215.50427350428
352,9 10,BOUNDARY,-2009,237533.04829545456
353,9 3,STEPS,-1019,236857.26345609064
354,3 1,STEPS,-1019,236185.2966101695
355,5 8,STEPS,-1019,235517.11549295776
356,1 1,BOUNDARY,-2002,234849.92696629214
357,4 2,STEPS,-1019,234189.22969187674
358,8 10,STEPS,-1019,233532.22346368714
359,6 6,STEPS,-1019,232878.8774373259
360,4 7,STEPS,-1019,232229.1611111111
361,3 7,STEPS,-1019,231583.04432132965
362,9 8,STEPS,-1019,230940.49723756907
363,3 4,STEPS,-1019,230301.49035812673
364,6 6,STEPS,-1019,229665.9945054945
365,10 5,BOUNDARY,-2007,229031.27397260274
366,2 1,GOAL,1000000,231137.74590163934
367,2 7,GOAL,999996,233232.72752043596
368,2 9,STEPS,-1019,232596.1739130435
369,2 1,GOAL,1000000,234675.8590785908
370,4 3,STEPS,-1019,234038.84594594594
371,3 7,STEPS,-1019,233405.2668463612
372,3 7,STEPS,-1019,232775.0940860215
373,7 7,STEPS,-1019,232148.30026809653
374,8 6,STEPS,-1019,231524.85828877005
375,10 4,BOUNDARY,-2008,230902.104
376,8 2,STEPS,-1019,230285.29255319148
377,4 10,STEPS,-1019,229671.75331564987
378,3 3,STEPS,-1019,229061.46031746033
379,6 3,STEPS,-1019,228454.38786279684
380,4 3,STEPS,-1019,227850.5105263158
381,5 8,STEPS,-1019,227249.8031496063
382,5 9,STEPS,-1019,226652.24083769633
383,4 4,STEPS,-1019,226057.79895561357
384,7 1,STEPS,-1019,225466.453125
385,9 4,STEPS,-1019,224878.17922077922
386,5 1,STEPS,-1019,224292.95336787566
387,4 10,STEPS,-1019,223710.7519379845
388,5 6,STEPS,-1019,223131.55154639174
389,10 4,STEPS,-1019,222555.32904884318
390,9 8,STEPS,-1019,221982.06153846154
391,1 6,GOAL,999996,223971.86700767264
392,6 7,STEPS,-1019,223397.9107142857
393,8 9,STEPS,-1019,222826.87531806616
394,5 6,STEPS,-1019,222258.7385786802
395,6 2,STEPS,-1019,221693.47848101266
396,8 7,STEPS,-1019,221131.07323232322
397,5 2,STEPS,-1019,220571.50125944585
398,7 9,STEPS,-1019,220014.74120603016
399,6 6,STEPS,-1019,219460.77192982455
400,8 6,STEPS,-1019,218909.5725
401,1 3,GOAL,999995,220857.41645885288
402,6 5,STEPS,-1019,220305.48507462686
403,5 9,STEPS,-1019,219756.29280397022
404,7 4,STEPS,-1019,219209.8193069307
405,8 5,STEPS,-1019,218666.04444444444
406,1 10,GOAL,999986,220590.47783251232
407,4 5,STEPS,-1019,220045.9828009828
408,10 4,STEPS,-1019,219504.1568627451
409,3 8,STEPS,-1019,218964.9804400978
410,2 6,GOAL,999997,220869.93658536585
411,3 10,STEPS,-1019,220330.06082725062
412,2 6,STEPS,-1019,219792.8058252427
413,6 1,STEPS,-1019,219258.15254237287
414,10 4,STEPS,-1019,218726.08212560386
415,4 1,STEPS,-1019,218196.57590361446
416,4 3,STEPS,-1019,217669.61538461538
417,4 3,STEPS,-1019,217145.18225419664
418,9 2,STEPS,-1019,216623.25837320575
419,1 1,GOAL,999999,218492.89021479714
420,6 8,STEPS,-1019,217970.24285714285
421,9 10,STEPS,-1019,217450.0783847981
422,10 6,BOUNDARY,-2016,216930.01658767773
423,4 4,STEPS,-1019,216414.7706855792
424,10 10,STEPS,-1019,215901.95518867925
425,1 2,GOAL,999996,217746.88235294117
426,8 4,STEPS,-1019,217233.34741784038
427,2 5,GOAL,999998,219066.5199063232
428,6 1,STEPS,-1019,218552.30140186916
429,6 3,STEPS,-1019,218040.48018648018
430,6 8,STEPS,-1019,217531.03953488372
431,8 3,STEPS,-1019,217023.96287703016
432,5 6,STEPS,-1019,216519.2337962963
433,3 8,STEPS,-1019,216016.83602771364
434,9 6,STEPS,-1019,215516.7534562212
435,10 2,STEPS,-1019,215018.97011494252
436,3 3,STEPS,-1019,214523.47018348624
437,6 2,STEPS,-1019,214030.23798627002
438,5 4,STEPS,-1019,213539.25799086757
439,2 2,GOAL,1000000,215330.7403189066
440,3 7,STEPS,-1019,214839.03636363638
441,10 8,STEPS,-1019,214349.56235827666
442,3 5,STEPS,-1019,213862.30316742082
443,3 10,STEPS,-1019,213377.24379232505
444,5 9,STEPS,-1019,212894.36936936938
445,4 4,STEPS,-1019,212413.66516853933
446,5 3,STEPS,-1019,211935.11659192826
447,5 7,STEPS,-1019,211458.70917225952
448,7 6,STEPS,-1019,210984.42857142858
449,5 10,STEPS,-1019,210512.26057906458
450,10 7,STEPS,-1019,210042.1911111111
451,4 3,STEPS,-1019,209574.20620842572
452,4 5,STEPS,-1019,209108.29203539822
453,5 8,BOUNDARY,-2016,208642.23399558497
454,8 5,BOUNDARY,-2008,208178.24669603523
455,7 9,BOUNDARY,-2009,207716.2967032967
456,4 6,STEPS,-1019,207258.54385964913
457,5 4,STEPS,-1019,206802.7943107221
458,7 3,BOUNDARY,-2013,206346.86462882097
459,10 7,BOUNDARY,-2000,205892.94989106755
460,5 10,STEPS,-1019,205443.14130434784
461,4 5,STEPS,-1019,204995.284164859
462,7 9,STEPS,-1019,204549.3658008658
463,3 1,STEPS,-1019,204105.373650108
464,8 3,STEPS,-1019,203663.2952586207
465,1 3,GOAL,999995,205375.83655913977
466,10 7,BOUNDARY,-2010,204930.8025751073
467,9 10,STEPS,-1019,204489.7965738758
468,2 7,GOAL,999994,206189.59188034188
469,9 3,STEPS,-1019,205747.78251599148
470,3 8,STEPS,-1019,205307.85319148935
471,8 3,STEPS,-1019,204869.79193205945
472,9 9,STEPS,-1019,204433.58686440677
473,4 9,STEPS,-1019,203999.22621564483
474,1 5,STEPS,-1019,203566.6983122363
475,1 5,GOAL,999993,205243.3852631579
476,1 2,GOAL,1000000,206913.04201680672
477,3 8,STEPS,-1019,206477.12578616352
478,1 6,GOAL,999994,208137.2029288703
479,9 3,STEPS,-1019,207700.55114822547
480,1 10,GOAL,999992,209351.15833333333
481,3 8,STEPS,-1019,208913.79833679833
482,8 1,STEPS,-1019,208478.25311203318
483,10 2,BOUNDARY,-2016,208042.44720496895
484,1 10,GOAL,999992,209678.70661157026
485,5 8,STEPS,-1019,209244.27835051547
486,7 2,STEPS,-1019,208811.6378600823
487,2 7,GOAL,999996,210436.24640657083
488,4 2,STEPS,-1019,210002.93647540984
489,10 1,BOUNDARY,-2015,209569.3619631902
490,10 9,STEPS,-1019,209139.58979591838
491,10 9,STEPS,-1019,208711.5682281059
492,3 2,STEPS,-1019,208285.28658536586
493,3 8,STEPS,-1019,207860.73427991886
494,7 7,STEPS,-1019,207437.9008097166
495,1 10,STEPS,-1019,207016.77575757576
496,9 10,STEPS,-1019,206597.34879032258
497,6 7,STEPS,-1019,206179.60965794767
498,7 6,STEPS,-1019,205763.5481927711
499,6 1,STEPS,-1019,205349.15430861723
500,3 8,STEPS,-1019,204936.418
501,10 3,STEPS,-1019,204525.32934131735
502,1 10,STEPS,-1019,204115.87848605576
503,5 6,STEPS,-1019,203708.055666004
504,5 10,STEPS,-1019,203301.85119047618
505,5 2,STEPS,-1019,202897.25544554455
506,8 5,STEPS,-1019,202494.25889328064
507,10 5,BOUNDARY,-2009,202090.89940828402
508,1 5,GOAL,999997,203661.5807086614
509,3 2,STEPS,-1019,203259.45776031434
510,6 10,STEPS,-1019,202858.91176470587
511,6 6,STEPS,-1019,202459.93346379648
512,1 10,STEPS,-1019,202062.513671875
513,5 5,STEPS,-1019,201666.6432748538
514,9 6,STEPS,-1019,201272.313229572
515,3 2,STEPS,-1019,200879.5145631068
516,7 6,STEPS,-1019,200488.23837209304
517,4 1,STEPS,-1019,200098.4758220503
518,6 6,STEPS,-1019,199710.21814671814
519,8 2,STEPS,-1019,199323.45664739885
520,5 10,STEPS,-1019,198938.1826923077
521,6 1,STEPS,-1019,198554.3877159309
522,3 4,STEPS,-1019,198172.0632183908
523,7 1,STEPS,-1019,197791.20076481835
524,10 9,STEPS,-1019,197411.79198473282
525,5 3,STEPS,-1019,197033.82857142857
526,2 8,GOAL,999993,198560.3669201521
527,1 10,STEPS,-1019,198181.65844402276
528,8 5,STEPS,-1019,197804.38446969696
529,7 8,STEPS,-1019,197428.5368620038
530,6 3,STEPS,-1019,197054.1075471698
531,3 10,STEPS,-1019,196681.08851224105
532,3 10,STEPS,-1019,196309.47180451127
533,2 3,STEPS,-1019,195939.24953095685
534,7 9,STEPS,-1019,195570.4138576779
535,3 5,STEPS,-1019,195202.9570093458
536,8 8,STEPS,-1019,194836.87126865672
537,10 5,BOUNDARY,-2015,194470.29422718807
538,9 10,STEPS,-1019,194106.9312267658
539,3 8,STEPS,-1019,193744.91651205937
540,4 5,STEPS,-1019,193384.24259259258
541,2 2,GOAL,1000000,194875.21441774492
542,2 9,GOAL,999992,196360.6697416974
543,10 4,STEPS,-1019,195997.17127071825
544,4 2,STEPS,-1019,195635.00919117648
545,2 8,GOAL,999995,197110.8990825688
546,2 7,GOAL,999996,198581.38461538462
547,9 10,STEPS,-1019,198216.4844606947
548,2 2,GOAL,1000000,199679.59306569342
549,2 4,GOAL,999999,201137.36976320582
550,7 6,STEPS,-1019,200769.8127272727
551,7 7,STEPS,-1019,200403.58983666063
552,6 4,STEPS,-1019,200038.6938405797
553,4 7,STEPS,-1019,199675.11754068715
554,1 3,GOAL,999997,201119.7418772563
555,8 1,STEPS,-1019,200755.52792792793
556,10 5,STEPS,-1019,200392.62410071943
557,9 4,STEPS,-1019,200031.02333931776
558,1 3,GOAL,999999,201464.6577060932
559,2 10,STEPS,-1019,201102.4329159213
560,9 9,STEPS,-1019,200741.5017857143
561,2 3,STEPS,-1019,200381.85739750444
562,3 3,STEPS,-1019,200023.49288256228
563,4 5,BOUNDARY,-2014,199664.63410301955
564,5 1,BOUNDARY,-2014,199307.04787234042
565,8 9,BOUNDARY,-2004,198950.74513274335
566,9 5,BOUNDARY,-2003,198595.703180212
567,7 1,STEPS,-1019,198243.64902998236
568,3 1,STEPS,-1019,197892.83450704225
569,10 8,BOUNDARY,-2001,197541.52724077328
570,3 10,STEPS,-1019,197193.1754385965
571,1 3,STEPS,-1019,196846.04378283714
572,6 9,STEPS,-1019,196500.12587412586
573,5 3,STEPS,-1019,196155.41535776615
574,1 2,GOAL,1000000,197555.84146341463
575,1 5,STEPS,-1019,197210.49391304346
576,3 6,STEPS,-1019,196866.34548611112
577,9 2,STEPS,-1019,196523.38994800692
578,3 4,GOAL,999998,197913.48442906575
579,10 4,STEPS,-1019,197569.90500863557
580,8 3,STEPS,-1019,197227.51034482758
581,6 1,STEPS,-1019,196886.2943201377
582,10 1,BOUNDARY,-2003,196544.56013745704
583,9 8,STEPS,-1019,196205.6861063465
584,3 4,BOUNDARY,-2005,195866.28424657535
585,8 5,STEPS,-1019,195529.7282051282
586,1 3,GOAL,999999,196902.54266211603
587,8 8,STEPS,-1019,196565.36797274277
588,4 4,STEPS,-1019,196229.3401360544
589,5 2,STEPS,-1019,195894.4533106961
590,10 9,STEPS,-1019,195560.70169491525
591,7 5,STEPS,-1019,195228.07952622673
592,9 3,STEPS,-1019,194896.5810810811
593,6 6,STEPS,-1019,194566.20067453626
594,5 3,STEPS,-1019,194236.93265993267
595,8 9,STEPS,-1019,193908.77142857143
596,10 10,STEPS,-1019,193581.71140939597
597,6 9,STEPS,-1019,193255.74706867672
