ROW,COL,UP,DOWN,LEFT,RIGHT
[0,0],0.003183700144290924,0.9560355544090271,0.0005676536238752306,0.04021308571100235
[0,1],0.00017253568512387574,0.9996501207351685,0.00014889458543621004,2.8479020329541527e-05
[0,2],0.0001292208326049149,0.9996140599250793,0.0002537888940423727,2.974597919092048e-06
[0,3],0.00015443794836755842,0.9994046688079834,0.00043961891788057983,1.3510986036635586e-06
[0,4],0.00018172718409914523,0.9991627931594849,0.0006545586511492729,9.712712198961526e-07
[1,0],0.0004956797929480672,0.004148704465478659,2.533865517762024e-05,0.9953303337097168
[1,1],0.0012028571218252182,0.9919881820678711,0.00029105282737873495,0.006517984438687563
[1,2],0.00014546258898917586,0.9996860027313232,0.00015449218335561454,1.4111422387941275e-05
[1,3],0.00013064779341220856,0.9996005892753601,0.00026641905424185097,2.3735562990623293e-06
[1,4],0.00015416777750942856,0.9994208812713623,0.00042364554246887565,1.274370106330025e-06
[2,0],0.0001171766925835982,0.00016710103955119848,3.739155317816767e-06,0.9997119307518005
[2,1],0.0009373331558890641,0.011336762458086014,5.8028334024129435e-05,0.9876678586006165
[2,2],0.000792647828347981,0.9974088072776794,0.00027864493313245475,0.0015199248446151614
[2,3],0.000144397999974899,0.9996646642684937,0.00018242897931486368,8.487202649121173e-06
[2,4],0.00013579099322669208,0.9995790123939514,0.0002831196179613471,2.032080146818771e-06
[3,0],0.00010493979789316654,6.660469807684422e-05,3.108652435912518e-06,0.9998254179954529
[3,1],0.00014394726895261556,0.00019810126104857773,4.892552624369273e-06,0.9996531009674072
[3,2],0.0021886182948946953,0.0367702879011631,0.00017948378808796406,0.9608615636825562
[3,3],0.0005909187020733953,0.9986881613731384,0.0002979575947392732,0.00042304236558265984
[3,4],0.00015028376947157085,0.9996271133422852,0.00021683191880583763,5.7712209127203096e-06
[4,0],0.00011605371400946751,4.514430111157708e-05,3.5111022498313105e-06,0.9998352527618408
[4,1],0.0001145962014561519,6.622623914154246e-05,3.458601668171468e-06,0.9998157620429993
[4,2],0.00019279691332485527,0.00025567959528416395,7.28569648345001e-06,0.9995442032814026
[4,3],0.005605554208159447,0.13878871500492096,0.0006565579678863287,0.8549491763114929
[4,4],0.0004931053263135254,0.9990193843841553,0.0003422497829888016,0.00014518742682412267
