Episode,Terminal State,Reward,Running Average
69,1 2,BOUNDARY,-2000,361042.4202898551
70,1 2,BOUNDARY,-2000,355856.1
71,3 1,BOUNDARY,-2004,350815.8169014084
72,1 1,BOUNDARY,-2000,345915.59722222225
73,3 1,GOAL,999993,354875.5616438356
74,2 2,GOAL,1000000,363593.45945945947
75,3 3,GOAL,999997,372078.84
76,2 1,BOUNDARY,-2001,367156.7368421053
77,3 3,BOUNDARY,-2002,362362.4675324675
78,3 1,BOUNDARY,-2006,357691.07692307694
79,2 3,GOAL,999998,365821.5443037975
80,3 1,BOUNDARY,-2004,361223.725
81,1 3,GOAL,999999,369109.83950617287
82,1 1,GOAL,999999,376803.60975609755
83,2 3,BOUNDARY,-2003,372239.6746987952
84,3 2,BOUNDARY,-2001,367784.4285714286
85,1 3,BOUNDARY,-2000,363434.02352941176
86,1 3,BOUNDARY,-2001,359184.77906976745
87,3 3,BOUNDARY,-2000,355033.2298850575
88,2 1,BOUNDARY,-2000,350976.0340909091
89,3 3,BOUNDARY,-2000,347010.01123595505
90,3 3,BOUNDARY,-2000,343132.1222222222
91,3 1,GOAL,999999,350350.43956043955
92,1 1,GOAL,999999,357411.8369565217
93,1 1,BOUNDARY,-2000,353547.1935483871
94,1 3,BOUNDARY,-2006,349764.71276595746
95,3 3,BOUNDARY,-2000,346061.92631578946
96,3 3,BOUNDARY,-2000,342436.28125
97,1 1,BOUNDARY,-2000,338885.3917525773
98,1 1,BOUNDARY,-2000,335406.9693877551
99,3 1,BOUNDARY,-2002,331998.797979798
100,2 2,GOAL,1000000,338678.81
101,3 3,GOAL,999999,345226.5346534653
102,2 2,GOAL,1000000,351645.8823529412
103,1 2,GOAL,999998,357940.5631067961
104,2 2,GOAL,1000000,364114.21153846156
105,2 1,GOAL,999998,370170.24761904764
106,1 3,BOUNDARY,-2005,366659.1603773585
107,3 3,GOAL,999999,372578.2242990654
108,1 3,BOUNDARY,-2001,369109.89814814815
109,2 2,GOAL,1000000,374897.88073394494
110,1 1,GOAL,999997,380580.6
111,2 3,GOAL,999998,386160.9369369369
112,2 3,GOAL,1000000,391641.64285714284
113,1 2,GOAL,1000000,397025.34513274336
114,1 2,GOAL,1000000,402314.5964912281
115,1 1,BOUNDARY,-2000,398798.81739130436
116,3 1,GOAL,999999,403981.5775862069
117,3 2,GOAL,1000000,409075.7521367521
118,3 3,GOAL,999999,414083.57627118647
119,1 3,BOUNDARY,-2006,410587.02521008404
120,3 1,GOAL,999999,415498.7916666667
121,3 1,GOAL,999993,420329.3223140496
122,3 1,BOUNDARY,-2001,416867.5983606557
123,1 1,BOUNDARY,-2000,413462.1707317073
124,1 1,BOUNDARY,-2000,410111.6693548387
125,1 3,GOAL,999997,414830.752
126,2 3,BOUNDARY,-2007,411522.51587301586
127,1 2,GOAL,1000000,416156.1968503937
128,2 1,BOUNDARY,-2003,412889.328125
129,1 2,BOUNDARY,-2005,409673.0930232558
130,3 3,BOUNDARY,-2000,406506.3769230769
131,3 2,BOUNDARY,-2001,403388.0
132,3 1,GOAL,999999,407907.7803030303
133,1 2,GOAL,1000000,412359.6015037594
134,1 2,GOAL,1000000,416744.9776119403
135,1 1,GOAL,999999,421065.3777777778
136,1 2,GOAL,1000000,425322.25
137,3 3,BOUNDARY,-2002,422203.09489051095
138,3 3,BOUNDARY,-2000,419129.15942028986
139,1 2,GOAL,999998,423308.07194244605
140,2 3,BOUNDARY,-2001,420270.15
141,3 2,BOUNDARY,-2001,417275.3191489362
142,2 3,GOAL,1000000,421379.0140845071
143,1 3,GOAL,999997,425425.2937062937
144,1 1,GOAL,999999,429415.3888888889
145,1 2,GOAL,1000000,433350.4551724138
146,2 1,GOAL,999998,437231.602739726
147,1 1,BOUNDARY,-2000,434243.63265306124
148,3 1,BOUNDARY,-2002,431296.02702702704
149,2 2,GOAL,1000000,435112.8322147651
150,3 3,BOUNDARY,-2001,432198.74
151,3 3,BOUNDARY,-2002,429323.23841059604
152,3 3,BOUNDARY,-2000,426485.5855263158
153,1 2,GOAL,1000000,430234.045751634
154,3 1,GOAL,999999,433933.8181818182
155,1 2,GOAL,1000000,437585.85806451616
156,3 2,GOAL,1000000,441191.07692307694
157,3 3,BOUNDARY,-2001,438368.1974522293
158,3 2,GOAL,1000000,441922.82911392406
159,3 2,BOUNDARY,-2003,439130.8427672956
160,2 1,GOAL,999998,442636.2625
161,1 2,GOAL,1000000,446098.14906832296
162,3 3,BOUNDARY,-2000,443332.1111111111
163,3 2,GOAL,1000000,446747.25153374235
164,3 2,GOAL,1000000,450120.743902439
165,1 3,BOUNDARY,-2007,447380.57575757575
166,2 2,GOAL,1000000,450709.6084337349
167,3 3,GOAL,999997,453998.75449101796
168,1 1,BOUNDARY,-2004,451284.45238095237
169,3 3,GOAL,999999,454531.2840236686
170,1 3,GOAL,999995,457739.8941176471
171,2 2,GOAL,1000000,460911.0058479532
172,1 2,GOAL,1000000,464045.24418604653
173,1 3,GOAL,999991,467143.1965317919
174,3 1,GOAL,999999,470205.5862068966
175,2 1,GOAL,1000000,473232.98285714287
176,2 1,GOAL,1000000,476225.9772727273
177,2 3,GOAL,1000000,479185.1525423729
178,1 2,GOAL,1000000,482111.0786516854
179,1 1,GOAL,999993,485004.27374301676
180,1 3,BOUNDARY,-2004,482298.6722222222
181,3 3,GOAL,999993,485158.86187845306
182,1 3,GOAL,999997,487987.64285714284
183,1 2,GOAL,999998,490785.51366120216
184,2 2,GOAL,1000000,493552.98369565216
185,1 2,GOAL,1000000,496290.5351351351
186,2 1,BOUNDARY,-2003,493611.5376344086
187,3 1,GOAL,999999,496319.49197860964
188,3 1,BOUNDARY,-2002,493668.84574468085
189,1 1,BOUNDARY,-2002,491046.24867724866
190,1 3,GOAL,999997,493724.93684210523
191,2 2,GOAL,1000000,496375.59162303666
192,3 2,GOAL,1000000,498998.6354166667
193,1 3,GOAL,999997,501594.48186528496
194,1 1,BOUNDARY,-2000,498998.63402061857
195,2 1,GOAL,999998,501567.8615384615
196,3 2,GOAL,1000000,504110.88265306124
197,1 3,BOUNDARY,-2008,501541.7512690355
198,3 3,GOAL,999999,504059.2121212121
199,1 2,BOUNDARY,-2003,501516.1859296482
200,1 1,BOUNDARY,-2008,498998.565
201,2 2,GOAL,1000000,501491.10945273633
202,2 1,BOUNDARY,-2001,498998.57425742573
203,1 2,GOAL,1000000,501466.56157635467
204,3 2,BOUNDARY,-2002,498998.57843137253
205,1 3,GOAL,999997,501442.4731707317
206,1 1,BOUNDARY,-2006,498998.5485436893
207,3 1,BOUNDARY,-2002,496578.2560386473
208,3 3,GOAL,999997,498998.53846153844
209,1 1,BOUNDARY,-2000,496601.4162679426
210,2 1,BOUNDARY,-2004,494227.10476190475
211,2 1,GOAL,999996,496624.1137440758
212,3 2,GOAL,1000000,498998.5283018868
213,2 2,GOAL,1000000,501350.6478873239
214,1 2,GOAL,1000000,503680.78504672897
215,1 3,GOAL,999999,505989.2418604651
216,1 2,BOUNDARY,-2001,503637.43518518517
217,3 3,GOAL,999999,505924.81566820276
218,1 3,GOAL,999999,508191.2110091743
219,2 2,GOAL,1000000,510436.9132420091
220,1 1,BOUNDARY,-2002,508107.64545454545
221,1 2,GOAL,1000000,510333.4027149321
222,3 3,GOAL,999999,512539.1036036036
223,1 1,BOUNDARY,-2003,510231.7399103139
224,2 2,GOAL,1000000,512418.20535714284
225,1 3,GOAL,999997,514585.22222222225
226,3 1,GOAL,999997,516733.06194690266
227,1 1,GOAL,999999,518861.986784141
228,3 1,BOUNDARY,-2002,516577.4956140351
229,3 1,GOAL,999995,518688.48908296943
230,1 2,GOAL,1000000,520781.14782608696
231,3 1,GOAL,999997,522855.67532467534
232,1 2,GOAL,1000000,524912.3318965518
233,1 3,GOAL,999997,526951.321888412
234,1 2,GOAL,1000000,528972.8974358974
235,1 3,GOAL,999989,530977.2212765957
236,1 1,BOUNDARY,-2002,528718.8347457628
237,3 2,GOAL,1000000,530707.3628691983
238,3 3,BOUNDARY,-2004,528469.0798319328
239,2 2,GOAL,1000000,530442.0125523013
240,1 1,BOUNDARY,-2000,528223.5041666667
241,3 3,GOAL,999995,530181.0622406639
242,3 1,GOAL,999999,532122.4586776859
243,3 2,GOAL,1000000,534047.8806584362
244,2 2,GOAL,1000000,535957.5204918033
245,2 3,BOUNDARY,-2001,533761.7714285714
246,3 1,GOAL,999999,535657.0447154471
247,3 2,GOAL,1000000,537536.975708502
248,3 2,GOAL,1000000,539401.7459677419
249,1 2,GOAL,1000000,541251.5381526104
250,2 1,GOAL,1000000,543086.532
251,3 3,BOUNDARY,-2002,540914.8645418327
252,1 1,BOUNDARY,-2000,538760.4404761905
253,1 2,GOAL,1000000,540583.5217391305
254,1 1,GOAL,999999,542392.2440944882
255,2 1,GOAL,1000000,544186.7843137255
256,2 2,GOAL,1000000,545967.3046875
257,2 1,BOUNDARY,-2000,543835.1361867704
258,2 2,GOAL,1000000,545603.2170542636
259,3 2,GOAL,1000000,547357.6447876447
260,3 3,GOAL,999999,549098.573076923
261,2 3,GOAL,999996,550826.1494252874
262,1 3,GOAL,999995,552540.534351145
263,1 3,GOAL,999999,554241.897338403
264,3 2,GOAL,1000000,555930.375
265,3 2,GOAL,1000000,557606.1094339623
266,3 2,GOAL,1000000,559269.2443609022
267,3 3,GOAL,999995,560919.9026217229
268,2 2,GOAL,1000000,562558.2611940298
269,1 2,BOUNDARY,-2007,560459.5055762082
270,1 3,GOAL,999997,562087.4222222222
271,2 3,GOAL,1000000,563703.3357933579
272,2 2,GOAL,1000000,565307.3676470588
273,3 2,GOAL,1000000,566899.6483516484
274,2 1,GOAL,1000000,568480.3065693431
275,1 2,GOAL,1000000,570049.4690909091
276,1 3,GOAL,999999,571607.2572463768
277,3 2,GOAL,1000000,573153.8014440433
278,1 3,GOAL,999999,574689.2158273382
279,3 2,GOAL,1000000,576213.6272401434
280,3 1,GOAL,999999,577727.1464285714
281,2 2,GOAL,1000000,579229.896797153
282,2 1,GOAL,1000000,580721.9893617021
283,1 1,GOAL,999999,582203.5335689046
284,2 2,GOAL,1000000,583674.647887324
285,3 1,GOAL,999997,585135.4280701755
286,1 3,GOAL,999997,586585.993006993
287,2 3,GOAL,1000000,588026.4599303136
288,1 2,GOAL,1000000,589456.9236111111
289,3 3,GOAL,999993,590877.4636678201
290,1 3,GOAL,999999,592288.2275862069
291,3 2,GOAL,1000000,593689.2989690722
292,2 2,GOAL,1000000,595080.7739726028
293,3 2,GOAL,1000000,596462.7508532424
294,3 1,GOAL,999997,597835.3163265307
295,2 1,GOAL,1000000,599198.586440678
296,1 3,GOAL,999999,600552.6418918918
297,2 3,GOAL,1000000,601897.5824915825
298,3 2,GOAL,1000000,603233.4966442953
299,2 3,GOAL,1000000,604560.4749163879
300,3 3,GOAL,999997,605878.5966666667
301,3 1,GOAL,999995,607187.9534883721
302,2 1,GOAL,1000000,608488.655629139
303,2 1,BOUNDARY,-2002,606473.8349834983
304,2 3,GOAL,1000000,607768.3289473684
305,2 1,GOAL,1000000,609054.3344262295
306,2 3,GOAL,1000000,610331.9346405229
307,1 2,GOAL,999998,611601.2052117264
308,1 3,GOAL,999997,612862.2305194805
309,3 3,GOAL,999999,614115.1003236246
310,1 1,GOAL,999997,615359.8806451613
311,2 2,GOAL,1000000,616596.6655948553
312,3 1,GOAL,999995,617825.5064102564
313,2 1,GOAL,1000000,619046.5111821087
314,1 1,GOAL,999999,620259.7356687898
315,2 2,GOAL,1000000,621465.2603174603
316,1 2,GOAL,1000000,622663.1550632912
317,1 3,GOAL,999999,623853.4889589906
318,3 1,GOAL,999999,625036.3364779875
319,3 1,GOAL,999999,626211.7680250783
320,1 2,GOAL,1000000,627379.85625
321,2 2,GOAL,1000000,628540.6666666666
322,3 1,GOAL,999999,629694.2639751553
323,1 2,GOAL,1000000,630840.7213622291
324,1 2,GOAL,1000000,631980.1018518518
325,2 1,GOAL,1000000,633112.4707692307
326,2 2,GOAL,1000000,634237.8926380369
327,2 3,BOUNDARY,-2000,632292.2110091744
328,1 1,GOAL,999999,633413.268292683
329,3 3,GOAL,999999,634527.5106382979
330,2 1,GOAL,1000000,635635.003030303
331,2 1,GOAL,1000000,636735.8036253776
332,1 1,GOAL,999999,637829.969879518
333,1 3,GOAL,999999,638917.5645645646
334,3 3,GOAL,999997,639998.6407185629
335,1 3,GOAL,999997,641073.2626865671
336,3 3,GOAL,999999,642141.494047619
337,1 1,GOAL,999999,643203.3857566766
338,3 1,GOAL,999999,644258.9940828403
339,2 2,GOAL,1000000,645308.3775811209
340,3 1,GOAL,999997,646351.5794117647
341,1 3,GOAL,999999,647388.6686217008
342,1 1,BOUNDARY,-2000,645489.8713450292
343,1 2,GOAL,1000000,646523.4285714285
344,1 2,GOAL,1000000,647550.976744186
345,3 1,GOAL,999997,648572.5594202898
346,1 1,GOAL,999997,649588.2369942197
347,2 1,BOUNDARY,-2001,647710.4582132564
348,1 3,GOAL,999997,648722.775862069
349,1 2,GOAL,1000000,649729.3008595989
350,2 1,GOAL,999998,650730.0685714285
351,3 2,GOAL,1000000,651725.1396011396
352,2 2,GOAL,1000000,652714.5568181818
353,2 2,GOAL,1000000,653698.3682719547
354,3 3,GOAL,999999,654676.6186440678
355,1 3,BOUNDARY,-2002,652826.8197183099
356,3 2,GOAL,1000000,653802.0252808989
357,3 2,GOAL,1000000,654771.7675070028
358,3 1,GOAL,999999,655736.0893854749
359,3 3,GOAL,999999,656695.0389972145
360,1 2,GOAL,999994,657648.6472222222
361,1 1,GOAL,999999,658596.9861495845
362,3 3,GOAL,999999,659540.0856353592
363,1 1,GOAL,999999,660477.9889807162
364,1 1,GOAL,999999,661410.739010989
365,3 2,BOUNDARY,-2006,659593.1589041096
366,3 1,GOAL,999997,660523.2240437159
367,2 3,GOAL,1000000,661448.2288828337
368,3 3,GOAL,999997,662368.1983695652
369,3 3,GOAL,999991,663283.1653116532
370,2 2,GOAL,1000000,664193.2108108108
371,1 1,GOAL,999999,665098.3477088949
372,3 1,GOAL,999991,665998.5967741936
373,3 2,BOUNDARY,-2013,664207.6809651474
374,1 3,GOAL,999999,665105.5187165776
375,3 2,GOAL,999998,665998.5653333333
376,3 2,GOAL,1000000,666886.8670212766
377,1 1,GOAL,999997,667770.448275862
378,2 3,GOAL,1000000,668649.3624338624
379,1 3,GOAL,999997,669523.6306068602
380,3 1,GOAL,999999,670393.302631579
381,1 3,GOAL,999999,671258.4094488189
382,1 2,GOAL,1000000,672118.9895287958
383,2 3,GOAL,1000000,672975.0757180157
384,3 2,GOAL,999994,673826.6875
385,1 1,GOAL,999999,674673.8883116883
386,2 1,GOAL,1000000,675516.7020725389
387,1 3,GOAL,999999,676355.157622739
388,1 3,GOAL,999999,677189.2912371134
389,2 3,GOAL,999998,678019.1336760925
390,1 1,GOAL,999999,678844.723076923
391,1 1,GOAL,999999,679666.0895140665
392,3 2,GOAL,999998,680483.262755102
393,1 1,GOAL,999999,681296.2798982188
394,3 2,GOAL,1000000,682105.1725888324
395,3 3,GOAL,999999,682909.9670886076
396,2 3,GOAL,999996,683710.6893939395
397,2 3,BOUNDARY,-2003,681983.4508816121
398,1 1,GOAL,999999,682782.4849246232
399,1 2,GOAL,1000000,683577.5162907268
400,3 3,GOAL,999997,684368.565
401,3 3,GOAL,999999,685155.6733167082
402,2 2,GOAL,1000000,685938.868159204
403,2 2,GOAL,1000000,686718.17617866
404,1 1,GOAL,999999,687493.6237623763
405,1 2,GOAL,1000000,688265.2444444444
406,3 1,GOAL,999999,689033.0615763547
407,2 2,GOAL,1000000,689797.1081081082
408,3 3,GOAL,999999,690557.4068627451
409,1 3,BOUNDARY,-2001,688864.1100244499
410,2 1,GOAL,1000000,689622.9780487805
411,2 1,GOAL,1000000,690378.1532846715
412,1 3,GOAL,999999,691129.6601941747
413,3 3,GOAL,999995,691877.5181598063
414,1 1,GOAL,999999,692621.77294686
415,2 3,GOAL,999998,693362.4385542169
416,1 2,GOAL,999998,694099.5432692308
417,1 3,GOAL,999999,694833.1151079136
418,3 3,GOAL,999999,695563.1770334928
419,1 2,GOAL,1000000,696289.7565632458
420,3 3,GOAL,999997,697012.869047619
421,1 2,GOAL,1000000,697732.5534441805
422,1 3,GOAL,999999,698448.8246445497
423,3 1,GOAL,999999,699161.7092198582
424,2 1,GOAL,1000000,699871.233490566
425,3 2,GOAL,999998,700577.4141176471
426,2 1,GOAL,1000000,701280.2840375587
427,1 1,GOAL,999997,701979.8548009368
428,1 2,GOAL,1000000,702676.1635514018
429,2 3,GOAL,1000000,703369.2261072261
430,3 2,GOAL,1000000,704059.0651162791
431,2 1,GOAL,1000000,704745.7030162413
432,2 2,GOAL,1000000,705429.1620370371
433,1 2,GOAL,1000000,706109.4642032332
434,1 3,GOAL,999999,706786.6290322581
435,3 3,GOAL,999997,707460.675862069
436,1 3,GOAL,999997,708131.6307339449
437,2 3,GOAL,1000000,708799.5217391305
438,3 1,GOAL,999999,709464.3607305936
439,1 2,GOAL,1000000,710126.1731207289
440,3 3,GOAL,999999,710784.975
441,3 2,GOAL,999998,711440.7868480725
442,1 1,GOAL,999999,712093.6334841629
443,1 2,GOAL,1000000,712743.5349887133
444,2 3,GOAL,1000000,713390.509009009
445,3 2,GOAL,1000000,714034.5752808988
446,3 1,GOAL,999999,714675.7511210763
447,3 1,GOAL,999997,715314.0536912752
448,3 1,GOAL,999987,715949.484375
449,3 2,GOAL,1000000,716582.1135857461
450,1 3,GOAL,999999,717211.9288888889
451,3 3,GOAL,999999,717838.9512195121
452,3 1,STEPS,-1019,716248.5575221239
453,2 2,GOAL,1000000,716874.940397351
454,1 2,BOUNDARY,-2014,715291.4845814978
455,2 3,GOAL,999998,715917.2131868132
456,1 1,BOUNDARY,-2001,714342.8311403509
457,1 3,GOAL,999999,714967.8993435449
458,1 2,BOUNDARY,-2003,713402.4606986899
459,3 2,GOAL,1000000,714026.8562091503
460,3 1,STEPS,-1019,712472.4086956521
461,3 3,BOUNDARY,-2004,710922.568329718
462,2 3,GOAL,1000000,711548.277056277
463,1 2,BOUNDARY,-2005,710007.1252699784
464,3 3,GOAL,999999,710632.1077586206
465,1 3,GOAL,999997,711254.3978494623
466,3 1,BOUNDARY,-2009,709723.7896995709
467,1 3,BOUNDARY,-2004,708199.7473233405
468,1 2,BOUNDARY,-2001,706682.2243589744
469,2 1,BOUNDARY,-2001,705171.1727078891
470,1 2,BOUNDARY,-2005,703666.5425531915
471,1 1,BOUNDARY,-2002,702168.3078556263
472,2 1,BOUNDARY,-2004,700676.4173728813
473,1 3,GOAL,999999,701309.2346723045
474,2 1,GOAL,1000000,701939.3839662448
475,2 2,GOAL,1000000,702566.88
476,1 2,GOAL,1000000,703191.7394957984
477,2 2,GOAL,1000000,703813.9790356394
478,3 3,GOAL,999999,704433.6129707113
479,2 1,GOAL,1000000,705050.6617954071
480,1 3,GOAL,999997,705665.1333333333
481,3 2,GOAL,1000000,706277.0561330562
482,3 1,GOAL,999999,706886.4377593361
483,1 3,GOAL,999999,707493.2960662526
484,2 3,GOAL,1000000,708097.6487603306
485,2 2,GOAL,1000000,708699.5092783505
486,3 2,GOAL,1000000,709298.8930041152
487,2 3,GOAL,999998,709895.8110882957
488,2 1,GOAL,1000000,710490.2868852459
489,2 3,GOAL,1000000,711082.3312883435
490,3 3,GOAL,999999,711671.9571428571
491,3 3,GOAL,999999,712259.1812627291
492,1 2,GOAL,1000000,712844.0203252033
493,1 2,GOAL,1000000,713426.4868154158
494,2 2,GOAL,1000000,714006.5951417004
495,2 3,GOAL,1000000,714584.3595959595
496,3 1,GOAL,999999,715159.7923387097
497,3 1,GOAL,999999,715732.9094567405
498,1 1,GOAL,999999,716303.7248995984
499,2 1,GOAL,1000000,716872.254509018
