Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,8 8,30,BOUNDARY,-100,-100.0
2,5 8,30,BOUNDARY,-105,-102.5
3,2 3,30,BOUNDARY,-100,-101.66666666666667
4,6 5,30,BOUNDARY,-104,-102.25
5,8 8,30,BOUNDARY,-108,-103.4
6,6 6,30,GOAL,100,-69.5
7,3 4,30,BOUNDARY,-100,-73.85714285714286
8,8 2,30,BOUNDARY,-100,-77.125
9,2 2,30,BOUNDARY,-104,-80.11111111111111
10,5 4,30,BOUNDARY,-106,-82.7
11,6 2,30,BOUNDARY,-100,-84.27272727272727
12,4 7,30,BOUNDARY,-100,-85.58333333333333
13,1 5,30,BOUNDARY,-101,-86.76923076923077
14,7 4,30,BOUNDARY,-100,-87.71428571428571
15,5 8,30,BOUNDARY,-100,-88.53333333333333
16,7 7,30,BOUNDARY,-100,-89.25
17,3 4,30,BOUNDARY,-100,-89.88235294117646
18,6 1,30,BOUNDARY,-100,-90.44444444444444
19,2 7,30,BOUNDARY,-100,-90.94736842105263
20,6 5,30,BOUNDARY,-104,-91.6
21,7 1,30,BOUNDARY,-104,-92.19047619047619
22,1 7,30,BOUNDARY,-106,-92.81818181818181
23,3 6,30,BOUNDARY,-100,-93.1304347826087
24,1 3,30,BOUNDARY,-101,-93.45833333333333
25,2 5,30,BOUNDARY,-106,-93.96
26,4 7,30,BOUNDARY,-105,-94.38461538461539
27,3 6,30,BOUNDARY,-110,-94.96296296296296
28,1 3,30,BOUNDARY,-100,-95.14285714285714
29,1 2,30,BOUNDARY,-106,-95.51724137931035
30,6 1,30,BOUNDARY,-102,-95.73333333333333
31,7 6,30,GOAL,100,-89.41935483870968
32,2 4,30,BOUNDARY,-102,-89.8125
33,1 8,30,BOUNDARY,-106,-90.3030303030303
34,5 8,30,BOUNDARY,-100,-90.58823529411765
35,1 2,30,BOUNDARY,-100,-90.85714285714286
36,1 5,30,GOAL,99,-85.58333333333333
37,7 5,30,BOUNDARY,-104,-86.08108108108108
38,6 2,30,BOUNDARY,-107,-86.63157894736842
39,7 5,30,GOAL,100,-81.84615384615384
40,7 4,30,BOUNDARY,-105,-82.425
41,3 8,30,BOUNDARY,-100,-82.85365853658537
42,8 7,30,BOUNDARY,-100,-83.26190476190476
43,7 3,30,BOUNDARY,-109,-83.86046511627907
