Episode,Terminal State,Reward,Running Average
4527,5 1,GOAL,999997,972109.5233046168
4528,8 2,GOAL,999995,972115.6817579506
4529,2 6,GOAL,999997,972121.8379333186
4530,8 4,GOAL,999993,972127.9905077263
4531,8 4,GOAL,999993,972134.1403663651
4532,4 7,GOAL,999994,972140.2877316858
4533,5 1,GOAL,999997,972146.4330465476
4534,4 1,GOAL,999998,972152.5758711954
4535,1 6,GOAL,999996,972158.7155457552
4536,1 5,GOAL,999997,972164.8527336861
4537,1 2,GOAL,1000000,972170.987877452
4538,5 3,GOAL,999997,972177.1196562363
4539,10 3,GOAL,999992,972183.2476316369
4540,3 10,GOAL,999992,972189.372907489
4541,9 7,GOAL,999989,972195.4948249285
4542,3 9,GOAL,999993,972201.6149273448
4543,2 9,GOAL,999994,972207.73255558
4544,5 7,GOAL,999993,972213.8472711268
4545,4 7,GOAL,999994,972219.9595159516
4546,6 2,GOAL,999997,972226.0697316322
4547,1 7,GOAL,999995,972232.1768198812
4548,6 7,GOAL,999992,972238.2805628848
4549,10 7,GOAL,999988,972244.3807430204
4550,1 6,GOAL,999994,972250.4795604396
4551,8 9,GOAL,999988,972256.5743792573
4552,9 3,GOAL,999993,972262.6676186292
4553,1 1,GOAL,999999,972268.7594992312
4554,3 5,GOAL,999997,972274.8482652613
4555,7 6,GOAL,999992,972280.9332601536
4556,5 1,GOAL,999995,972287.0162423179
4557,1 8,GOAL,999994,972293.0963353083
4558,3 3,GOAL,999999,972299.1748573936
4559,7 2,GOAL,999996,972305.2500548366
4560,3 9,GOAL,999993,972311.3219298245
4561,1 9,GOAL,999993,972317.3911422933
4562,5 3,GOAL,999997,972323.4585708022
4563,4 5,GOAL,999996,972329.5231207539
4564,2 4,GOAL,999999,972335.5856704646
4565,2 5,GOAL,999998,972341.6453450164
4566,4 5,GOAL,999996,972347.7019272887
4567,3 3,GOAL,999999,972353.7565141231
4568,3 6,GOAL,999996,972359.807793345
4569,7 5,GOAL,999993,972365.8557671263
4570,5 10,GOAL,999990,972371.9004376368
4571,10 2,GOAL,999993,972377.9431196675
4572,9 8,GOAL,999988,972383.9820647419
4573,10 6,GOAL,999989,972390.0185873606
4574,4 2,GOAL,999999,972396.0546567555
4575,7 10,GOAL,999988,972402.0856830601
4576,5 9,GOAL,999991,972408.114729021
4577,10 1,GOAL,999992,972414.1413589688
4578,5 5,GOAL,999995,972420.1660113587
4579,3 4,GOAL,999998,972426.1886874863
4580,6 6,GOAL,999993,972432.2076419214
4581,1 10,GOAL,999992,972438.2237502729
4582,2 3,GOAL,1000000,972444.238978612
4583,4 2,GOAL,999999,972450.2513637355
4584,1 2,GOAL,1000000,972456.2613438045
4585,6 4,GOAL,999995,972462.2676117775
4586,2 6,GOAL,999997,972468.2716964675
4587,6 1,GOAL,999996,972474.2729452802
4588,4 9,GOAL,999992,972480.27070619
4589,10 1,GOAL,999992,972486.265853127
4590,1 6,GOAL,999996,972492.2592592592
4591,9 5,GOAL,999991,972498.248965367
4592,2 4,GOAL,999999,972504.237804878
4593,8 5,GOAL,999992,972510.2225125191
4594,1 9,GOAL,999993,972516.2048323901
4595,1 5,GOAL,999997,972522.1854189336
4596,3 2,GOAL,1000000,972528.1640557006
4597,9 10,GOAL,999986,972534.1370458995
4598,2 1,GOAL,1000000,972540.1104828186
4599,2 3,GOAL,1000000,972546.0813220266
4600,3 10,GOAL,999992,972552.047826087
4601,4 2,GOAL,999999,972558.0132579874
4602,6 7,GOAL,999992,972563.9745762711
4603,6 8,GOAL,999991,972569.9330871172
4604,10 6,GOAL,999989,972575.888575152
4605,6 1,GOAL,999996,972581.8429967427
4606,6 9,GOAL,999990,972587.793530178
4607,6 4,GOAL,999995,972593.742565661
4608,10 10,GOAL,999985,972599.6868489584
4609,2 7,GOAL,999996,972605.6309394663
4610,2 10,GOAL,999993,972611.5718004338
4611,9 5,GOAL,999991,972617.509650835
4612,4 7,GOAL,999994,972623.4455767563
4613,4 2,GOAL,999999,972629.3800130067
4614,3 9,GOAL,999993,972635.3105765063
4615,8 6,GOAL,999991,972641.2381365114
4616,2 4,GOAL,999999,972647.1648613518
4617,9 5,GOAL,999991,972653.0872861166
4618,8 5,GOAL,999992,972659.0073624946
4619,2 9,GOAL,999994,972664.9253085083
4620,2 3,GOAL,1000000,972670.841991342
4621,5 2,GOAL,999998,972676.7556805887
4622,9 1,GOAL,999993,972682.6657291215
4623,3 6,GOAL,999996,972688.5738697816
4624,10 4,GOAL,999991,972694.4783737024
4625,9 10,GOAL,999986,972700.3792432433
4626,8 1,GOAL,999994,972706.2792909641
4627,9 3,GOAL,999993,972712.176572293
4628,6 2,GOAL,999997,972718.0721694037
4629,6 2,GOAL,999997,972723.9652192699
4630,3 5,GOAL,999997,972729.8557235422
4631,5 2,GOAL,999998,972735.7438998057
4632,5 4,GOAL,999996,972741.6291018998
4633,2 6,GOAL,999997,972747.5119792791
4634,8 6,GOAL,999991,972753.3910228744
4635,1 10,GOAL,999992,972759.2677454153
4636,9 7,GOAL,999989,972765.1412855911
4637,3 3,GOAL,999999,972771.0144489972
4638,2 1,GOAL,1000000,972776.885295386
4639,1 6,GOAL,999996,972782.7527484371
4640,4 5,GOAL,999996,972788.6176724138
4641,7 10,GOAL,999988,972794.4783451842
4642,7 5,GOAL,999993,972800.3375700129
4643,8 5,GOAL,999992,972806.1940555675
4644,7 10,GOAL,999988,972812.0471576228
4645,4 1,GOAL,999998,972817.8998923574
4646,4 2,GOAL,999999,972823.7503228583
4647,3 5,GOAL,999997,972829.5978050355
4648,3 10,GOAL,999992,972835.4416953528
4649,10 10,GOAL,999985,972841.2815659281
4650,3 3,GOAL,999999,972847.1219354839
4651,8 2,GOAL,999995,972852.9589335626
4652,10 9,GOAL,999986,972858.7914875322
4653,3 7,GOAL,999995,972864.6234687299
4654,4 8,GOAL,999993,972870.4525139665
4655,1 6,GOAL,999996,972876.2796992481
4656,3 4,GOAL,999998,972882.1048109966
4657,10 4,GOAL,999991,972887.9259179729
4658,9 10,GOAL,999986,972893.7434521253
4659,5 9,GOAL,999991,972899.5595621378
4660,6 8,GOAL,999991,972905.3731759656
4661,8 4,GOAL,999993,972911.1847243081
4662,4 6,GOAL,999995,972916.9942084942
4663,4 7,GOAL,999994,972922.8009864894
4664,10 1,GOAL,999992,972928.604845626
4665,7 2,GOAL,999996,972934.4070739549
4666,7 6,GOAL,999992,972940.205957994
4667,6 7,GOAL,999992,972946.0023569745
4668,6 10,GOAL,999989,972951.7956298201
4669,4 2,GOAL,999999,972957.5885628614
4670,3 7,GOAL,999995,972963.3781584583
4671,8 10,GOAL,999987,972969.1635624063
4672,8 10,GOAL,999987,972974.9464897261
4673,10 5,GOAL,999990,972980.7275839931
4674,2 5,GOAL,999998,972986.5079161318
4675,1 7,GOAL,999995,972992.2851336899
4676,1 1,GOAL,999999,972998.0607356715
4677,2 1,GOAL,1000000,973003.8340816763
4678,5 9,GOAL,999991,973009.6030354853
4679,3 7,GOAL,999995,973015.370378286
4680,3 2,GOAL,1000000,973021.1363247863
4681,2 3,GOAL,1000000,973026.8998077334
4682,6 5,GOAL,999994,973032.659547202
4683,5 4,GOAL,999996,973038.4172538971
4684,9 4,GOAL,999992,973044.1716481639
4685,9 5,GOAL,999991,973049.9233724653
4686,5 2,GOAL,999998,973055.6741357234
4687,4 3,GOAL,999998,973061.4224450608
4688,4 8,GOAL,999993,973067.1672354948
4689,3 3,GOAL,999999,973072.910855193
4690,9 2,GOAL,999994,973078.6509594882
4691,8 7,GOAL,999990,973084.387763803
4692,5 5,GOAL,999995,973090.1231884058
4693,10 9,GOAL,999986,973095.8542510121
4694,5 3,GOAL,999997,973101.5852151683
4695,10 4,GOAL,999991,973107.3124600638
4696,6 7,GOAL,999992,973113.0374787053
4697,8 6,GOAL,999991,973118.7598467107
4698,2 3,GOAL,1000000,973124.481694338
4699,1 3,GOAL,999999,973130.2008938072
4700,1 4,GOAL,999998,973135.9174468085
4701,10 8,GOAL,999987,973141.6292278238
4702,3 1,GOAL,999999,973147.3411314334
4703,8 8,GOAL,999989,973153.0484796938
4704,3 10,GOAL,999992,973158.7540391156
4705,3 9,GOAL,999993,973164.4573857598
4706,4 5,GOAL,999996,973170.1589460263
4707,8 9,GOAL,999988,973175.8563841088
4708,7 8,GOAL,999990,973181.551826678
4709,9 3,GOAL,999993,973187.2454873646
4710,7 5,GOAL,999993,973192.936730361
4711,4 7,GOAL,999994,973198.6257694757
4712,6 10,GOAL,999989,973204.3113327674
4713,2 5,GOAL,999998,973209.9963929557
4714,2 9,GOAL,999994,973215.6781926177
4715,5 8,GOAL,999992,973221.3571580064
4716,3 9,GOAL,999993,973227.0339270568
4717,9 9,GOAL,999987,973232.7070171719
4718,2 10,GOAL,999993,973238.3789741416
4719,5 1,GOAL,999997,973244.0493748676
4720,2 1,GOAL,1000000,973249.7180084746
4721,4 2,GOAL,999999,973255.3840288074
4722,3 2,GOAL,1000000,973261.0478610758
4723,10 2,GOAL,999993,973266.7078128308
4724,1 1,GOAL,999999,973272.366638442
4725,7 9,GOAL,999989,973278.020952381
4726,4 9,GOAL,999992,973283.6735082523
4727,4 3,GOAL,999998,973289.3249418236
4728,9 4,GOAL,999992,973294.972715736
4729,1 2,GOAL,1000000,973300.619792768
4730,1 7,GOAL,999995,973306.2634249472
4731,7 10,GOAL,999988,973311.9031917142
4732,3 9,GOAL,999993,973317.5416314455
4733,3 2,GOAL,1000000,973323.179167547
4734,3 2,GOAL,1000000,973328.8143219264
4735,6 2,GOAL,999997,973334.4464625132
4736,6 2,GOAL,999997,973340.0762246621
4737,7 2,GOAL,999996,973345.7033987755
4738,4 4,GOAL,999997,973351.3284086112
4739,8 3,GOAL,999994,973356.9504114792
4740,8 4,GOAL,999991,973362.5694092826
4741,7 4,GOAL,999994,973368.186669479
4742,9 2,GOAL,999994,973373.801560523
4743,10 10,GOAL,999985,973379.4121863799
4744,10 3,GOAL,999990,973385.0215008432
4745,5 3,GOAL,999997,973390.6299262381
4746,7 4,GOAL,999994,973396.2353560893
4747,1 4,GOAL,999998,973401.8392669054
4748,2 2,GOAL,1000000,973407.4412384161
4749,7 5,GOAL,999993,973413.0393767109
4750,2 2,GOAL,1000000,973418.6366315789
4751,5 2,GOAL,999998,973424.2311092402
4752,8 4,GOAL,999993,973429.8221801347
4753,8 4,GOAL,999993,973435.41089838
4754,6 7,GOAL,999992,973440.9970551115
4755,10 6,GOAL,999989,973446.5802313355
4756,8 5,GOAL,999992,973452.1616904963
4757,1 2,GOAL,1000000,973457.7424847593
4758,9 9,GOAL,999987,973463.3182009248
4759,4 3,GOAL,999998,973468.89388527
4760,3 10,GOAL,999992,973474.4659663866
4761,2 5,GOAL,999996,973480.036546944
4762,1 10,GOAL,999992,973485.6039479211
4763,3 9,GOAL,999993,973491.1692210792
4764,6 2,GOAL,999997,973496.7329974811
4765,1 6,GOAL,999996,973502.2942287513
4766,10 10,GOAL,999985,973507.8508182963
4767,6 7,GOAL,999992,973513.4065449969
4768,7 2,GOAL,999996,973518.9607802014
4769,10 10,GOAL,999985,973524.5103795344
4770,1 2,GOAL,1000000,973530.0607966457
4771,3 1,GOAL,999999,973535.6086774261
4772,9 6,GOAL,999990,973541.1523470243
4773,6 6,GOAL,999993,973546.6943222292
4774,2 1,GOAL,1000000,973552.2354419774
4775,5 7,GOAL,999993,973557.7727748691
4776,1 1,GOAL,999999,973563.3090452261
4777,8 6,GOAL,999991,973568.8413230061
4778,3 8,GOAL,999994,973574.3719129342
4779,10 8,GOAL,999987,973579.8987235824
4780,3 4,GOAL,999998,973585.4255230125
4781,10 5,GOAL,999990,973590.948337168
4782,1 5,GOAL,999997,973596.4703053116
4783,6 7,GOAL,999992,973601.9889190884
4784,6 8,GOAL,999991,973607.5050167224
4785,5 4,GOAL,999996,973613.0198537095
4786,6 10,GOAL,999989,973618.530923527
4787,4 10,GOAL,999991,973624.0401086275
4788,5 10,GOAL,999990,973629.5467836257
4789,1 1,GOAL,999999,973635.0530382126
4790,1 1,GOAL,999999,973640.556993737
4791,9 4,GOAL,999992,973646.0571905656
4792,7 7,GOAL,999991,973651.5548831385
4793,4 2,GOAL,999999,973657.0519507616
4794,10 4,GOAL,999991,973662.5450563204
4795,4 2,GOAL,999999,973668.0375391032
4796,10 3,GOAL,999992,973673.5262718933
4797,2 2,GOAL,1000000,973679.01438399
4798,5 5,GOAL,999995,973684.4991663193
4799,3 8,GOAL,999994,973689.9814544697
4800,8 2,GOAL,999995,973695.4616666667
4801,3 8,GOAL,999994,973700.9393876275
4802,4 3,GOAL,999998,973706.4156601416
4803,1 8,GOAL,999994,973711.8888194878
4804,3 7,GOAL,999995,973717.3599084096
4805,3 4,GOAL,999998,973722.8293444329
4806,10 5,GOAL,999990,973728.2948397836
4807,8 6,GOAL,999991,973733.7582691908
4808,2 5,GOAL,999998,973739.2208818636
4809,5 3,GOAL,999997,973744.681014764
4810,3 10,GOAL,999992,973750.1378378378
4811,5 7,GOAL,999993,973755.592600291
4812,3 6,GOAL,999996,973761.0457190358
4813,9 7,GOAL,999989,973766.4951173904
4814,8 4,GOAL,999993,973771.9430826756
4815,9 5,GOAL,999991,973777.388369678
4816,5 3,GOAL,999997,973782.832641196
4817,4 3,GOAL,999998,973788.2748598712
4818,4 8,GOAL,999993,973793.7137816522
4819,10 3,GOAL,999992,973799.1502386387
4820,9 1,GOAL,999993,973804.5846473029
4821,2 4,GOAL,999999,973810.0180460486
4822,8 10,GOAL,999987,973815.446702613
4823,2 5,GOAL,999998,973820.8753887622
4824,8 6,GOAL,999991,973826.3003731343
4825,2 1,GOAL,1000000,973831.7249740933
4826,1 2,GOAL,1000000,973837.1473269789
4827,8 5,GOAL,999992,973842.5657758442
4828,4 6,GOAL,999995,973847.9826014913
4829,4 8,GOAL,999993,973853.3967695175
4830,5 6,GOAL,999994,973858.8089026915
4831,6 8,GOAL,999991,973864.2181742911
4832,7 8,GOAL,999990,973869.625
4833,3 3,GOAL,999999,973875.0314504448
4834,5 5,GOAL,999995,973880.4348365742
4835,2 10,GOAL,999993,973885.8355739401
4836,5 3,GOAL,999997,973891.23490488
4837,1 10,GOAL,999992,973896.6309696093
4838,1 1,GOAL,999999,973902.0262505168
4839,7 10,GOAL,999988,973907.4170283116
4840,8 6,GOAL,999991,973912.8061983471
4841,8 1,GOAL,999994,973918.1937616195
4842,4 10,GOAL,999991,973923.578479967
4843,1 9,GOAL,999993,973928.9613875697
4844,2 1,GOAL,1000000,973934.3435177539
4845,3 6,GOAL,999996,973939.7226006192
4846,4 3,GOAL,999998,973945.0998761866
4847,9 5,GOAL,999991,973950.4734887559
4848,9 9,GOAL,999987,973955.844059406
4849,2 3,GOAL,1000000,973961.215095896
4850,2 10,GOAL,999993,973966.5824742268
4851,1 10,GOAL,999992,973971.9474335188
4852,3 5,GOAL,999997,973977.3112118714
4853,2 7,GOAL,999996,973982.6725736657
4854,3 2,GOAL,1000000,973988.0325504738
4855,3 9,GOAL,999993,973993.388877446
4856,9 2,GOAL,999994,973998.7432042834
4857,5 9,GOAL,999991,974004.094708668
4858,3 8,GOAL,999992,974009.4442157267
4859,1 4,GOAL,999998,974014.792755711
4860,5 4,GOAL,999996,974020.1386831276
4861,6 1,GOAL,999996,974025.4824110265
4862,2 6,GOAL,999997,974030.8241464418
4863,8 10,GOAL,999985,974036.1612173555
4864,10 6,GOAL,999989,974041.4969161184
4865,9 6,GOAL,999990,974046.8306269271
4866,8 1,GOAL,999994,974052.1629675298
4867,4 5,GOAL,999996,974057.4935278406
4868,9 9,GOAL,999987,974062.8200493016
4869,4 8,GOAL,999993,974068.145615116
4870,3 6,GOAL,999996,974073.4696098563
4871,9 1,GOAL,999993,974078.7908027099
4872,1 6,GOAL,999996,974084.1104269294
4873,5 5,GOAL,999995,974089.4276626308
4874,7 6,GOAL,999992,974094.7421009438
4875,5 4,GOAL,999996,974100.0551794872
4876,8 4,GOAL,999993,974105.3654634947
4877,6 5,GOAL,999994,974110.6737748616
4878,3 2,GOAL,1000000,974115.9811398115
4879,4 6,GOAL,999995,974121.2853043657
4880,6 7,GOAL,999992,974126.5866803279
4881,3 9,GOAL,999993,974131.8860889162
4882,8 1,GOAL,999994,974137.1835313396
4883,7 1,GOAL,999995,974142.479008806
4884,1 10,GOAL,999992,974147.7717035217
4885,3 1,GOAL,999999,974153.0636642784
4886,5 10,GOAL,999988,974158.3512075318
4887,9 2,GOAL,999994,974163.6378146101
4888,5 3,GOAL,999997,974168.9228723404
4889,4 4,GOAL,999997,974174.2057680507
4890,1 9,GOAL,999993,974179.4856850716
4891,5 3,GOAL,999997,974184.7642608874
4892,9 8,GOAL,999988,974190.0388389206
4893,7 6,GOAL,999992,974195.3120784794
4894,3 7,GOAL,999995,974200.5837760523
4895,4 10,GOAL,999991,974205.8525025536
4896,6 9,GOAL,999990,974211.118872549
4897,1 3,GOAL,999999,974216.3849295487
4898,9 7,GOAL,999989,974221.6467946101
4899,9 1,GOAL,999993,974226.9073280261
4900,5 5,GOAL,999995,974232.166122449
4901,2 4,GOAL,999999,974237.423587023
4902,2 7,GOAL,999996,974242.6782945737
4903,10 3,GOAL,999992,974247.9300428309
4904,6 2,GOAL,999997,974253.1806688418
4905,10 10,GOAL,999985,974258.4267074413
4906,7 6,GOAL,999992,974263.6720342438
4907,2 9,GOAL,999994,974268.9156307316
4908,8 8,GOAL,999989,974274.1560717196
4909,9 4,GOAL,999992,974279.3949887961
4910,1 5,GOAL,999997,974284.632790224
4911,10 5,GOAL,999990,974289.8670331908
4912,4 5,GOAL,999996,974295.1003664496
4913,3 1,GOAL,999999,974300.3321799308
4914,7 4,GOAL,999994,974305.5608465609
4915,5 9,GOAL,999991,974310.786775178
4916,4 3,GOAL,999998,974316.0120016274
4917,2 5,GOAL,999998,974321.235102705
4918,6 5,GOAL,999994,974326.4552663685
4919,2 5,GOAL,999998,974331.6741207562
4920,6 10,GOAL,999989,974336.8890243903
4921,8 10,GOAL,999987,974342.1014021541
4922,2 9,GOAL,999994,974347.3130841121
4923,10 7,GOAL,999988,974352.5214300223
4924,7 4,GOAL,999994,974357.7288789602
4925,6 5,GOAL,999994,974362.934213198
4926,7 6,GOAL,999992,974368.1370280146
4927,2 4,GOAL,999999,974373.3391516135
4928,6 3,GOAL,999996,974378.5385551949
4929,3 9,GOAL,999993,974383.7352404139
4930,1 3,GOAL,999999,974388.9310344828
4931,6 1,GOAL,999996,974394.124112756
4932,10 9,GOAL,999986,974399.3130575832
4933,8 7,GOAL,999990,974404.5007095074
4934,4 6,GOAL,999995,974409.6872719902
4935,7 5,GOAL,999993,974414.8713272543
4936,1 10,GOAL,999992,974420.0530794165
4937,4 4,GOAL,999997,974425.2337451894
4938,10 5,GOAL,999990,974430.4108950993
4939,6 1,GOAL,999996,974435.5871633934
4940,6 5,GOAL,999994,974440.760931174
4941,7 10,GOAL,999988,974445.9313904068
4942,6 1,GOAL,999996,974451.1013759611
4943,9 5,GOAL,999991,974456.2682581429
4944,5 2,GOAL,999998,974461.4344660194
4945,8 6,GOAL,999991,974466.5971688575
4946,9 1,GOAL,999993,974471.7581884351
4947,10 1,GOAL,999992,974476.916919345
4948,2 7,GOAL,999996,974482.0743734842
4949,1 2,GOAL,1000000,974487.2305516265
4950,4 2,GOAL,999999,974492.3844444444
4951,8 1,GOAL,999994,974497.5352454049
4952,10 6,GOAL,999989,974502.6829563812
4953,2 2,GOAL,1000000,974507.8308096103
4954,2 8,GOAL,999995,974512.9755752927
4955,7 7,GOAL,999991,974518.117457114
4956,1 5,GOAL,999997,974523.2584745763
4957,6 4,GOAL,999995,974528.3970143232
4958,6 4,GOAL,999995,974533.5334812425
4959,8 2,GOAL,999995,974538.6678765881
4960,2 6,GOAL,999997,974543.8006048388
4961,3 7,GOAL,999995,974548.9308607136
4962,7 3,GOAL,999995,974554.0590487707
4963,2 10,GOAL,999993,974559.1847672779
4964,1 6,GOAL,999996,974564.3090249798
4965,9 3,GOAL,999993,974569.4306143001
4966,3 6,GOAL,999996,974574.5507450665
4967,5 9,GOAL,999991,974579.6678075297
4968,6 3,GOAL,999996,974584.7838164251
4969,7 4,GOAL,999994,974589.8973636547
4970,9 3,GOAL,999993,974595.0086519115
4971,4 7,GOAL,999994,974600.1180848924
4972,7 7,GOAL,999991,974605.2248592116
4973,3 10,GOAL,999992,974610.3297808164
4974,5 2,GOAL,999998,974615.4338560514
4975,3 7,GOAL,999995,974620.5352763819
4976,9 10,GOAL,999986,974625.6328376206
4977,1 3,GOAL,999999,974630.7309624272
4978,2 7,GOAL,999996,974635.8264363199
4979,9 9,GOAL,999987,974640.9180558345
4980,6 1,GOAL,999996,974646.009437751
4981,8 7,GOAL,999990,974651.0975707689
4982,7 3,GOAL,999995,974656.1846647933
4983,9 2,GOAL,999994,974661.2695163556
4984,7 4,GOAL,999994,974666.3523274479
4985,10 3,GOAL,999992,974671.4326980943
4986,7 1,GOAL,999995,974676.5116325712
4987,1 5,GOAL,999997,974681.5889312212
4988,5 6,GOAL,999994,974686.6635926223
4989,1 8,GOAL,999994,974691.7362196833
4990,1 5,GOAL,999997,974696.8074148296
4991,8 6,GOAL,999991,974701.8753756762
4992,9 4,GOAL,999992,974706.9415064103
4993,5 6,GOAL,999994,974712.0060084118
4994,8 6,GOAL,999991,974717.0678814577
4995,1 1,GOAL,999999,974722.1293293294
4996,6 4,GOAL,999995,974727.1879503602
4997,8 4,GOAL,999993,974732.2441464879
4998,7 8,GOAL,999990,974737.2977190877
4999,7 1,GOAL,999995,974742.350270054
5000,2 9,GOAL,999994,974747.4006
5001,10 3,GOAL,999992,974752.4485102979
5002,1 5,GOAL,999997,974757.4954018393
5003,5 5,GOAL,999995,974762.5398760743
5004,5 6,GOAL,999994,974767.5821342926
5005,9 3,GOAL,999993,974772.6221778222
5006,9 1,GOAL,999993,974777.6602077507
5007,10 7,GOAL,999988,974782.6952266827
5008,2 1,GOAL,1000000,974787.7306309905
5009,6 9,GOAL,999990,974792.762028349
5010,5 1,GOAL,999997,974797.7928143713
5011,7 7,GOAL,999991,974802.8203951307
5012,6 7,GOAL,999992,974807.846169194
5013,8 2,GOAL,999995,974812.8705366048
5014,4 9,GOAL,999992,974817.8923015556
5015,5 3,GOAL,999997,974822.9130608175
5016,2 4,GOAL,999999,974827.9322169059
5017,2 5,GOAL,999998,974832.9491728124
5018,3 2,GOAL,1000000,974837.9645277003
5019,9 3,GOAL,999993,974842.9764893405
5020,5 3,GOAL,999997,974847.987250996
5021,8 5,GOAL,999992,974852.9950209121
5022,4 6,GOAL,999995,974858.001393867
5023,6 4,GOAL,999995,974863.0057734422
5024,3 1,GOAL,999999,974868.0089570064
5025,9 1,GOAL,999993,974873.0089552238
5026,9 3,GOAL,999993,974878.0069637883
5027,2 8,GOAL,999995,974883.0033817386
5028,9 10,GOAL,999986,974887.9960222753
5029,7 6,GOAL,999992,974892.987870352
5030,1 1,GOAL,999999,974897.9791252485
5031,7 3,GOAL,999995,974902.9676008746
5032,3 4,GOAL,999998,974907.9546899841
5033,10 6,GOAL,999989,974912.9380091397
5034,2 8,GOAL,999995,974917.9205403258
5035,5 3,GOAL,999997,974922.901489573
5036,5 5,GOAL,999995,974927.8800635425
5037,1 2,GOAL,1000000,974932.8576533651
5038,3 9,GOAL,999993,974937.8318777293
5039,4 7,GOAL,999994,974942.8043262552
5040,1 10,GOAL,999992,974947.7744047618
5041,8 4,GOAL,999993,974952.7427097798
5042,7 9,GOAL,999989,974957.7082506942
5043,6 10,GOAL,999989,974962.671822328
5044,1 7,GOAL,999995,974967.6346153846
5045,3 3,GOAL,999999,974972.5962338949
5046,9 10,GOAL,999986,974977.5533095521
5047,7 5,GOAL,999993,974982.5098078066
5048,5 5,GOAL,999995,974987.4647385103
5049,9 8,GOAL,999988,974992.4163200634
5050,3 9,GOAL,999993,974997.366930693
5051,5 7,GOAL,999993,975002.315581073
5052,1 9,GOAL,999993,975007.2622723674
5053,8 7,GOAL,999990,975012.2064120325
5054,5 7,GOAL,999993,975017.1491887614
5055,2 3,GOAL,1000000,975022.0913946588
5056,5 5,GOAL,999995,975027.0306566455
5057,6 6,GOAL,999993,975031.9675697053
5058,5 2,GOAL,999998,975036.9035191776
5059,7 6,GOAL,999992,975041.8363312908
5060,7 2,GOAL,999996,975046.7679841897
5061,3 5,GOAL,999997,975051.6978857933
5062,6 10,GOAL,999989,975056.6242591861
5063,9 9,GOAL,999987,975061.5482915267
5064,7 8,GOAL,999990,975066.470971564
5065,10 6,GOAL,999989,975071.3915103653
5066,7 10,GOAL,999988,975076.3099091985
5067,8 4,GOAL,999993,975081.2273534635
5068,9 3,GOAL,999993,975086.1428571428
5069,2 6,GOAL,999997,975091.0572104951
5070,5 2,GOAL,999998,975095.9698224852
5071,9 7,GOAL,999989,975100.8787221456
5072,6 3,GOAL,999996,975105.787066246
5073,7 9,GOAL,999989,975110.692095407
5074,1 9,GOAL,999993,975115.5959795034
5075,6 6,GOAL,999993,975120.4979310345
5076,4 8,GOAL,999993,975125.3979511426
5077,9 1,GOAL,999993,975130.2960409691
5078,4 2,GOAL,999999,975135.1933832217
5079,8 7,GOAL,999990,975140.0870250049
5080,8 7,GOAL,999990,975144.9787401574
5081,8 9,GOAL,999988,975149.8681361937
5082,4 5,GOAL,999996,975154.7571822117
5083,8 1,GOAL,999994,975159.6439110761
5084,4 4,GOAL,999997,975164.5293076318
5085,1 6,GOAL,999996,975169.4125860374
5086,5 6,GOAL,999994,975174.293550924
5087,8 5,GOAL,999992,975179.1722036564
5088,8 6,GOAL,999991,975184.0487421383
5089,4 10,GOAL,999991,975188.9233641187
5090,1 1,GOAL,999999,975193.7976424361
5091,1 7,GOAL,999995,975198.6692201925
5092,10 1,GOAL,999992,975203.5382953653
5093,10 7,GOAL,999988,975208.4046730807
5094,10 7,GOAL,999988,975213.269140165
5095,6 3,GOAL,999996,975218.1332679098
5096,7 3,GOAL,999995,975222.9952904239
5097,2 2,GOAL,1000000,975227.8563861095
5098,2 10,GOAL,999993,975232.7142016477
5099,3 4,GOAL,999998,975237.571092371
5100,1 7,GOAL,999995,975242.4254901961
5101,10 4,GOAL,999991,975247.2772005489
5102,4 3,GOAL,999998,975252.128381027
5103,9 6,GOAL,999990,975256.9760924946
5104,1 10,GOAL,999992,975261.8222962383
5105,8 10,GOAL,999987,975266.6656219392
5106,3 4,GOAL,999998,975271.509204857
5107,5 10,GOAL,999990,975276.3493244566
5108,7 9,GOAL,999989,975281.1873531715
5109,7 9,GOAL,999989,975286.0234879624
5110,7 5,GOAL,999993,975290.8585127202
5111,6 8,GOAL,999991,975295.6912541577
5112,4 10,GOAL,999991,975300.5221048513
5113,6 2,GOAL,999997,975305.3522393898
5114,7 2,GOAL,999996,975310.1802894017
5115,4 6,GOAL,999995,975315.0062561095
5116,8 4,GOAL,999993,975319.8299452697
5117,2 4,GOAL,999999,975324.6529216338
5118,9 8,GOAL,999988,975329.4718640094
5119,8 7,GOAL,999990,975334.2893143191
5120,4 10,GOAL,999991,975339.105078125
5121,3 2,GOAL,1000000,975343.9207186097
5122,10 3,GOAL,999992,975348.7329168294
5123,4 7,GOAL,999994,975353.5436267812
5124,10 5,GOAL,999990,975358.3516783763
5125,1 5,GOAL,999997,975363.1592195123
5126,10 9,GOAL,999986,975367.9627389777
5127,3 4,GOAL,999998,975372.7667251804
5128,1 3,GOAL,999999,975377.5690327613
5129,6 1,GOAL,999996,975382.3688828232
5130,9 2,GOAL,999994,975387.1664717349
5131,9 1,GOAL,999993,975391.9619957124
5132,1 10,GOAL,999992,975396.7554559626
5133,1 1,GOAL,999999,975401.5484122345
5134,6 7,GOAL,999992,975406.3381379042
5135,3 1,GOAL,999999,975411.1273612464
5136,7 5,GOAL,999993,975415.9135514018
