Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,3 4,2,BOUNDARY,-100,-100.0
2,2 4,2,BOUNDARY,-102,-101.0
3,1 6,2,BOUNDARY,-100,-100.66666666666667
4,6 2,2,BOUNDARY,-101,-100.75
5,5 5,2,BOUNDARY,-100,-100.6
6,6 5,2,BOUNDARY,-100,-100.5
7,1 3,2,BOUNDARY,-102,-100.71428571428571
8,3 6,2,BOUNDARY,-100,-100.625
9,4 3,2,BOUNDARY,-100,-100.55555555555556
10,4 2,2,GOAL,100,-80.5
11,2 1,2,BOUNDARY,-102,-82.45454545454545
12,5 2,2,BOUNDARY,-101,-84.0
13,5 1,2,BOUNDARY,-100,-85.23076923076923
14,4 5,2,GOAL,100,-72.0
15,5 3,2,BOUNDARY,-110,-74.53333333333333
16,4 3,2,BOUNDARY,-102,-76.25
17,1 4,2,BOUNDARY,-103,-77.82352941176471
18,6 1,2,BOUNDARY,-102,-79.16666666666667
19,5 5,2,BOUNDARY,-100,-80.26315789473684
20,6 3,2,BOUNDARY,-100,-81.25
21,5 1,2,BOUNDARY,-100,-82.14285714285714
22,5 3,2,BOUNDARY,-102,-83.04545454545455
23,5 4,2,BOUNDARY,-101,-83.82608695652173
24,5 3,2,BOUNDARY,-100,-84.5
25,4 3,2,BOUNDARY,-101,-85.16
26,3 6,2,BOUNDARY,-101,-85.76923076923077
27,2 4,2,GOAL,97,-79.0
28,4 3,2,BOUNDARY,-112,-80.17857142857143
29,3 5,2,GOAL,100,-73.96551724137932
30,3 1,2,BOUNDARY,-100,-74.83333333333333
31,6 5,2,BOUNDARY,-108,-75.90322580645162
32,6 6,2,BOUNDARY,-104,-76.78125
33,2 6,2,BOUNDARY,-100,-77.48484848484848
34,2 3,2,GOAL,95,-72.41176470588235
35,3 3,2,GOAL,100,-67.48571428571428
36,2 5,2,BOUNDARY,-100,-68.38888888888889
37,1 5,2,GOAL,90,-64.10810810810811
38,2 2,2,BOUNDARY,-102,-65.10526315789474
39,1 5,2,BOUNDARY,-100,-66.0
40,5 4,2,BOUNDARY,-100,-66.85
41,6 1,2,BOUNDARY,-100,-67.65853658536585
42,2 5,2,GOAL,99,-63.69047619047619
43,2 6,2,BOUNDARY,-102,-64.5813953488372
44,6 6,2,BOUNDARY,-100,-65.38636363636364
45,4 1,2,STEPS,-22,-64.42222222222222
46,6 3,2,BOUNDARY,-105,-65.30434782608695
47,5 3,2,GOAL,100,-61.787234042553195
48,4 5,2,GOAL,100,-58.416666666666664
49,2 5,2,BOUNDARY,-104,-59.3469387755102
50,3 5,2,GOAL,100,-56.16
51,2 5,2,BOUNDARY,-101,-57.03921568627451
52,3 3,2,BOUNDARY,-100,-57.86538461538461
53,3 4,2,GOAL,96,-54.9622641509434
54,3 2,2,BOUNDARY,-104,-55.870370370370374
55,5 2,2,BOUNDARY,-101,-56.69090909090909
56,2 1,2,GOAL,99,-53.910714285714285
57,2 3,2,BOUNDARY,-100,-54.719298245614034
58,6 5,2,GOAL,99,-52.06896551724138
59,2 4,2,GOAL,96,-49.559322033898304
60,6 1,2,BOUNDARY,-104,-50.46666666666667
61,6 4,2,GOAL,98,-48.032786885245905
62,6 5,2,BOUNDARY,-100,-48.87096774193548
63,3 6,2,BOUNDARY,-100,-49.682539682539684
64,5 4,2,BOUNDARY,-100,-50.46875
65,1 5,2,GOAL,86,-48.36923076923077
66,5 5,2,BOUNDARY,-102,-49.18181818181818
67,2 1,2,BOUNDARY,-100,-49.940298507462686
68,6 1,2,BOUNDARY,-100,-50.6764705882353
69,3 3,2,GOAL,92,-48.608695652173914
70,1 3,2,BOUNDARY,-106,-49.42857142857143
71,5 3,2,GOAL,96,-47.38028169014085
72,2 2,2,BOUNDARY,-103,-48.15277777777778
73,3 5,2,BOUNDARY,-100,-48.863013698630134
74,3 2,2,BOUNDARY,-107,-49.648648648648646
75,2 1,2,BOUNDARY,-100,-50.32
76,2 1,2,BOUNDARY,-100,-50.973684210526315
77,5 6,2,BOUNDARY,-100,-51.61038961038961
78,5 1,2,BOUNDARY,-101,-52.243589743589745
79,6 6,2,BOUNDARY,-102,-52.87341772151899
80,1 1,2,BOUNDARY,-104,-53.5125
81,3 4,2,GOAL,97,-51.65432098765432
82,3 3,2,GOAL,97,-49.84146341463415
83,3 1,2,BOUNDARY,-108,-50.54216867469879
84,5 5,2,BOUNDARY,-101,-51.142857142857146
85,4 6,2,BOUNDARY,-100,-51.71764705882353
86,3 4,2,BOUNDARY,-100,-52.27906976744186
87,1 6,2,GOAL,93,-50.60919540229885
88,4 1,2,GOAL,99,-48.90909090909091
89,4 6,2,BOUNDARY,-105,-49.53932584269663
90,2 2,2,BOUNDARY,-107,-50.17777777777778
91,6 1,2,BOUNDARY,-100,-50.72527472527472
92,6 4,2,BOUNDARY,-101,-51.27173913043478
93,1 4,2,GOAL,98,-49.666666666666664
94,2 2,2,BOUNDARY,-105,-50.255319148936174
95,1 6,2,BOUNDARY,-102,-50.8
96,5 3,2,GOAL,96,-49.270833333333336
97,5 3,2,GOAL,100,-47.7319587628866
98,6 4,2,BOUNDARY,-101,-48.275510204081634
99,2 4,2,GOAL,100,-46.77777777777778
100,4 2,2,BOUNDARY,-115,-47.46
101,3 6,2,BOUNDARY,-102,-48.0
102,6 4,2,GOAL,100,-46.549019607843135
103,6 4,2,BOUNDARY,-100,-47.067961165048544
104,4 2,2,BOUNDARY,-102,-47.59615384615385
105,3 1,2,GOAL,82,-46.36190476190476
106,4 3,2,GOAL,98,-45.0
107,2 1,2,GOAL,96,-43.6822429906542
108,3 3,2,GOAL,99,-42.361111111111114
109,6 4,2,STEPS,-24,-42.19266055045872
110,3 4,2,GOAL,98,-40.91818181818182
111,4 4,2,GOAL,100,-39.648648648648646
112,1 3,2,GOAL,100,-38.401785714285715
113,5 4,2,BOUNDARY,-100,-38.94690265486726
114,3 5,2,GOAL,96,-37.76315789473684
115,3 6,2,BOUNDARY,-100,-38.30434782608695
116,6 3,2,STEPS,-22,-38.16379310344828
