Episode,Terminal State,Reward,Running Average
63,1 1,BOUNDARY,-2002,236570.6507936508
64,1 1,BOUNDARY,-2000,232842.984375
65,1 2,GOAL,1000000,244645.4
66,2 2,GOAL,1000000,256090.16666666666
67,1 3,BOUNDARY,-2003,252238.02985074627
68,1 2,BOUNDARY,-2001,248499.2205882353
69,2 2,GOAL,1000000,259390.53623188406
70,2 2,GOAL,1000000,269970.67142857146
71,3 2,BOUNDARY,-2001,266140.08450704225
72,2 2,GOAL,1000000,276332.5833333333
73,3 2,BOUNDARY,-2001,272519.79452054796
74,2 3,BOUNDARY,-2000,268810.0675675676
75,2 2,GOAL,1000000,278559.26666666666
76,1 2,GOAL,1000000,288051.90789473685
77,3 2,BOUNDARY,-2001,284284.987012987
78,1 3,BOUNDARY,-2001,280614.6538461539
79,2 3,BOUNDARY,-2000,277037.253164557
80,2 3,GOAL,1000000,286074.2875
81,3 1,BOUNDARY,-2002,282517.7901234568
82,3 2,BOUNDARY,-2001,279048.0487804878
83,3 2,BOUNDARY,-2003,275661.8915662651
84,3 1,BOUNDARY,-2002,272356.36904761905
85,1 2,GOAL,1000000,280916.8823529412
86,2 1,GOAL,1000000,289278.31395348837
87,3 2,BOUNDARY,-2001,285930.275862069
88,2 1,BOUNDARY,-2000,282658.3409090909
89,2 1,BOUNDARY,-2000,279459.93258426967
90,2 3,GOAL,1000000,287465.93333333335
91,1 1,BOUNDARY,-2001,284284.978021978
92,3 2,BOUNDARY,-2000,281173.1847826087
93,1 2,GOAL,1000000,288902.5053763441
94,3 1,BOUNDARY,-2000,285807.7978723404
95,3 2,BOUNDARY,-2008,282778.15789473685
96,2 1,GOAL,1000000,290249.21875
97,2 3,BOUNDARY,-2001,287236.3298969072
98,3 1,BOUNDARY,-2008,284284.85714285716
99,2 3,BOUNDARY,-2006,281393.0303030303
100,1 1,BOUNDARY,-2000,278559.1
101,3 3,BOUNDARY,-2000,275781.28712871287
102,1 2,GOAL,999998,282881.45098039217
103,2 3,BOUNDARY,-2001,280115.6019417476
104,2 2,GOAL,1000000,287037.5673076923
105,2 3,GOAL,1000000,293827.6857142857
106,1 3,BOUNDARY,-2003,291036.8301886792
107,2 2,GOAL,1000000,297662.6542056075
108,3 1,BOUNDARY,-2000,294888.0
109,1 3,BOUNDARY,-2002,292164.2385321101
110,1 3,GOAL,999999,298599.1
111,3 1,BOUNDARY,-2005,295890.95495495497
112,3 1,BOUNDARY,-2000,293231.21428571426
113,3 3,BOUNDARY,-2001,290618.5398230089
114,2 1,GOAL,1000000,296841.1842105263
115,1 1,BOUNDARY,-2000,294242.5652173913
116,3 2,BOUNDARY,-2001,291688.7413793103
117,1 2,GOAL,1000000,297742.68376068375
118,2 2,GOAL,1000000,303694.0169491525
119,3 2,GOAL,999990,309545.243697479
120,2 2,GOAL,1000000,315299.0333333333
121,2 3,GOAL,1000000,320957.7190082645
122,3 3,BOUNDARY,-2002,318310.5081967213
123,1 3,GOAL,999999,323852.69105691055
124,3 1,BOUNDARY,-2000,321224.8467741936
125,2 3,GOAL,1000000,326655.048
126,1 3,GOAL,999999,331999.04761904763
127,1 2,GOAL,1000000,337258.89763779525
128,3 2,BOUNDARY,-2007,334608.3828125
129,3 1,BOUNDARY,-2012,331998.92248062015
130,2 1,GOAL,1000000,337137.3923076923
131,2 3,BOUNDARY,-2001,334548.5496183206
132,2 2,GOAL,1000000,339589.8484848485
133,3 3,BOUNDARY,-2000,337021.5037593985
134,2 1,BOUNDARY,-2000,334491.49253731343
135,3 2,BOUNDARY,-2001,331998.9555555555
136,1 2,GOAL,1000000,336910.72794117645
137,3 3,BOUNDARY,-2002,334436.9124087591
138,3 3,GOAL,999999,339259.82608695654
139,3 1,BOUNDARY,-2002,336804.70503597124
140,3 1,BOUNDARY,-2008,334384.6142857143
141,1 2,GOAL,999998,339105.27659574465
142,3 2,BOUNDARY,-2001,336703.11971830984
143,1 3,GOAL,999999,341341.55244755244
144,2 2,GOAL,1000000,345915.56944444444
145,2 2,GOAL,1000000,350426.49655172415
146,2 1,GOAL,1000000,354875.6301369863
147,3 3,BOUNDARY,-2010,352447.8367346939
148,3 3,BOUNDARY,-2000,350052.91891891893
149,1 1,BOUNDARY,-2002,347690.1342281879
150,3 3,BOUNDARY,-2002,345358.85333333333
151,1 1,BOUNDARY,-2000,343058.4635761589
152,2 2,GOAL,1000000,347380.44736842107
153,1 3,GOAL,999997,351645.91503267974
154,1 2,GOAL,1000000,355856.0064935065
155,2 2,GOAL,1000000,360011.77419354836
156,2 3,GOAL,1000000,364114.2628205128
157,1 2,BOUNDARY,-2003,361782.3057324841
158,2 3,GOAL,1000000,365821.6582278481
159,3 1,GOAL,999995,369810.1698113208
160,1 1,BOUNDARY,-2002,367486.34375
161,1 2,BOUNDARY,-2005,365191.36645962734
162,2 3,BOUNDARY,-2000,362924.7530864198
163,2 3,GOAL,1000000,366833.1901840491
164,2 3,GOAL,1000000,370693.96341463417
165,3 3,BOUNDARY,-2000,368435.2121212121
166,1 3,GOAL,999999,372239.813253012
167,3 3,BOUNDARY,-2000,369998.85628742515
168,2 3,GOAL,1000000,373748.8630952381
169,3 3,BOUNDARY,-2000,371525.49704142014
170,2 3,GOAL,1000000,375222.40588235296
171,2 2,GOAL,1000000,378876.0760233918
172,2 1,GOAL,1000000,382487.261627907
173,3 3,BOUNDARY,-2002,380264.78034682083
174,2 2,GOAL,1000000,383826.4770114943
175,1 1,BOUNDARY,-2000,381621.7542857143
176,1 3,BOUNDARY,-2004,379442.0625
177,2 2,GOAL,1000000,382948.0395480226
178,1 1,BOUNDARY,-2000,380785.41011235956
179,2 3,GOAL,1000000,384244.7094972067
180,2 1,GOAL,1000000,387665.5722222222
181,2 3,GOAL,1000000,391048.635359116
182,2 2,GOAL,1000000,394394.521978022
183,1 1,BOUNDARY,-2002,392228.42076502735
184,2 3,GOAL,1000000,395531.527173913
185,3 1,BOUNDARY,-2006,393382.6756756757
186,1 1,BOUNDARY,-2008,391256.9193548387
187,2 2,GOAL,1000000,394512.2299465241
188,1 3,GOAL,999995,397732.8829787234
189,1 1,BOUNDARY,-2004,395617.873015873
190,2 3,GOAL,1000000,398798.83157894737
191,1 1,BOUNDARY,-2004,396700.387434555
192,3 1,BOUNDARY,-2006,394623.7916666667
193,2 3,BOUNDARY,-2000,392568.7461139896
194,3 2,BOUNDARY,-2001,390534.88144329895
195,3 3,BOUNDARY,-2000,388521.88205128204
196,3 2,BOUNDARY,-2003,386529.4081632653
197,1 2,BOUNDARY,-2009,384557.1319796954
198,1 1,BOUNDARY,-2002,382604.81313131313
199,3 2,BOUNDARY,-2003,380672.1105527638
200,1 1,STEPS,-1019,378763.655
201,3 3,BOUNDARY,-2000,376869.3084577114
202,3 2,BOUNDARY,-2001,374993.71287128713
203,2 3,GOAL,1000000,378072.56157635467
204,2 3,GOAL,1000000,381121.2254901961
205,1 2,STEPS,-1019,379257.1268292683
206,2 2,GOAL,1000000,382270.4417475728
207,1 1,BOUNDARY,-2006,380414.03381642513
208,2 2,GOAL,1000000,383392.8125
209,3 2,BOUNDARY,-2003,381548.8133971292
210,3 1,BOUNDARY,-2002,379722.38095238095
211,3 1,BOUNDARY,-2002,377913.2606635071
212,1 1,STEPS,-1019,376125.84433962265
213,1 1,GOAL,999981,379054.74178403756
214,2 2,GOAL,1000000,381956.3551401869
215,3 3,GOAL,999997,384830.9627906977
216,1 2,BOUNDARY,-2001,383040.0740740741
217,3 1,STEPS,-1019,381270.2165898617
218,2 2,GOAL,1000000,384108.4266055046
219,3 2,BOUNDARY,-2000,382345.37442922377
220,1 2,BOUNDARY,-2001,380598.34545454546
221,2 1,GOAL,1000000,383401.0678733032
222,1 1,BOUNDARY,-2002,381665.01801801805
223,2 1,GOAL,1000000,384437.8206278027
224,1 2,BOUNDARY,-2003,382712.63839285716
225,2 1,GOAL,1000000,385456.1377777778
226,1 2,GOAL,999988,388175.30530973454
227,3 3,BOUNDARY,-2002,386456.4625550661
228,2 1,GOAL,1000000,389147.4429824561
229,2 2,GOAL,1000000,391814.9213973799
230,1 1,BOUNDARY,-2002,390102.67391304346
231,2 1,GOAL,1000000,392742.9220779221
232,3 2,BOUNDARY,-2000,391041.4439655172
233,3 1,BOUNDARY,-2005,389354.5493562232
234,2 2,GOAL,1000000,391964.1452991453
235,2 2,GOAL,1000000,394551.5319148936
236,3 3,BOUNDARY,-2006,392871.2033898305
237,1 3,BOUNDARY,-2007,391205.0506329114
238,1 2,BOUNDARY,-2001,389552.9243697479
239,2 2,GOAL,1000000,392107.0962343096
240,1 3,STEPS,-1019,390469.07083333336
241,3 3,BOUNDARY,-2004,388840.5518672199
242,3 1,BOUNDARY,-2006,387225.4834710744
243,3 2,STEPS,-1019,385627.7695473251
244,3 3,STEPS,-1019,384043.1516393443
245,3 1,BOUNDARY,-2015,382467.4040816327
246,3 1,STEPS,-1019,380908.5162601626
247,2 2,GOAL,1000000,383414.95951417
248,2 2,GOAL,1000000,385901.18951612903
249,3 1,STEPS,-1019,384347.2931726908
250,3 1,STEPS,-1019,382805.828
251,3 2,BOUNDARY,-2019,381272.66135458165
252,3 3,STEPS,-1019,379755.63095238095
253,1 3,BOUNDARY,-2006,378246.69169960474
254,1 1,BOUNDARY,-2006,376749.63385826774
255,3 1,STEPS,-1019,375268.18823529413
256,2 2,GOAL,1000000,377708.546875
257,2 2,GOAL,1000000,380129.9143968872
258,1 2,BOUNDARY,-2005,378648.77131782944
259,2 1,GOAL,1000000,381047.8108108108
260,1 1,STEPS,-1019,379578.3230769231
261,1 1,BOUNDARY,-2002,378116.3295019157
262,3 3,BOUNDARY,-2005,376665.48473282444
263,2 1,GOAL,1000000,379035.5779467681
264,1 2,BOUNDARY,-2015,377592.20454545453
265,2 2,GOAL,1000000,379940.91320754716
266,2 3,GOAL,1000000,382271.962406015
267,3 3,BOUNDARY,-2010,380832.7041198502
268,2 1,GOAL,1000000,383143.0298507463
269,2 1,GOAL,1000000,385436.17843866174
270,3 1,BOUNDARY,-2010,384001.1925925926
271,2 2,GOAL,1000000,386274.25092250924
272,3 2,STEPS,-1019,384850.3786764706
273,1 2,STEPS,-1019,383436.9377289377
274,1 3,GOAL,999995,385687.1496350365
275,1 1,STEPS,-1019,384280.94545454544
276,2 2,GOAL,1000000,386511.8115942029
277,3 2,BOUNDARY,-2005,385109.2238267148
278,1 1,STEPS,-1019,383720.273381295
279,1 3,STEPS,-1019,382341.27956989245
280,2 1,GOAL,1000000,384547.20357142854
281,1 2,STEPS,-1019,383175.0818505338
282,1 1,BOUNDARY,-2018,381809.1489361702
283,3 2,STEPS,-1019,380456.3992932862
284,1 1,STEPS,-1019,379113.176056338
285,1 1,STEPS,-1019,377779.3789473684
286,1 1,STEPS,-1019,376454.9090909091
287,3 1,BOUNDARY,-2018,375136.1881533101
288,2 3,GOAL,1000000,377305.8541666667
289,3 3,STEPS,-1019,375996.77162629756
290,2 1,GOAL,1000000,378148.5068965517
291,1 1,STEPS,-1019,376845.5257731959
292,2 1,GOAL,1000000,378979.61643835617
293,3 3,STEPS,-1019,377682.69283276453
294,3 3,BOUNDARY,-2014,376391.2074829932
295,1 3,BOUNDARY,-2008,375108.49830508477
296,3 2,STEPS,-1019,373837.7972972973
297,3 1,BOUNDARY,-2012,372572.3097643098
298,3 3,BOUNDARY,-2000,371315.355704698
299,1 2,GOAL,999994,373417.9598662207
300,3 3,STEPS,-1019,372169.83666666667
301,2 2,GOAL,1000000,374255.6511627907
302,3 3,BOUNDARY,-2010,373009.73841059604
303,3 2,STEPS,-1019,371775.3201320132
304,2 1,GOAL,1000000,373841.8486842105
305,2 1,GOAL,1000000,375894.8262295082
306,2 1,GOAL,1000000,377934.38562091504
307,2 1,GOAL,1000000,379960.657980456
308,2 2,GOAL,1000000,381973.7727272727
309,2 2,GOAL,1000000,383973.85760517797
310,1 3,STEPS,-1019,382731.94516129035
311,2 1,GOAL,1000000,384716.72990353697
312,3 2,BOUNDARY,-2006,383477.233974359
313,2 2,GOAL,1000000,385446.9552715655
314,1 2,BOUNDARY,-2011,384213.0127388535
315,2 3,GOAL,1000000,386167.89206349204
316,1 2,BOUNDARY,-2003,384939.503164557
317,1 2,GOAL,999990,386879.72555205046
318,1 1,STEPS,-1019,385659.91823899373
319,2 2,GOAL,1000000,387585.74921630096
320,1 2,GOAL,999986,389499.5
321,3 1,STEPS,-1019,388282.9314641745
322,2 3,GOAL,1000000,390182.67391304346
323,3 2,STEPS,-1019,388971.52321981423
324,2 3,GOAL,1000000,390857.4135802469
325,1 1,GOAL,999981,392731.64
326,3 2,STEPS,-1019,391523.8159509202
327,2 2,GOAL,1000000,393384.5993883792
328,2 2,GOAL,1000000,395234.03658536583
329,3 3,STEPS,-1019,394029.6200607903
330,2 2,GOAL,1000000,395865.8939393939
331,2 3,GOAL,1000000,397691.07250755286
332,1 1,STEPS,-1019,396490.1385542169
333,2 2,GOAL,1000000,398302.4804804805
334,2 1,GOAL,1000000,400103.97005988023
335,2 1,GOAL,1000000,401894.70447761193
336,1 1,STEPS,-1019,400695.55654761905
337,2 2,GOAL,1000000,402473.9080118694
338,3 3,STEPS,-1019,401280.1420118343
339,1 2,STEPS,-1019,400093.41887905606
340,3 2,BOUNDARY,-2017,398910.7411764706
341,3 2,BOUNDARY,-2008,397735.02639296185
342,3 2,BOUNDARY,-2002,396566.2046783626
343,3 3,STEPS,-1019,395407.0641399417
344,2 1,GOAL,1000000,397164.6017441861
345,3 3,BOUNDARY,-2008,396007.5797101449
346,3 2,BOUNDARY,-2011,394857.23699421965
347,1 3,GOAL,999997,396601.15561959654
348,2 2,GOAL,1000000,398335.0603448276
349,1 3,GOAL,999999,400059.0257879656
350,2 3,GOAL,1000000,401773.14285714284
351,2 1,GOAL,1000000,403477.49287749286
352,3 1,STEPS,-1019,402328.35511363635
353,1 2,BOUNDARY,-2003,401182.940509915
354,3 3,STEPS,-1019,400046.7768361582
355,1 1,STEPS,-1019,398917.0140845071
356,3 2,BOUNDARY,-2003,397790.8342696629
357,3 1,BOUNDARY,-2004,396670.96078431373
358,2 1,GOAL,1000000,398356.2374301676
359,2 2,GOAL,1000000,400032.12534818944
360,1 3,BOUNDARY,-2015,398915.3277777778
361,2 1,GOAL,1000000,400580.3822714681
362,1 3,STEPS,-1019,399470.9917127072
363,1 3,STEPS,-1019,398367.7134986226
364,1 3,STEPS,-1019,397270.49725274724
365,3 3,STEPS,-1019,396179.2931506849
366,1 2,STEPS,-1019,395094.05191256833
367,1 2,STEPS,-1019,394014.72479564033
368,2 1,GOAL,1000000,395661.42391304346
369,2 1,GOAL,1000000,397299.1978319783
370,1 1,STEPS,-1019,396222.6621621622
371,2 1,GOAL,1000000,397850.09433962265
372,1 1,STEPS,-1019,396777.86559139786
373,3 3,STEPS,-1019,395711.38605898124
374,2 1,GOAL,1000000,397327.1310160428
375,2 2,GOAL,1000000,398934.2586666667
376,2 3,GOAL,1000000,400532.83776595746
377,3 3,STEPS,-1019,399467.71352785145
378,2 3,GOAL,1000000,401056.4232804233
379,2 1,GOAL,1000000,402636.74934036937
380,1 2,STEPS,-1019,401574.49736842106
381,2 2,GOAL,1000000,403145.16797900264
382,3 2,STEPS,-1019,402087.1465968586
383,2 3,GOAL,1000000,403648.2767624021
384,1 1,STEPS,-1019,402594.4557291667
385,1 1,STEPS,-1019,401546.10909090907
386,1 1,BOUNDARY,-2008,400500.6321243523
387,1 2,BOUNDARY,-2017,399460.5348837209
388,1 1,GOAL,999997,401008.3092783505
389,2 2,GOAL,1000000,402548.13367609255
390,3 2,STEPS,-1019,401513.3461538461
391,2 3,GOAL,1000000,403044.00255754474
392,2 1,GOAL,1000000,404566.8494897959
393,3 3,STEPS,-1019,403534.8244274809
394,1 2,STEPS,-1019,402508.03807106597
395,3 1,STEPS,-1019,401486.4506329114
396,2 2,GOAL,1000000,402997.8484848485
397,3 2,STEPS,-1019,401980.17380352644
398,1 3,STEPS,-1019,400967.61306532664
399,2 1,GOAL,1000000,402468.94736842107
400,2 2,GOAL,1000000,403962.775
401,3 3,STEPS,-1019,402952.84538653365
402,1 2,STEPS,-1019,401947.94029850746
403,3 2,STEPS,-1019,400948.0223325062
404,1 1,STEPS,-1019,399953.05445544556
405,1 3,STEPS,-1019,398963.0
406,1 3,STEPS,-1019,397977.82266009855
407,1 2,STEPS,-1019,396997.4864864865
408,3 3,STEPS,-1019,396021.95588235295
409,3 1,STEPS,-1019,395051.19559902203
410,3 3,STEPS,-1019,394085.1707317073
411,2 2,GOAL,1000000,395559.4160583942
412,1 2,GOAL,999992,397026.4854368932
413,3 3,STEPS,-1019,396062.69491525425
414,1 3,STEPS,-1019,395103.56038647343
415,1 1,GOAL,999987,396561.1108433735
416,1 1,STEPS,-1019,395605.38942307694
417,1 1,STEPS,-1019,394654.25179856113
418,2 3,GOAL,1000000,396102.44736842107
419,3 3,STEPS,-1019,395154.66348448687
420,2 2,GOAL,1000000,396594.77142857143
421,3 1,STEPS,-1019,395650.3206650831
422,3 2,BOUNDARY,-2016,394707.9834123223
423,3 3,STEPS,-1019,393772.4586288416
424,3 2,STEPS,-1019,392841.3466981132
425,3 1,BOUNDARY,-2018,391912.26588235295
426,2 3,GOAL,1000000,393339.7018779343
427,3 1,STEPS,-1019,392416.14519906323
428,3 1,STEPS,-1019,391496.9042056075
429,2 2,GOAL,1000000,392915.32634032634
430,2 2,GOAL,1000000,394327.1511627907
431,3 2,STEPS,-1019,393409.8747099768
432,3 3,BOUNDARY,-2006,392494.56018518517
433,3 1,STEPS,-1019,391585.752886836
434,2 3,GOAL,1000000,392987.62903225806
435,2 1,GOAL,1000000,394383.05977011495
436,1 1,GOAL,999997,395772.08256880735
437,1 1,STEPS,-1019,394864.0938215103
438,3 1,STEPS,-1019,393960.2511415525
439,3 3,BOUNDARY,-2002,393058.2870159453
440,1 2,GOAL,999990,394437.67727272725
441,1 3,STEPS,-1019,393540.9501133787
442,1 1,GOAL,999999,394913.0271493213
443,1 1,STEPS,-1019,394019.2753950339
444,1 2,GOAL,1000000,395384.09684684686
445,1 3,GOAL,999997,396742.7775280899
446,3 3,STEPS,-1019,395850.93497757846
447,3 1,STEPS,-1019,394963.0827740492
448,2 3,GOAL,1000000,396313.61160714284
449,1 3,GOAL,999997,397658.1180400891
450,2 1,GOAL,1000000,398996.65555555554
451,1 2,GOAL,999992,400329.2394678492
452,2 2,GOAL,1000000,401655.94469026546
453,1 3,GOAL,999999,402976.79028697574
454,3 1,BOUNDARY,-2003,402084.7643171806
455,1 2,GOAL,999998,403398.85934065934
456,3 1,BOUNDARY,-2004,402509.8179824561
457,2 3,GOAL,1000000,403817.2363238512
458,3 3,BOUNDARY,-2000,402931.17248908296
459,1 3,BOUNDARY,-2002,402048.9651416122
460,3 2,BOUNDARY,-2002,401170.59347826085
461,1 1,GOAL,999999,402469.5704989154
462,2 1,GOAL,1000000,403762.9264069264
463,3 3,BOUNDARY,-2000,402886.5485961123
464,1 2,GOAL,1000000,404173.4310344828
465,3 3,BOUNDARY,-2002,403299.93548387097
466,2 3,BOUNDARY,-2001,402430.19098712446
467,3 1,BOUNDARY,-2002,401564.1691648822
468,3 1,BOUNDARY,-2002,400701.8482905983
469,1 2,GOAL,1000000,401979.6695095949
470,1 1,BOUNDARY,-2001,401120.13617021276
471,2 2,GOAL,1000000,402391.6433121019
472,2 3,BOUNDARY,-2001,401534.87923728814
473,2 1,GOAL,1000000,402800.133192389
474,1 3,BOUNDARY,-2002,401946.12025316455
475,3 3,BOUNDARY,-2000,401095.7073684211
476,2 2,GOAL,1000000,402353.9096638655
477,3 2,BOUNDARY,-2001,401506.2054507338
478,1 1,BOUNDARY,-2005,400662.03974895395
479,1 3,BOUNDARY,-2004,399821.4008350731
480,2 1,GOAL,1000000,401071.77291666664
481,2 3,BOUNDARY,-2000,400233.7858627859
482,3 3,BOUNDARY,-2000,399399.27593361
483,2 2,GOAL,1000000,400642.75569358177
484,3 1,BOUNDARY,-2002,399810.8450413223
485,1 2,BOUNDARY,-2004,398982.3608247423
486,2 1,GOAL,1000000,400219.02263374487
487,1 3,BOUNDARY,-2001,399393.1088295688
488,2 1,GOAL,1000000,400623.8606557377
489,3 1,BOUNDARY,-2002,399800.49488752556
490,3 1,BOUNDARY,-2002,398980.48979591834
491,1 1,BOUNDARY,-2003,398163.8228105906
492,1 2,BOUNDARY,-2002,397350.47764227644
493,3 1,BOUNDARY,-2002,396540.43204868154
494,3 1,BOUNDARY,-2002,395733.6659919028
495,3 3,BOUNDARY,-2000,394930.16363636364
496,1 2,GOAL,1000000,396150.0625
497,2 1,GOAL,1000000,397365.0523138833
498,3 1,BOUNDARY,-2002,396563.1104417671
499,3 1,BOUNDARY,-2002,395764.3827655311
