Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,4 5,30,BOUNDARY,-100,-100.0
2,6 1,30,BOUNDARY,-100,-100.0
3,1 5,30,BOUNDARY,-100,-100.0
4,2 5,30,GOAL,97,-50.75
5,1 4,30,BOUNDARY,-100,-60.6
6,3 4,30,GOAL,100,-33.833333333333336
7,5 1,30,BOUNDARY,-100,-43.285714285714285
8,6 6,30,BOUNDARY,-100,-50.375
9,1 2,30,BOUNDARY,-100,-55.888888888888886
10,2 5,30,BOUNDARY,-100,-60.3
11,5 1,30,BOUNDARY,-100,-63.90909090909091
12,2 2,30,GOAL,100,-50.25
13,6 1,30,BOUNDARY,-100,-54.07692307692308
14,5 2,30,BOUNDARY,-102,-57.5
15,2 6,30,BOUNDARY,-100,-60.333333333333336
16,6 1,30,BOUNDARY,-101,-62.875
17,1 6,30,BOUNDARY,-102,-65.17647058823529
18,2 2,30,GOAL,100,-56.0
19,1 2,30,BOUNDARY,-100,-58.31578947368421
20,4 6,30,GOAL,92,-50.8
21,4 3,30,BOUNDARY,-107,-53.476190476190474
22,6 4,30,GOAL,97,-46.63636363636363
23,2 4,30,BOUNDARY,-102,-49.04347826086956
24,1 6,30,BOUNDARY,-100,-51.166666666666664
25,4 4,30,GOAL,95,-45.32
26,3 5,30,GOAL,97,-39.84615384615385
27,6 5,30,BOUNDARY,-100,-42.074074074074076
28,3 2,30,BOUNDARY,-102,-44.214285714285715
29,1 6,30,GOAL,99,-39.275862068965516
30,1 5,30,BOUNDARY,-101,-41.333333333333336
31,1 4,30,GOAL,91,-37.064516129032256
32,4 3,30,GOAL,99,-32.8125
33,3 3,30,GOAL,100,-28.78787878787879
34,4 1,30,GOAL,98,-25.058823529411764
35,1 5,30,BOUNDARY,-100,-27.2
36,2 2,30,GOAL,99,-23.694444444444443
37,4 3,30,GOAL,100,-20.35135135135135
38,2 3,30,GOAL,97,-17.263157894736842
39,2 3,30,GOAL,97,-14.333333333333334
40,1 2,30,BOUNDARY,-100,-16.475
41,4 5,30,BOUNDARY,-104,-18.609756097560975
42,3 4,30,BOUNDARY,-105,-20.666666666666668
43,3 6,30,STEPS,-18,-20.6046511627907
44,1 5,30,BOUNDARY,-100,-22.40909090909091
45,2 3,30,GOAL,98,-19.733333333333334
46,5 6,30,BOUNDARY,-100,-21.47826086956522
47,4 5,30,BOUNDARY,-106,-23.27659574468085
48,6 1,30,GOAL,100,-20.708333333333332
49,5 5,30,BOUNDARY,-102,-22.367346938775512
50,5 5,30,BOUNDARY,-100,-23.92
51,5 5,30,BOUNDARY,-101,-25.431372549019606
52,3 6,30,BOUNDARY,-100,-26.865384615384617
53,6 5,30,BOUNDARY,-102,-28.28301886792453
54,2 3,30,GOAL,100,-25.90740740740741
55,2 4,30,BOUNDARY,-102,-27.29090909090909
56,1 5,30,GOAL,100,-25.017857142857142
57,3 1,30,BOUNDARY,-100,-26.333333333333332
58,5 1,30,BOUNDARY,-100,-27.603448275862068
59,1 2,30,GOAL,100,-25.440677966101696
60,3 5,30,BOUNDARY,-108,-26.816666666666666
61,5 1,30,BOUNDARY,-100,-28.016393442622952
62,4 3,30,BOUNDARY,-100,-29.177419354838708
63,4 1,30,GOAL,99,-27.142857142857142
64,3 6,30,BOUNDARY,-112,-28.46875
65,4 2,30,GOAL,88,-26.676923076923078
66,1 1,30,GOAL,100,-24.757575757575758
67,1 5,30,GOAL,100,-22.895522388059703
68,2 6,30,GOAL,100,-21.08823529411765
69,2 3,30,GOAL,100,-19.333333333333332
70,4 3,30,BOUNDARY,-101,-20.5
71,3 6,30,BOUNDARY,-100,-21.619718309859156
72,3 2,30,GOAL,100,-19.930555555555557
73,2 5,30,BOUNDARY,-107,-21.123287671232877
74,6 2,30,BOUNDARY,-101,-22.2027027027027
75,5 2,30,BOUNDARY,-108,-23.346666666666668
76,2 4,30,GOAL,100,-21.723684210526315
77,2 6,30,GOAL,95,-20.207792207792206
78,1 4,30,BOUNDARY,-106,-21.307692307692307
79,5 1,30,BOUNDARY,-105,-22.367088607594937
80,4 5,30,GOAL,94,-20.9125
81,3 3,30,GOAL,100,-19.419753086419753
82,3 1,30,GOAL,100,-17.963414634146343
83,5 2,30,BOUNDARY,-104,-19.0
84,2 4,30,BOUNDARY,-101,-19.976190476190474
85,2 5,30,GOAL,98,-18.58823529411765
86,6 3,30,BOUNDARY,-100,-19.53488372093023
87,5 4,30,BOUNDARY,-100,-20.45977011494253
88,5 2,30,BOUNDARY,-100,-21.363636363636363
89,4 5,30,BOUNDARY,-100,-22.247191011235955
90,2 4,30,GOAL,99,-20.9
91,4 4,30,BOUNDARY,-100,-21.76923076923077
92,4 4,30,BOUNDARY,-101,-22.630434782608695
93,6 5,30,BOUNDARY,-100,-23.462365591397848
94,2 4,30,GOAL,100,-22.148936170212767
95,2 4,30,GOAL,100,-20.86315789473684
96,6 1,30,BOUNDARY,-102,-21.708333333333332
97,6 5,30,BOUNDARY,-100,-22.515463917525775
98,1 4,30,BOUNDARY,-100,-23.306122448979593
99,4 5,30,BOUNDARY,-116,-24.242424242424242
100,5 4,30,BOUNDARY,-100,-25.0
101,5 1,30,BOUNDARY,-102,-25.762376237623762
102,5 2,30,BOUNDARY,-101,-26.5
103,1 6,30,BOUNDARY,-107,-27.281553398058254
104,1 6,30,GOAL,99,-26.067307692307693
105,1 3,30,BOUNDARY,-100,-26.771428571428572
106,1 1,30,BOUNDARY,-100,-27.462264150943398
107,5 5,30,STEPS,-19,-27.38317757009346
108,1 3,30,GOAL,99,-26.212962962962962
109,5 2,30,GOAL,88,-25.165137614678898
110,6 1,30,GOAL,91,-24.10909090909091
111,2 2,30,BOUNDARY,-102,-24.81081081081081
112,6 4,30,GOAL,87,-23.8125
113,3 3,30,GOAL,100,-22.716814159292035
114,6 3,30,GOAL,94,-21.69298245614035
115,5 3,30,BOUNDARY,-106,-22.42608695652174
116,2 2,30,BOUNDARY,-106,-23.146551724137932
117,2 6,30,GOAL,97,-22.11965811965812
118,1 1,30,BOUNDARY,-100,-22.779661016949152
119,3 3,30,GOAL,100,-21.747899159663866
120,2 5,30,BOUNDARY,-100,-22.4
121,1 2,30,BOUNDARY,-120,-23.206611570247933
122,1 2,30,BOUNDARY,-102,-23.852459016393443
123,1 6,30,BOUNDARY,-102,-24.48780487804878
124,2 6,30,GOAL,100,-23.483870967741936
125,5 5,30,BOUNDARY,-100,-24.096
126,1 2,30,BOUNDARY,-115,-24.817460317460316
127,4 6,30,GOAL,98,-23.8503937007874
128,6 3,30,GOAL,93,-22.9375
129,5 4,30,GOAL,98,-22.0
130,1 5,30,GOAL,94,-21.107692307692307
131,5 5,30,GOAL,99,-20.19083969465649
132,4 6,30,GOAL,98,-19.295454545454547
133,3 1,30,BOUNDARY,-104,-19.93233082706767
134,5 2,30,GOAL,100,-19.03731343283582
135,4 5,30,GOAL,93,-18.20740740740741
136,3 3,30,GOAL,100,-17.33823529411765
137,3 3,30,GOAL,100,-16.48175182481752
138,2 6,30,BOUNDARY,-103,-17.108695652173914
139,6 5,30,STEPS,-15,-17.093525179856115
140,3 1,30,BOUNDARY,-100,-17.685714285714287
141,3 5,30,GOAL,100,-16.851063829787233
142,6 2,30,GOAL,95,-16.06338028169014
143,2 4,30,BOUNDARY,-105,-16.685314685314687
144,2 1,30,BOUNDARY,-100,-17.26388888888889
145,6 5,30,GOAL,100,-16.455172413793104
146,6 3,30,GOAL,99,-15.664383561643836
147,5 4,30,GOAL,100,-14.877551020408163
148,2 6,30,BOUNDARY,-101,-15.45945945945946
149,2 6,30,GOAL,100,-14.684563758389261
150,2 4,30,BOUNDARY,-100,-15.253333333333334
151,3 1,30,GOAL,98,-14.503311258278146
152,4 5,30,GOAL,100,-13.75
153,6 3,30,GOAL,100,-13.006535947712418
154,4 1,30,BOUNDARY,-100,-13.571428571428571
155,5 4,30,BOUNDARY,-100,-14.129032258064516
156,5 3,30,GOAL,100,-13.397435897435898
157,6 1,30,BOUNDARY,-101,-13.955414012738853
158,4 6,30,BOUNDARY,-100,-14.5
159,1 4,30,BOUNDARY,-107,-15.081761006289309
160,4 4,30,BOUNDARY,-100,-15.6125
161,1 5,30,GOAL,100,-14.894409937888199
162,1 2,30,BOUNDARY,-100,-15.419753086419753
163,6 4,30,GOAL,100,-14.71165644171779
164,3 1,30,BOUNDARY,-108,-15.28048780487805
165,6 4,30,BOUNDARY,-100,-15.793939393939393
166,1 2,30,BOUNDARY,-102,-16.313253012048193
167,3 3,30,GOAL,100,-15.616766467065869
168,4 1,30,BOUNDARY,-100,-16.11904761904762
169,1 5,30,BOUNDARY,-102,-16.62721893491124
170,2 6,30,BOUNDARY,-104,-17.141176470588235
171,4 5,30,GOAL,99,-16.461988304093566
172,2 3,30,GOAL,99,-15.790697674418604
173,6 1,30,BOUNDARY,-109,-16.329479768786126
174,2 5,30,GOAL,97,-15.67816091954023
175,3 2,30,BOUNDARY,-100,-16.16
176,2 3,30,BOUNDARY,-110,-16.693181818181817
177,4 5,30,GOAL,100,-16.033898305084747
178,2 4,30,BOUNDARY,-108,-16.55056179775281
179,6 4,30,GOAL,98,-15.910614525139664
180,3 5,30,BOUNDARY,-102,-16.38888888888889
181,3 3,30,GOAL,100,-15.74585635359116
182,4 2,30,GOAL,97,-15.126373626373626
183,6 3,30,GOAL,100,-14.497267759562842
184,6 3,30,GOAL,100,-13.875
185,1 6,30,GOAL,100,-13.259459459459459
186,2 1,30,BOUNDARY,-106,-13.758064516129032
187,4 2,30,BOUNDARY,-111,-14.27807486631016
188,2 4,30,GOAL,100,-13.670212765957446
189,1 5,30,BOUNDARY,-103,-14.142857142857142
190,5 6,30,GOAL,98,-13.552631578947368
191,2 4,30,GOAL,100,-12.958115183246074
192,2 2,30,GOAL,98,-12.380208333333334
193,3 3,30,GOAL,100,-11.797927461139896
194,5 2,30,GOAL,100,-11.221649484536082
195,3 6,30,GOAL,100,-10.65128205128205
196,2 6,30,GOAL,100,-10.08673469387755
197,6 5,30,BOUNDARY,-121,-10.649746192893401
198,5 3,30,GOAL,98,-10.1010101010101
199,3 3,30,GOAL,100,-9.547738693467336
200,3 2,30,GOAL,99,-9.005
201,4 1,30,BOUNDARY,-104,-9.477611940298507
202,3 3,30,GOAL,100,-8.935643564356436
203,5 4,30,GOAL,99,-8.403940886699507
204,3 4,30,GOAL,100,-7.872549019607843
205,2 4,30,GOAL,100,-7.3463414634146345
206,2 6,30,GOAL,98,-6.834951456310679
207,5 6,30,BOUNDARY,-104,-7.304347826086956
208,4 4,30,GOAL,85,-6.860576923076923
209,1 3,30,BOUNDARY,-103,-7.320574162679426
210,4 6,30,GOAL,96,-6.828571428571428
211,2 5,30,BOUNDARY,-104,-7.289099526066351
212,2 3,30,BOUNDARY,-107,-7.759433962264151
213,6 2,30,GOAL,100,-7.253521126760563
214,3 6,30,GOAL,100,-6.752336448598131
215,5 2,30,BOUNDARY,-119,-7.274418604651163
216,3 5,30,GOAL,99,-6.782407407407407
217,4 5,30,GOAL,98,-6.299539170506913
218,4 1,30,GOAL,97,-5.825688073394495
219,3 4,30,GOAL,100,-5.342465753424658
220,5 1,30,BOUNDARY,-114,-5.836363636363636
221,5 1,30,GOAL,99,-5.361990950226244
222,3 6,30,GOAL,100,-4.887387387387387
223,3 4,30,GOAL,100,-4.417040358744394
224,3 6,30,GOAL,100,-3.950892857142857
225,1 6,30,BOUNDARY,-100,-4.377777777777778
226,5 1,30,GOAL,90,-3.9601769911504423
227,5 5,30,GOAL,93,-3.5330396475770924
228,5 2,30,GOAL,100,-3.0789473684210527
229,2 3,30,BOUNDARY,-113,-3.558951965065502
230,2 2,30,GOAL,98,-3.117391304347826
231,6 1,30,STEPS,-21,-3.1948051948051948
232,4 4,30,GOAL,97,-2.7629310344827585
233,3 1,30,GOAL,100,-2.3218884120171674
234,2 6,30,GOAL,93,-1.9145299145299146
235,1 5,30,GOAL,93,-1.5106382978723405
236,1 6,30,GOAL,95,-1.1016949152542372
237,6 1,30,BOUNDARY,-112,-1.5696202531645569
238,1 6,30,GOAL,94,-1.1680672268907564
239,4 6,30,STEPS,-23,-1.2594142259414225
240,5 2,30,BOUNDARY,-107,-1.7
241,1 2,30,GOAL,96,-1.2946058091286308
242,3 2,30,GOAL,100,-0.8760330578512396
243,1 5,30,GOAL,99,-0.46502057613168724
244,5 1,30,BOUNDARY,-107,-0.9016393442622951
245,6 5,30,BOUNDARY,-100,-1.3061224489795917
246,3 2,30,GOAL,96,-0.9105691056910569
247,6 4,30,BOUNDARY,-109,-1.3481781376518218
248,2 6,30,GOAL,98,-0.9475806451612904
249,5 6,30,BOUNDARY,-109,-1.3815261044176708
250,4 3,30,BOUNDARY,-118,-1.848
251,6 5,30,BOUNDARY,-120,-2.318725099601594
252,6 2,30,BOUNDARY,-102,-2.7142857142857144
253,4 5,30,BOUNDARY,-106,-3.122529644268775
254,4 5,30,BOUNDARY,-121,-3.5866141732283463
255,5 1,30,STEPS,-22,-3.6588235294117646
256,5 2,30,BOUNDARY,-103,-4.046875
257,4 6,30,STEPS,-22,-4.116731517509727
258,2 5,30,GOAL,100,-3.7131782945736433
259,1 3,30,GOAL,95,-3.332046332046332
260,6 3,30,STEPS,-22,-3.4038461538461537
261,6 2,30,BOUNDARY,-102,-3.781609195402299
262,4 5,30,GOAL,92,-3.4160305343511452
263,1 1,30,BOUNDARY,-105,-3.802281368821293
264,6 1,30,BOUNDARY,-100,-4.166666666666667
265,5 1,30,GOAL,95,-3.792452830188679
266,5 3,30,GOAL,95,-3.4210526315789473
267,2 2,30,GOAL,97,-3.044943820224719
268,6 5,30,GOAL,100,-2.66044776119403
269,1 4,30,GOAL,93,-2.3048327137546467
270,5 5,30,GOAL,99,-1.9296296296296296
271,1 4,30,BOUNDARY,-103,-2.302583025830258
272,1 6,30,GOAL,90,-1.963235294117647
