Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,5 3,30,GOAL,97,97.0
2,4 2,30,STEPS,-19,39.0
3,3 5,30,BOUNDARY,-107,-9.666666666666666
4,3 6,30,GOAL,100,17.75
5,6 5,30,GOAL,100,34.2
6,2 6,30,GOAL,96,44.5
7,1 4,30,BOUNDARY,-102,23.571428571428573
8,6 6,30,GOAL,96,32.625
9,5 4,30,GOAL,100,40.111111111111114
10,4 6,30,GOAL,95,45.6
11,3 4,30,GOAL,100,50.54545454545455
12,1 4,30,BOUNDARY,-103,37.75
13,3 6,30,BOUNDARY,-102,27.0
14,3 2,30,BOUNDARY,-105,17.571428571428573
15,6 5,30,BOUNDARY,-100,9.733333333333333
16,3 2,30,GOAL,84,14.375
17,4 5,30,GOAL,100,19.41176470588235
18,5 5,30,GOAL,100,23.88888888888889
19,3 5,30,STEPS,-21,21.526315789473685
20,3 4,30,GOAL,99,25.4
21,1 1,30,BOUNDARY,-100,19.428571428571427
22,4 1,30,STEPS,-21,17.59090909090909
23,2 6,30,BOUNDARY,-102,12.391304347826088
24,5 1,30,GOAL,97,15.916666666666666
25,4 4,30,GOAL,100,19.28
26,3 5,30,GOAL,83,21.73076923076923
27,1 1,30,STEPS,-23,20.074074074074073
28,4 3,30,GOAL,100,22.928571428571427
29,4 6,30,BOUNDARY,-100,18.689655172413794
30,2 1,30,BOUNDARY,-101,14.7
31,4 3,30,GOAL,100,17.451612903225808
32,4 2,30,GOAL,93,19.8125
33,5 4,30,GOAL,99,22.21212121212121
34,2 3,30,BOUNDARY,-100,18.61764705882353
35,3 6,30,BOUNDARY,-102,15.17142857142857
36,4 4,30,GOAL,100,17.52777777777778
37,6 6,30,BOUNDARY,-100,14.35135135135135
38,1 2,30,BOUNDARY,-103,11.263157894736842
39,6 6,30,GOAL,88,13.23076923076923
40,4 4,30,GOAL,100,15.4
41,6 4,30,GOAL,98,17.414634146341463
42,1 1,30,BOUNDARY,-100,14.619047619047619
43,6 6,30,GOAL,100,16.6046511627907
44,3 5,30,GOAL,100,18.5
45,1 5,30,BOUNDARY,-104,15.777777777777779
46,2 5,30,GOAL,96,17.52173913043478
47,4 2,30,GOAL,86,18.97872340425532
48,1 5,30,GOAL,98,20.625
49,4 3,30,GOAL,95,22.142857142857142
50,5 2,30,GOAL,99,23.68
51,2 5,30,GOAL,97,25.11764705882353
52,4 6,30,GOAL,94,26.442307692307693
53,4 4,30,GOAL,100,27.830188679245282
54,2 2,30,GOAL,89,28.962962962962962
55,3 4,30,GOAL,100,30.254545454545454
56,4 2,30,GOAL,94,31.392857142857142
57,5 5,30,GOAL,100,32.59649122807018
58,3 5,30,GOAL,100,33.758620689655174
59,5 6,30,GOAL,100,34.88135593220339
60,3 5,30,GOAL,98,35.93333333333333
61,6 1,30,BOUNDARY,-100,33.704918032786885
62,3 5,30,GOAL,100,34.774193548387096
63,6 6,30,BOUNDARY,-100,32.63492063492063
64,4 1,30,GOAL,100,33.6875
65,5 4,30,GOAL,99,34.69230769230769
66,1 4,30,GOAL,89,35.515151515151516
67,5 4,30,GOAL,100,36.47761194029851
68,4 6,30,GOAL,100,37.411764705882355
69,3 6,30,BOUNDARY,-100,35.42028985507246
70,1 4,30,GOAL,100,36.34285714285714
71,6 5,30,GOAL,100,37.23943661971831
72,2 4,30,GOAL,94,38.02777777777778
73,5 5,30,BOUNDARY,-104,36.082191780821915
74,3 2,30,GOAL,98,36.91891891891892
75,2 2,30,GOAL,100,37.76
76,3 1,30,GOAL,98,38.55263157894737
77,6 6,30,BOUNDARY,-100,36.753246753246756
78,3 5,30,GOAL,100,37.56410256410256
79,1 5,30,GOAL,100,38.35443037974684
80,4 6,30,BOUNDARY,-100,36.625
81,3 3,30,GOAL,99,37.39506172839506
82,3 1,30,GOAL,100,38.15853658536585
83,4 3,30,GOAL,100,38.903614457831324
84,2 4,30,GOAL,98,39.607142857142854
85,4 1,30,GOAL,92,40.22352941176471
86,4 4,30,GOAL,100,40.91860465116279
87,4 3,30,GOAL,99,41.58620689655172
88,2 1,30,BOUNDARY,-100,39.97727272727273
89,4 3,30,GOAL,100,40.651685393258425
90,1 6,30,BOUNDARY,-100,39.08888888888889
91,1 1,30,GOAL,99,39.747252747252745
92,6 5,30,BOUNDARY,-103,38.19565217391305
93,1 1,30,GOAL,99,38.8494623655914
94,2 1,30,GOAL,100,39.5
95,3 4,30,GOAL,100,40.136842105263156
96,6 2,30,GOAL,100,40.760416666666664
97,4 1,30,GOAL,100,41.371134020618555
98,3 1,30,GOAL,100,41.96938775510204
99,4 6,30,BOUNDARY,-100,40.535353535353536
100,3 2,30,GOAL,99,41.12
