Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,1 6,3,STEPS,-22,-22.0
2,5 4,3,GOAL,100,39.0
3,3 3,3,STEPS,-27,17.0
4,4 1,3,STEPS,-25,6.5
5,2 1,3,STEPS,-27,-0.2
6,1 1,3,STEPS,-25,-4.333333333333333
7,5 2,3,STEPS,-25,-7.285714285714286
8,1 6,3,STEPS,-22,-9.125
9,4 6,3,GOAL,100,3.0
10,5 6,3,GOAL,100,12.7
11,5 3,3,STEPS,-26,9.181818181818182
12,6 5,3,GOAL,100,16.75
13,4 4,3,GOAL,100,23.153846153846153
14,5 6,3,GOAL,100,28.642857142857142
15,4 1,3,STEPS,-25,25.066666666666666
16,4 3,3,STEPS,-26,21.875
17,5 5,3,GOAL,100,26.470588235294116
18,2 3,3,STEPS,-27,23.5
19,3 4,3,STEPS,-26,20.894736842105264
20,4 1,3,STEPS,-25,18.6
21,2 2,3,STEPS,-26,16.476190476190474
22,5 5,3,GOAL,100,20.272727272727273
23,4 2,3,STEPS,-26,18.26086956521739
24,6 4,3,GOAL,100,21.666666666666668
25,3 3,3,STEPS,-28,19.68
26,6 4,3,GOAL,100,22.76923076923077
27,4 5,3,GOAL,100,25.62962962962963
28,5 4,3,GOAL,100,28.285714285714285
29,5 1,3,STEPS,-23,26.517241379310345
30,2 6,3,STEPS,-25,24.8
31,2 5,3,STEPS,-26,23.161290322580644
32,5 3,3,STEPS,-26,21.625
33,4 2,3,STEPS,-25,20.21212121212121
34,3 5,3,STEPS,-24,18.91176470588235
35,6 6,3,GOAL,100,21.228571428571428
36,6 5,3,STEPS,-21,20.055555555555557
37,1 2,3,STEPS,-27,18.783783783783782
38,5 6,3,GOAL,100,20.92105263157895
39,3 2,3,STEPS,-27,19.692307692307693
40,6 4,3,GOAL,100,21.7
41,4 2,3,STEPS,-26,20.536585365853657
42,3 3,3,STEPS,-27,19.404761904761905
43,5 6,3,GOAL,100,21.27906976744186
44,6 2,3,STEPS,-24,20.25
45,6 3,3,STEPS,-24,19.266666666666666
46,5 6,3,GOAL,100,21.02173913043478
47,5 1,3,STEPS,-23,20.085106382978722
48,1 2,3,STEPS,-26,19.125
49,5 4,3,GOAL,100,20.775510204081634
50,2 5,3,STEPS,-26,19.84
51,6 2,3,STEPS,-23,19.0
52,4 5,3,GOAL,100,20.557692307692307
53,3 5,3,STEPS,-23,19.735849056603772
54,4 4,3,GOAL,100,21.22222222222222
55,2 4,3,STEPS,-26,20.363636363636363
56,4 6,3,GOAL,100,21.785714285714285
57,6 6,3,GOAL,100,23.157894736842106
58,2 5,3,STEPS,-26,22.310344827586206
59,1 4,3,STEPS,-25,21.508474576271187
60,5 5,3,GOAL,100,22.816666666666666
61,2 5,3,STEPS,-26,22.016393442622952
62,6 2,3,STEPS,-24,21.274193548387096
63,5 4,3,GOAL,100,22.523809523809526
64,6 4,3,GOAL,100,23.734375
65,2 3,3,STEPS,-27,22.953846153846154
66,5 2,3,STEPS,-25,22.227272727272727
67,4 3,3,STEPS,-25,21.52238805970149
68,1 6,3,STEPS,-22,20.88235294117647
69,2 5,3,STEPS,-25,20.217391304347824
70,1 5,3,STEPS,-25,19.571428571428573
71,6 2,3,STEPS,-24,18.95774647887324
72,4 5,3,GOAL,100,20.083333333333332
73,4 6,3,GOAL,100,21.17808219178082
74,1 5,3,STEPS,-25,20.554054054054053
75,3 5,3,STEPS,-23,19.973333333333333
76,4 3,3,STEPS,-24,19.394736842105264
77,2 6,3,STEPS,-23,18.844155844155843
78,4 3,3,STEPS,-24,18.294871794871796
