Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,3 5,6,BOUNDARY,-152,-152.0
2,5 5,6,BOUNDARY,-172,-162.0
3,3 8,6,BOUNDARY,-150,-158.0
4,7 8,6,BOUNDARY,-150,-156.0
5,2 7,6,BOUNDARY,-162,-157.2
6,2 3,6,BOUNDARY,-150,-156.0
7,5 7,6,BOUNDARY,-172,-158.28571428571428
8,6 8,6,GOAL,150,-119.75
9,4 2,6,BOUNDARY,-154,-123.55555555555556
10,1 4,6,BOUNDARY,-154,-126.6
11,1 3,6,BOUNDARY,-150,-128.72727272727272
12,5 2,6,BOUNDARY,-150,-130.5
13,3 1,6,BOUNDARY,-150,-132.0
14,2 8,6,BOUNDARY,-150,-133.28571428571428
15,6 7,6,GOAL,150,-114.4
16,2 2,6,BOUNDARY,-150,-116.625
17,1 7,6,BOUNDARY,-158,-119.05882352941177
18,6 5,6,BOUNDARY,-154,-121.0
19,8 5,6,BOUNDARY,-154,-122.73684210526316
20,1 6,6,BOUNDARY,-150,-124.1
21,4 4,6,BOUNDARY,-150,-125.33333333333333
22,5 8,6,BOUNDARY,-150,-126.45454545454545
23,2 8,6,BOUNDARY,-152,-127.56521739130434
24,7 3,6,BOUNDARY,-154,-128.66666666666666
25,6 1,6,BOUNDARY,-158,-129.84
26,2 1,6,BOUNDARY,-150,-130.6153846153846
27,1 1,6,BOUNDARY,-152,-131.40740740740742
28,5 7,6,BOUNDARY,-150,-132.07142857142858
29,4 5,6,BOUNDARY,-150,-132.68965517241378
30,5 3,6,BOUNDARY,-150,-133.26666666666668
31,1 8,6,BOUNDARY,-150,-133.80645161290323
32,6 3,6,BOUNDARY,-150,-134.3125
33,6 4,6,BOUNDARY,-158,-135.03030303030303
34,8 6,6,GOAL,148,-126.70588235294117
35,4 8,6,BOUNDARY,-150,-127.37142857142857
36,4 4,6,BOUNDARY,-152,-128.05555555555554
37,8 3,6,BOUNDARY,-150,-128.64864864864865
38,2 8,6,BOUNDARY,-156,-129.3684210526316
39,4 8,6,BOUNDARY,-150,-129.89743589743588
40,7 2,6,BOUNDARY,-152,-130.45
41,3 4,6,BOUNDARY,-150,-130.9268292682927
42,7 5,6,BOUNDARY,-150,-131.38095238095238
43,3 8,6,BOUNDARY,-150,-131.8139534883721
44,3 1,6,BOUNDARY,-150,-132.22727272727272
45,7 4,6,BOUNDARY,-150,-132.62222222222223
46,7 3,6,BOUNDARY,-150,-133.0
47,6 7,6,BOUNDARY,-150,-133.36170212765958
48,4 6,6,BOUNDARY,-154,-133.79166666666666
49,2 1,6,BOUNDARY,-150,-134.12244897959184
50,8 7,6,BOUNDARY,-150,-134.44
51,2 3,6,BOUNDARY,-160,-134.94117647058823
52,3 3,6,BOUNDARY,-150,-135.23076923076923
53,4 8,6,STEPS,-36,-133.35849056603774
54,7 1,6,BOUNDARY,-160,-133.85185185185185
55,7 2,6,BOUNDARY,-172,-134.54545454545453
56,1 3,6,BOUNDARY,-152,-134.85714285714286
57,5 3,6,STEPS,-32,-133.05263157894737
58,6 2,6,STEPS,-36,-131.3793103448276
59,3 2,6,BOUNDARY,-154,-131.76271186440678
60,7 4,6,GOAL,146,-127.13333333333334
61,8 2,6,GOAL,148,-122.62295081967213
62,5 5,6,STEPS,-42,-121.3225806451613
63,4 4,6,STEPS,-48,-120.15873015873017
64,5 3,6,GOAL,142,-116.0625
65,8 4,6,BOUNDARY,-156,-116.67692307692307
66,7 6,6,GOAL,148,-112.66666666666667
67,4 7,6,GOAL,134,-108.98507462686567
68,5 7,6,BOUNDARY,-154,-109.6470588235294
69,6 3,6,GOAL,150,-105.8840579710145
70,8 3,6,BOUNDARY,-150,-106.51428571428572
71,3 4,6,GOAL,136,-103.09859154929578
