Episode,Terminal State,Reward,Running Average
45,2 3,BOUNDARY,-2000,421066.02222222224
46,3 3,BOUNDARY,-2004,411868.847826087
47,1 3,BOUNDARY,-2000,403063.12765957444
48,3 3,BOUNDARY,-2000,394624.3125
49,1 1,BOUNDARY,-2000,386529.9387755102
50,2 1,BOUNDARY,-2001,378759.32
51,2 1,BOUNDARY,-2001,371293.43137254904
52,3 2,BOUNDARY,-2000,364114.71153846156
53,1 1,BOUNDARY,-2000,357206.88679245283
54,3 3,GOAL,999999,369110.44444444444
55,3 1,BOUNDARY,-2004,362362.9090909091
56,1 2,BOUNDARY,-2003,355856.375
57,2 1,BOUNDARY,-2001,349578.1754385965
58,3 1,BOUNDARY,-2000,343516.4827586207
59,1 1,BOUNDARY,-2000,337660.27118644066
60,3 1,BOUNDARY,-2000,331999.26666666666
61,1 3,GOAL,999999,342950.08196721313
62,2 3,GOAL,1000000,353547.6612903226
63,3 1,BOUNDARY,-2000,347904.04761904763
64,3 3,BOUNDARY,-2008,342436.671875
65,1 3,BOUNDARY,-2000,337137.6461538462
66,2 2,GOAL,1000000,347181.01515151514
67,2 2,GOAL,1000000,356924.58208955225
68,3 3,GOAL,999999,366381.5588235294
69,3 3,BOUNDARY,-2002,361042.6666666667
70,1 2,BOUNDARY,-2001,355856.32857142854
71,1 2,BOUNDARY,-2001,350816.08450704225
72,3 1,BOUNDARY,-2003,345915.81944444444
73,1 1,BOUNDARY,-2000,341149.8493150685
74,2 2,GOAL,1000000,350053.2297297297
75,2 2,GOAL,1000000,358719.18666666665
76,2 1,BOUNDARY,-2000,353972.88157894736
77,2 3,GOAL,1000000,362362.8441558442
78,1 2,BOUNDARY,-2003,357691.4871794872
79,3 2,BOUNDARY,-2001,353138.417721519
80,1 2,BOUNDARY,-2001,348699.175
81,2 3,GOAL,1000000,356739.9259259259
82,3 1,BOUNDARY,-2000,352365.0487804878
83,3 1,BOUNDARY,-2001,348095.578313253
84,1 3,BOUNDARY,-2002,343927.75
85,2 3,GOAL,1000000,351646.24705882353
86,1 2,BOUNDARY,-2001,347534.06976744183
87,1 1,BOUNDARY,-2002,343516.4137931034
88,3 3,GOAL,999999,350976.4431818182
89,3 1,BOUNDARY,-2002,347010.393258427
90,1 3,BOUNDARY,-2004,343132.4555555555
91,3 3,GOAL,999999,350350.76923076925
92,1 3,BOUNDARY,-2014,346520.7173913043
93,1 1,BOUNDARY,-2000,342773.18279569893
94,3 3,GOAL,999999,349764.94680851063
95,3 1,BOUNDARY,-2002,346062.13684210525
96,2 2,GOAL,1000000,352873.9895833333
97,2 1,BOUNDARY,-2003,349215.4639175258
98,1 3,BOUNDARY,-2004,345631.5918367347
99,1 1,BOUNDARY,-2000,342120.16161616164
100,3 3,GOAL,999999,348698.95
101,2 2,GOAL,1000000,355147.47524752474
102,2 2,GOAL,1000000,361469.5588235294
103,3 3,BOUNDARY,-2000,357940.7281553398
104,2 1,BOUNDARY,-2003,354479.73076923075
105,1 1,BOUNDARY,-2002,351084.6666666667
106,1 3,BOUNDARY,-2004,347753.641509434
107,2 3,BOUNDARY,-2001,344484.90654205607
108,2 2,GOAL,1000000,350554.49074074073
109,1 3,BOUNDARY,-2006,347319.99082568806
110,2 2,GOAL,1000000,353253.44545454544
111,2 3,GOAL,1000000,359079.990990991
112,1 2,BOUNDARY,-2001,355856.0535714286
113,2 1,GOAL,1000000,361556.4424778761
114,1 2,BOUNDARY,-2011,358367.2543859649
115,3 3,GOAL,999999,363946.6608695652
116,3 3,GOAL,999999,369429.8706896552
117,3 1,BOUNDARY,-2002,366255.2393162393
118,3 2,GOAL,1000000,371625.9576271186
119,2 1,GOAL,999996,376906.3781512605
120,1 3,GOAL,999999,382098.81666666665
121,3 1,GOAL,999999,387205.4297520661
122,1 1,BOUNDARY,-2002,384015.2049180328
123,2 1,GOAL,1000000,389023.2113821138
124,2 1,BOUNDARY,-2005,385869.7580645161
125,3 3,BOUNDARY,-2000,382766.8
126,1 2,GOAL,1000000,387665.4761904762
127,2 2,GOAL,1000000,392487.0078740158
128,1 2,BOUNDARY,-2003,389405.0546875
129,2 1,GOAL,999996,394138.31782945734
130,3 3,BOUNDARY,-2004,391091.06923076924
131,2 1,BOUNDARY,-2000,388090.3740458015
132,1 1,BOUNDARY,-2002,385135.1287878788
133,3 2,GOAL,1000000,389758.1729323308
134,2 3,GOAL,1000000,394312.2164179105
135,3 3,BOUNDARY,-2003,391376.54814814817
136,2 2,GOAL,1000000,395851.7205882353
137,2 2,GOAL,1000000,400261.5620437956
138,1 3,BOUNDARY,-2002,397346.60869565216
139,3 3,BOUNDARY,-2000,394473.61151079135
140,1 3,BOUNDARY,-2002,391641.64285714284
141,1 3,BOUNDARY,-2006,388849.8156028369
142,3 2,BOUNDARY,-2007,386097.3028169014
143,3 2,BOUNDARY,-2001,383383.32867132867
144,2 3,BOUNDARY,-2000,380707.05555555556
145,2 1,GOAL,999998,384978.0275862069
146,2 3,BOUNDARY,-2000,382327.4931506849
147,1 3,BOUNDARY,-2004,379712.99319727893
148,2 1,GOAL,1000000,383904.1216216216
149,2 3,BOUNDARY,-2000,381314.1610738255
150,1 1,BOUNDARY,-2010,378758.6666666667
151,2 1,GOAL,1000000,382872.84768211923
152,1 1,BOUNDARY,-2000,380340.7894736842
153,3 3,BOUNDARY,-2000,377841.8300653595
154,1 1,BOUNDARY,-2006,375375.28571428574
155,2 3,GOAL,1000000,379405.12258064514
156,1 1,BOUNDARY,-2000,376960.21794871794
157,1 2,BOUNDARY,-2001,374546.45222929935
158,2 1,BOUNDARY,-2000,372163.246835443
159,3 1,BOUNDARY,-2002,369810.0062893082
160,2 2,GOAL,1000000,373748.69375
161,3 1,BOUNDARY,-2000,371414.85093167704
162,3 2,BOUNDARY,-2006,369109.7839506173
163,2 3,GOAL,1000000,372980.2760736196
164,3 3,BOUNDARY,-2016,370693.71341463417
165,2 1,GOAL,1000000,374507.6909090909
166,3 1,GOAL,999999,378275.7108433735
167,2 1,BOUNDARY,-2013,375998.53293413174
168,3 1,BOUNDARY,-2003,373748.5238095238
169,2 1,GOAL,1000000,377454.1538461539
170,1 3,BOUNDARY,-2008,375222.02352941176
171,1 3,GOAL,999997,378875.6783625731
172,2 2,GOAL,1000000,382486.86627906974
173,3 1,BOUNDARY,-2002,380264.387283237
174,1 3,BOUNDARY,-2006,378067.4310344828
175,1 2,BOUNDARY,-2007,375895.57714285713
176,1 2,GOAL,1000000,379441.625
177,2 1,GOAL,1000000,382947.60451977403
178,3 2,STEPS,-1019,380790.48876404495
179,1 3,GOAL,999989,384249.69832402235
180,1 2,BOUNDARY,-2003,382103.85
181,1 3,BOUNDARY,-2000,379981.72928176797
182,3 2,BOUNDARY,-2011,377882.86813186813
183,1 1,BOUNDARY,-2000,375807.0054644809
184,1 2,BOUNDARY,-2005,373753.6793478261
185,2 1,GOAL,1000000,377138.79459459457
186,3 2,GOAL,999988,380487.44623655913
187,2 2,GOAL,1000000,383800.3475935829
188,3 2,GOAL,999998,387077.99468085106
189,1 1,BOUNDARY,-2010,385019.32804232807
190,1 2,STEPS,-1019,382987.54736842104
191,3 3,BOUNDARY,-2000,380971.9057591623
192,3 3,BOUNDARY,-2004,378977.2395833333
193,3 3,BOUNDARY,-2000,377003.26424870465
194,3 1,BOUNDARY,-2004,375049.61855670105
195,3 1,BOUNDARY,-2002,373116.0205128205
196,3 3,BOUNDARY,-2000,371202.1632653061
197,1 3,BOUNDARY,-2004,369307.7157360406
198,1 1,BOUNDARY,-2006,367432.3939393939
199,3 1,BOUNDARY,-2002,365575.93969849247
200,2 3,GOAL,1000000,368748.06
201,2 2,GOAL,1000000,371888.6169154229
202,3 1,BOUNDARY,-2002,370037.6732673267
203,1 3,BOUNDARY,-2010,368204.9261083744
204,2 3,GOAL,1000000,371301.96078431373
205,2 2,GOAL,1000000,374368.7804878049
206,3 1,BOUNDARY,-2006,372541.71844660194
207,1 2,BOUNDARY,-2005,370732.31400966184
208,2 1,GOAL,1000000,373757.63942307694
209,2 3,GOAL,1000000,376754.014354067
210,3 2,GOAL,999992,379721.8142857143
211,1 3,BOUNDARY,-2004,377912.68720379146
212,1 3,BOUNDARY,-2002,376120.63679245283
213,3 3,BOUNDARY,-2003,374345.40845070424
214,3 2,BOUNDARY,-2002,372586.7757009346
215,3 2,GOAL,999998,375504.96744186047
216,1 1,BOUNDARY,-2000,373757.25925925927
217,3 3,BOUNDARY,-2001,372025.65437788016
218,1 3,BOUNDARY,-2010,370309.8944954128
219,3 3,BOUNDARY,-2004,368609.8310502283
220,1 2,BOUNDARY,-2001,366925.2363636364
221,3 2,BOUNDARY,-2014,365255.82805429865
222,3 3,GOAL,999993,368115.0045045045
223,1 3,GOAL,999997,370948.5560538117
224,1 1,BOUNDARY,-2000,369283.60714285716
225,2 1,BOUNDARY,-2000,367633.4577777778
226,2 2,GOAL,1000000,370431.5398230089
227,2 1,GOAL,1000000,373204.9691629956
228,3 1,GOAL,999987,375954.0131578947
229,1 3,BOUNDARY,-2004,374303.5414847162
230,2 3,GOAL,1000000,377023.9608695652
231,1 1,BOUNDARY,-2000,375383.1645021645
232,3 3,BOUNDARY,-2001,373756.5086206897
233,2 1,GOAL,1000000,376444.2489270386
234,1 3,BOUNDARY,-2002,374826.95726495725
235,2 3,GOAL,1000000,377487.2680851064
236,3 3,BOUNDARY,-2004,375879.25423728814
237,2 3,GOAL,1000000,378512.67510548525
238,1 1,GOAL,999999,381123.96218487393
239,3 1,GOAL,999993,383713.37238493725
240,3 3,STEPS,-1019,382110.32083333336
241,3 3,GOAL,999993,384674.14937759336
242,2 1,GOAL,1000000,387216.8181818182
243,2 1,GOAL,1000000,389738.5596707819
244,1 2,BOUNDARY,-2001,388133.06967213115
245,3 1,BOUNDARY,-2007,386540.6612244898
246,3 1,GOAL,999999,389034.39430894307
247,3 3,STEPS,-1019,387455.23076923075
248,1 1,GOAL,999997,389925.15725806454
249,2 1,GOAL,1000000,392375.2570281124
250,3 2,BOUNDARY,-2005,390797.736
251,2 1,GOAL,1000000,393224.8366533865
252,2 2,GOAL,1000000,395632.6746031746
253,2 3,GOAL,1000000,398021.47826086957
254,1 3,GOAL,999997,400391.46062992123
255,2 3,GOAL,1000000,402742.86666666664
256,2 2,GOAL,1000000,405075.90234375
257,1 1,BOUNDARY,-2004,403491.9338521401
258,1 2,GOAL,999990,405803.9418604651
259,2 2,GOAL,1000000,408098.13513513515
260,1 3,BOUNDARY,-2004,406520.81923076924
261,1 2,STEPS,-1019,404959.36398467433
262,1 1,STEPS,-1019,403409.82824427483
263,2 3,GOAL,1000000,405678.2319391635
264,1 2,GOAL,1000000,407929.45075757575
265,2 3,BOUNDARY,-2001,406382.5433962264
266,1 3,BOUNDARY,-2010,404847.23308270675
267,2 1,GOAL,1000000,407076.2696629214
268,1 1,GOAL,999999,409288.66791044775
269,2 1,GOAL,1000000,411484.6208178439
270,3 2,BOUNDARY,-2001,409953.1925925926
271,3 2,BOUNDARY,-2003,408433.0590405904
272,2 2,GOAL,1000000,410607.9375
273,1 1,GOAL,999999,412766.8791208791
274,2 1,GOAL,1000000,414910.06569343066
275,1 2,GOAL,999998,417037.6581818182
276,3 2,BOUNDARY,-2001,415519.402173913
277,1 2,GOAL,1000000,417629.440433213
278,2 3,BOUNDARY,-2005,416119.964028777
279,2 2,GOAL,1000000,418212.72401433694
280,3 2,BOUNDARY,-2002,416711.95714285714
281,2 2,GOAL,1000000,418787.7153024911
282,3 1,BOUNDARY,-2006,417295.5390070922
283,2 2,GOAL,1000000,419354.5653710247
284,1 3,GOAL,999999,421399.088028169
285,2 3,BOUNDARY,-2008,419913.449122807
286,3 2,BOUNDARY,-2001,418438.2237762238
287,3 1,BOUNDARY,-2002,416973.275261324
288,3 3,BOUNDARY,-2001,415518.50347222225
289,2 3,GOAL,1000000,417540.93079584773
290,2 3,GOAL,1000000,419549.4103448276
291,1 1,GOAL,999999,421544.08247422683
292,3 1,GOAL,999995,423525.0787671233
293,1 2,GOAL,1000000,425492.5699658703
294,1 1,GOAL,999997,427446.6666666667
295,3 1,BOUNDARY,-2008,425990.8881355932
296,3 1,BOUNDARY,-2003,424544.9628378378
297,3 3,BOUNDARY,-2004,423108.77104377106
298,2 1,GOAL,999996,425044.6342281879
299,3 3,GOAL,999995,426967.54515050165
300,2 2,GOAL,1000000,428877.6533333333
301,2 2,GOAL,1000000,430775.06976744183
302,2 2,GOAL,1000000,432659.92052980134
303,2 3,GOAL,1000000,434532.3300330033
304,1 1,GOAL,999995,436392.40460526315
305,2 3,GOAL,1000000,438240.2983606557
306,3 3,GOAL,999997,440076.1045751634
307,3 2,GOAL,999998,441899.95439739415
308,3 3,BOUNDARY,-2000,440458.7207792208
309,2 3,GOAL,1000000,442269.53398058255
310,2 1,GOAL,1000000,444068.664516129
311,1 2,GOAL,999996,445856.2122186495
312,2 1,GOAL,1000000,447632.3141025641
313,1 3,BOUNDARY,-2001,446195.785942492
314,2 3,GOAL,1000000,447959.49363057327
315,2 1,GOAL,1000000,449712.00317460316
316,1 2,BOUNDARY,-2009,448282.5063291139
317,2 2,GOAL,1000000,450022.94006309146
318,2 2,GOAL,1000000,451752.42767295596
319,1 2,GOAL,999998,453471.065830721
320,1 3,GOAL,999993,455178.946875
321,2 3,GOAL,1000000,456876.20872274146
322,3 2,GOAL,999998,458562.92236024846
323,2 1,BOUNDARY,-2001,457137.02786377707
324,2 3,GOAL,1000000,458812.5308641975
325,2 1,GOAL,1000000,460477.72307692305
326,3 1,GOAL,999999,462132.69631901843
327,1 3,GOAL,999999,463777.5474006116
328,1 1,GOAL,999999,465412.368902439
329,1 2,BOUNDARY,-2002,463991.6565349544
330,1 1,GOAL,999999,465615.9212121212
331,1 3,BOUNDARY,-2001,464203.1812688822
332,3 3,GOAL,999999,465817.0240963855
333,1 2,GOAL,1000000,467421.17717717716
334,3 3,BOUNDARY,-2000,466015.7245508982
335,3 3,GOAL,999997,467609.6985074627
336,1 3,GOAL,999997,469194.1845238095
337,1 1,GOAL,999999,470769.2729970326
338,2 3,BOUNDARY,-2004,469370.5355029586
339,2 3,GOAL,1000000,470935.81415929203
340,1 3,GOAL,999999,472491.8823529412
341,2 1,GOAL,1000000,474038.8269794721
342,1 2,GOAL,1000000,475576.7251461988
343,2 2,GOAL,1000000,477105.6559766764
344,1 1,BOUNDARY,-2001,475712.90406976745
345,2 2,GOAL,1000000,477232.5768115942
346,3 1,BOUNDARY,-2006,475847.4942196532
347,2 3,GOAL,1000000,477358.02017291065
348,1 3,GOAL,999999,478859.8620689655
349,2 2,GOAL,1000000,480353.10028653295
350,2 3,GOAL,999998,481837.8
351,2 2,GOAL,1000000,483314.0455840456
352,2 2,GOAL,1000000,484781.9034090909
353,1 1,GOAL,999999,486241.44192634564
354,1 2,GOAL,1000000,487692.73728813557
355,1 2,GOAL,1000000,489135.85633802816
356,2 1,GOAL,1000000,490570.8679775281
357,1 1,GOAL,999999,491997.837535014
358,2 2,GOAL,1000000,493416.8379888268
359,1 2,GOAL,1000000,494827.9331476323
360,1 3,GOAL,999999,496231.18611111114
361,1 1,GOAL,999999,497626.6648199446
362,1 1,GOAL,999999,499014.43370165746
363,3 3,BOUNDARY,-2004,497634.217630854
364,2 3,GOAL,999992,499014.3214285714
365,3 1,GOAL,999999,500386.88219178084
366,2 2,GOAL,1000000,501751.94535519124
367,3 2,GOAL,1000000,503109.56948228885
368,3 3,GOAL,999999,504459.8125
369,1 3,GOAL,999999,505802.73712737125
370,3 2,GOAL,1000000,507138.4054054054
371,1 1,GOAL,999999,508466.8706199461
372,1 1,BOUNDARY,-2002,507094.64247311826
373,1 2,GOAL,1000000,508416.10455764073
374,3 2,GOAL,1000000,509730.5
375,1 2,GOAL,1000000,511037.88533333334
376,3 2,GOAL,1000000,512338.3164893617
377,2 2,GOAL,1000000,513631.84880636603
378,3 1,BOUNDARY,-2001,512267.74074074073
379,3 3,GOAL,999997,513554.6253298153
380,2 2,GOAL,1000000,514834.7447368421
381,1 3,GOAL,999999,516108.14173228346
382,2 1,GOAL,999990,517374.8481675393
383,1 1,GOAL,999997,518634.9582245431
384,2 1,GOAL,1000000,519888.5130208333
385,2 1,GOAL,1000000,521135.55584415584
386,2 3,GOAL,1000000,522376.13730569946
387,1 1,GOAL,999997,523610.2997416021
388,2 3,GOAL,1000000,524838.1082474227
389,3 1,GOAL,999995,526059.5912596401
390,2 3,GOAL,1000000,527274.823076923
391,2 2,GOAL,1000000,528483.8388746803
392,3 1,GOAL,999999,529686.6836734693
393,3 1,GOAL,999999,530883.407124682
394,3 3,GOAL,999999,532074.0558375635
395,3 1,GOAL,999993,533258.6607594937
396,3 3,GOAL,999999,534437.2979797979
397,2 2,GOAL,1000000,535610.0
398,1 2,GOAL,999998,536776.8040201005
399,1 2,GOAL,999996,537937.754385965
400,3 1,GOAL,999999,539092.9075
401,1 1,GOAL,999999,540242.2992518704
402,1 1,GOAL,999999,541385.972636816
403,2 3,GOAL,1000000,542523.9727047146
404,2 3,GOAL,999994,543656.3242574257
405,3 2,GOAL,1000000,544783.0987654321
406,1 1,GOAL,999999,545904.3201970443
407,3 2,GOAL,1000000,547020.0343980344
408,1 1,GOAL,999999,548130.2769607843
409,3 1,BOUNDARY,-2002,546785.2102689487
410,2 3,GOAL,1000000,547890.6121951219
411,2 3,GOAL,999998,548990.6301703163
412,1 2,GOAL,1000000,550085.3131067961
413,1 3,GOAL,999999,551174.6924939468
414,3 1,GOAL,999999,552258.809178744
415,1 1,GOAL,999997,553337.6963855422
416,2 2,GOAL,1000000,554411.4038461539
417,2 3,GOAL,999998,555479.9568345323
418,1 3,GOAL,999999,556543.3995215311
419,3 2,GOAL,1000000,557601.76849642
420,1 3,GOAL,999999,558655.0952380953
421,2 3,GOAL,1000000,559703.4204275535
422,3 2,GOAL,999998,560746.7725118484
423,2 2,GOAL,1000000,561785.1962174941
424,2 1,GOAL,1000000,562818.7216981133
425,1 2,GOAL,1000000,563847.3835294117
426,1 1,GOAL,999991,564871.1948356808
427,3 2,GOAL,1000000,565890.2318501171
428,1 1,GOAL,999999,566904.5046728972
429,2 3,GOAL,1000000,567914.0512820513
430,2 2,GOAL,1000000,568918.9023255814
431,3 1,GOAL,999999,569919.0881670534
432,2 3,GOAL,1000000,570914.6458333334
433,2 1,GOAL,1000000,571905.6050808314
434,1 1,BOUNDARY,-2000,570583.2419354839
435,2 2,GOAL,1000000,571570.4068965517
436,2 2,GOAL,1000000,572553.0435779816
437,2 1,GOAL,1000000,573531.1830663616
438,1 3,GOAL,999997,574504.8493150685
439,2 3,GOAL,1000000,575474.0865603645
440,3 1,GOAL,999999,576438.9159090909
441,2 3,BOUNDARY,-2014,575127.231292517
442,1 1,GOAL,999999,576088.4796380091
443,1 3,GOAL,999995,577045.3792325057
444,3 1,GOAL,999999,577997.9774774775
445,3 1,GOAL,999999,578946.2943820225
446,2 1,GOAL,999998,579890.3565022422
447,1 2,GOAL,1000000,580830.1991051454
448,3 1,GOAL,999999,581765.84375
449,2 3,GOAL,999996,582697.3140311803
450,3 2,GOAL,999998,583624.6488888889
451,1 1,GOAL,999999,584547.8736141907
452,3 2,GOAL,999996,585467.0066371681
453,2 3,GOAL,999998,586382.0860927153
454,2 1,GOAL,1000000,587293.1387665198
455,3 3,BOUNDARY,-2000,585997.989010989
456,1 2,GOAL,999998,586905.8837719298
457,1 2,GOAL,999996,587809.8008752735
458,1 3,GOAL,999999,588709.7772925764
459,1 1,GOAL,999999,589605.8322440087
460,2 3,GOAL,1000000,590497.9934782608
461,2 1,GOAL,1000000,591386.284164859
462,1 1,GOAL,999999,592270.7272727273
463,2 3,GOAL,1000000,593151.3520518359
464,3 1,GOAL,999997,594028.1745689656
465,3 3,GOAL,999999,594901.2301075269
466,1 3,GOAL,999999,595770.5386266095
467,3 3,GOAL,999999,596636.1241970022
468,3 2,GOAL,999998,597498.0085470085
469,3 3,GOAL,999999,598356.2196162047
470,2 1,GOAL,1000000,599210.7808510638
471,2 3,GOAL,1000000,600061.7133757962
472,1 2,GOAL,999996,600909.031779661
473,2 2,GOAL,1000000,601752.7758985201
474,2 3,GOAL,1000000,602592.9599156118
475,1 1,GOAL,999995,603429.5957894737
476,2 1,GOAL,1000000,604262.7268907563
477,2 2,GOAL,1000000,605092.3647798742
478,2 1,GOAL,1000000,605918.5313807531
479,2 3,GOAL,1000000,606741.248434238
480,2 2,GOAL,1000000,607560.5375
481,3 1,GOAL,999987,608376.3929313929
482,2 2,GOAL,1000000,609188.8900414938
483,2 3,GOAL,1000000,609998.0227743271
484,2 3,GOAL,1000000,610803.811983471
485,2 3,GOAL,1000000,611606.2783505154
486,2 2,GOAL,1000000,612405.4423868313
487,3 1,GOAL,999989,613201.3018480493
488,1 1,GOAL,999999,613993.9200819673
489,2 1,GOAL,1000000,614783.2985685072
490,2 1,GOAL,1000000,615569.4551020408
491,3 2,BOUNDARY,-2006,614311.6639511201
492,3 3,GOAL,999997,615095.5772357724
493,3 2,GOAL,999998,615876.3123732251
494,1 2,GOAL,1000000,616653.8906882592
495,2 1,GOAL,1000000,617428.3272727273
496,2 2,GOAL,1000000,618199.6411290322
497,2 1,GOAL,999998,618967.847082495
498,3 2,GOAL,999996,619732.9638554216
499,1 2,GOAL,999996,620495.0140280561
