Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,5 5,4,BOUNDARY,-103,-103.0
2,4 4,4,GOAL,100,-1.5
3,5 3,4,GOAL,98,31.666666666666668
4,5 3,4,BOUNDARY,-104,-2.25
5,4 6,4,BOUNDARY,-100,-21.8
6,3 5,4,BOUNDARY,-100,-34.833333333333336
7,2 6,4,BOUNDARY,-101,-44.285714285714285
8,4 6,4,BOUNDARY,-100,-51.25
9,5 1,4,BOUNDARY,-101,-56.77777777777778
10,5 2,4,GOAL,100,-41.1
11,3 6,4,BOUNDARY,-100,-46.45454545454545
12,3 3,4,BOUNDARY,-107,-51.5
13,5 2,4,BOUNDARY,-102,-55.38461538461539
14,1 2,4,BOUNDARY,-100,-58.57142857142857
15,2 2,4,BOUNDARY,-102,-61.46666666666667
16,1 6,4,BOUNDARY,-100,-63.875
17,4 5,4,BOUNDARY,-101,-66.05882352941177
18,1 2,4,BOUNDARY,-100,-67.94444444444444
19,6 1,4,BOUNDARY,-100,-69.63157894736842
20,6 4,4,BOUNDARY,-102,-71.25
21,1 1,4,BOUNDARY,-100,-72.61904761904762
22,1 2,4,BOUNDARY,-100,-73.86363636363636
23,2 1,4,BOUNDARY,-100,-75.0
24,3 1,4,BOUNDARY,-105,-76.25
25,1 6,4,BOUNDARY,-100,-77.2
26,3 6,4,BOUNDARY,-100,-78.07692307692308
27,3 6,4,BOUNDARY,-100,-78.88888888888889
28,5 2,4,GOAL,97,-72.60714285714286
29,2 3,4,BOUNDARY,-100,-73.55172413793103
30,6 1,4,BOUNDARY,-100,-74.43333333333334
31,4 3,4,GOAL,100,-68.80645161290323
32,3 6,4,BOUNDARY,-100,-69.78125
33,3 5,4,BOUNDARY,-100,-70.6969696969697
34,6 5,4,GOAL,100,-65.67647058823529
35,5 2,4,BOUNDARY,-107,-66.85714285714286
36,3 5,4,BOUNDARY,-100,-67.77777777777777
37,6 3,4,BOUNDARY,-105,-68.78378378378379
38,3 3,4,BOUNDARY,-101,-69.63157894736842
39,2 1,4,BOUNDARY,-104,-70.51282051282051
40,4 6,4,BOUNDARY,-100,-71.25
41,6 1,4,BOUNDARY,-105,-72.07317073170732
42,4 6,4,BOUNDARY,-101,-72.76190476190476
43,5 3,4,GOAL,100,-68.74418604651163
44,4 2,4,BOUNDARY,-102,-69.5
45,6 6,4,BOUNDARY,-101,-70.2
46,1 6,4,BOUNDARY,-100,-70.84782608695652
47,5 1,4,BOUNDARY,-105,-71.57446808510639
48,4 4,4,GOAL,100,-68.0
49,2 6,4,BOUNDARY,-100,-68.65306122448979
50,3 6,4,BOUNDARY,-100,-69.28
51,2 5,4,BOUNDARY,-102,-69.92156862745098
52,2 2,4,BOUNDARY,-105,-70.59615384615384
53,1 2,4,BOUNDARY,-100,-71.15094339622641
54,3 4,4,GOAL,100,-67.98148148148148
55,5 1,4,BOUNDARY,-103,-68.61818181818182
56,3 6,4,GOAL,99,-65.625
57,1 1,4,BOUNDARY,-100,-66.2280701754386
58,6 1,4,BOUNDARY,-110,-66.98275862068965
59,1 2,4,BOUNDARY,-102,-67.57627118644068
60,5 1,4,BOUNDARY,-100,-68.11666666666666
61,6 5,4,BOUNDARY,-101,-68.65573770491804
62,3 3,4,BOUNDARY,-100,-69.16129032258064
63,4 6,4,BOUNDARY,-100,-69.65079365079364
64,5 2,4,BOUNDARY,-101,-70.140625
65,4 3,4,GOAL,100,-67.52307692307693
66,4 6,4,BOUNDARY,-103,-68.06060606060606
67,4 5,4,GOAL,100,-65.55223880597015
68,3 3,4,BOUNDARY,-105,-66.13235294117646
69,1 6,4,BOUNDARY,-100,-66.6231884057971
70,5 2,4,BOUNDARY,-101,-67.11428571428571
71,4 4,4,GOAL,100,-64.7605633802817
72,2 1,4,BOUNDARY,-100,-65.25
73,6 6,4,BOUNDARY,-100,-65.72602739726027
74,1 2,4,BOUNDARY,-100,-66.1891891891892
75,6 5,4,GOAL,100,-63.973333333333336
76,6 5,4,GOAL,100,-61.81578947368421
77,3 6,4,BOUNDARY,-100,-62.311688311688314
78,2 5,4,GOAL,94,-60.30769230769231
79,3 3,4,BOUNDARY,-106,-60.88607594936709
80,4 3,4,BOUNDARY,-100,-61.375
81,1 1,4,BOUNDARY,-110,-61.97530864197531
82,3 6,4,GOAL,100,-60.0
83,4 4,4,GOAL,100,-58.0722891566265
84,4 6,4,BOUNDARY,-100,-58.57142857142857
85,6 1,4,BOUNDARY,-100,-59.05882352941177
86,5 1,4,GOAL,94,-57.27906976744186
87,3 2,4,GOAL,98,-55.49425287356322
88,4 6,4,BOUNDARY,-102,-56.02272727272727
89,5 5,4,BOUNDARY,-100,-56.51685393258427
90,1 3,4,BOUNDARY,-107,-57.077777777777776
91,1 1,4,BOUNDARY,-100,-57.54945054945055
92,3 3,4,BOUNDARY,-100,-58.01086956521739
93,2 2,4,GOAL,99,-56.32258064516129
94,4 1,4,GOAL,100,-54.659574468085104
95,6 3,4,GOAL,100,-53.03157894736842
96,4 2,4,GOAL,100,-51.4375
97,2 4,4,BOUNDARY,-101,-51.94845360824742
98,4 1,4,GOAL,100,-50.39795918367347
99,3 2,4,BOUNDARY,-100,-50.898989898989896
100,1 3,4,BOUNDARY,-100,-51.39
101,3 2,4,GOAL,100,-49.89108910891089
102,1 1,4,BOUNDARY,-100,-50.38235294117647
103,2 6,4,BOUNDARY,-102,-50.883495145631066
