Episode,Starting Position,Steps,Terminal State,Reward,Running Average
1,4 4,30,STEPS,-29,-29.0
2,5 3,30,STEPS,-27,-28.0
3,3 5,30,STEPS,-27,-27.666666666666668
4,3 4,30,STEPS,-27,-27.5
5,3 2,30,STEPS,-27,-27.4
6,1 3,30,STEPS,-26,-27.166666666666668
7,6 3,30,STEPS,-27,-27.142857142857142
8,1 2,30,GOAL,100,-11.25
9,1 4,30,STEPS,-26,-12.88888888888889
10,5 3,30,STEPS,-27,-14.3
11,6 2,30,STEPS,-26,-15.363636363636363
12,2 3,30,STEPS,-27,-16.333333333333332
13,6 3,30,STEPS,-27,-17.153846153846153
14,4 1,30,STEPS,-27,-17.857142857142858
15,4 6,30,STEPS,-27,-18.466666666666665
16,5 1,30,STEPS,-26,-18.9375
17,3 5,30,STEPS,-26,-19.352941176470587
18,2 3,30,STEPS,-27,-19.77777777777778
19,1 5,30,STEPS,-24,-20.0
20,4 1,30,STEPS,-27,-20.35
21,3 1,30,STEPS,-26,-20.61904761904762
22,4 4,30,STEPS,-29,-21.0
23,3 6,30,STEPS,-25,-21.17391304347826
24,6 4,30,STEPS,-27,-21.416666666666668
25,2 5,30,STEPS,-25,-21.56
26,1 1,30,GOAL,100,-16.884615384615383
27,6 6,30,STEPS,-24,-17.14814814814815
28,3 6,30,STEPS,-25,-17.428571428571427
29,1 3,30,STEPS,-26,-17.724137931034484
30,3 4,30,STEPS,-27,-18.033333333333335
31,5 4,30,STEPS,-28,-18.35483870967742
32,6 2,30,STEPS,-26,-18.59375
33,5 3,30,STEPS,-28,-18.87878787878788
34,5 4,30,STEPS,-28,-19.147058823529413
35,2 2,30,GOAL,100,-15.742857142857142
36,5 2,30,STEPS,-27,-16.055555555555557
37,6 2,30,STEPS,-26,-16.324324324324323
38,1 1,30,GOAL,100,-13.263157894736842
39,6 4,30,STEPS,-27,-13.615384615384615
40,1 6,30,STEPS,-23,-13.85
41,6 1,30,STEPS,-25,-14.121951219512194
42,6 1,30,STEPS,-25,-14.380952380952381
43,2 2,30,GOAL,100,-11.720930232558139
44,4 4,30,STEPS,-29,-12.113636363636363
45,3 4,30,STEPS,-28,-12.466666666666667
46,6 2,30,STEPS,-26,-12.76086956521739
47,1 4,30,STEPS,-25,-13.02127659574468
48,6 2,30,STEPS,-26,-13.291666666666666
49,2 6,30,STEPS,-24,-13.510204081632653
50,1 6,30,STEPS,-23,-13.7
51,2 6,30,STEPS,-24,-13.901960784313726
52,6 1,30,STEPS,-25,-14.115384615384615
53,4 2,30,STEPS,-28,-14.377358490566039
54,6 1,30,STEPS,-25,-14.574074074074074
55,3 2,30,STEPS,-27,-14.8
56,4 4,30,STEPS,-29,-15.053571428571429
57,4 5,30,STEPS,-28,-15.280701754385966
58,4 6,30,STEPS,-27,-15.482758620689655
59,2 6,30,STEPS,-24,-15.627118644067796
60,5 3,30,STEPS,-28,-15.833333333333334
61,1 4,30,STEPS,-25,-15.98360655737705
