Episode,Terminal State,Reward,Running Average
291,2 3,GOAL,1000000,335632.7972508591
292,2 1,GOAL,1000000,337908.0273972603
293,3 2,STEPS,-1019,336751.27986348124
294,1 2,BOUNDARY,-2007,335599.0408163265
295,3 1,STEPS,-1019,334457.9627118644
296,2 1,GOAL,1000000,336706.41554054053
297,1 2,GOAL,999996,338939.7138047138
298,1 2,BOUNDARY,-2005,337795.60402684566
299,2 3,GOAL,1000000,340010.33444816055
300,2 3,GOAL,1000000,342210.3
301,1 1,BOUNDARY,-2010,341066.71096345515
302,3 2,STEPS,-1019,339933.9768211921
303,1 1,BOUNDARY,-2002,338805.47524752474
304,1 1,BOUNDARY,-2014,337684.3585526316
305,2 2,GOAL,1000000,339855.88524590165
306,3 2,STEPS,-1019,338741.91503267974
307,3 2,STEPS,-1019,337635.2019543974
308,2 1,GOAL,1000000,339785.737012987
309,3 2,STEPS,-1019,338682.80906148866
310,3 2,STEPS,-1019,337586.99677419354
311,3 3,STEPS,-1019,336498.23151125404
312,2 1,GOAL,1000000,338624.83974358975
313,2 3,GOAL,1000000,340737.8594249201
314,3 1,STEPS,-1019,339649.4617834395
315,3 2,BOUNDARY,-2001,338564.85714285716
316,3 1,BOUNDARY,-2014,337487.0759493671
317,3 1,STEPS,-1019,336419.2334384858
318,2 2,GOAL,1000000,338505.96540880506
319,2 3,GOAL,1000000,340579.6144200627
320,1 2,STEPS,-1019,339512.11875
321,3 1,STEPS,-1019,338451.2741433022
322,1 1,STEPS,-1019,337397.01863354037
323,2 3,GOAL,1000000,339448.4210526316
324,3 1,STEPS,-1019,338397.59567901236
325,3 1,STEPS,-1019,337353.2369230769
326,2 3,GOAL,1000000,339385.89570552146
327,2 2,GOAL,1000000,341406.122324159
328,3 2,STEPS,-1019,340362.14329268294
329,2 2,GOAL,1000000,342367.12158054713
330,3 1,STEPS,-1019,341326.55757575756
331,3 3,BOUNDARY,-2012,340289.28096676734
332,3 2,STEPS,-1019,339261.2439759036
333,2 3,GOAL,1000000,341245.44444444444
334,1 3,STEPS,-1019,340220.7005988024
335,2 3,GOAL,1000000,342190.1910447761
336,3 2,STEPS,-1019,341168.73511904763
337,3 1,STEPS,-1019,340153.3412462908
338,3 1,STEPS,-1019,339143.9556213018
339,3 1,STEPS,-1019,338140.52507374634
340,3 3,STEPS,-1019,337142.99705882353
341,2 3,GOAL,1000000,339086.8592375367
342,3 2,BOUNDARY,-2009,338089.50292397663
343,1 1,STEPS,-1019,337100.84839650145
344,3 1,STEPS,-1019,336117.9418604651
345,2 2,GOAL,1000000,338042.2376811594
346,1 1,STEPS,-1019,337062.29190751445
347,3 3,STEPS,-1019,336087.99423631123
348,1 2,GOAL,999990,337995.7586206897
349,1 1,STEPS,-1019,337024.36962750717
350,3 2,STEPS,-1019,336058.53142857144
351,3 3,STEPS,-1019,335098.19658119656
352,1 2,BOUNDARY,-2003,334140.5227272727
353,2 2,GOAL,1000000,336026.8101983003
354,2 1,GOAL,1000000,337902.4406779661
355,1 3,STEPS,-1019,336947.7323943662
356,1 1,STEPS,-1019,335998.38764044945
357,1 3,STEPS,-1019,335054.3613445378
358,1 3,STEPS,-1019,334115.6089385475
359,1 3,GOAL,999983,335970.3927576602
360,3 2,STEPS,-1019,335034.31111111114
361,1 1,STEPS,-1019,334103.41551246535
362,3 3,STEPS,-1019,333177.6629834254
363,1 2,STEPS,-1019,332257.01101928373
364,3 1,STEPS,-1019,331341.4175824176
365,3 1,STEPS,-1019,330430.8410958904
366,3 2,STEPS,-1019,329525.24043715844
367,3 2,STEPS,-1019,328624.5749318801
368,2 3,GOAL,1000000,330448.964673913
369,2 1,GOAL,1000000,332263.46612466127
370,3 3,STEPS,-1019,331362.7027027027
371,1 2,STEPS,-1019,330466.79514824797
372,3 3,BOUNDARY,-2012,329573.0349462366
373,3 3,BOUNDARY,-2004,328684.08847184986
374,3 3,BOUNDARY,-2016,327799.86363636365
375,3 1,BOUNDARY,-2002,326920.392
376,3 2,STEPS,-1019,326048.21276595746
377,1 2,GOAL,999994,327835.8673740053
378,3 1,BOUNDARY,-2015,326963.24603174604
379,3 3,STEPS,-1019,326097.8575197889
380,1 1,STEPS,-1019,325237.02368421055
381,2 3,GOAL,1000000,327008.05511811026
382,2 2,GOAL,1000000,328769.8141361257
383,2 1,GOAL,1000000,330522.3733681462
384,1 1,STEPS,-1019,329658.984375
385,1 1,STEPS,-1019,328800.0805194805
386,1 3,STEPS,-1019,327945.6269430052
387,2 1,GOAL,1000000,329682.2015503876
388,1 2,GOAL,999992,331409.80412371136
389,2 3,GOAL,1000000,333128.5449871465
390,1 3,STEPS,-1019,332271.75641025644
391,3 1,STEPS,-1019,331419.3503836317
392,2 1,GOAL,1000000,333124.9132653061
393,1 1,STEPS,-1019,332274.67430025444
394,2 1,GOAL,1000000,333969.40862944163
395,3 2,STEPS,-1019,333121.33670886076
396,3 3,STEPS,-1019,332277.547979798
397,3 1,BOUNDARY,-2002,331435.5340050378
398,1 2,GOAL,999988,333115.3140703518
399,2 2,GOAL,1000000,334786.7042606516
400,2 2,GOAL,1000000,336449.7375
401,1 1,STEPS,-1019,335608.16957605985
402,2 2,GOAL,1000000,337260.8855721393
403,1 2,STEPS,-1019,336421.48138957814
404,3 3,STEPS,-1019,335586.2326732673
405,1 3,GOAL,999987,337226.72839506174
406,1 3,STEPS,-1019,336393.61083743843
407,3 3,STEPS,-1019,335564.5872235872
408,2 3,GOAL,1000000,337193.10539215687
409,2 2,GOAL,1000000,338813.6601466993
410,3 3,STEPS,-1019,337984.8
411,3 3,STEPS,-1019,337159.9732360097
412,3 1,STEPS,-1019,336339.1504854369
413,2 1,GOAL,1000000,337946.0774818402
414,1 2,GOAL,999986,339545.2077294686
415,3 1,BOUNDARY,-2019,338722.16144578316
416,3 3,BOUNDARY,-2003,337903.11057692306
417,1 3,STEPS,-1019,337090.34772182256
418,3 1,STEPS,-1019,336281.4736842105
419,3 2,BOUNDARY,-2017,335474.0787589499
420,1 1,GOAL,999987,337056.25238095236
421,1 2,GOAL,999982,338630.89786223276
422,3 2,STEPS,-1019,337826.0402843602
423,2 3,GOAL,1000000,339391.463356974
424,2 2,GOAL,1000000,340949.50235849054
425,2 2,GOAL,1000000,342500.2094117647
426,1 2,BOUNDARY,-2005,341691.5117370892
427,3 2,STEPS,-1019,340888.91100702574
428,3 2,STEPS,-1019,340090.06074766355
429,3 3,STEPS,-1019,339294.93473193474
430,1 3,STEPS,-1019,338503.50697674416
431,3 1,STEPS,-1019,337715.7517401392
432,1 1,GOAL,999987,339248.787037037
433,2 3,GOAL,1000000,340774.7713625866
434,3 3,STEPS,-1019,339987.2281105991
435,3 3,STEPS,-1019,339203.30574712646
436,2 1,GOAL,1000000,340718.8944954128
437,3 1,STEPS,-1019,339936.885583524
438,3 3,STEPS,-1019,339158.4474885845
439,1 1,GOAL,999983,340663.7425968109
440,3 2,STEPS,-1019,339887.1909090909
441,3 1,STEPS,-1019,339114.1609977324
442,2 2,GOAL,1000000,340609.3778280543
443,1 3,GOAL,999993,342097.8284424379
444,2 1,GOAL,1000000,343579.5900900901
445,2 3,GOAL,1000000,345054.69213483145
446,1 2,GOAL,999994,346523.16591928253
447,1 3,STEPS,-1019,345745.6666666667
448,3 1,BOUNDARY,-2018,344969.40848214284
449,3 2,STEPS,-1019,344198.8329621381
450,2 3,GOAL,1000000,345656.1688888889
451,1 1,GOAL,999997,347107.0354767184
452,1 2,GOAL,999984,348551.453539823
453,3 3,BOUNDARY,-2003,347777.60264900664
454,3 2,STEPS,-1019,347009.3281938326
455,3 2,STEPS,-1019,346244.43076923076
456,2 3,GOAL,1000000,347678.1052631579
457,3 1,STEPS,-1019,346915.09190371993
458,3 3,BOUNDARY,-2008,346153.2510917031
459,3 2,STEPS,-1019,345396.8845315904
460,3 2,BOUNDARY,-2001,344641.67173913046
461,2 3,GOAL,1000000,346063.27331887203
462,2 3,GOAL,1000000,347478.7207792208
463,3 1,STEPS,-1019,346726.02591792657
464,3 1,STEPS,-1019,345976.5754310345
465,3 1,STEPS,-1019,345230.3483870968
466,2 2,GOAL,1000000,346635.43347639486
467,3 2,BOUNDARY,-2012,345888.86509635975
468,1 1,STEPS,-1019,345147.608974359
469,1 1,STEPS,-1019,344409.51385927503
470,2 1,GOAL,1000000,345804.3872340426
471,3 3,BOUNDARY,-2009,345065.92993630574
472,1 2,STEPS,-1019,344332.6991525424
473,3 2,BOUNDARY,-2002,343600.49048625794
474,2 2,GOAL,1000000,344985.29957805906
475,1 2,STEPS,-1019,344256.86947368423
476,3 3,STEPS,-1019,343531.5
477,2 3,GOAL,1000000,344907.74423480086
478,1 1,STEPS,-1019,344184.0481171548
479,3 3,STEPS,-1019,343463.37369519833
480,1 2,STEPS,-1019,342745.70208333334
481,3 3,STEPS,-1019,342031.01455301454
482,3 2,BOUNDARY,-2013,341317.23029045644
483,1 2,STEPS,-1019,340608.4596273292
484,1 3,STEPS,-1019,339902.61776859505
485,1 3,STEPS,-1019,339199.6865979381
486,3 2,BOUNDARY,-2011,338497.6069958848
487,3 1,STEPS,-1019,337800.4476386037
488,1 3,STEPS,-1019,337106.1454918033
489,1 3,STEPS,-1019,336414.68302658485
490,2 3,GOAL,1000000,337768.9387755102
491,2 3,GOAL,1000000,339117.6782077393
492,1 2,STEPS,-1019,338426.34349593497
493,1 1,STEPS,-1019,337737.8133874239
494,1 3,STEPS,-1019,337052.0708502024
495,1 3,STEPS,-1019,336369.098989899
496,1 3,STEPS,-1019,335688.8810483871
497,2 2,GOAL,1000000,337025.523138833
498,2 2,GOAL,1000000,338356.797188755
499,3 3,STEPS,-1019,337676.68537074147
500,2 2,GOAL,1000000,339001.332
501,3 2,STEPS,-1019,338322.6487025948
502,3 3,STEPS,-1019,337646.66932270915
503,3 3,STEPS,-1019,336973.3777335984
504,1 2,STEPS,-1019,336302.75793650793
505,2 3,GOAL,1000000,337617.0099009901
506,2 3,GOAL,1000000,338926.0671936759
507,2 3,GOAL,1000000,340229.96055226825
508,2 3,GOAL,1000000,341528.72047244094
509,2 2,GOAL,1000000,342822.37721021613
510,3 1,STEPS,-1019,342148.17843137257
511,3 2,STEPS,-1019,341476.6183953033
512,3 1,STEPS,-1019,340807.681640625
513,3 2,STEPS,-1019,340141.35282651073
514,2 3,GOAL,1000000,341425.12451361865
515,2 3,GOAL,1000000,342703.91067961167
516,2 2,GOAL,1000000,343977.7403100775
517,1 3,STEPS,-1019,343310.4352030948
518,2 1,GOAL,1000000,344578.1756756757
519,1 1,STEPS,-1019,343912.2851637765
520,3 1,STEPS,-1019,343248.9557692308
521,2 2,GOAL,1000000,344509.5143953935
522,1 1,STEPS,-1019,343847.58237547893
523,1 3,STEPS,-1019,343188.1816443595
524,2 1,GOAL,1000000,344441.6393129771
525,1 2,STEPS,-1019,343783.61904761905
526,2 2,GOAL,1000000,345031.1787072243
527,1 2,STEPS,-1019,344374.5370018975
528,2 1,GOAL,1000000,345616.2518939394
529,2 1,GOAL,1000000,346853.27221172024
530,3 2,STEPS,-1019,346196.90943396225
531,1 1,STEPS,-1019,345543.0188323917
532,2 3,GOAL,1000000,346773.20112781954
533,3 2,STEPS,-1019,346120.68292682926
534,3 3,STEPS,-1019,345470.6086142322
535,2 3,GOAL,1000000,346694.02803738316
536,1 2,STEPS,-1019,346045.30970149254
537,2 1,GOAL,1000000,347263.1024208566
538,2 1,GOAL,1000000,348476.36802973977
539,3 3,STEPS,-1019,347827.95361781074
540,3 1,STEPS,-1019,347181.94074074074
541,1 2,STEPS,-1019,346538.3160813309
542,1 3,STEPS,-1019,345897.0664206642
543,2 3,GOAL,1000000,347101.6758747698
544,1 2,STEPS,-1019,346461.7481617647
545,2 1,GOAL,1000000,347660.90091743116
546,3 2,STEPS,-1019,347022.29304029304
547,2 2,GOAL,1000000,348216.0365630713
548,1 3,STEPS,-1019,347578.746350365
549,2 2,GOAL,1000000,348767.12750455376
550,1 2,STEPS,-1019,348131.1527272727
551,1 3,GOAL,999993,349314.2050816697
552,3 1,STEPS,-1019,348679.54347826086
553,1 1,STEPS,-1019,348047.17721518985
554,1 2,STEPS,-1019,347417.0938628159
555,3 1,STEPS,-1019,346789.2810810811
556,3 3,STEPS,-1019,346163.726618705
557,3 3,STEPS,-1019,345540.4183123878
558,1 2,STEPS,-1019,344919.34408602153
559,2 3,GOAL,1000000,346091.2236135957
560,3 1,STEPS,-1019,345471.3839285714
561,3 1,STEPS,-1019,344853.7540106952
562,3 1,STEPS,-1019,344238.32206405693
563,1 1,STEPS,-1019,343625.07637655415
564,1 1,GOAL,999991,344788.84574468085
565,2 3,GOAL,1000000,345948.5115044248
566,3 1,STEPS,-1019,345335.49469964666
567,2 2,GOAL,1000000,346490.1058201058
568,3 2,STEPS,-1019,345878.2940140845
569,3 3,STEPS,-1019,345268.63268892793
570,1 3,STEPS,-1019,344661.1105263158
571,1 2,STEPS,-1019,344055.7162872154
572,1 2,STEPS,-1019,343452.4388111888
573,1 2,STEPS,-1019,342851.2670157068
574,3 1,STEPS,-1019,342252.1898954704
575,1 1,STEPS,-1019,341655.1965217391
576,1 2,STEPS,-1019,341060.2760416667
577,3 3,STEPS,-1019,340467.41767764295
578,1 2,STEPS,-1019,339876.6107266436
579,3 1,STEPS,-1019,339287.8445595855
580,2 1,GOAL,1000000,340427.00344827585
581,3 1,STEPS,-1019,339839.31669535284
582,2 3,GOAL,1000000,340973.61340206186
583,3 1,STEPS,-1019,340387.0051457976
584,1 3,STEPS,-1019,339802.4058219178
585,1 1,STEPS,-1019,339219.8051282051
586,1 2,STEPS,-1019,338639.19283276453
587,3 3,STEPS,-1019,338060.5587734242
588,2 1,GOAL,1000000,339186.306122449
589,3 1,BOUNDARY,-2019,338607.0101867572
590,1 3,STEPS,-1019,338031.3728813559
591,2 1,GOAL,1000000,339151.4551607445
592,3 3,STEPS,-1019,338576.8429054054
